C,H,N,O,S,P,NOSC,mass,,PreSW4.csv,PreSW5.csv,PreSW6.csv,Initial,AvgInitial,,PosSW10.csv,PosSW11.csv,PosSW12.csv,Post,AvgPost,,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
21,28,0,8,0,0,-0.571428571,407.1711404,,15425383,15757508,14718514,Yes,15300468.33,,10597354,13348384,12784113,Yes,12243283.67,,1.333333333,0.380952381,,407.17114,8,0.380952381,0.285714286,1,CRAM,,,0.235294118,,----,----,HUnSatLig,----,----,----,,407.26529,407.00000,0.26529
21,28,0,9,0,0,-0.476190476,423.166055,,12967723,11915900,11148903,Yes,12010842,,11985531,12633561,12331497,Yes,12316863,,1.333333333,0.428571429,,423.16605,8,0.380952381,0.285714286,0.888888889,CRAM,,,0.212121212,,----,----,HUnSatLig,----,----,----,,423.26391,423.00000,0.26391
21,28,0,10,0,0,-0.380952381,439.1609696,,9371725,8896478,8692098,Yes,8986767,,11220034,10721261,11754759,Yes,11232018,,1.333333333,0.476190476,,439.16097,8,0.380952381,0.285714286,0.8,CRAM,,,0.1875,,----,----,HUnSatLig,----,----,----,,439.26252,439.00000,0.26252
21,28,0,11,0,0,-0.285714286,455.1558842,,5225555,5604386,5285706,Yes,5371882.333,,9516545,7366860,9095059,Yes,8659488,,1.333333333,0.523809524,,455.15588,8,0.380952381,0.285714286,0.727272727,O,,,0.161290323,,----,----,HUnSatLig,----,----,----,,455.26113,455.00000,0.26113
21,28,0,12,0,0,-0.19047619,471.1507988,,3606612,3332675,3341119,Yes,3426802,,6595600,5597329,6315389,Yes,6169439.333,,1.333333333,0.571428571,,471.15080,8,0.380952381,0.285714286,0.666666667,O,,,0.133333333,,----,----,HUnSatLig,----,----,----,,471.25975,471.00000,0.25975
21,28,0,13,0,0,-0.095238095,487.1457134,,1697769,2107049,2271764,Yes,2025527.333,,3650140,3009511,3769099,Yes,3476250,,1.333333333,0.619047619,,487.14571,8,0.380952381,0.285714286,0.615384615,O,,,0.103448276,,----,----,HUnSatLig,----,----,----,,487.25836,487.00000,0.25836
21,30,0,6,0,0,-0.857142857,377.1969612,,9634536,9841490,9097309,Yes,9524445,,3219361,5713525,4577283,Yes,4503389.667,,1.428571429,0.285714286,,377.19696,7,0.333333333,0.233333333,1.166666667,CRAM,,,0.222222222,,----,----,HUnSatLig,----,----,----,,377.28418,377.00000,0.28418
21,30,0,7,0,0,-0.761904762,393.1918758,,13186637,14408051,13328174,Yes,13640954,,6267361,8793761,8078073,Yes,7713065,,1.428571429,0.333333333,,393.19188,7,0.333333333,0.233333333,1,CRAM,,,0.2,,----,----,HUnSatLig,----,----,----,,393.28280,393.00000,0.28280
21,30,0,8,0,0,-0.666666667,409.1867904,,14987246,15577429,14341793,Yes,14968822.67,,10023977,13448845,11924058,Yes,11798960,,1.428571429,0.380952381,,409.18679,7,0.333333333,0.233333333,0.875,CRAM,,,0.176470588,,----,----,HUnSatLig,----,----,----,,409.28141,409.00000,0.28141
21,30,0,9,0,0,-0.571428571,425.181705,,11230862,11752020,10214909,Yes,11065930.33,,11430364,12090706,12374394,Yes,11965154.67,,1.428571429,0.428571429,,425.18170,7,0.333333333,0.233333333,0.777777778,CRAM,,,0.151515152,,----,----,HUnSatLig,----,----,----,,425.28002,425.00000,0.28002
21,30,0,10,0,0,-0.476190476,441.1766196,,30771006,27893604,29270201,Yes,29311603.67,,10271583,12404480,10964040,Yes,11213367.67,,1.428571429,0.476190476,,441.17662,7,0.333333333,0.233333333,0.7,O,,,0.125,,----,----,HUnSatLig,----,----,----,,441.27864,441.00000,0.27864
21,30,0,11,0,0,-0.380952381,457.1715342,,4872068,4967359,4640409,Yes,4826612,,8588660,7612425,8320784,Yes,8173956.333,,1.428571429,0.523809524,,457.17153,7,0.333333333,0.233333333,0.636363636,O,,,0.096774194,,----,----,HUnSatLig,----,----,----,,457.27725,457.00000,0.27725
21,30,0,12,0,0,-0.285714286,473.1664488,,2942513,2808374,2281205,Yes,2677364,,5901356,5663825,6071686,Yes,5878955.667,,1.428571429,0.571428571,,473.16645,7,0.333333333,0.233333333,0.583333333,O,,,0.066666667,,----,----,HUnSatLig,----,----,----,,473.27586,473.00000,0.27586
22,20,0,10,0,0,0,443.0983696,,5801530,4691693,4836341,Yes,5109854.667,,1775241,2125340,2140051,Yes,2013544,,0.909090909,0.454545455,,443.09837,13,0.590909091,0.65,1.3,CRAM,,,0.470588235,,----,----,HUnSatLig,----,----,----,,443.20083,443.00000,0.20083
22,20,0,12,0,0,0.181818182,475.0881988,,6530080,5966385,5461690,Yes,5986051.667,,1528918,3044896,3009947,Yes,2527920.333,,0.909090909,0.545454545,,475.08820,13,0.590909091,0.65,1.083333333,CRAM,,,0.4375,,----,----,HUnSatLig,----,----,----,,475.19806,475.00000,0.19806
22,20,0,13,0,0,0.272727273,491.0831134,,5057925,4937465,4216351,Yes,4737247,,1717572,2560543,2377156,Yes,2218423.667,,0.909090909,0.590909091,,491.08311,13,0.590909091,0.65,1,CRAM,,,0.419354839,,----,----,HUnSatLig,----,----,----,,491.19667,491.00000,0.19667
22,20,0,14,0,0,0.363636364,507.078028,,4186332,4282521,3526442,Yes,3998431.667,,1516810,2362347,2771753,Yes,2216970,,0.909090909,0.636363636,,507.07803,13,0.590909091,0.65,0.928571429,CRAM,,,0.4,,----,----,HUnSatLig,----,----,----,,507.19528,507.00000,0.19528
22,20,0,15,0,0,0.454545455,523.0729426,,2828295,2648042,2207449,Yes,2561262,,1604341,2244632,2303966,Yes,2050979.667,,0.909090909,0.681818182,,523.07294,13,0.590909091,0.65,0.866666667,CRAM,,,0.379310345,,----,----,HUnSatLig,----,----,----,,523.19390,523.00000,0.19390
22,22,0,10,0,0,-0.090909091,445.1140196,,7253291,6532719,6590246,Yes,6792085.333,,1590702,3342637,3356374,Yes,2763237.667,,1,0.454545455,,445.11402,12,0.545454545,0.545454545,1.2,CRAM,,,0.411764706,,----,----,HUnSatLig,----,----,----,,445.21695,445.00000,0.21695
22,22,0,11,0,0,0,461.1089342,,7407151,7041820,7024997,Yes,7157989.333,,2131105,3531451,3260996,Yes,2974517.333,,1,0.5,,461.10893,12,0.545454545,0.545454545,1.090909091,CRAM,,,0.393939394,,----,----,HUnSatLig,----,----,----,,461.21556,461.00000,0.21556
22,22,0,12,0,0,0.090909091,477.1038488,,6882335,6238772,6022791,Yes,6381299.333,,1987217,3261434,3607998,Yes,2952216.333,,1,0.545454545,,477.10385,12,0.545454545,0.545454545,1,CRAM,,,0.375,,----,----,HUnSatLig,----,----,----,,477.21417,477.00000,0.21417
22,22,0,13,0,0,0.181818182,493.0987634,,5033440,4716328,4969007,Yes,4906258.333,,2045376,3014727,3028010,Yes,2696037.667,,1,0.590909091,,493.09876,12,0.545454545,0.545454545,0.923076923,CRAM,,,0.35483871,,----,----,HUnSatLig,----,----,----,,493.21279,493.00000,0.21279
22,22,0,14,0,0,0.272727273,509.093678,,3874127,3198158,3321692,Yes,3464659,,1875312,2587188,2758548,Yes,2407016,,1,0.636363636,,509.09368,12,0.545454545,0.545454545,0.857142857,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,509.21140,509.00000,0.21140
22,22,0,15,0,0,0.363636364,525.0885926,,2166868,1978883,2201871,Yes,2115874,,1829115,2134614,2611223,Yes,2191650.667,,1,0.681818182,,525.08859,12,0.545454545,0.545454545,0.8,CRAM,,,0.310344828,,----,----,HUnSatLig,----,----,----,,525.21001,525.00000,0.21001
22,24,0,7,0,0,-0.454545455,399.1449258,,5011280,4959558,4677376,Yes,4882738,,1566043,2648772,2773710,Yes,2329508.333,,1.090909091,0.318181818,,399.14493,11,0.5,0.458333333,1.571428571,CRAM,,,0.405405405,,----,----,HUnSatLig,----,----,----,,399.23722,399.00000,0.23722
22,24,0,8,0,0,-0.363636364,415.1398404,,6690934,7285341,6219564,Yes,6731946.333,,2638872,3655416,3386061,Yes,3226783,,1.090909091,0.363636364,,415.13984,11,0.5,0.458333333,1.375,CRAM,,,0.388888889,,----,----,HUnSatLig,----,----,----,,415.23584,415.00000,0.23584
22,24,0,9,0,0,-0.272727273,431.134755,,8102972,7491973,6825054,Yes,7473333,,2958254,4791123,3723217,Yes,3824198,,1.090909091,0.409090909,,431.13475,11,0.5,0.458333333,1.222222222,CRAM,,,0.371428571,,----,----,HUnSatLig,----,----,----,,431.23445,431.00000,0.23445
22,24,0,10,0,0,-0.181818182,447.1296696,,8420383,8515058,7765591,Yes,8233677.333,,3124953,4048959,3931677,Yes,3701863,,1.090909091,0.454545455,,447.12967,11,0.5,0.458333333,1.1,CRAM,,,0.352941176,,----,----,HUnSatLig,----,----,----,,447.23306,447.00000,0.23306
22,24,0,11,0,0,-0.090909091,463.1245842,,8682916,7793370,7153884,Yes,7876723.333,,3593817,4923946,4936184,Yes,4484649,,1.090909091,0.5,,463.12458,11,0.5,0.458333333,1,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,463.23167,463.00000,0.23167
22,24,0,12,0,0,0,479.1194988,,6237229,6406719,6039133,Yes,6227693.667,,3584216,4235232,4449773,Yes,4089740.333,,1.090909091,0.545454545,,479.11950,11,0.5,0.458333333,0.916666667,CRAM,,,0.3125,,----,----,HUnSatLig,----,----,----,,479.23029,479.00000,0.23029
22,24,0,13,0,0,0.090909091,495.1144134,,5087811,4386649,4362821,Yes,4612427,,2978879,3421302,3658901,Yes,3353027.333,,1.090909091,0.590909091,,495.11441,11,0.5,0.458333333,0.846153846,CRAM,,,0.290322581,,----,----,HUnSatLig,----,----,----,,495.22890,495.00000,0.22890
22,24,0,14,0,0,0.181818182,511.109328,,3273153,2920192,2285457,Yes,2826267.333,,2394061,2548860,3141627,Yes,2694849.333,,1.090909091,0.636363636,,511.10933,11,0.5,0.458333333,0.785714286,CRAM,,,0.266666667,,----,----,HUnSatLig,----,----,----,,511.22751,511.00000,0.22751
22,24,0,15,0,0,0.272727273,527.1042426,,2386586,2526743,1744196,Yes,2219175,,1508086,2290322,2232393,Yes,2010267,,1.090909091,0.681818182,,527.10424,11,0.5,0.458333333,0.733333333,O,,,0.24137931,,----,----,HUnSatLig,----,----,----,,527.22613,527.00000,0.22613
22,26,0,6,0,0,-0.636363636,385.1656612,,4004208,3960561,3725424,Yes,3896731,,1958775,2415429,2365483,Yes,2246562.333,,1.181818182,0.272727273,,385.16566,10,0.454545455,0.384615385,1.666666667,CRAM,,,0.368421053,,----,----,HUnSatLig,----,----,----,,385.25473,385.00000,0.25473
22,26,0,7,0,0,-0.545454545,401.1605758,,7789734,7669335,7566343,Yes,7675137.333,,3144254,5208029,4879315,Yes,4410532.667,,1.181818182,0.318181818,,401.16058,10,0.454545455,0.384615385,1.428571429,CRAM,,,0.351351351,,----,----,HUnSatLig,----,----,----,,401.25334,401.00000,0.25334
22,26,0,8,0,0,-0.454545455,417.1554904,,9599061,9222789,9514784,Yes,9445544.667,,4372438,6297306,6363833,Yes,5677859,,1.181818182,0.363636364,,417.15549,10,0.454545455,0.384615385,1.25,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,417.25195,417.00000,0.25195
22,26,0,9,0,0,-0.363636364,433.150405,,9997135,9261351,8758197,Yes,9338894.333,,5252827,6953608,7235369,Yes,6480601.333,,1.181818182,0.409090909,,433.15040,10,0.454545455,0.384615385,1.111111111,CRAM,,,0.314285714,,----,----,HUnSatLig,----,----,----,,433.25056,433.00000,0.25056
22,26,0,10,0,0,-0.272727273,449.1453196,,8612634,8127862,8220043,Yes,8320179.667,,5170190,6753110,6328683,Yes,6083994.333,,1.181818182,0.454545455,,449.14532,10,0.454545455,0.384615385,1,CRAM,,,0.294117647,,----,----,HUnSatLig,----,----,----,,449.24918,449.00000,0.24918
22,26,0,11,0,0,-0.181818182,465.1402342,,8822064,8207013,8271969,Yes,8433682,,5280808,6022571,6833600,Yes,6045659.667,,1.181818182,0.5,,465.14023,10,0.454545455,0.384615385,0.909090909,CRAM,,,0.272727273,,----,----,HUnSatLig,----,----,----,,465.24779,465.00000,0.24779
22,26,0,12,0,0,-0.090909091,481.1351488,,6173770,5332561,5679678,Yes,5728669.667,,4647211,4854738,4931111,Yes,4811020,,1.181818182,0.545454545,,481.13515,10,0.454545455,0.384615385,0.833333333,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,481.24640,481.00000,0.24640
22,26,0,13,0,0,0,497.1300634,,4108971,3889037,3442272,Yes,3813426.667,,3140798,3014827,4154626,Yes,3436750.333,,1.181818182,0.590909091,,497.13006,10,0.454545455,0.384615385,0.769230769,O,,,0.225806452,,----,----,HUnSatLig,----,----,----,,497.24502,497.00000,0.24502
22,26,0,14,0,0,0.090909091,513.124978,,2345520,2135857,2195911,Yes,2225762.667,,2595871,2686661,3072093,Yes,2784875,,1.181818182,0.636363636,,513.12498,10,0.454545455,0.384615385,0.714285714,O,,,0.2,,----,----,HUnSatLig,----,----,----,,513.24363,513.00000,0.24363
22,28,0,6,0,0,-0.727272727,387.1813112,,5672923,5639348,5985864,Yes,5766045,,2647869,3759433,3776008,Yes,3394436.667,,1.272727273,0.272727273,,387.18131,9,0.409090909,0.321428571,1.5,CRAM,,,0.315789474,,----,----,HUnSatLig,----,----,----,,387.27084,387.00000,0.27084
22,28,0,7,0,0,-0.636363636,403.1762258,,10091975,10186568,10321127,Yes,10199890,,4741879,6862027,6263985,Yes,5955963.667,,1.272727273,0.318181818,,403.17623,9,0.409090909,0.321428571,1.285714286,CRAM,,,0.297297297,,----,----,HUnSatLig,----,----,----,,403.26945,403.00000,0.26945
22,28,0,8,0,0,-0.545454545,419.1711404,,11544593,11268758,11476730,Yes,11430027,,6412153,8699550,8006282,Yes,7705995,,1.272727273,0.363636364,,419.17114,9,0.409090909,0.321428571,1.125,CRAM,,,0.277777778,,----,----,HUnSatLig,----,----,----,,419.26807,419.00000,0.26807
22,28,0,9,0,0,-0.454545455,435.166055,,10555990,10115264,9882369,Yes,10184541,,7276032,8808881,9557624,Yes,8547512.333,,1.272727273,0.409090909,,435.16605,9,0.409090909,0.321428571,1,CRAM,,,0.257142857,,----,----,HUnSatLig,----,----,----,,435.26668,435.00000,0.26668
22,28,0,10,0,0,-0.363636364,451.1609696,,8411678,8555774,7675075,Yes,8214175.667,,7827279,8176242,8444097,Yes,8149206,,1.272727273,0.454545455,,451.16097,9,0.409090909,0.321428571,0.9,CRAM,,,0.235294118,,----,----,HUnSatLig,----,----,----,,451.26529,451.00000,0.26529
22,28,0,11,0,0,-0.272727273,467.1558842,,7961810,7373434,7204851,Yes,7513365,,6417420,6755645,7484825,Yes,6885963.333,,1.272727273,0.5,,467.15588,9,0.409090909,0.321428571,0.818181818,CRAM,,,0.212121212,,----,----,HUnSatLig,----,----,----,,467.26391,467.00000,0.26391
22,28,0,12,0,0,-0.181818182,483.1507988,,4897907,4165225,3813927,Yes,4292353,,5371273,5499855,5617259,Yes,5496129,,1.272727273,0.545454545,,483.15080,9,0.409090909,0.321428571,0.75,O,,,0.1875,,----,----,HUnSatLig,----,----,----,,483.26252,483.00000,0.26252
22,28,0,13,0,0,-0.090909091,499.1457134,,2787096,2336706,2144385,Yes,2422729,,3987772,3644645,4520306,Yes,4050907.667,,1.272727273,0.590909091,,499.14571,9,0.409090909,0.321428571,0.692307692,O,,,0.161290323,,----,----,HUnSatLig,----,----,----,,499.26113,499.00000,0.26113
22,28,0,14,0,0,0,515.140628,,1709723,1835358,1535487,Yes,1693522.667,,2893925,2425102,2484922,Yes,2601316.333,,1.272727273,0.636363636,,515.14063,9,0.409090909,0.321428571,0.642857143,O,,,0.133333333,,----,----,HUnSatLig,----,----,----,,515.25975,515.00000,0.25975
22,30,0,6,0,0,-0.818181818,389.1969612,,6845991,7464546,6872071,Yes,7060869.333,,2466024,5328690,3057612,Yes,3617442,,1.363636364,0.272727273,,389.19696,8,0.363636364,0.266666667,1.333333333,CRAM,,,0.263157895,,----,----,HUnSatLig,----,----,----,,389.28696,389.00000,0.28696
22,30,0,7,0,0,-0.727272727,405.1918758,,11110066,11886615,11474337,Yes,11490339.33,,4279174,8746380,6909286,Yes,6644946.667,,1.363636364,0.318181818,,405.19188,8,0.363636364,0.266666667,1.142857143,CRAM,,,0.243243243,,----,----,HUnSatLig,----,----,----,,405.28557,405.00000,0.28557
22,30,0,8,0,0,-0.636363636,421.1867904,,11702188,11981458,11593403,Yes,11759016.33,,6164227,9346631,8575556,Yes,8028804.667,,1.363636364,0.363636364,,421.18679,8,0.363636364,0.266666667,1,CRAM,,,0.222222222,,----,----,HUnSatLig,----,----,----,,421.28418,421.00000,0.28418
22,30,0,9,0,0,-0.545454545,437.181705,,10488147,9605201,8856132,Yes,9649826.667,,7488800,9453776,9244096,Yes,8728890.667,,1.363636364,0.409090909,,437.18170,8,0.363636364,0.266666667,0.888888889,CRAM,,,0.2,,----,----,HUnSatLig,----,----,----,,437.28280,437.00000,0.28280
22,30,0,10,0,0,-0.454545455,453.1766196,,7549231,7312524,7037952,Yes,7299902.333,,7820958,8903064,8917026,Yes,8547016,,1.363636364,0.454545455,,453.17662,8,0.363636364,0.266666667,0.8,CRAM,,,0.176470588,,----,----,HUnSatLig,----,----,----,,453.28141,453.00000,0.28141
22,30,0,11,0,0,-0.363636364,469.1715342,,5641353,5216857,5198738,Yes,5352316,,7144453,6547679,7542147,Yes,7078093,,1.363636364,0.5,,469.17153,8,0.363636364,0.266666667,0.727272727,O,,,0.151515152,,----,----,HUnSatLig,----,----,----,,469.28002,469.00000,0.28002
22,30,0,12,0,0,-0.272727273,485.1664488,,3254442,3004550,2946586,Yes,3068526,,5005808,4342742,5146296,Yes,4831615.333,,1.363636364,0.545454545,,485.16645,8,0.363636364,0.266666667,0.666666667,O,,,0.125,,----,----,HUnSatLig,----,----,----,,485.27864,485.00000,0.27864
22,30,0,13,0,0,-0.181818182,501.1613634,,2557832,2051577,1713574,Yes,2107661,,3531704,2884387,3279330,Yes,3231807,,1.363636364,0.590909091,,501.16136,8,0.363636364,0.266666667,0.615384615,O,,,0.096774194,,----,----,HUnSatLig,----,----,----,,501.27725,501.00000,0.27725
22,32,0,6,0,0,-0.909090909,391.2126112,,7261265,6889465,6514092,Yes,6888274,,1606007,3675389,2706292,Yes,2662562.667,,1.454545455,0.272727273,,391.21261,7,0.318181818,0.21875,1.166666667,CRAM,,,0.210526316,,----,----,HUnSatLig,----,----,----,,391.30307,391.00000,0.30307
22,32,0,7,0,0,-0.818181818,407.2075258,,10755946,10424519,10057268,Yes,10412577.67,,3865579,6860322,5602803,Yes,5442901.333,,1.454545455,0.318181818,,407.20753,7,0.318181818,0.21875,1,CRAM,,,0.189189189,,----,----,HUnSatLig,----,----,----,,407.30169,407.00000,0.30169
22,32,0,8,0,0,-0.727272727,423.2024404,,10401577,10885755,9848421,Yes,10378584.33,,5443192,7491031,7109095,Yes,6681106,,1.454545455,0.363636364,,423.20244,7,0.318181818,0.21875,0.875,CRAM,,,0.166666667,,----,----,HUnSatLig,----,----,----,,423.30030,423.00000,0.30030
22,32,0,9,0,0,-0.636363636,439.197355,,8804424,7940060,8118655,Yes,8287713,,6747197,7571433,7752964,Yes,7357198,,1.454545455,0.409090909,,439.19735,7,0.318181818,0.21875,0.777777778,CRAM,,,0.142857143,,----,----,HUnSatLig,----,----,----,,439.29891,439.00000,0.29891
22,32,0,10,0,0,-0.545454545,455.1922696,,6225999,5890080,5729094,Yes,5948391,,7212542,7354568,7114641,Yes,7227250.333,,1.454545455,0.454545455,,455.19227,7,0.318181818,0.21875,0.7,O,,,0.117647059,,----,----,HUnSatLig,----,----,----,,455.29753,455.00000,0.29753
22,32,0,11,0,0,-0.454545455,471.1871842,,4526163,3961411,3880765,Yes,4122779.667,,5834768,5901456,6354301,Yes,6030175,,1.454545455,0.5,,471.18718,7,0.318181818,0.21875,0.636363636,O,,,0.090909091,,----,----,HUnSatLig,----,----,----,,471.29614,471.00000,0.29614
22,32,0,12,0,0,-0.363636364,487.1820988,,2512107,2489001,2331668,Yes,2444258.667,,4572766,4125671,4521741,Yes,4406726,,1.454545455,0.545454545,,487.18210,7,0.318181818,0.21875,0.583333333,O,,,0.0625,,----,----,HUnSatLig,----,----,----,,487.29475,487.00000,0.29475
23,22,0,16,0,0,0.434782609,553.0835072,,1768375,1831284,1524930,Yes,1708196.333,,1536958,1644702,1766658,Yes,1649439.333,,0.956521739,0.695652174,,553.08351,13,0.565217391,0.590909091,0.8125,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,553.21140,553.00000,0.21140
23,24,0,9,0,0,-0.260869565,443.134755,,4974133,4964075,4297713,Yes,4745307,,1618053,2179096,1883535,Yes,1893561.333,,1.043478261,0.391304348,,443.13475,12,0.52173913,0.5,1.333333333,CRAM,,,0.405405405,,----,----,HUnSatLig,----,----,----,,443.23722,443.00000,0.23722
23,24,0,11,0,0,-0.086956522,475.1245842,,6174752,6019633,5595833,Yes,5930072.667,,1932375,3283999,3262876,Yes,2826416.667,,1.043478261,0.47826087,,475.12458,12,0.52173913,0.5,1.090909091,CRAM,,,0.371428571,,----,----,HUnSatLig,----,----,----,,475.23445,475.00000,0.23445
23,24,0,12,0,0,0,491.1194988,,5183878,4660986,3976735,Yes,4607199.667,,1650502,3093536,2777029,Yes,2507022.333,,1.043478261,0.52173913,,491.11950,12,0.52173913,0.5,1,CRAM,,,0.352941176,,----,----,HUnSatLig,----,----,----,,491.23306,491.00000,0.23306
23,24,0,13,0,0,0.086956522,507.1144134,,4031710,3982490,3897131,Yes,3970443.667,,1789196,2620909,2416427,Yes,2275510.667,,1.043478261,0.565217391,,507.11441,12,0.52173913,0.5,0.923076923,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,507.23168,507.00000,0.23168
23,24,0,14,0,0,0.173913043,523.109328,,3220488,3342826,2699482,Yes,3087598.667,,1781493,2746393,2309599,Yes,2279161.667,,1.043478261,0.608695652,,523.10933,12,0.52173913,0.5,0.857142857,CRAM,,,0.3125,,----,----,HUnSatLig,----,----,----,,523.23029,523.00000,0.23029
23,26,0,8,0,0,-0.434782609,429.1554904,,5200148,5400023,4966647,Yes,5188939.333,,1916788,3098637,2725996,Yes,2580473.667,,1.130434783,0.347826087,,429.15549,11,0.47826087,0.423076923,1.375,CRAM,,,0.368421053,,----,----,HUnSatLig,----,----,----,,429.25473,429.00000,0.25473
23,26,0,9,0,0,-0.347826087,445.150405,,6608166,6505069,5723938,Yes,6279057.667,,2363306,3932457,3304146,Yes,3199969.667,,1.130434783,0.391304348,,445.15040,11,0.47826087,0.423076923,1.222222222,CRAM,,,0.351351351,,----,----,HUnSatLig,----,----,----,,445.25334,445.00000,0.25334
23,26,0,10,0,0,-0.260869565,461.1453196,,7149100,6714139,7024994,Yes,6962744.333,,2862752,3215544,4243010,Yes,3440435.333,,1.130434783,0.434782609,,461.14532,11,0.47826087,0.423076923,1.1,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,461.25195,461.00000,0.25195
23,26,0,11,0,0,-0.173913043,477.1402342,,6896671,6591029,6336134,Yes,6607944.667,,3022994,3615737,4170175,Yes,3602968.667,,1.130434783,0.47826087,,477.14023,11,0.47826087,0.423076923,1,CRAM,,,0.314285714,,----,----,HUnSatLig,----,----,----,,477.25057,477.00000,0.25057
23,26,0,12,0,0,-0.086956522,493.1351488,,5210594,4993833,5235247,Yes,5146558,,3186627,3480648,3515436,Yes,3394237,,1.130434783,0.52173913,,493.13515,11,0.47826087,0.423076923,0.916666667,CRAM,,,0.294117647,,----,----,HUnSatLig,----,----,----,,493.24918,493.00000,0.24918
23,26,0,13,0,0,0,509.1300634,,3725649,3935438,3608413,Yes,3756500,,2268018,3223093,2705814,Yes,2732308.333,,1.130434783,0.565217391,,509.13006,11,0.47826087,0.423076923,0.846153846,CRAM,,,0.272727273,,----,----,HUnSatLig,----,----,----,,509.24779,509.00000,0.24779
23,26,0,14,0,0,0.086956522,525.124978,,3171413,2624003,1961744,Yes,2585720,,1753339,2110551,2625048,Yes,2162979.333,,1.130434783,0.608695652,,525.12498,11,0.47826087,0.423076923,0.785714286,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,525.24641,525.00000,0.24641
23,26,0,15,0,0,0.173913043,541.1198926,,1761737,1729573,1878378,Yes,1789896,,1664003,1531370,1739016,Yes,1644796.333,,1.130434783,0.652173913,,541.11989,11,0.47826087,0.423076923,0.733333333,O,,,0.225806452,,----,----,HUnSatLig,----,----,----,,541.24502,541.00000,0.24502
23,28,0,7,0,0,-0.608695652,415.1762258,,5485686,5783134,5695276,Yes,5654698.667,,2557463,3577592,2988237,Yes,3041097.333,,1.217391304,0.304347826,,415.17623,10,0.434782609,0.357142857,1.428571429,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,415.27223,415.00000,0.27223
