C,H,N,O,S,P,,mass,,PreHW1.csv,PreHW2.csv,PreHW3.csv,Initial,AvgInitial,PreHWGt13.csv,PreHWGt14.csv,PreHWGt15.csv,,H/C,O/C,,m/z,DBE,DBE/C,DBE/H,DBE/O,CRAM,,AI,AI-mod,,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,,KM,NKM,KMD
23,20,0,15,0,0,,535.0729426,,3028875,5152567,2019029,Yes,,2009939,2444309,2068719,,0.869565217,0.652173913,,535.07294,14,0.608695652,0.7,0.933333333,CRAM,,,0.419354839,,----,----,HUnSatLig,----,----,----,,535.19667,535.00000,0.19667
23,20,0,16,0,0,,551.0678572,,2821193,3612565,1670969,Yes,,NA,NA,NA,,0.869565217,0.695652174,,551.06786,14,0.608695652,0.7,0.875,CRAM,,,0.4,,----,----,HUnSatLig,----,----,----,,551.19528,551.00000,0.19528
23,22,0,7,0,0,,409.1292758,,2144257,2009454,1729978,Yes,,NA,NA,NA,,0.956521739,0.304347826,,409.12928,13,0.565217391,0.590909091,1.857142857,O,,,0.487179487,,----,----,HUnSatLig,----,----,----,,409.22388,409.00000,0.22388
23,22,0,8,0,0,,425.1241904,,2575030,3620637,1991260,Yes,,2334160,2532122,2610128,,0.956521739,0.347826087,,425.12419,13,0.565217391,0.590909091,1.625,CRAM,,,0.473684211,,----,----,HUnSatLig,----,----,----,,425.22249,425.00000,0.22249
23,22,0,9,0,0,,441.119105,,3962312,5042307,2887665,Yes,,2856934,2729231,3323520,,0.956521739,0.391304348,,441.11910,13,0.565217391,0.590909091,1.444444444,CRAM,,,0.459459459,,----,----,HUnSatLig,----,----,----,,441.22111,441.00000,0.22111
23,22,0,10,0,0,,457.1140196,,4221010,6265083,2909113,Yes,,3318427,3581846,3403749,,0.956521739,0.434782609,,457.11402,13,0.565217391,0.590909091,1.3,CRAM,,,0.444444444,,----,----,HUnSatLig,----,----,----,,457.21972,457.00000,0.21972
23,22,0,11,0,0,,473.1089342,,4832942,7311444,3655220,Yes,,4236283,3481740,3186347,,0.956521739,0.47826087,,473.10893,13,0.565217391,0.590909091,1.181818182,CRAM,,,0.428571429,,----,----,HUnSatLig,----,----,----,,473.21833,473.00000,0.21833
23,22,0,12,0,0,,489.1038488,,4827158,7158423,3422386,Yes,,3981130,3124496,3427745,,0.956521739,0.52173913,,489.10385,13,0.565217391,0.590909091,1.083333333,CRAM,,,0.411764706,,----,----,HUnSatLig,----,----,----,,489.21695,489.00000,0.21695
23,22,0,13,0,0,,505.0987634,,4547986,5770796,2987080,Yes,,3412928,2998842,2388754,,0.956521739,0.565217391,,505.09876,13,0.565217391,0.590909091,1,CRAM,,,0.393939394,,----,----,HUnSatLig,----,----,----,,505.21556,505.00000,0.21556
23,22,0,14,0,0,,521.093678,,3586090,6044026,2572812,Yes,,2374808,2110754,2480463,,0.956521739,0.608695652,,521.09368,13,0.565217391,0.590909091,0.928571429,CRAM,,,0.375,,----,----,HUnSatLig,----,----,----,,521.21417,521.00000,0.21417
23,22,0,15,0,0,,537.0885926,,3159730,4313948,1725051,Yes,,2189846,2160720,2062500,,0.956521739,0.652173913,,537.08859,13,0.565217391,0.590909091,0.866666667,CRAM,,,0.35483871,,----,----,HUnSatLig,----,----,----,,537.21279,537.00000,0.21279
23,22,0,16,0,0,,553.0835072,,1739608,3449727,1691306,Yes,,NA,NA,NA,,0.956521739,0.695652174,,553.08351,13,0.565217391,0.590909091,0.8125,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,553.21140,553.00000,0.21140
23,24,0,6,0,0,,395.1500112,,1867008,2252423,1607396,Yes,,NA,NA,NA,,1.043478261,0.260869565,,395.15001,12,0.52173913,0.5,2,O,,,0.45,,----,----,HUnSatLig,----,----,----,,395.24138,395.00000,0.24138
23,24,0,7,0,0,,411.1449258,,3042964,3159349,2191875,Yes,,2863306,3031561,2742517,,1.043478261,0.304347826,,411.14493,12,0.52173913,0.5,1.714285714,CRAM,,,0.435897436,,----,----,HUnSatLig,----,----,----,,411.24000,411.00000,0.24000
23,24,0,8,0,0,,427.1398404,,3971659,4491005,2952633,Yes,,3826741,3344185,3686795,,1.043478261,0.347826087,,427.13984,12,0.52173913,0.5,1.5,CRAM,,,0.421052632,,----,----,HUnSatLig,----,----,----,,427.23861,427.00000,0.23861
23,24,0,9,0,0,,443.134755,,5681413,6095879,3989770,Yes,,5036572,4334336,3935749,,1.043478261,0.391304348,,443.13475,12,0.52173913,0.5,1.333333333,CRAM,,,0.405405405,,----,----,HUnSatLig,----,----,----,,443.23722,443.00000,0.23722
23,24,0,10,0,0,,459.1296696,,6179801,7547056,4047672,Yes,,4927803,5084140,4622309,,1.043478261,0.434782609,,459.12967,12,0.52173913,0.5,1.2,CRAM,,,0.388888889,,----,----,HUnSatLig,----,----,----,,459.23584,459.00000,0.23584
23,24,0,11,0,0,,475.1245842,,6432448,8530045,3858012,Yes,,5339455,4916604,4694884,,1.043478261,0.47826087,,475.12458,12,0.52173913,0.5,1.090909091,CRAM,,,0.371428571,,----,----,HUnSatLig,----,----,----,,475.23445,475.00000,0.23445
23,24,0,12,0,0,,491.1194988,,5548117,6812417,3211558,Yes,,4035802,3878462,3878558,,1.043478261,0.52173913,,491.11950,12,0.52173913,0.5,1,CRAM,,,0.352941176,,----,----,HUnSatLig,----,----,----,,491.23306,491.00000,0.23306
23,24,0,13,0,0,,507.1144134,,4683165,6524579,3160234,Yes,,3300675,3019079,3104219,,1.043478261,0.565217391,,507.11441,12,0.52173913,0.5,0.923076923,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,507.23168,507.00000,0.23168
23,24,0,14,0,0,,523.109328,,3437483,5134798,2755078,Yes,,2324921,2593209,2052471,,1.043478261,0.608695652,,523.10933,12,0.52173913,0.5,0.857142857,CRAM,,,0.3125,,----,----,HUnSatLig,----,----,----,,523.23029,523.00000,0.23029
23,24,0,15,0,0,,539.1042426,,2874834,3904379,1709081,Yes,,NA,NA,NA,,1.043478261,0.652173913,,539.10424,12,0.52173913,0.5,0.8,CRAM,,,0.290322581,,----,----,HUnSatLig,----,----,----,,539.22890,539.00000,0.22890
23,26,0,6,0,0,,397.1656612,,3233494,2538608,1709158,Yes,,2973583,3258618,3372249,,1.130434783,0.260869565,,397.16566,11,0.47826087,0.423076923,1.833333333,O,,,0.4,,----,----,HUnSatLig,----,----,----,,397.25750,397.00000,0.25750
23,26,0,7,0,0,,413.1605758,,4858622,5310936,3401765,Yes,,5546964,5381320,4569459,,1.130434783,0.304347826,,413.16058,11,0.47826087,0.423076923,1.571428571,CRAM,,,0.384615385,,----,----,HUnSatLig,----,----,----,,413.25611,413.00000,0.25611
23,26,0,8,0,0,,429.1554904,,6461901,7026377,4255491,Yes,,7676043,6392650,7061815,,1.130434783,0.347826087,,429.15549,11,0.47826087,0.423076923,1.375,CRAM,,,0.368421053,,----,----,HUnSatLig,----,----,----,,429.25473,429.00000,0.25473
23,26,0,9,0,0,,445.150405,,7314498,8881034,5399591,Yes,,8260183,7111414,7028111,,1.130434783,0.391304348,,445.15040,11,0.47826087,0.423076923,1.222222222,CRAM,,,0.351351351,,----,----,HUnSatLig,----,----,----,,445.25334,445.00000,0.25334
23,26,0,10,0,0,,461.1453196,,7497590,9615477,5509839,Yes,,7316978,6931544,7232512,,1.130434783,0.434782609,,461.14532,11,0.47826087,0.423076923,1.1,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,461.25195,461.00000,0.25195
23,26,0,11,0,0,,477.1402342,,7472861,9486512,5096082,Yes,,6559378,6170232,6238252,,1.130434783,0.47826087,,477.14023,11,0.47826087,0.423076923,1,CRAM,,,0.314285714,,----,----,HUnSatLig,----,----,----,,477.25057,477.00000,0.25057
23,26,0,12,0,0,,493.1351488,,5464210,7789422,3921308,Yes,,5022318,4468589,4689819,,1.130434783,0.52173913,,493.13515,11,0.47826087,0.423076923,0.916666667,CRAM,,,0.294117647,,----,----,HUnSatLig,----,----,----,,493.24918,493.00000,0.24918
23,26,0,13,0,0,,509.1300634,,4173211,5752600,2844931,Yes,,3639998,2875467,3004054,,1.130434783,0.565217391,,509.13006,11,0.47826087,0.423076923,0.846153846,CRAM,,,0.272727273,,----,----,HUnSatLig,----,----,----,,509.24779,509.00000,0.24779
23,26,0,14,0,0,,525.124978,,3036955,4065819,1775601,Yes,,NA,NA,NA,,1.130434783,0.608695652,,525.12498,11,0.47826087,0.423076923,0.785714286,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,525.24641,525.00000,0.24641
23,26,0,15,0,0,,541.1198926,,2125548,3130258,1832877,Yes,,NA,NA,NA,,1.130434783,0.652173913,,541.11989,11,0.47826087,0.423076923,0.733333333,O,,,0.225806452,,----,----,HUnSatLig,----,----,----,,541.24502,541.00000,0.24502
23,28,0,6,0,0,,399.1813112,,5002369,4857394,3350974,Yes,,5196195,5742778,5731983,,1.217391304,0.260869565,,399.18131,10,0.434782609,0.357142857,1.666666667,CRAM,,,0.35,,----,----,HUnSatLig,----,----,----,,399.27362,399.00000,0.27362
23,28,0,7,0,0,,415.1762258,,7689026,9039447,5591587,Yes,,9262271,9611625,8376780,,1.217391304,0.304347826,,415.17623,10,0.434782609,0.357142857,1.428571429,CRAM,,,0.333333333,,----,----,HUnSatLig,----,----,----,,415.27223,415.00000,0.27223
23,28,0,8,0,0,,431.1711404,,9421116,10638980,6147647,Yes,,11981013,11723599,10856660,,1.217391304,0.347826087,,431.17114,10,0.434782609,0.357142857,1.25,CRAM,,,0.315789474,,----,----,HUnSatLig,----,----,----,,431.27084,431.00000,0.27084
23,28,0,9,0,0,,447.166055,,10005377,11399949,6434633,Yes,,11868824,10984178,11279650,,1.217391304,0.391304348,,447.16605,10,0.434782609,0.357142857,1.111111111,CRAM,,,0.297297297,,----,----,HUnSatLig,----,----,----,,447.26946,447.00000,0.26946
23,28,0,10,0,0,,463.1609696,,8855336,10940491,6171263,Yes,,10712770,9286876,9466936,,1.217391304,0.434782609,,463.16097,10,0.434782609,0.357142857,1,CRAM,,,0.277777778,,----,----,HUnSatLig,----,----,----,,463.26807,463.00000,0.26807
23,28,0,11,0,0,,479.1558842,,7720707,9058542,4532949,Yes,,8349681,7682945,7004418,,1.217391304,0.47826087,,479.15588,10,0.434782609,0.357142857,0.909090909,CRAM,,,0.257142857,,----,----,HUnSatLig,----,----,----,,479.26668,479.00000,0.26668
23,28,0,12,0,0,,495.1507988,,5767373,7543776,3801621,Yes,,5654532,5575835,5378198,,1.217391304,0.52173913,,495.15080,10,0.434782609,0.357142857,0.833333333,CRAM,,,0.235294118,,----,----,HUnSatLig,----,----,----,,495.26530,495.00000,0.26530
23,28,0,13,0,0,,511.1457134,,3544457,4950922,2365265,Yes,,3289136,2558274,2966335,,1.217391304,0.565217391,,511.14571,10,0.434782609,0.357142857,0.769230769,O,,,0.212121212,,----,----,HUnSatLig,----,----,----,,511.26391,511.00000,0.26391
23,28,0,14,0,0,,527.140628,,2456699,3409505,1664975,Yes,,NA,NA,NA,,1.217391304,0.608695652,,527.14063,10,0.434782609,0.357142857,0.714285714,O,,,0.1875,,----,----,HUnSatLig,----,----,----,,527.26252,527.00000,0.26252
23,30,0,5,0,0,,385.2020466,,3178452,2761017,2306930,Yes,,3921068,3436046,4106153,,1.304347826,0.217391304,,385.20205,9,0.391304348,0.3,1.8,O,,,0.317073171,,----,----,HUnSatLig,----,----,----,,385.29112,385.00000,0.29112
23,30,0,6,0,0,,401.1969612,,7077375,6551499,4249322,Yes,,8240018,8366678,8393751,,1.304347826,0.260869565,,401.19696,9,0.391304348,0.3,1.5,CRAM,,,0.3,,----,----,HUnSatLig,----,----,----,,401.28973,401.00000,0.28973
23,30,0,7,0,0,,417.1918758,,10216290,9993911,6238719,Yes,,12823949,12945902,12507651,,1.304347826,0.304347826,,417.19188,9,0.391304348,0.3,1.285714286,CRAM,,,0.282051282,,----,----,HUnSatLig,----,----,----,,417.28835,417.00000,0.28835
23,30,0,8,0,0,,433.1867904,,11282589,12187185,7304558,Yes,,17232149,15403851,14559334,,1.304347826,0.347826087,,433.18679,9,0.391304348,0.3,1.125,CRAM,,,0.263157895,,----,----,HUnSatLig,----,----,----,,433.28696,433.00000,0.28696
23,30,0,9,0,0,,449.181705,,11031239,11940499,6977140,Yes,,15790820,13105912,12432577,,1.304347826,0.391304348,,449.18170,9,0.391304348,0.3,1,CRAM,,,0.243243243,,----,----,HUnSatLig,----,----,----,,449.28557,449.00000,0.28557
23,30,0,10,0,0,,465.1766196,,8529646,10049585,5473863,Yes,,10915753,9725302,9753739,,1.304347826,0.434782609,,465.17662,9,0.391304348,0.3,0.9,CRAM,,,0.222222222,,----,----,HUnSatLig,----,----,----,,465.28418,465.00000,0.28418
23,30,0,11,0,0,,481.1715342,,6704946,8313140,4109092,Yes,,8249693,7500947,7401954,,1.304347826,0.47826087,,481.17153,9,0.391304348,0.3,0.818181818,CRAM,,,0.2,,----,----,HUnSatLig,----,----,----,,481.28280,481.00000,0.28280
23,30,0,12,0,0,,497.1664488,,4627715,5708885,2868365,Yes,,4526490,4257224,4196749,,1.304347826,0.52173913,,497.16645,9,0.391304348,0.3,0.75,O,,,0.176470588,,----,----,HUnSatLig,----,----,----,,497.28141,497.00000,0.28141
23,32,0,5,0,0,,387.2176966,,4134999,3217853,2231192,Yes,,3956592,3620990,4161074,,1.391304348,0.217391304,,387.21770,8,0.347826087,0.25,1.6,CRAM,,,0.268292683,,----,----,HUnSatLig,----,----,----,,387.30723,387.00000,0.30723
23,32,0,6,0,0,,403.2126112,,7679820,6631737,4281318,Yes,,9518424,9210826,8883569,,1.391304348,0.260869565,,403.21261,8,0.347826087,0.25,1.333333333,CRAM,,,0.25,,----,----,HUnSatLig,----,----,----,,403.30585,403.00000,0.30585
23,32,0,7,0,0,,419.2075258,,10277728,10843896,6471100,Yes,,13545025,13797978,12788252,,1.391304348,0.304347826,,419.20753,8,0.347826087,0.25,1.142857143,CRAM,,,0.230769231,,----,----,HUnSatLig,----,----,----,,419.30446,419.00000,0.30446
23,32,0,8,0,0,,435.2024404,,11151345,11562449,7214227,Yes,,16785743,14797632,14440432,,1.391304348,0.347826087,,435.20244,8,0.347826087,0.25,1,CRAM,,,0.210526316,,----,----,HUnSatLig,----,----,----,,435.30307,435.00000,0.30307
23,32,0,9,0,0,,451.197355,,9277972,10658335,6561195,Yes,,14394172,13163273,13177965,,1.391304348,0.391304348,,451.19735,8,0.347826087,0.25,0.888888889,CRAM,,,0.189189189,,----,----,HUnSatLig,----,----,----,,451.30169,451.00000,0.30169
23,32,0,10,0,0,,467.1922696,,6861510,8554534,4867621,Yes,,10053798,8932901,8916213,,1.391304348,0.434782609,,467.19227,8,0.347826087,0.25,0.8,CRAM,,,0.166666667,,----,----,HUnSatLig,----,----,----,,467.30030,467.00000,0.30030
23,32,0,11,0,0,,483.1871842,,4817766,5411204,3184510,Yes,,5858003,5476782,4883149,,1.391304348,0.47826087,,483.18718,8,0.347826087,0.25,0.727272727,O,,,0.142857143,,----,----,HUnSatLig,----,----,----,,483.29891,483.00000,0.29891
23,32,0,12,0,0,,499.1820988,,3111220,3503307,1513987,Yes,,3199279,3005170,2743935,,1.391304348,0.52173913,,499.18210,8,0.347826087,0.25,0.666666667,O,,,0.117647059,,----,----,HUnSatLig,----,----,----,,499.29753,499.00000,0.29753
23,34,0,5,0,0,,389.2333466,,3024572,2695205,1586083,Yes,,2839580,3847893,3585694,,1.47826087,0.217391304,,389.23335,7,0.304347826,0.205882353,1.4,CRAM,,,0.219512195,,----,----,HUnSatLig,----,----,----,,389.32335,389.00000,0.32335
23,34,0,6,0,0,,405.2282612,,5411942,5415546,3714226,Yes,,6958835,6626582,7103128,,1.47826087,0.260869565,,405.22826,7,0.304347826,0.205882353,1.166666667,CRAM,,,0.2,,----,----,HUnSatLig,----,----,----,,405.32196,405.00000,0.32196
23,34,0,7,0,0,,421.2231758,,6702913,6883101,4785500,Yes,,NA,NA,NA,,1.47826087,0.304347826,,421.22318,7,0.304347826,0.205882353,1,CRAM,,,0.179487179,,----,----,HUnSatLig,----,----,----,,421.32058,421.00000,0.32058
23,34,0,8,0,0,,437.2180904,,8458043,8838502,4982705,Yes,,13308292,11787057,11413364,,1.47826087,0.347826087,,437.21809,7,0.304347826,0.205882353,0.875,CRAM,,,0.157894737,,----,----,HUnSatLig,----,----,----,,437.31919,437.00000,0.31919
23,34,0,9,0,0,,453.213005,,7586157,8167857,4266224,Yes,,11400098,10691369,10148907,,1.47826087,0.391304348,,453.21300,7,0.304347826,0.205882353,0.777777778,CRAM,,,0.135135135,,----,----,HUnSatLig,----,----,----,,453.31780,453.00000,0.31780
23,34,0,10,0,0,,469.2079196,,5361327,6672425,3265560,Yes,,7864759,7546598,6466935,,1.47826087,0.434782609,,469.20792,7,0.304347826,0.205882353,0.7,O,,,0.111111111,,----,----,HUnSatLig,----,----,----,,469.31642,469.00000,0.31642
23,34,0,11,0,0,,485.2028342,,3575711,4277723,1850336,Yes,,4993105,4166352,4203454,,1.47826087,0.47826087,,485.20283,7,0.304347826,0.205882353,0.636363636,O,,,0.085714286,,----,----,HUnSatLig,----,----,----,,485.31503,485.00000,0.31503
23,36,0,6,0,0,,407.2439112,,3380048,2744720,2007887,Yes,,4623462,4255290,4242321,,1.565217391,0.260869565,,407.24391,6,0.260869565,0.166666667,1,O,,,0.15,,----,----,----,AlipatNoN,----,----,,407.33808,407.00000,0.33808
23,36,0,7,0,0,,423.2388258,,5311237,4912936,3109091,Yes,,6922084,6718191,7068158,,1.565217391,0.304347826,,423.23883,6,0.260869565,0.166666667,0.857142857,O,,,0.128205128,,----,----,----,AlipatNoN,----,----,,423.33669,423.00000,0.33669
23,36,0,8,0,0,,439.2337404,,5433982,5640436,3333835,Yes,,9585079,8807200,8257270,,1.565217391,0.347826087,,439.23374,6,0.260869565,0.166666667,0.75,O,,,0.105263158,,----,----,----,AlipatNoN,----,----,,439.33531,439.00000,0.33531
23,36,0,9,0,0,,455.228655,,4681939,5686605,3461190,Yes,,9096218,8147800,7713788,,1.565217391,0.391304348,,455.22865,6,0.260869565,0.166666667,0.666666667,O,,,0.081081081,,----,----,----,AlipatNoN,----,----,,455.33392,455.00000,0.33392
23,36,0,10,0,0,,471.2235696,,3433640,5057594,2546206,Yes,,7158491,6019000,6140429,,1.565217391,0.434782609,,471.22357,6,0.260869565,0.166666667,0.6,O,,,0.055555556,,----,----,----,AlipatNoN,----,----,,471.33253,471.00000,0.33253
23,36,0,11,0,0,,487.2184842,,1946588,3307065,1632330,Yes,,4877783,4249592,3655862,,1.565217391,0.47826087,,487.21848,6,0.260869565,0.166666667,0.545454545,O,,,0.028571429,,----,----,----,AlipatNoN,----,----,,487.33115,487.00000,0.33115
23,36,0,17,0,0,,583.1879718,,2240815,4266561,1502245,Yes,,7807946,5813372,4068184,,1.565217391,0.739130435,,583.18797,6,0.260869565,0.166666667,0.352941176,O,,,-0.172413793,,----,----,----,----,SatFACarb,----,,583.32283,583.00000,0.32283
23,38,0,7,0,0,,425.2544758,,3035824,2569500,2043986,Yes,,4793303,4701981,4015564,,1.652173913,0.304347826,,425.25448,5,0.217391304,0.131578947,0.714285714,O,,,0.076923077,,----,----,----,AlipatNoN,----,----,,425.35281,425.00000,0.35281
23,38,0,8,0,0,,441.2493904,,3800508,3924603,2207202,Yes,,6435306,6347534,5654136,,1.652173913,0.347826087,,441.24939,5,0.217391304,0.131578947,0.625,O,,,0.052631579,,----,----,----,AlipatNoN,----,----,,441.35142,441.00000,0.35142
23,38,0,9,0,0,,457.244305,,2814537,4161782,2460080,Yes,,6821029,6247323,5999588,,1.652173913,0.391304348,,457.24430,5,0.217391304,0.131578947,0.555555556,O,,,0.027027027,,----,----,----,AlipatNoN,----,----,,457.35004,457.00000,0.35004
23,38,0,19,0,0,,617.193451,,4323483,6278024,2605581,Yes,,7112786,6462821,4301465,,1.652173913,0.826086957,,617.19345,5,0.217391304,0.131578947,0.263157895,O,,,-0.333333333,,----,----,----,----,SatFACarb,----,,617.33617,617.00000,0.33617
23,38,0,20,0,0,,633.1883656,,2201867,3500113,1454309,Yes,,2699796,2289988,1973979,,1.652173913,0.869565217,,633.18837,5,0.217391304,0.131578947,0.25,O,,,-0.384615385,,----,----,----,----,SatFACarb,----,,633.33478,633.00000,0.33478
23,40,0,9,0,0,,459.259955,,2035154,2494636,1632560,Yes,,4683078,4370418,3500005,,1.739130435,0.391304348,,459.25995,4,0.173913043,0.1,0.444444444,O,,,-0.027027027,,----,----,----,AlipatNoN,----,----,,459.36615,459.00000,0.36615
23,40,0,18,0,0,,603.2141864,,1775126,1987022,1510397,Yes,,3683763,3464456,2684634,,1.739130435,0.782608696,,603.21419,4,0.173913043,0.1,0.222222222,O,,,-0.357142857,,----,----,----,----,SatFACarb,----,,603.35367,603.00000,0.35367
24,16,0,11,0,0,,479.0619842,,1786113,2312426,1508050,Yes,,NA,NA,NA,,0.666666667,0.458333333,,479.06198,17,0.708333333,1.0625,1.545454545,O,,,0.621621622,,----,Aromatic,----,----,----,----,,479.17276,479.00000,0.17276
24,16,0,12,0,0,,495.0568988,,1619146,3036123,1749007,Yes,,NA,NA,NA,,0.666666667,0.5,,495.05690,17,0.708333333,1.0625,1.416666667,O,,,0.611111111,,----,Aromatic,----,----,----,----,,495.17137,495.00000,0.17137
24,18,0,11,0,0,,481.0776342,,2019631,3099441,1734432,Yes,,2270028,1771398,2213336,,0.75,0.458333333,,481.07763,16,0.666666667,0.888888889,1.454545455,CRAM,,,0.567567568,,----,Aromatic,----,----,----,----,,481.18888,481.00000,0.18888
24,18,0,12,0,0,,497.0725488,,2577665,4485199,2158727,Yes,,2284423,2087866,2246018,,0.75,0.5,,497.07255,16,0.666666667,0.888888889,1.333333333,CRAM,,,0.555555556,,----,Aromatic,----,----,----,----,,497.18749,497.00000,0.18749
24,18,0,13,0,0,,513.0674634,,2660713,4347891,2160529,Yes,,2572678,2017312,2443215,,0.75,0.541666667,,513.06746,16,0.666666667,0.888888889,1.230769231,CRAM,,,0.542857143,,----,Aromatic,----,----,----,----,,513.18610,513.00000,0.18610
24,18,0,14,0,0,,529.062378,,2709462,4650655,2035619,Yes,,2240702,1974560,1992060,,0.75,0.583333333,,529.06238,16,0.666666667,0.888888889,1.142857143,CRAM,,,0.529411765,,----,Aromatic,----,----,----,----,,529.18472,529.00000,0.18472
24,18,0,15,0,0,,545.0572926,,2514204,4169641,1666246,Yes,,2066592,1792219,1635609,,0.75,0.625,,545.05729,16,0.666666667,0.888888889,1.066666667,CRAM,,,0.515151515,,----,Aromatic,----,----,----,----,,545.18333,545.00000,0.18333
24,18,0,16,0,0,,561.0522072,,2368964,3582679,1589337,Yes,,NA,NA,NA,,0.75,0.666666667,,561.05221,16,0.666666667,0.888888889,1,CRAM,,,0.5,,----,----,HUnSatLig,----,----,----,,561.18194,561.00000,0.18194
24,20,0,10,0,0,,467.0983696,,2378952,3315750,1766438,Yes,,NA,NA,NA,,0.833333333,0.416666667,,467.09837,15,0.625,0.75,1.5,CRAM,,,0.526315789,,----,Aromatic,----,----,----,----,,467.20638,467.00000,0.20638
24,20,0,11,0,0,,483.0932842,,2994532,3974528,1862521,Yes,,2279105,2750369,2191554,,0.833333333,0.458333333,,483.09328,15,0.625,0.75,1.363636364,CRAM,,,0.513513514,,----,Aromatic,----,----,----,----,,483.20499,483.00000,0.20499
24,20,0,12,0,0,,499.0881988,,3072306,4424902,2112254,Yes,,2378524,2529508,2622068,,0.833333333,0.5,,499.08820,15,0.625,0.75,1.25,CRAM,,,0.5,,----,----,HUnSatLig,----,----,----,,499.20361,499.00000,0.20361
24,20,0,13,0,0,,515.0831134,,3698999,5248094,2606023,Yes,,2675425,2777851,2493009,,0.833333333,0.541666667,,515.08311,15,0.625,0.75,1.153846154,CRAM,,,0.485714286,,----,----,HUnSatLig,----,----,----,,515.20222,515.00000,0.20222
24,20,0,14,0,0,,531.078028,,3158300,4897497,1867112,Yes,,2553769,2428286,2474844,,0.833333333,0.583333333,,531.07803,15,0.625,0.75,1.071428571,CRAM,,,0.470588235,,----,----,HUnSatLig,----,----,----,,531.20083,531.00000,0.20083
24,20,0,15,0,0,,547.0729426,,2981418,4211626,2202694,Yes,,2226471,1816299,2114209,,0.833333333,0.625,,547.07294,15,0.625,0.75,1,CRAM,,,0.454545455,,----,----,HUnSatLig,----,----,----,,547.19945,547.00000,0.19945
