mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PreHW1.csv,PreHW2.csv,PreHW3.csv,PreHWGt13.csv,PreHWGt14.csv,PreHWGt15.csv
531.1507988,531.1508,26,28,0,12,0,0,1.076923077,0.461538462,13,0.5,0.464285714,1.083333333,CRAM,0.35,----,----,HUnSatLig,----,----,----,531.27362,531,0.27362,3179797,4112090,2098022,3592113,2961282,2982234
547.1457134,547.14571,26,28,0,13,0,0,1.076923077,0.5,13,0.5,0.464285714,1,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,547.27223,547,0.27223,4042274,4955050,2069058,3313964,2924779,3170973
563.140628,563.14063,26,28,0,14,0,0,1.076923077,0.538461538,13,0.5,0.464285714,0.928571429,CRAM,0.315789474,----,----,HUnSatLig,----,----,----,563.27085,563,0.27085,2544357,4575893,1969082,NA,NA,NA
485.181705,485.1817,26,30,0,9,0,0,1.153846154,0.346153846,12,0.461538462,0.4,1.333333333,CRAM,0.348837209,----,----,HUnSatLig,----,----,----,485.2939,485,0.2939,4518815,5166554,1924831,5860429,5351117,4303804
501.1766196,501.17662,26,30,0,10,0,0,1.153846154,0.384615385,12,0.461538462,0.4,1.2,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,501.29251,501,0.29251,3748189,5093698,2256757,5959869,5089299,5016423
517.1715342,517.17153,26,30,0,11,0,0,1.153846154,0.423076923,12,0.461538462,0.4,1.090909091,CRAM,0.317073171,----,----,HUnSatLig,----,----,----,517.29112,517,0.29112,4207853,4976839,2193391,5794875,4735948,3670209
533.1664488,533.16645,26,30,0,12,0,0,1.153846154,0.461538462,12,0.461538462,0.4,1,CRAM,0.3,----,----,HUnSatLig,----,----,----,533.28974,533,0.28974,3639375,5401357,1982240,4989070,3688403,3249450
549.1613634,549.16136,26,30,0,13,0,0,1.153846154,0.5,12,0.461538462,0.4,0.923076923,CRAM,0.282051282,----,----,HUnSatLig,----,----,----,549.28835,549,0.28835,3216687,4405155,1956796,3710374,3035380,3223072
565.156278,565.15628,26,30,0,14,0,0,1.153846154,0.538461538,12,0.461538462,0.4,0.857142857,CRAM,0.263157895,----,----,HUnSatLig,----,----,----,565.28696,565,0.28696,2551319,3967565,1772320,2552821,2240686,2231323
455.2075258,455.20753,26,32,0,7,0,0,1.230769231,0.269230769,11,0.423076923,0.34375,1.571428571,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,455.31279,455,0.31279,3359957,4172110,2617416,5795865,5594968,4998140
471.2024404,471.20244,26,32,0,8,0,0,1.230769231,0.307692308,11,0.423076923,0.34375,1.375,CRAM,0.318181818,----,----,HUnSatLig,----,----,----,471.3114,471,0.3114,4993704,6130745,2532894,8743640,8095670,7292428
487.197355,487.19735,26,32,0,9,0,0,1.230769231,0.346153846,11,0.423076923,0.34375,1.222222222,CRAM,0.302325581,----,----,HUnSatLig,----,----,----,487.31001,487,0.31001,5652443,7588408,4003913,9530835,8642549,7740595
503.1922696,503.19227,26,32,0,10,0,0,1.230769231,0.384615385,11,0.423076923,0.34375,1.1,CRAM,0.285714286,----,----,HUnSatLig,----,----,----,503.30863,503,0.30863,5388669,7730618,3449828,9243212,7938354,7347272
519.1871842,519.18718,26,32,0,11,0,0,1.230769231,0.423076923,11,0.423076923,0.34375,1,CRAM,0.268292683,----,----,HUnSatLig,----,----,----,519.30724,519,0.30724,4742290,6236454,3027461,7599481,6418564,5308692
535.1820988,535.1821,26,32,0,12,0,0,1.230769231,0.461538462,11,0.423076923,0.34375,0.916666667,CRAM,0.25,----,----,HUnSatLig,----,----,----,535.30585,535,0.30585,4075391,6056761,2898128,5543262,4656152,4386027
551.1770134,551.17701,26,32,0,13,0,0,1.230769231,0.5,11,0.423076923,0.34375,0.846153846,CRAM,0.230769231,----,----,HUnSatLig,----,----,----,551.30446,551,0.30446,3099708,4694932,1657137,4358678,3792119,3187103
441.2282612,441.22826,26,34,0,6,0,0,1.307692308,0.230769231,10,0.384615385,0.294117647,1.666666667,CRAM,0.304347826,----,----,HUnSatLig,----,----,----,441.33029,441,0.33029,3283390,3539069,1977317,4817385,3986191,4175481
457.2231758,457.22318,26,34,0,7,0,0,1.307692308,0.269230769,10,0.384615385,0.294117647,1.428571429,CRAM,0.288888889,----,----,HUnSatLig,----,----,----,457.3289,457,0.3289,5184587,5552374,3264433,9258148,8692634,6999012
473.2180904,473.21809,26,34,0,8,0,0,1.307692308,0.307692308,10,0.384615385,0.294117647,1.25,CRAM,0.272727273,----,----,HUnSatLig,----,----,----,473.32752,473,0.32752,6336174,7991382,4465206,13184012,11886744,10524341
489.213005,489.213,26,34,0,9,0,0,1.307692308,0.346153846,10,0.384615385,0.294117647,1.111111111,CRAM,0.255813953,----,----,HUnSatLig,----,----,----,489.32613,489,0.32613,6203418,9020061,3812536,13420383,11720992,10642862
505.2079196,505.20792,26,34,0,10,0,0,1.307692308,0.384615385,10,0.384615385,0.294117647,1,CRAM,0.238095238,----,----,HUnSatLig,----,----,----,505.32474,505,0.32474,6730131,7824946,3844173,11822037,10218056,9166110
521.2028342,521.20283,26,34,0,11,0,0,1.307692308,0.423076923,10,0.384615385,0.294117647,0.909090909,CRAM,0.219512195,----,----,HUnSatLig,----,----,----,521.32335,521,0.32335,4951076,6764927,3568140,8877736,7272747,6611281
537.1977488,537.19775,26,34,0,12,0,0,1.307692308,0.461538462,10,0.384615385,0.294117647,0.833333333,CRAM,0.2,----,----,HUnSatLig,----,----,----,537.32197,537,0.32197,3524262,4954974,2548854,6360608,4898899,4786336
443.2439112,443.24391,26,36,0,6,0,0,1.384615385,0.230769231,9,0.346153846,0.25,1.5,CRAM,0.260869565,----,----,HUnSatLig,----,----,----,443.3464,443,0.3464,3743482,4557825,2188542,6360607,6146816,5483006
459.2388258,459.23883,26,36,0,7,0,0,1.384615385,0.269230769,9,0.346153846,0.25,1.285714286,CRAM,0.244444444,----,----,HUnSatLig,----,----,----,459.34502,459,0.34502,6137811,7864492,3811121,12330308,10662897,9284581
475.2337404,475.23374,26,36,0,8,0,0,1.384615385,0.307692308,9,0.346153846,0.25,1.125,CRAM,0.227272727,----,----,HUnSatLig,----,----,----,475.34363,475,0.34363,7663297,9441407,4391518,15465809,14033289,11896686
491.228655,491.22865,26,36,0,9,0,0,1.384615385,0.346153846,9,0.346153846,0.25,1,CRAM,0.209302326,----,----,HUnSatLig,----,----,----,491.34224,491,0.34224,7708760,9462534,4246828,15218928,12663374,11435691
507.2235696,507.22357,26,36,0,10,0,0,1.384615385,0.384615385,9,0.346153846,0.25,0.9,CRAM,0.19047619,----,----,HUnSatLig,----,----,----,507.34086,507,0.34086,6070685,7175849,3626159,12772696,10046294,9022950
523.2184842,523.21848,26,36,0,11,0,0,1.384615385,0.423076923,9,0.346153846,0.25,0.818181818,CRAM,0.170731707,----,----,HUnSatLig,----,----,----,523.33947,523,0.33947,4215716,6156754,2839045,8101833,6812097,6201721
539.2133988,539.2134,26,36,0,12,0,0,1.384615385,0.461538462,9,0.346153846,0.25,0.75,O,0.15,----,----,HUnSatLig,----,----,----,539.33808,539,0.33808,3235270,4333436,1767955,5590742,4343939,4387913
445.2595612,445.25956,26,38,0,6,0,0,1.461538462,0.230769231,8,0.307692308,0.210526316,1.333333333,CRAM,0.217391304,----,----,HUnSatLig,----,----,----,445.36252,445,0.36252,3216439,3480451,2541082,6652506,5448437,4734345
461.2544758,461.25448,26,38,0,7,0,0,1.461538462,0.269230769,8,0.307692308,0.210526316,1.142857143,CRAM,0.2,----,----,HUnSatLig,----,----,----,461.36113,461,0.36113,5379953,6199411,3414218,10667517,10943583,9139203
477.2493904,477.24939,26,38,0,8,0,0,1.461538462,0.307692308,8,0.307692308,0.210526316,1,CRAM,0.181818182,----,----,HUnSatLig,----,----,----,477.35975,477,0.35975,5832415,7434419,3715733,13094564,11436679,9982007
493.244305,493.2443,26,38,0,9,0,0,1.461538462,0.346153846,8,0.307692308,0.210526316,0.888888889,CRAM,0.162790698,----,----,HUnSatLig,----,----,----,493.35836,493,0.35836,5431446,6964084,3291043,12335748,10023805,9330600
509.2392196,509.23922,26,38,0,10,0,0,1.461538462,0.384615385,8,0.307692308,0.210526316,0.8,CRAM,0.142857143,----,----,HUnSatLig,----,----,----,509.35697,509,0.35697,4551066,5957406,3335431,10227411,8332376,7483039
525.2341342,525.23413,26,38,0,11,0,0,1.461538462,0.423076923,8,0.307692308,0.210526316,0.727272727,O,0.12195122,----,----,HUnSatLig,----,----,----,525.35559,525,0.35559,3450643,4136479,1830895,7606491,6007368,5480843
463.2701258,463.27013,26,40,0,7,0,0,1.538461538,0.269230769,7,0.269230769,0.175,1,O,0.155555556,----,----,----,AlipatNoN,----,----,463.37725,463,0.37725,3064612,3656777,1836923,6823630,5692644,4956220
479.2650404,479.26504,26,40,0,8,0,0,1.538461538,0.307692308,7,0.269230769,0.175,0.875,O,0.136363636,----,----,----,AlipatNoN,----,----,479.37586,479,0.37586,4035334,4550897,2087129,8949765,7603088,6096141
495.259955,495.25995,26,40,0,9,0,0,1.538461538,0.346153846,7,0.269230769,0.175,0.777777778,O,0.11627907,----,----,----,AlipatNoN,----,----,495.37448,495,0.37448,3428560,4781030,2353179,9040922,7216300,6768803
511.2548696,511.25487,26,40,0,10,0,0,1.538461538,0.384615385,7,0.269230769,0.175,0.7,O,0.095238095,----,----,----,AlipatNoN,----,----,511.37309,511,0.37309,3259784,4059024,2038101,8024132,6755663,5629767
527.2497842,527.24978,26,40,0,11,0,0,1.538461538,0.423076923,7,0.269230769,0.175,0.636363636,O,0.073170732,----,----,----,AlipatNoN,----,----,527.3717,527,0.3717,2334322,3083877,1522125,5552608,5350080,3887499
481.2806904,481.28069,26,42,0,8,0,0,1.615384615,0.307692308,6,0.230769231,0.142857143,0.75,O,0.090909091,----,----,----,AlipatNoN,----,----,481.39198,481,0.39198,2649908,2733369,1554217,5057905,4708514,4210159
497.275605,497.2756,26,42,0,9,0,0,1.615384615,0.346153846,6,0.230769231,0.142857143,0.666666667,O,0.069767442,----,----,----,AlipatNoN,----,----,497.39059,497,0.39059,2405638,3380315,1760403,7134640,6458841,5310875
513.2705196,513.27052,26,42,0,10,0,0,1.615384615,0.384615385,6,0.230769231,0.142857143,0.6,O,0.047619048,----,----,----,AlipatNoN,----,----,513.38921,513,0.38921,2555749,2859006,1826199,7455146,6301239,5430237
529.2654342,529.26543,26,42,0,11,0,0,1.615384615,0.423076923,6,0.230769231,0.142857143,0.545454545,O,0.024390244,----,----,----,AlipatNoN,----,----,529.38782,529,0.38782,1967556,3140261,1531293,5199575,4012842,3712378
657.224751,657.22475,26,42,0,19,0,0,1.615384615,0.730769231,6,0.230769231,0.142857143,0.315789474,O,-0.212121212,----,----,----,----,SatFACarb,----,657.37672,657,0.37672,4300733,5398357,1841986,20429563,11942733,8918568
673.2196656,673.21967,26,42,0,20,0,0,1.615384615,0.769230769,6,0.230769231,0.142857143,0.3,O,-0.25,----,----,----,----,SatFACarb,----,673.37534,673,0.37534,10196497,19713726,5400236,47398191,37247183,23908492
543.1507988,543.1508,27,28,0,12,0,0,1.037037037,0.444444444,14,0.518518519,0.5,1.166666667,CRAM,0.380952381,----,----,HUnSatLig,----,----,----,543.27639,543,0.27639,2392062,3629985,1763130,2814998,2753734,2353028
575.140628,575.14063,27,28,0,14,0,0,1.037037037,0.518518519,14,0.518518519,0.5,1,CRAM,0.35,----,----,HUnSatLig,----,----,----,575.27362,575,0.27362,2694864,3812451,1558590,2875437,2412661,2130993
497.181705,497.1817,27,30,0,9,0,0,1.111111111,0.333333333,13,0.481481481,0.433333333,1.444444444,CRAM,0.377777778,----,----,HUnSatLig,----,----,----,497.29667,497,0.29667,2353412,2860629,1709965,3565981,2761675,2516879
513.1766196,513.17662,27,30,0,10,0,0,1.111111111,0.37037037,13,0.481481481,0.433333333,1.3,CRAM,0.363636364,----,----,HUnSatLig,----,----,----,513.29528,513,0.29528,2510183,3600377,1524628,3809690,3384876,3008470
561.1613634,561.16136,27,30,0,13,0,0,1.111111111,0.481481481,13,0.481481481,0.433333333,1,CRAM,0.317073171,----,----,HUnSatLig,----,----,----,561.29112,561,0.29112,2643896,3818196,1613905,3557278,3310796,2733841
467.2075258,467.20753,27,32,0,7,0,0,1.185185185,0.259259259,12,0.444444444,0.375,1.714285714,CRAM,0.361702128,----,----,HUnSatLig,----,----,----,467.31556,467,0.31556,1995462,2090022,1699877,2953896,3196454,2401014
499.197355,499.19735,27,32,0,9,0,0,1.185185185,0.333333333,12,0.444444444,0.375,1.333333333,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,499.31279,499,0.31279,2948404,4322508,2085124,6723378,5696244,4918913
515.1922696,515.19227,27,32,0,10,0,0,1.185185185,0.37037037,12,0.444444444,0.375,1.2,CRAM,0.318181818,----,----,HUnSatLig,----,----,----,515.3114,515,0.3114,4963635,7053411,2766793,7062260,6342406,4793432
531.1871842,531.18718,27,32,0,11,0,0,1.185185185,0.407407407,12,0.444444444,0.375,1.090909091,CRAM,0.302325581,----,----,HUnSatLig,----,----,----,531.31001,531,0.31001,3335442,4832987,2164581,5749685,4937603,4154713
547.1820988,547.1821,27,32,0,12,0,0,1.185185185,0.444444444,12,0.444444444,0.375,1,CRAM,0.285714286,----,----,HUnSatLig,----,----,----,547.30863,547,0.30863,3046941,4698026,2261055,4883758,3705067,3937946
563.1770134,563.17701,27,32,0,13,0,0,1.185185185,0.481481481,12,0.444444444,0.375,0.923076923,CRAM,0.268292683,----,----,HUnSatLig,----,----,----,563.30724,563,0.30724,2993889,4553364,1640887,4487118,3188925,2872978
469.2231758,469.22318,27,34,0,7,0,0,1.259259259,0.259259259,11,0.407407407,0.323529412,1.571428571,CRAM,0.319148936,----,----,HUnSatLig,----,----,----,469.33168,469,0.33168,3047087,3747881,1994264,6019513,5678823,4750712
485.2180904,485.21809,27,34,0,8,0,0,1.259259259,0.296296296,11,0.407407407,0.323529412,1.375,CRAM,0.304347826,----,----,HUnSatLig,----,----,----,485.33029,485,0.33029,4849568,5739996,3059681,9776212,8677074,7195584
501.213005,501.213,27,34,0,9,0,0,1.259259259,0.333333333,11,0.407407407,0.323529412,1.222222222,CRAM,0.288888889,----,----,HUnSatLig,----,----,----,501.3289,501,0.3289,5311837,7238980,3159927,12316868,10149913,8584043
517.2079196,517.20792,27,34,0,10,0,0,1.259259259,0.37037037,11,0.407407407,0.323529412,1.1,CRAM,0.272727273,----,----,HUnSatLig,----,----,----,517.32752,517,0.32752,5398764,7143624,3794415,10701888,9545680,7364803
533.2028342,533.20283,27,34,0,11,0,0,1.259259259,0.407407407,11,0.407407407,0.323529412,1,CRAM,0.255813953,----,----,HUnSatLig,----,----,----,533.32613,533,0.32613,4603980,5719822,2265887,8410258,6933460,5777705
549.1977488,549.19775,27,34,0,12,0,0,1.259259259,0.444444444,11,0.407407407,0.323529412,0.916666667,CRAM,0.238095238,----,----,HUnSatLig,----,----,----,549.32474,549,0.32474,3403050,4672419,1754553,5654952,5483764,4698653
565.1926634,565.19266,27,34,0,13,0,0,1.259259259,0.481481481,11,0.407407407,0.323529412,0.846153846,CRAM,0.219512195,----,----,HUnSatLig,----,----,----,565.32336,565,0.32336,3025428,3597899,2018590,4682741,3645614,3032601
455.2439112,455.24391,27,36,0,6,0,0,1.333333333,0.222222222,10,0.37037037,0.277777778,1.666666667,CRAM,0.291666667,----,----,HUnSatLig,----,----,----,455.34918,455,0.34918,2985170,2698573,1877573,4489243,4208473,3667964
471.2388258,471.23883,27,36,0,7,0,0,1.333333333,0.259259259,10,0.37037037,0.277777778,1.428571429,CRAM,0.276595745,----,----,HUnSatLig,----,----,----,471.34779,471,0.34779,4837032,5232698,2936863,9982685,8581050,6876687
487.2337404,487.23374,27,36,0,8,0,0,1.333333333,0.296296296,10,0.37037037,0.277777778,1.25,CRAM,0.260869565,----,----,HUnSatLig,----,----,----,487.34641,487,0.34641,6698973,8665658,3496011,14419418,12855290,10210488
503.228655,503.22865,27,36,0,9,0,0,1.333333333,0.333333333,10,0.37037037,0.277777778,1.111111111,CRAM,0.244444444,----,----,HUnSatLig,----,----,----,503.34502,503,0.34502,6703485,8801724,4015078,14819923,13050167,10773580
519.2235696,519.22357,27,36,0,10,0,0,1.333333333,0.37037037,10,0.37037037,0.277777778,1,CRAM,0.227272727,----,----,HUnSatLig,----,----,----,519.34363,519,0.34363,5672080,7893287,3423750,13049214,10696839,8825110
535.2184842,535.21848,27,36,0,11,0,0,1.333333333,0.407407407,10,0.37037037,0.277777778,0.909090909,CRAM,0.209302326,----,----,HUnSatLig,----,----,----,535.34225,535,0.34225,4628347,6849338,2718927,9698657,7216153,6459626
551.2133988,551.2134,27,36,0,12,0,0,1.333333333,0.444444444,10,0.37037037,0.277777778,0.833333333,CRAM,0.19047619,----,----,HUnSatLig,----,----,----,551.34086,551,0.34086,3188792,4500372,2553135,6558232,5186807,4443548
457.2595612,457.25956,27,38,0,6,0,0,1.407407407,0.222222222,9,0.333333333,0.236842105,1.5,CRAM,0.25,----,----,HUnSatLig,----,----,----,457.3653,457,0.3653,3445832,3165941,2204079,5623974,5480347,4319204
473.2544758,473.25448,27,38,0,7,0,0,1.407407407,0.259259259,9,0.333333333,0.236842105,1.285714286,CRAM,0.234042553,----,----,HUnSatLig,----,----,----,473.36391,473,0.36391,5198511,6395991,2943543,11256850,9928860,8226488
489.2493904,489.24939,27,38,0,8,0,0,1.407407407,0.296296296,9,0.333333333,0.236842105,1.125,CRAM,0.217391304,----,----,HUnSatLig,----,----,----,489.36252,489,0.36252,6639643,8006303,3856570,15652711,12949798,11423155
505.244305,505.2443,27,38,0,9,0,0,1.407407407,0.333333333,9,0.333333333,0.236842105,1,CRAM,0.2,----,----,HUnSatLig,----,----,----,505.36114,505,0.36114,6875539,8762932,4168783,15991772,13206093,11124001
521.2392196,521.23922,27,38,0,10,0,0,1.407407407,0.37037037,9,0.333333333,0.236842105,0.9,CRAM,0.181818182,----,----,HUnSatLig,----,----,----,521.35975,521,0.35975,5240866,6822273,3235340,12693165,10350894,8339794
537.2341342,537.23413,27,38,0,11,0,0,1.407407407,0.407407407,9,0.333333333,0.236842105,0.818181818,CRAM,0.162790698,----,----,HUnSatLig,----,----,----,537.35836,537,0.35836,4174498,5849951,1918580,8787492,7351379,5528735
553.2290488,553.22905,27,38,0,12,0,0,1.407407407,0.444444444,9,0.333333333,0.236842105,0.75,O,0.142857143,----,----,HUnSatLig,----,----,----,553.35697,553,0.35697,2387782,3223421,1643679,5980796,4594933,3746073
459.2752112,459.27521,27,40,0,6,0,0,1.481481481,0.222222222,8,0.296296296,0.2,1.333333333,O,0.208333333,----,----,HUnSatLig,----,----,----,459.38141,459,0.38141,2833361,2586795,1720111,5719367,4829171,4450278
475.2701258,475.27013,27,40,0,7,0,0,1.481481481,0.259259259,8,0.296296296,0.2,1.142857143,O,0.191489362,----,----,HUnSatLig,----,----,----,475.38002,475,0.38002,4572866,4814976,2704479,10026327,8120717,7128946
491.2650404,491.26504,27,40,0,8,0,0,1.481481481,0.296296296,8,0.296296296,0.2,1,O,0.173913043,----,----,HUnSatLig,----,----,----,491.37864,491,0.37864,5555289,6619912,3312942,11854071,10252884,8541872
507.259955,507.25995,27,40,0,9,0,0,1.481481481,0.333333333,8,0.296296296,0.2,0.888888889,O,0.155555556,----,----,HUnSatLig,----,----,----,507.37725,507,0.37725,5087645,6256299,3137200,11355487,10783579,8951273
523.2548696,523.25487,27,40,0,10,0,0,1.481481481,0.37037037,8,0.296296296,0.2,0.8,O,0.136363636,----,----,HUnSatLig,----,----,----,523.37586,523,0.37586,3558305,5462483,2554885,9715662,7662020,6646137
539.2497842,539.24978,27,40,0,11,0,0,1.481481481,0.407407407,8,0.296296296,0.2,0.727272727,O,0.11627907,----,----,HUnSatLig,----,----,----,539.37448,539,0.37448,2976194,3991421,1485329,7063257,5723267,4668488
477.2857758,477.28578,27,42,0,7,0,0,1.555555556,0.259259259,7,0.259259259,0.166666667,1,O,0.14893617,----,----,----,AlipatNoN,----,----,477.39614,477,0.39614,3606239,3694772,1624214,6932139,5788299,4530235
493.2806904,493.28069,27,42,0,8,0,0,1.555555556,0.296296296,7,0.259259259,0.166666667,0.875,O,0.130434783,----,----,----,AlipatNoN,----,----,493.39475,493,0.39475,2775703,3724151,1884581,7543435,6605699,5705645
509.275605,509.2756,27,42,0,9,0,0,1.555555556,0.333333333,7,0.259259259,0.166666667,0.777777778,O,0.111111111,----,----,----,AlipatNoN,----,----,509.39337,509,0.39337,3027354,3907360,1746697,7685850,6984797,5304994
525.2705196,525.27052,27,42,0,10,0,0,1.555555556,0.37037037,7,0.259259259,0.166666667,0.7,O,0.090909091,----,----,----,AlipatNoN,----,----,525.39198,525,0.39198,2311952,3295776,1556975,6918368,5907018,4761996
479.3014258,479.30143,27,44,0,7,0,0,1.62962963,0.259259259,6,0.222222222,0.136363636,0.857142857,O,0.106382979,----,----,----,AlipatNoN,----,----,479.41226,479,0.41226,16535302,34330866,3336410,38350859,66929556,10311953
495.2963404,495.29634,27,44,0,8,0,0,1.62962963,0.296296296,6,0.222222222,0.136363636,0.75,O,0.086956522,----,----,----,AlipatNoN,----,----,495.41087,495,0.41087,5642449,12610536,2184221,14818337,23080113,6152360
735.2200594,735.22006,27,44,0,23,0,0,1.62962963,0.851851852,6,0.222222222,0.136363636,0.260869565,O,-0.35483871,----,----,----,----,SatFACarb,----,735.39007,735,0.39007,2654238,3868377,1540396,NA,NA,NA
571.1457134,571.14571,28,28,0,13,0,0,1,0.464285714,15,0.535714286,0.535714286,1.153846154,CRAM,0.395348837,----,----,HUnSatLig,----,----,----,571.27778,571,0.27778,2306039,3254594,1503070,3178545,2274949,2115801
573.1613634,573.16136,28,30,0,13,0,0,1.071428571,0.464285714,14,0.5,0.466666667,1.076923077,CRAM,0.348837209,----,----,HUnSatLig,----,----,----,573.2939,573,0.2939,2271578,4131030,1512139,3873843,3050619,2461823
543.1871842,543.18718,28,32,0,11,0,0,1.142857143,0.392857143,13,0.464285714,0.40625,1.181818182,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,543.31279,543,0.31279,1979898,3475362,1971511,5013529,4280518,3664770
559.1820988,559.1821,28,32,0,12,0,0,1.142857143,0.428571429,13,0.464285714,0.40625,1.083333333,CRAM,0.318181818,----,----,HUnSatLig,----,----,----,559.3114,559,0.3114,3120275,4517642,1646311,5415780,3954906,3514256
513.213005,513.213,28,34,0,9,0,0,1.214285714,0.321428571,12,0.428571429,0.352941176,1.333333333,CRAM,0.319148936,----,----,HUnSatLig,----,----,----,513.33168,513,0.33168,3798374,4239355,2291093,7399840,6886961,5257177
529.2079196,529.20792,28,34,0,10,0,0,1.214285714,0.357142857,12,0.428571429,0.352941176,1.2,CRAM,0.304347826,----,----,HUnSatLig,----,----,----,529.33029,529,0.33029,3611081,5335715,1894815,7471824,5789480,5782906
