mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PosSW10.csv,PosSW11.csv,PosSW12.csv,PosSWGt22.csv,PosSWGt23.csv,PosSWGt24.csv
451.2337404,451.23374,24,36,0,8,0,0,1.5,0.333333333,7,0.291666667,0.194444444,0.875,O,0.15,----,----,----,AlipatNoN,----,----,451.33808,451,0.33808,2167112,3621482,2670779,6953356,10826946,9785633
515.2133988,515.2134,24,36,0,12,0,0,1.5,0.5,7,0.291666667,0.194444444,0.583333333,O,0.055555556,----,----,----,AlipatNoN,----,----,515.33253,515,0.33253,2850407,3165968,3059901,4321219,4913721,4953194
531.2083134,531.20831,24,36,0,13,0,0,1.5,0.541666667,7,0.291666667,0.194444444,0.538461538,O,0.028571429,----,----,----,AlipatNoN,----,----,531.33115,531,0.33115,2644176,2110212,2614940,2346241,2784053,2222768
691.1574594,691.15746,24,36,0,23,0,0,1.5,0.958333333,7,0.291666667,0.194444444,0.304347826,O,-0.36,----,----,----,----,SatFACarb,----,691.31728,691,0.31728,2882143,1793880,2672610,0,0,0
453.2493904,453.24939,24,38,0,8,0,0,1.583333333,0.333333333,6,0.25,0.157894737,0.75,O,0.1,----,----,----,AlipatNoN,----,----,453.3542,453,0.3542,1517720,2522000,1707549,5407990,7867504,6520994
469.244305,469.2443,24,38,0,9,0,0,1.583333333,0.375,6,0.25,0.157894737,0.666666667,O,0.076923077,----,----,----,AlipatNoN,----,----,469.35281,469,0.35281,2375173,3259612,2277251,6317577,8995994,8677042
485.2392196,485.23922,24,38,0,10,0,0,1.583333333,0.416666667,6,0.25,0.157894737,0.6,O,0.052631579,----,----,----,AlipatNoN,----,----,485.35142,485,0.35142,2328052,3381207,3183291,7357939,8382684,8101876
501.2341342,501.23413,24,38,0,11,0,0,1.583333333,0.458333333,6,0.25,0.157894737,0.545454545,O,0.027027027,----,----,----,AlipatNoN,----,----,501.35004,501,0.35004,1955773,2733349,2081254,6194967,6551157,7041678
517.2290488,517.22905,24,38,0,12,0,0,1.583333333,0.5,6,0.25,0.157894737,0.5,O,0,----,----,----,AlipatNoN,----,----,517.34865,517,0.34865,1821344,2094935,2390290,4691907,5052048,5535890
597.2036218,597.20362,24,38,0,17,0,0,1.583333333,0.708333333,6,0.25,0.157894737,0.352941176,O,-0.161290323,----,----,----,----,SatFACarb,----,597.34172,597,0.34172,2267629,1588956,1989918,2151465,2292630,2406625
599.2192718,599.21927,24,40,0,17,0,0,1.666666667,0.708333333,5,0.208333333,0.125,0.294117647,O,-0.225806452,----,----,----,----,SatFACarb,----,599.35783,599,0.35783,2491998,2182301,2364667,4478594,4869975,4481732
601.2349218,601.23492,24,42,0,17,0,0,1.75,0.708333333,4,0.166666667,0.095238095,0.235294118,O,-0.290322581,----,----,----,----,SatFACarb,----,601.37395,601,0.37395,1564880,2531419,2867414,4778718,5070619,5349030
633.224751,633.22475,24,42,0,19,0,0,1.75,0.791666667,4,0.166666667,0.095238095,0.210526316,O,-0.379310345,----,----,----,----,SatFACarb,----,633.37117,633,0.37117,2078776,2631377,2781320,2107479,2625753,2453140
649.2196656,649.21967,24,42,0,20,0,0,1.75,0.833333333,4,0.166666667,0.095238095,0.2,O,-0.428571429,----,----,----,----,SatFACarb,----,649.36979,649,0.36979,2315069,2116467,2876585,0,0,0
551.140628,551.14063,25,28,0,14,0,0,1.12,0.56,12,0.48,0.428571429,0.857142857,CRAM,0.277777778,----,----,HUnSatLig,----,----,----,551.26807,551,0.26807,1527793,2001033,2225419,0,0,0
457.1867904,457.18679,25,30,0,8,0,0,1.2,0.32,11,0.44,0.366666667,1.375,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,457.29251,457,0.29251,1728883,2599431,1916175,3443182,4278271,4108236
473.181705,473.1817,25,30,0,9,0,0,1.2,0.36,11,0.44,0.366666667,1.222222222,CRAM,0.317073171,----,----,HUnSatLig,----,----,----,473.29112,473,0.29112,1711661,3303504,2575238,4440527,4540767,5109447
489.1766196,489.17662,25,30,0,10,0,0,1.2,0.4,11,0.44,0.366666667,1.1,CRAM,0.3,----,----,HUnSatLig,----,----,----,489.28973,489,0.28973,2254033,3294208,3516263,4214319,5441081,4978827
521.1664488,521.16645,25,30,0,12,0,0,1.2,0.48,11,0.44,0.366666667,0.916666667,CRAM,0.263157895,----,----,HUnSatLig,----,----,----,521.28696,521,0.28696,2586853,2795995,2664354,2114476,2909959,2884803
537.1613634,537.16136,25,30,0,13,0,0,1.2,0.52,11,0.44,0.366666667,0.846153846,CRAM,0.243243243,----,----,HUnSatLig,----,----,----,537.28557,537,0.28557,2251875,2166678,2181355,0,0,0
553.156278,553.15628,25,30,0,14,0,0,1.2,0.56,11,0.44,0.366666667,0.785714286,CRAM,0.222222222,----,----,HUnSatLig,----,----,----,553.28419,553,0.28419,1691324,2085023,2301185,0,0,0
459.2024404,459.20244,25,32,0,8,0,0,1.28,0.32,10,0.4,0.3125,1.25,CRAM,0.285714286,----,----,HUnSatLig,----,----,----,459.30862,459,0.30862,1839356,3264340,2555037,5746552,8025059,7374708
539.1770134,539.17701,25,32,0,13,0,0,1.28,0.52,10,0.4,0.3125,0.769230769,O,0.189189189,----,----,HUnSatLig,----,----,----,539.30169,539,0.30169,2478132,2165698,2834172,2491950,2657921,2707499
555.171928,555.17193,25,32,0,14,0,0,1.28,0.56,10,0.4,0.3125,0.714285714,O,0.166666667,----,----,HUnSatLig,----,----,----,555.3003,555,0.3003,2002059,2423474,1884918,0,0,0
541.1926634,541.19266,25,34,0,13,0,0,1.36,0.52,9,0.36,0.264705882,0.692307692,O,0.135135135,----,----,HUnSatLig,----,----,----,541.31781,541,0.31781,2469889,1995755,3013384,2964980,2929211,2642941
557.187578,557.18758,25,34,0,14,0,0,1.36,0.56,9,0.36,0.264705882,0.642857143,O,0.111111111,----,----,HUnSatLig,----,----,----,557.31642,557,0.31642,2366558,2179265,1916136,0,0,0
463.2337404,463.23374,25,36,0,8,0,0,1.44,0.32,8,0.32,0.222222222,1,CRAM,0.19047619,----,----,HUnSatLig,----,----,----,463.34086,463,0.34086,1811030,3413539,2952181,6469307,9706478,9256695
543.2083134,543.20831,25,36,0,13,0,0,1.44,0.52,8,0.32,0.222222222,0.615384615,O,0.081081081,----,----,HUnSatLig,----,----,----,543.33392,543,0.33392,2644427,2060817,2081552,2278328,2285037,2227659
687.1625448,687.16254,25,36,0,22,0,0,1.44,0.88,8,0.32,0.222222222,0.363636364,O,-0.214285714,----,----,HUnSatLig,----,----,----,687.32144,687,0.32144,2355840,1463079,1450571,0,0,0
481.244305,481.2443,25,38,0,9,0,0,1.52,0.36,7,0.28,0.184210526,0.777777778,O,0.12195122,----,----,----,AlipatNoN,----,----,481.35559,481,0.35559,1706544,3539922,2670122,7237067,9529231,8744816
497.2392196,497.23922,25,38,0,10,0,0,1.52,0.4,7,0.28,0.184210526,0.7,O,0.1,----,----,----,AlipatNoN,----,----,497.3542,497,0.3542,2403013,3297454,3124488,7556808,9487639,8331746
529.2290488,529.22905,25,38,0,12,0,0,1.52,0.48,7,0.28,0.184210526,0.583333333,O,0.052631579,----,----,----,AlipatNoN,----,----,529.35143,529,0.35143,2336999,2084558,2709111,4484909,4966214,5085378
545.2239634,545.22396,25,38,0,13,0,0,1.52,0.52,7,0.28,0.184210526,0.538461538,O,0.027027027,----,----,----,AlipatNoN,----,----,545.35004,545,0.35004,1840532,1654324,1848596,2621309,2736536,3018646
705.1731094,705.17311,25,38,0,23,0,0,1.52,0.92,7,0.28,0.184210526,0.304347826,O,-0.333333333,----,----,----,----,SatFACarb,----,705.33617,705,0.33617,2507636,1738995,2629450,0,0,0
499.2548696,499.25487,25,40,0,10,0,0,1.6,0.4,6,0.24,0.15,0.6,O,0.05,----,----,----,AlipatNoN,----,----,499.37031,499,0.37031,2024259,2240232,1842552,5788400,7206346,7113274
515.2497842,515.24978,25,40,0,11,0,0,1.6,0.44,6,0.24,0.15,0.545454545,O,0.025641026,----,----,----,AlipatNoN,----,----,515.36893,515,0.36893,1965672,1788690,1837758,5773251,6724155,6618219
627.2141864,627.21419,25,40,0,18,0,0,1.6,0.72,6,0.24,0.15,0.333333333,O,-0.1875,----,----,----,----,SatFACarb,----,627.35922,627,0.35922,1937529,1734153,1604021,2559881,2065686,2302417
629.2298364,629.22984,25,42,0,18,0,0,1.68,0.72,5,0.2,0.119047619,0.277777778,O,-0.25,----,----,----,----,SatFACarb,----,629.37534,629,0.37534,2705011,2263970,3012950,5100499,4586751,5389167
645.224751,645.22475,25,42,0,19,0,0,1.68,0.76,5,0.2,0.119047619,0.263157895,O,-0.290322581,----,----,----,----,SatFACarb,----,645.37395,645,0.37395,2755639,2696262,2756017,4297061,4977810,5039996
661.2196656,661.21967,25,42,0,20,0,0,1.68,0.8,5,0.2,0.119047619,0.25,O,-0.333333333,----,----,----,----,SatFACarb,----,661.37256,661,0.37256,2647011,2864440,3523974,3500497,3619965,3347284
709.2044094,709.20441,25,42,0,23,0,0,1.68,0.92,5,0.2,0.119047619,0.217391304,O,-0.481481481,----,----,----,----,SatFACarb,----,709.3684,709,0.3684,2958351,2197908,2729801,0,0,0
663.2353156,663.23532,25,44,0,20,0,0,1.76,0.8,4,0.16,0.090909091,0.2,O,-0.4,----,----,----,----,SatFACarb,----,663.38868,663,0.38868,1505104,1958630,1499907,0,0,0
517.1715342,517.17153,26,30,0,11,0,0,1.153846154,0.423076923,12,0.461538462,0.4,1.090909091,CRAM,0.317073171,----,----,HUnSatLig,----,----,----,517.29112,517,0.29112,1652382,2156373,1584912,1787843,2380941,2584209
549.1613634,549.16136,26,30,0,13,0,0,1.153846154,0.5,12,0.461538462,0.4,0.923076923,CRAM,0.282051282,----,----,HUnSatLig,----,----,----,549.28835,549,0.28835,1806630,1681007,1688337,0,0,0
503.1922696,503.19227,26,32,0,10,0,0,1.230769231,0.384615385,11,0.423076923,0.34375,1.1,CRAM,0.285714286,----,----,HUnSatLig,----,----,----,503.30863,503,0.30863,2199602,3055973,2724436,4414267,4533017,5206751
519.1871842,519.18718,26,32,0,11,0,0,1.230769231,0.423076923,11,0.423076923,0.34375,1,CRAM,0.268292683,----,----,HUnSatLig,----,----,----,519.30724,519,0.30724,2534601,2792346,3266909,3725244,4169427,4597935
535.1820988,535.1821,26,32,0,12,0,0,1.230769231,0.461538462,11,0.423076923,0.34375,0.916666667,CRAM,0.25,----,----,HUnSatLig,----,----,----,535.30585,535,0.30585,2678925,2791784,2936534,2682013,3390192,3053688
551.1770134,551.17701,26,32,0,13,0,0,1.230769231,0.5,11,0.423076923,0.34375,0.846153846,CRAM,0.230769231,----,----,HUnSatLig,----,----,----,551.30446,551,0.30446,2614000,1812105,2630922,1862355,2305656,2007785
489.213005,489.213,26,34,0,9,0,0,1.307692308,0.346153846,10,0.384615385,0.294117647,1.111111111,CRAM,0.255813953,----,----,HUnSatLig,----,----,----,489.32613,489,0.32613,1854163,3504129,3398505,6473263,8018492,8394893
553.1926634,553.19266,26,34,0,13,0,0,1.307692308,0.5,10,0.384615385,0.294117647,0.769230769,O,0.179487179,----,----,HUnSatLig,----,----,----,553.32058,553,0.32058,2388155,2204831,2932481,2760861,2310668,2877099
569.187578,569.18758,26,34,0,14,0,0,1.307692308,0.538461538,10,0.384615385,0.294117647,0.714285714,O,0.157894737,----,----,HUnSatLig,----,----,----,569.31919,569,0.31919,1862622,2123473,1921140,0,0,0
475.2337404,475.23374,26,36,0,8,0,0,1.384615385,0.307692308,9,0.346153846,0.25,1.125,CRAM,0.227272727,----,----,HUnSatLig,----,----,----,475.34363,475,0.34363,1536602,2955805,2379677,6222273,9084379,7829219
539.2133988,539.2134,26,36,0,12,0,0,1.384615385,0.461538462,9,0.346153846,0.25,0.75,O,0.15,----,----,HUnSatLig,----,----,----,539.33808,539,0.33808,2703411,2885059,3285756,4896301,5278336,5430314
555.2083134,555.20831,26,36,0,13,0,0,1.384615385,0.5,9,0.346153846,0.25,0.692307692,O,0.128205128,----,----,HUnSatLig,----,----,----,555.3367,555,0.3367,2515082,2245810,3421941,2936427,2938781,2996844
571.203228,571.20323,26,36,0,14,0,0,1.384615385,0.538461538,9,0.346153846,0.25,0.642857143,O,0.105263158,----,----,HUnSatLig,----,----,----,571.33531,571,0.33531,1833961,1814214,1876062,1537682,1585154,1694866
493.244305,493.2443,26,38,0,9,0,0,1.461538462,0.346153846,8,0.307692308,0.210526316,0.888888889,CRAM,0.162790698,----,----,HUnSatLig,----,----,----,493.35836,493,0.35836,2077641,2966603,3145778,6647417,9808812,8155445
541.2290488,541.22905,26,38,0,12,0,0,1.461538462,0.461538462,8,0.307692308,0.210526316,0.666666667,O,0.1,----,----,HUnSatLig,----,----,----,541.3542,541,0.3542,2670592,2905068,3197704,4955635,5362234,5412860
557.2239634,557.22396,26,38,0,13,0,0,1.461538462,0.5,8,0.307692308,0.210526316,0.615384615,O,0.076923077,----,----,HUnSatLig,----,----,----,557.35281,557,0.35281,1982045,1717185,2348263,2985020,3241771,3591724
495.259955,495.25995,26,40,0,9,0,0,1.538461538,0.346153846,7,0.269230769,0.175,0.777777778,O,0.11627907,----,----,----,AlipatNoN,----,----,495.37448,495,0.37448,1769544,2178682,2403484,4918945,8272996,6775180
511.2548696,511.25487,26,40,0,10,0,0,1.538461538,0.384615385,7,0.269230769,0.175,0.7,O,0.095238095,----,----,----,AlipatNoN,----,----,511.37309,511,0.37309,1885651,2449538,1929730,6051756,8554850,7734274
527.2497842,527.24978,26,40,0,11,0,0,1.538461538,0.423076923,7,0.269230769,0.175,0.636363636,O,0.073170732,----,----,----,AlipatNoN,----,----,527.3717,527,0.3717,2160886,2512022,2814541,6114133,7996236,7713998
543.2446988,543.2447,26,40,0,12,0,0,1.538461538,0.461538462,7,0.269230769,0.175,0.583333333,O,0.05,----,----,----,AlipatNoN,----,----,543.37032,543,0.37032,1668042,2433042,2222352,5262775,5976556,6030282
559.2396134,559.23961,26,40,0,13,0,0,1.538461538,0.5,7,0.269230769,0.175,0.538461538,O,0.025641026,----,----,----,AlipatNoN,----,----,559.36893,559,0.36893,1515573,1861325,1833687,3597329,3374775,4324845
687.1989302,687.19893,26,40,0,21,0,0,1.538461538,0.807692308,7,0.269230769,0.175,0.333333333,O,-0.225806452,----,----,----,----,SatFACarb,----,687.35783,687,0.35783,1948287,1575208,2096714,2106550,1979020,2079607
657.224751,657.22475,26,42,0,19,0,0,1.615384615,0.730769231,6,0.230769231,0.142857143,0.315789474,O,-0.212121212,----,----,----,----,SatFACarb,----,657.37672,657,0.37672,1764105,1583080,1760399,2636238,3428477,3267654
673.2196656,673.21967,26,42,0,20,0,0,1.615384615,0.769230769,6,0.230769231,0.142857143,0.3,O,-0.25,----,----,----,----,SatFACarb,----,673.37534,673,0.37534,2432177,1958822,2602668,4052360,5901446,5230930
689.2145802,689.21458,26,42,0,21,0,0,1.615384615,0.807692308,6,0.230769231,0.142857143,0.285714286,O,-0.290322581,----,----,----,----,SatFACarb,----,689.37395,689,0.37395,2592871,2148156,2892817,2604176,2725002,2644424
643.2454864,643.24549,26,44,0,18,0,0,1.692307692,0.692307692,5,0.192307692,0.113636364,0.277777778,O,-0.235294118,----,----,----,----,SatFACarb,----,643.39423,643,0.39423,1980583,2164913,1897010,4401477,4055194,4009990
659.240401,659.2404,26,44,0,19,0,0,1.692307692,0.730769231,5,0.192307692,0.113636364,0.263157895,O,-0.272727273,----,----,----,----,SatFACarb,----,659.39284,659,0.39284,2181236,1731981,1758216,4329937,4144253,4095945
691.2302302,691.23023,26,44,0,21,0,0,1.692307692,0.807692308,5,0.192307692,0.113636364,0.238095238,O,-0.35483871,----,----,----,----,SatFACarb,----,691.39007,691,0.39007,1779807,1984857,2317281,2199655,2915464,2310701
707.2251448,707.22514,26,44,0,22,0,0,1.692307692,0.846153846,5,0.192307692,0.113636364,0.227272727,O,-0.4,----,----,----,----,SatFACarb,----,707.38868,707,0.38868,2390976,3481924,2759496,2223843,3304484,2373447
395.3894528,395.38945,26,52,0,2,0,0,2,0.076923077,1,0.038461538,0.019230769,0.5,O,0,----,----,----,AlipatNoN,----,----,395.48088,395,0.48088,2743630,2635854,3000454,2908471,2438524,1874779
547.1820988,547.1821,27,32,0,12,0,0,1.185185185,0.444444444,12,0.444444444,0.375,1,CRAM,0.285714286,----,----,HUnSatLig,----,----,----,547.30863,547,0.30863,1515613,1538643,2261268,2121540,2560319,1971551
563.1770134,563.17701,27,32,0,13,0,0,1.185185185,0.481481481,12,0.444444444,0.375,0.923076923,CRAM,0.268292683,----,----,HUnSatLig,----,----,----,563.30724,563,0.30724,1567226,1609946,1610931,1594573,1931729,1721715
533.2028342,533.20283,27,34,0,11,0,0,1.259259259,0.407407407,11,0.407407407,0.323529412,1,CRAM,0.255813953,----,----,HUnSatLig,----,----,----,533.32613,533,0.32613,2121394,2687800,2637500,4661968,4880152,4966551
549.1977488,549.19775,27,34,0,12,0,0,1.259259259,0.444444444,11,0.407407407,0.323529412,0.916666667,CRAM,0.238095238,----,----,HUnSatLig,----,----,----,549.32474,549,0.32474,2245413,2483312,2387217,2868490,3681501,3914532
565.1926634,565.19266,27,34,0,13,0,0,1.259259259,0.481481481,11,0.407407407,0.323529412,0.846153846,CRAM,0.219512195,----,----,HUnSatLig,----,----,----,565.32336,565,0.32336,2039271,2125019,1671327,2517427,2518362,2468663
487.2337404,487.23374,27,36,0,8,0,0,1.333333333,0.296296296,10,0.37037037,0.277777778,1.25,CRAM,0.260869565,----,----,HUnSatLig,----,----,----,487.34641,487,0.34641,1754721,2515944,1810703,5895695,7453066,6864959
519.2235696,519.22357,27,36,0,10,0,0,1.333333333,0.37037037,10,0.37037037,0.277777778,1,CRAM,0.227272727,----,----,HUnSatLig,----,----,----,519.34363,519,0.34363,2327753,3263387,3260767,5812155,7396052,7539887
535.2184842,535.21848,27,36,0,11,0,0,1.333333333,0.407407407,10,0.37037037,0.277777778,0.909090909,CRAM,0.209302326,----,----,HUnSatLig,----,----,----,535.34225,535,0.34225,2074764,2620777,3260119,5462684,6243055,6225015
551.2133988,551.2134,27,36,0,12,0,0,1.333333333,0.444444444,10,0.37037037,0.277777778,0.833333333,CRAM,0.19047619,----,----,HUnSatLig,----,----,----,551.34086,551,0.34086,2449647,3006089,2827018,4222162,3925110,4666088
567.2083134,567.20831,27,36,0,13,0,0,1.333333333,0.481481481,10,0.37037037,0.277777778,0.769230769,O,0.170731707,----,----,HUnSatLig,----,----,----,567.33947,567,0.33947,2481117,2733784,2142857,2292128,4253925,3788029
505.244305,505.2443,27,38,0,9,0,0,1.407407407,0.333333333,9,0.333333333,0.236842105,1,CRAM,0.2,----,----,HUnSatLig,----,----,----,505.36114,505,0.36114,1558951,3123115,2752197,6438750,8665021,7680817
553.2290488,553.22905,27,38,0,12,0,0,1.407407407,0.444444444,9,0.333333333,0.236842105,0.75,O,0.142857143,----,----,HUnSatLig,----,----,----,553.35697,553,0.35697,2212538,3017888,3282689,4643997,4629514,5087914
569.2239634,569.22396,27,38,0,13,0,0,1.407407407,0.481481481,9,0.333333333,0.236842105,0.692307692,O,0.12195122,----,----,HUnSatLig,----,----,----,569.35559,569,0.35559,2595294,2285265,2542196,3051413,2835569,2762949
523.2548696,523.25487,27,40,0,10,0,0,1.481481481,0.37037037,8,0.296296296,0.2,0.8,O,0.136363636,----,----,HUnSatLig,----,----,----,523.37586,523,0.37586,1804534,2605086,2463204,5451669,7852846,7359696
539.2497842,539.24978,27,40,0,11,0,0,1.481481481,0.407407407,8,0.296296296,0.2,0.727272727,O,0.11627907,----,----,HUnSatLig,----,----,----,539.37448,539,0.37448,1834034,3067331,2393340,4967980,6783614,7167017
555.2446988,555.2447,27,40,0,12,0,0,1.481481481,0.444444444,8,0.296296296,0.2,0.666666667,O,0.095238095,----,----,HUnSatLig,----,----,----,555.37309,555,0.37309,2226825,2297010,2319605,4712554,4795291,4317803
571.2396134,571.23961,27,40,0,13,0,0,1.481481481,0.481481481,8,0.296296296,0.2,0.615384615,O,0.073170732,----,----,HUnSatLig,----,----,----,571.3717,571,0.3717,1466601,1672902,2162269,3120018,3153920,3596433
557.2603488,557.26035,27,42,0,12,0,0,1.555555556,0.444444444,7,0.259259259,0.166666667,0.583333333,O,0.047619048,----,----,----,AlipatNoN,----,----,557.38921,557,0.38921,1975388,2341570,1996007,3486779,4438825,4619819
717.2094948,717.20949,27,42,0,22,0,0,1.555555556,0.814814815,7,0.259259259,0.166666667,0.318181818,O,-0.25,----,----,----,----,SatFACarb,----,717.37534,717,0.37534,1517929,1617631,1853284,1506230,2519408,1908039
733.2044094,733.20441,27,42,0,23,0,0,1.555555556,0.851851852,7,0.259259259,0.166666667,0.304347826,O,-0.290322581,----,----,----,----,SatFACarb,----,733.37395,733,0.37395,2325424,3045619,3474317,0,0,0
749.199324,749.19932,27,42,0,24,0,0,1.555555556,0.888888889,7,0.259259259,0.166666667,0.291666667,O,-0.333333333,----,----,----,----,SatFACarb,----,749.37257,749,0.37257,1853825,1913605,2210489,0,0,0
703.2302302,703.23023,27,44,0,21,0,0,1.62962963,0.777777778,6,0.222222222,0.136363636,0.285714286,O,-0.272727273,----,----,----,----,SatFACarb,----,703.39284,703,0.39284,1613618,1622699,1510223,1615695,2068047,2058692
719.2251448,719.22514,27,44,0,22,0,0,1.62962963,0.814814815,6,0.222222222,0.136363636,0.272727273,O,-0.3125,----,----,----,----,SatFACarb,----,719.39146,719,0.39146,1654721,2335536,2260846,0,0,0
547.2184842,547.21848,28,36,0,11,0,0,1.285714286,0.392857143,11,0.392857143,0.305555556,1,CRAM,0.244444444,----,----,HUnSatLig,----,----,----,547.34502,547,0.34502,1817948,2008660,2473748,4312387,4960573,4597598
579.2083134,579.20831,28,36,0,13,0,0,1.285714286,0.464285714,11,0.392857143,0.305555556,0.846153846,CRAM,0.209302326,----,----,HUnSatLig,----,----,----,579.34225,579,0.34225,1493135,1817715,1849351,2431965,2744931,2793445
533.2392196,533.23922,28,38,0,10,0,0,1.357142857,0.357142857,10,0.357142857,0.263157895,1,CRAM,0.217391304,----,----,HUnSatLig,----,----,----,533.36252,533,0.36252,1813681,2908472,3152572,6108879,7047959,7509142
549.2341342,549.23413,28,38,0,11,0,0,1.357142857,0.392857143,10,0.357142857,0.263157895,0.909090909,CRAM,0.2,----,----,HUnSatLig,----,----,----,549.36114,549,0.36114,2276132,3442288,2755857,5350665,6668507,5344035
565.2290488,565.22905,28,38,0,12,0,0,1.357142857,0.428571429,10,0.357142857,0.263157895,0.833333333,CRAM,0.181818182,----,----,HUnSatLig,----,----,----,565.35975,565,0.35975,1978855,2534619,2308254,4334515,4778328,4588854
