mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PreSW4.csv,PreSW5.csv,PreSW6.csv,PreSWGt16.csv,PreSWGt17.csv,PreSWGt18.csv
543.2810842,543.28108,27,44,0,11,0,0,1.62962963,0.407407407,6,0.222222222,0.136363636,0.545454545,O,0.023255814,----,----,----,AlipatNoN,----,----,543.40671,543,0.40671,NA,NA,NA,3146958,3175991,2733011
559.2759988,559.276,27,44,0,12,0,0,1.62962963,0.444444444,6,0.222222222,0.136363636,0.5,O,0,----,----,----,AlipatNoN,----,----,559.40532,559,0.40532,NA,NA,NA,2759582,2763668,2210474
719.2251448,719.22514,27,44,0,22,0,0,1.62962963,0.814814815,6,0.222222222,0.136363636,0.272727273,O,-0.3125,----,----,----,----,SatFACarb,----,719.39146,719,0.39146,2469292,2866015,2659588,NA,NA,NA
735.2200594,735.22006,27,44,0,23,0,0,1.62962963,0.851851852,6,0.222222222,0.136363636,0.260869565,O,-0.35483871,----,----,----,----,SatFACarb,----,735.39007,735,0.39007,4298533,4451989,3771135,4350957,4290870,3746032
465.3044027,465.3044,27,46,0,4,1,0,1.703703704,0.148148148,5,0.185185185,0.108695652,1.25,O,0.083333333,----,----,----,AlipatNoN,----,----,465.412,465,0.412,NA,NA,NA,3180193,1891116,1961994
497.3119904,497.31199,27,46,0,8,0,0,1.703703704,0.296296296,5,0.185185185,0.108695652,0.625,O,0.043478261,----,----,----,AlipatNoN,----,----,497.42699,497,0.42699,NA,NA,NA,1865218,1856110,1560842
513.306905,513.3069,27,46,0,9,0,0,1.703703704,0.333333333,5,0.185185185,0.108695652,0.555555556,O,0.022222222,----,----,----,AlipatNoN,----,----,513.4256,513,0.4256,NA,NA,NA,2337952,2579637,2001029
529.3018196,529.30182,27,46,0,10,0,0,1.703703704,0.37037037,5,0.185185185,0.108695652,0.5,O,0,----,----,----,AlipatNoN,----,----,529.42421,529,0.42421,NA,NA,NA,2509166,2280777,1874259
545.2967342,545.29673,27,46,0,11,0,0,1.703703704,0.407407407,5,0.185185185,0.108695652,0.454545455,O,-0.023255814,----,----,----,AlipatNoN,----,----,545.42283,545,0.42283,NA,NA,NA,2685609,2483701,2196861
561.2916488,561.29165,27,46,0,12,0,0,1.703703704,0.444444444,5,0.185185185,0.108695652,0.416666667,O,-0.047619048,----,----,----,AlipatNoN,----,----,561.42144,561,0.42144,NA,NA,NA,2382717,2505513,2219062
547.3123842,547.31238,27,48,0,11,0,0,1.777777778,0.407407407,4,0.148148148,0.083333333,0.363636364,O,-0.069767442,----,----,----,AlipatNoN,----,----,547.43894,547,0.43894,NA,NA,NA,2194562,2701741,2125089
563.3072988,563.3073,27,48,0,12,0,0,1.777777778,0.444444444,4,0.148148148,0.083333333,0.333333333,O,-0.095238095,----,----,----,AlipatNoN,----,----,563.43756,563,0.43756,NA,NA,NA,2424672,2654906,1795266
553.1351488,553.13515,28,26,0,12,0,0,0.928571429,0.428571429,16,0.571428571,0.615384615,1.333333333,CRAM,0.454545455,----,----,HUnSatLig,----,----,----,553.26305,553,0.26305,1680566,1916275,1567169,NA,NA,NA
555.1507988,555.1508,28,28,0,12,0,0,1,0.428571429,15,0.535714286,0.535714286,1.25,CRAM,0.409090909,----,----,HUnSatLig,----,----,----,555.27917,555,0.27917,2215832,2139458,1840827,NA,NA,NA
571.1457134,571.14571,28,28,0,13,0,0,1,0.464285714,15,0.535714286,0.535714286,1.153846154,CRAM,0.395348837,----,----,HUnSatLig,----,----,----,571.27778,571,0.27778,2247049,2375936,1601393,NA,NA,NA
587.140628,587.14063,28,28,0,14,0,0,1,0.5,15,0.535714286,0.535714286,1.071428571,CRAM,0.380952381,----,----,HUnSatLig,----,----,----,587.2764,587,0.2764,1906044,1651558,1654763,NA,NA,NA
557.1664488,557.16645,28,30,0,12,0,0,1.071428571,0.428571429,14,0.5,0.466666667,1.166666667,CRAM,0.363636364,----,----,HUnSatLig,----,----,----,557.29529,557,0.29529,3354994,2735885,2886318,NA,NA,NA
573.1613634,573.16136,28,30,0,13,0,0,1.071428571,0.464285714,14,0.5,0.466666667,1.076923077,CRAM,0.348837209,----,----,HUnSatLig,----,----,----,573.2939,573,0.2939,3070752,1960093,2130718,NA,NA,NA
589.156278,589.15628,28,30,0,14,0,0,1.071428571,0.5,14,0.5,0.466666667,1,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,589.29251,589,0.29251,2272991,1586401,1739098,NA,NA,NA
511.197355,511.19735,28,32,0,9,0,0,1.142857143,0.321428571,13,0.464285714,0.40625,1.444444444,CRAM,0.361702128,----,----,HUnSatLig,----,----,----,511.31556,511,0.31556,NA,NA,NA,2375771,1820794,1881645
543.1871842,543.18718,28,32,0,11,0,0,1.142857143,0.392857143,13,0.464285714,0.40625,1.181818182,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,543.31279,543,0.31279,NA,NA,NA,2194639,2247226,2014679
559.1820988,559.1821,28,32,0,12,0,0,1.142857143,0.428571429,13,0.464285714,0.40625,1.083333333,CRAM,0.318181818,----,----,HUnSatLig,----,----,----,559.3114,559,0.3114,3589444,3043538,2701465,2401184,1944473,2317999
575.1770134,575.17701,28,32,0,13,0,0,1.142857143,0.464285714,13,0.464285714,0.40625,1,CRAM,0.302325581,----,----,HUnSatLig,----,----,----,575.31001,575,0.31001,2266287,1890356,1939137,NA,NA,NA
497.2180904,497.21809,28,34,0,8,0,0,1.214285714,0.285714286,12,0.428571429,0.352941176,1.5,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,497.33306,497,0.33306,1556656,1949071,1755746,3103230,2687082,2520324
513.213005,513.213,28,34,0,9,0,0,1.214285714,0.321428571,12,0.428571429,0.352941176,1.333333333,CRAM,0.319148936,----,----,HUnSatLig,----,----,----,513.33168,513,0.33168,2167861,2540851,1971146,3171485,2895539,2547842
529.2079196,529.20792,28,34,0,10,0,0,1.214285714,0.357142857,12,0.428571429,0.352941176,1.2,CRAM,0.304347826,----,----,HUnSatLig,----,----,----,529.33029,529,0.33029,2803421,2495015,2393465,3438959,3386186,3041620
545.2028342,545.20283,28,34,0,11,0,0,1.214285714,0.392857143,12,0.428571429,0.352941176,1.090909091,CRAM,0.288888889,----,----,HUnSatLig,----,----,----,545.3289,545,0.3289,2502625,2379261,2286749,3142827,2924025,1970561
561.1977488,561.19775,28,34,0,12,0,0,1.214285714,0.428571429,12,0.428571429,0.352941176,1,CRAM,0.272727273,----,----,HUnSatLig,----,----,----,561.32752,561,0.32752,1877774,2567313,2245244,NA,NA,NA
483.2388258,483.23883,28,36,0,7,0,0,1.285714286,0.25,11,0.392857143,0.305555556,1.571428571,CRAM,0.306122449,----,----,HUnSatLig,----,----,----,483.35057,483,0.35057,1924726,1900650,1536551,3345305,3369536,2766765
499.2337404,499.23374,28,36,0,8,0,0,1.285714286,0.285714286,11,0.392857143,0.305555556,1.375,CRAM,0.291666667,----,----,HUnSatLig,----,----,----,499.34918,499,0.34918,2795292,2677701,2426499,4500062,5031103,4396423
515.228655,515.22865,28,36,0,9,0,0,1.285714286,0.321428571,11,0.392857143,0.305555556,1.222222222,CRAM,0.276595745,----,----,HUnSatLig,----,----,----,515.34779,515,0.34779,3681951,2947936,3544065,4883671,5418724,4600011
531.2235696,531.22357,28,36,0,10,0,0,1.285714286,0.357142857,11,0.392857143,0.305555556,1.1,CRAM,0.260869565,----,----,HUnSatLig,----,----,----,531.34641,531,0.34641,3616022,3528243,2980265,5392742,5260088,4070712
547.2184842,547.21848,28,36,0,11,0,0,1.285714286,0.392857143,11,0.392857143,0.305555556,1,CRAM,0.244444444,----,----,HUnSatLig,----,----,----,547.34502,547,0.34502,2978273,2981345,2728623,3528836,3977649,2665253
563.2133988,563.2134,28,36,0,12,0,0,1.285714286,0.428571429,11,0.392857143,0.305555556,0.916666667,CRAM,0.227272727,----,----,HUnSatLig,----,----,----,563.34363,563,0.34363,3566800,3473483,2933336,4190049,3837632,3020744
469.2595612,469.25956,28,38,0,6,0,0,1.357142857,0.214285714,10,0.357142857,0.263157895,1.666666667,CRAM,0.28,----,----,HUnSatLig,----,----,----,469.36807,469,0.36807,NA,NA,NA,2250883,2002724,1738745
485.2544758,485.25448,28,38,0,7,0,0,1.357142857,0.25,10,0.357142857,0.263157895,1.428571429,CRAM,0.265306122,----,----,HUnSatLig,----,----,----,485.36668,485,0.36668,2536620,2646664,2401305,4340709,5098119,3383834
501.2493904,501.24939,28,38,0,8,0,0,1.357142857,0.285714286,10,0.357142857,0.263157895,1.25,CRAM,0.25,----,----,HUnSatLig,----,----,----,501.3653,501,0.3653,3798925,3731451,3595944,6284988,6678802,5185031
517.244305,517.2443,28,38,0,9,0,0,1.357142857,0.321428571,10,0.357142857,0.263157895,1.111111111,CRAM,0.234042553,----,----,HUnSatLig,----,----,----,517.36391,517,0.36391,4267781,4485513,4484153,7270664,7623436,6099206
533.2392196,533.23922,28,38,0,10,0,0,1.357142857,0.357142857,10,0.357142857,0.263157895,1,CRAM,0.217391304,----,----,HUnSatLig,----,----,----,533.36252,533,0.36252,4202824,4236857,3616215,6898008,6783774,4967698
549.2341342,549.23413,28,38,0,11,0,0,1.357142857,0.392857143,10,0.357142857,0.263157895,0.909090909,CRAM,0.2,----,----,HUnSatLig,----,----,----,549.36114,549,0.36114,3740122,3471809,3012283,4359261,4348260,3549893
565.2290488,565.22905,28,38,0,12,0,0,1.357142857,0.428571429,10,0.357142857,0.263157895,0.833333333,CRAM,0.181818182,----,----,HUnSatLig,----,----,----,565.35975,565,0.35975,2312329,2214400,2090026,3128135,2770509,2124627
581.2239634,581.22396,28,38,0,13,0,0,1.357142857,0.464285714,10,0.357142857,0.263157895,0.769230769,O,0.162790698,----,----,HUnSatLig,----,----,----,581.35836,581,0.35836,2596141,2089179,2341747,3156794,3530315,3300337
471.2752112,471.27521,28,40,0,6,0,0,1.428571429,0.214285714,9,0.321428571,0.225,1.5,CRAM,0.24,----,----,HUnSatLig,----,----,----,471.38419,471,0.38419,NA,NA,NA,2806922,2908465,2480652
487.2701258,487.27013,28,40,0,7,0,0,1.428571429,0.25,9,0.321428571,0.225,1.285714286,CRAM,0.224489796,----,----,HUnSatLig,----,----,----,487.3828,487,0.3828,3271918,3061419,2749460,5762103,5493457,4637325
503.2650404,503.26504,28,40,0,8,0,0,1.428571429,0.285714286,9,0.321428571,0.225,1.125,CRAM,0.208333333,----,----,HUnSatLig,----,----,----,503.38141,503,0.38141,4447232,3945522,4072146,6489881,7309667,6555267
519.259955,519.25995,28,40,0,9,0,0,1.428571429,0.321428571,9,0.321428571,0.225,1,CRAM,0.191489362,----,----,HUnSatLig,----,----,----,519.38003,519,0.38003,4714340,4794799,4004977,7991598,8332076,6471988
535.2548696,535.25487,28,40,0,10,0,0,1.428571429,0.357142857,9,0.321428571,0.225,0.9,CRAM,0.173913043,----,----,HUnSatLig,----,----,----,535.37864,535,0.37864,3912051,4184635,3756546,6877508,7271166,5234915
551.2497842,551.24978,28,40,0,11,0,0,1.428571429,0.392857143,9,0.321428571,0.225,0.818181818,CRAM,0.155555556,----,----,HUnSatLig,----,----,----,551.37725,551,0.37725,3709387,3034523,2997953,4530229,4928785,3734111
567.2446988,567.2447,28,40,0,12,0,0,1.428571429,0.428571429,9,0.321428571,0.225,0.75,O,0.136363636,----,----,HUnSatLig,----,----,----,567.37587,567,0.37587,2044986,2380206,1879028,3582769,3227094,2899679
473.2908612,473.29086,28,42,0,6,0,0,1.5,0.214285714,8,0.285714286,0.19047619,1.333333333,O,0.2,----,----,----,AlipatNoN,----,----,473.4003,473,0.4003,NA,NA,NA,2278557,2003273,2444337
489.2857758,489.28578,28,42,0,7,0,0,1.5,0.25,8,0.285714286,0.19047619,1.142857143,O,0.183673469,----,----,----,AlipatNoN,----,----,489.39892,489,0.39892,2166074,2383571,2633239,4944013,4964128,4110087
505.2806904,505.28069,28,42,0,8,0,0,1.5,0.285714286,8,0.285714286,0.19047619,1,O,0.166666667,----,----,----,AlipatNoN,----,----,505.39753,505,0.39753,3645556,3617897,3369727,6510450,6889905,5597946
521.275605,521.2756,28,42,0,9,0,0,1.5,0.321428571,8,0.285714286,0.19047619,0.888888889,O,0.14893617,----,----,----,AlipatNoN,----,----,521.39614,521,0.39614,4584381,4109776,3825832,7356748,8438594,5616979
537.2705196,537.27052,28,42,0,10,0,0,1.5,0.357142857,8,0.285714286,0.19047619,0.8,O,0.130434783,----,----,----,AlipatNoN,----,----,537.39476,537,0.39476,3594648,3518008,3241513,6371628,6154966,4616362
553.2654342,553.26543,28,42,0,11,0,0,1.5,0.392857143,8,0.285714286,0.19047619,0.727272727,O,0.111111111,----,----,----,AlipatNoN,----,----,553.39337,553,0.39337,2322356,2488688,2911937,4179981,4316345,3460598
569.2603488,569.26035,28,42,0,12,0,0,1.5,0.428571429,8,0.285714286,0.19047619,0.666666667,O,0.090909091,----,----,----,AlipatNoN,----,----,569.39198,569,0.39198,2039266,2249559,1931189,3061537,2633564,2257516
585.2552634,585.25526,28,42,0,13,0,0,1.5,0.464285714,8,0.285714286,0.19047619,0.615384615,O,0.069767442,----,----,----,AlipatNoN,----,----,585.3906,585,0.3906,NA,NA,NA,2277226,2031924,1527601
473.2826185,473.28262,28,43,0,4,0,1,1.535714286,0.142857143,8,0.285714286,0.186046512,2,O,0.22,----,----,----,AlipatNoN,----,----,473.39206,473,0.39206,2146352,2126901,1930994,3762845,2697545,2226736
491.3014258,491.30143,28,44,0,7,0,0,1.571428571,0.25,7,0.25,0.159090909,1,O,0.142857143,----,----,----,AlipatNoN,----,----,491.41503,491,0.41503,NA,NA,NA,3289320,3569522,2992517
507.2963404,507.29634,28,44,0,8,0,0,1.571428571,0.285714286,7,0.25,0.159090909,0.875,O,0.125,----,----,----,AlipatNoN,----,----,507.41365,507,0.41365,1904360,2635935,2273583,4038599,4531706,3958635
523.291255,523.29125,28,44,0,9,0,0,1.571428571,0.321428571,7,0.25,0.159090909,0.777777778,O,0.106382979,----,----,----,AlipatNoN,----,----,523.41226,523,0.41226,2679824,2506733,2512607,4428128,5325649,3971429
539.2861696,539.28617,28,44,0,10,0,0,1.571428571,0.357142857,7,0.25,0.159090909,0.7,O,0.086956522,----,----,----,AlipatNoN,----,----,539.41087,539,0.41087,2279349,2406960,2062925,5171471,4755111,3502185
555.2810842,555.28108,28,44,0,11,0,0,1.571428571,0.392857143,7,0.25,0.159090909,0.636363636,O,0.066666667,----,----,----,AlipatNoN,----,----,555.40948,555,0.40948,1793942,2037567,2036410,3501030,3909723,2495881
571.2759988,571.276,28,44,0,12,0,0,1.571428571,0.428571429,7,0.25,0.159090909,0.583333333,O,0.045454545,----,----,----,AlipatNoN,----,----,571.4081,571,0.4081,NA,NA,NA,2919190,2823390,2204155
587.2709134,587.27091,28,44,0,13,0,0,1.571428571,0.464285714,7,0.25,0.159090909,0.538461538,O,0.023255814,----,----,----,AlipatNoN,----,----,587.40671,587,0.40671,NA,NA,NA,1897863,1927847,1566422
509.3119904,509.31199,28,46,0,8,0,0,1.642857143,0.285714286,6,0.214285714,0.130434783,0.75,O,0.083333333,----,----,----,AlipatNoN,----,----,509.42976,509,0.42976,NA,NA,NA,2358806,2193471,2271699
525.306905,525.3069,28,46,0,9,0,0,1.642857143,0.321428571,6,0.214285714,0.130434783,0.666666667,O,0.063829787,----,----,----,AlipatNoN,----,----,525.42837,525,0.42837,NA,NA,NA,3071340,2856790,2426731
541.3018196,541.30182,28,46,0,10,0,0,1.642857143,0.357142857,6,0.214285714,0.130434783,0.6,O,0.043478261,----,----,----,AlipatNoN,----,----,541.42699,541,0.42699,NA,NA,NA,2991344,2422386,2177569
557.2967342,557.29673,28,46,0,11,0,0,1.642857143,0.392857143,6,0.214285714,0.130434783,0.545454545,O,0.022222222,----,----,----,AlipatNoN,----,----,557.4256,557,0.4256,NA,NA,NA,2883521,3191801,1676057
573.2916488,573.29165,28,46,0,12,0,0,1.642857143,0.428571429,6,0.214285714,0.130434783,0.5,O,0,----,----,----,AlipatNoN,----,----,573.42421,573,0.42421,NA,NA,NA,2562833,2498141,2036619
543.3174696,543.31747,28,48,0,10,0,0,1.714285714,0.357142857,5,0.178571429,0.104166667,0.5,O,0,----,----,----,AlipatNoN,----,----,543.4431,543,0.4431,NA,NA,NA,1829069,2089526,1574353
559.3123842,559.31238,28,48,0,11,0,0,1.714285714,0.392857143,5,0.178571429,0.104166667,0.454545455,O,-0.022222222,----,----,----,AlipatNoN,----,----,559.44172,559,0.44172,NA,NA,NA,2309534,2317203,1910440
583.1457134,583.14571,29,28,0,13,0,0,0.965517241,0.448275862,16,0.551724138,0.571428571,1.230769231,CRAM,0.422222222,----,----,HUnSatLig,----,----,----,583.28056,583,0.28056,1995941,1796197,1785082,NA,NA,NA
569.1664488,569.16645,29,30,0,12,0,0,1.034482759,0.413793103,15,0.517241379,0.5,1.25,CRAM,0.391304348,----,----,HUnSatLig,----,----,----,569.29806,569,0.29806,1750503,1930587,1797560,NA,NA,NA
585.1613634,585.16136,29,30,0,13,0,0,1.034482759,0.448275862,15,0.517241379,0.5,1.153846154,CRAM,0.377777778,----,----,HUnSatLig,----,----,----,585.29667,585,0.29667,2390546,2392550,2281588,NA,NA,NA
473.1887185,473.18872,29,31,0,4,0,1,1.068965517,0.137931034,15,0.517241379,0.483870968,3.75,O,0.480769231,----,----,HUnSatLig,----,----,----,473.29814,473,0.29814,3110961,2553910,3026677,5021340,5734727,4900910
587.1770134,587.17701,29,32,0,13,0,0,1.103448276,0.448275862,14,0.482758621,0.4375,1.076923077,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,587.31279,587,0.31279,2301817,2428771,2354152,NA,NA,NA
472.2047029,472.2047,29,32,1,3,0,1,1.103448276,0.103448276,15,0.517241379,0.46875,5,O,0.490196078,----,----,HUnSatLig,----,----,----,472.31389,472,0.31389,NA,NA,NA,1556113,2031931,1886747
491.1992831,491.19928,29,33,0,5,0,1,1.137931034,0.172413793,14,0.482758621,0.424242424,2.8,O,0.431372549,----,----,HUnSatLig,----,----,----,491.31287,491,0.31287,6272394,6032124,5574176,12721379,14405486,10447743
525.213005,525.213,29,34,0,9,0,0,1.172413793,0.310344828,13,0.448275862,0.382352941,1.444444444,CRAM,0.346938776,----,----,HUnSatLig,----,----,----,525.33445,525,0.33445,NA,NA,NA,1809772,1726806,1646443
557.2028342,557.20283,29,34,0,11,0,0,1.172413793,0.379310345,13,0.448275862,0.382352941,1.181818182,CRAM,0.319148936,----,----,HUnSatLig,----,----,----,557.33168,557,0.33168,1787249,1827084,2092717,NA,NA,NA
573.1977488,573.19775,29,34,0,12,0,0,1.172413793,0.413793103,13,0.448275862,0.382352941,1.083333333,CRAM,0.304347826,----,----,HUnSatLig,----,----,----,573.33029,573,0.33029,2350366,1950363,2011421,NA,NA,NA
589.1926634,589.19266,29,34,0,13,0,0,1.172413793,0.448275862,13,0.448275862,0.382352941,1,CRAM,0.288888889,----,----,HUnSatLig,----,----,----,589.32891,589,0.32891,1809629,1844959,1607511,NA,NA,NA
511.2337404,511.23374,29,36,0,8,0,0,1.24137931,0.275862069,12,0.413793103,0.333333333,1.5,CRAM,0.32,----,----,HUnSatLig,----,----,----,511.35196,511,0.35196,NA,NA,NA,1670236,2208891,1744430
527.228655,527.22865,29,36,0,9,0,0,1.24137931,0.310344828,12,0.413793103,0.333333333,1.333333333,CRAM,0.306122449,----,----,HUnSatLig,----,----,----,527.35057,527,0.35057,1868959,2098712,1770823,2354545,2884436,2436965
543.2235696,543.22357,29,36,0,10,0,0,1.24137931,0.344827586,12,0.413793103,0.333333333,1.2,CRAM,0.291666667,----,----,HUnSatLig,----,----,----,543.34918,543,0.34918,2216409,2120723,2261127,3204303,2841145,2291669
559.2184842,559.21848,29,36,0,11,0,0,1.24137931,0.379310345,12,0.413793103,0.333333333,1.090909091,CRAM,0.276595745,----,----,HUnSatLig,----,----,----,559.3478,559,0.3478,2220355,2221777,1982105,2490271,2517911,2013869
575.2133988,575.2134,29,36,0,12,0,0,1.24137931,0.413793103,12,0.413793103,0.333333333,1,CRAM,0.260869565,----,----,HUnSatLig,----,----,----,575.34641,575,0.34641,1772717,1764402,2051776,2391826,1748192,1593636
497.2544758,497.25448,29,38,0,7,0,0,1.310344828,0.24137931,11,0.379310345,0.289473684,1.571428571,CRAM,0.294117647,----,----,HUnSatLig,----,----,----,497.36946,497,0.36946,NA,NA,NA,2116096,2367596,1962759
513.2493904,513.24939,29,38,0,8,0,0,1.310344828,0.275862069,11,0.379310345,0.289473684,1.375,CRAM,0.28,----,----,HUnSatLig,----,----,----,513.36807,513,0.36807,2097207,2170676,2001355,3741854,3148979,3526787
529.244305,529.2443,29,38,0,9,0,0,1.310344828,0.310344828,11,0.379310345,0.289473684,1.222222222,CRAM,0.265306122,----,----,HUnSatLig,----,----,----,529.36668,529,0.36668,2552030,2984488,2767226,4329839,4565834,3179860
545.2392196,545.23922,29,38,0,10,0,0,1.310344828,0.344827586,11,0.379310345,0.289473684,1.1,CRAM,0.25,----,----,HUnSatLig,----,----,----,545.3653,545,0.3653,3060193,2968060,2345630,3795114,4659703,2770815
561.2341342,561.23413,29,38,0,11,0,0,1.310344828,0.379310345,11,0.379310345,0.289473684,1,CRAM,0.234042553,----,----,HUnSatLig,----,----,----,561.36391,561,0.36391,2659597,2382992,2514044,3463038,3601197,2674746
577.2290488,577.22905,29,38,0,12,0,0,1.310344828,0.413793103,11,0.379310345,0.289473684,0.916666667,CRAM,0.217391304,----,----,HUnSatLig,----,----,----,577.36252,577,0.36252,2061876,1780164,2115673,2597146,2426714,1881274
483.2752112,483.27521,29,40,0,6,0,0,1.379310345,0.206896552,10,0.344827586,0.25,1.666666667,CRAM,0.269230769,----,----,HUnSatLig,----,----,----,483.38696,483,0.38696,NA,NA,NA,1995163,1791810,1715119
499.2701258,499.27013,29,40,0,7,0,0,1.379310345,0.24137931,10,0.344827586,0.25,1.428571429,CRAM,0.254901961,----,----,HUnSatLig,----,----,----,499.38557,499,0.38557,NA,NA,NA,2827871,3442880,2727305
515.2650404,515.26504,29,40,0,8,0,0,1.379310345,0.275862069,10,0.344827586,0.25,1.25,CRAM,0.24,----,----,HUnSatLig,----,----,----,515.38419,515,0.38419,2657953,2861409,2604546,4921560,5005028,3927244
531.259955,531.25995,29,40,0,9,0,0,1.379310345,0.310344828,10,0.344827586,0.25,1.111111111,CRAM,0.224489796,----,----,HUnSatLig,----,----,----,531.3828,531,0.3828,3720471,3055667,3464618,5681510,6220600,4769080
547.2548696,547.25487,29,40,0,10,0,0,1.379310345,0.344827586,10,0.344827586,0.25,1,CRAM,0.208333333,----,----,HUnSatLig,----,----,----,547.38141,547,0.38141,3396065,3375585,3068591,4767875,5538224,3827492
563.2497842,563.24978,29,40,0,11,0,0,1.379310345,0.379310345,10,0.344827586,0.25,0.909090909,CRAM,0.191489362,----,----,HUnSatLig,----,----,----,563.38003,563,0.38003,2543823,3177546,2633303,3731296,4062909,2914758
