mass,m/z,C,H,N,O,S,P,H/C,O/C,DBE,DBE/C,DBE/H,DBE/O,CRAM,AI-mod,PolyCyArom,Aromatic,HighUnsatLign,UnsatAliph-N,SatFatAcCarb,UnSatAlip+N,KM,NKM,KMD,PosFHW1.csv,PosFHW2.csv,PosFHW3.csv,PosFHW-Gt1.csv,PosFHW-Gt2.csv,PosFHW-Gt3.csv
386.1932728,386.19327,17,29,3,7,0,0,1.705882353,0.411764706,5,0.294117647,0.172413793,0.714285714,O,0,----,----,----,----,----,Alipat+N,386.28257,386,0.28257,2606870,2662568,2780895,8033190,8271939,8622820
430.1943354,430.19434,17,29,5,8,0,0,1.705882353,0.470588235,6,0.352941176,0.206896552,0.75,O,-0.0625,----,----,----,----,----,Alipat+N,430.29381,430,0.29381,2289056,2320179,1979567,3272909,3295966,3364670
345.1918758,345.19188,17,30,0,7,0,0,1.764705882,0.411764706,3,0.176470588,0.1,0.428571429,O,-0.037037037,----,----,----,AlipatNoN,----,----,345.2717,345,0.2717,1461284,1565779,1542684,9148273,6712914,7740454
361.1867904,361.18679,17,30,0,8,0,0,1.764705882,0.470588235,3,0.176470588,0.1,0.375,O,-0.076923077,----,----,----,AlipatNoN,----,----,361.27031,361,0.27031,2850967,2771330,2418217,8738505,6730220,7375824
409.1715342,409.17153,17,30,0,11,0,0,1.764705882,0.647058824,3,0.176470588,0.1,0.272727273,O,-0.217391304,----,----,----,----,SatFACarb,----,409.26615,409,0.26615,2858494,2754980,2604259,5445464,4355647,4539210
425.1664488,425.16645,17,30,0,12,0,0,1.764705882,0.705882353,3,0.176470588,0.1,0.25,O,-0.272727273,----,----,----,----,SatFACarb,----,425.26476,425,0.26476,2428144,2838562,2911384,5367121,4674703,5456943
385.2092572,385.20926,17,30,4,6,0,0,1.764705882,0.352941176,5,0.294117647,0.166666667,0.833333333,O,0,----,----,----,----,----,Alipat+N,385.29833,385,0.29833,2084387,1784236,2793945,8764076,8068930,9685460
433.194001,433.194,17,30,4,9,0,0,1.764705882,0.529411765,5,0.294117647,0.166666667,0.555555556,O,-0.176470588,----,----,----,----,----,Alipat+N,433.29417,433,0.29417,2845667,2755710,2517866,0,0,0
372.2140082,372.21401,17,31,3,6,0,0,1.823529412,0.352941176,4,0.235294118,0.129032258,0.666666667,O,-0.045454545,----,----,----,----,----,Alipat+N,372.30008,372,0.30008,2418854,1857042,3313271,7502918,7313447,8331830
395.1922696,395.19227,17,32,0,10,0,0,1.882352941,0.588235294,2,0.117647059,0.0625,0.2,O,-0.25,----,----,----,AlipatNoN,----,----,395.28365,395,0.28365,2611981,2083473,2862306,8178582,5608480,7609201
387.2249072,387.22491,17,32,4,6,0,0,1.882352941,0.352941176,4,0.235294118,0.125,0.666666667,O,-0.1,----,----,----,----,----,Alipat+N,387.31445,387,0.31445,1614353,1790891,2377707,9327783,7709001,9251835
403.2198218,403.21982,17,32,4,7,0,0,1.882352941,0.411764706,4,0.235294118,0.125,0.571428571,O,-0.157894737,----,----,----,----,----,Alipat+N,403.31306,403,0.31306,2112198,1627011,2461037,5072079,4800683,5326047
351.2210673,351.22107,17,36,0,5,1,0,2.117647059,0.294117647,0,0,0,0,O,-0.259259259,----,----,----,AlipatNoN,----,----,351.30228,351,0.30228,3179020,2202245,2328264,7790216,5188946,3810091
371.040855,371.04085,18,12,0,9,0,0,0.666666667,0.5,13,0.722222222,1.083333333,1.444444444,O,0.62962963,----,Aromatic,----,----,----,----,371.12665,371,0.12665,2138975,1869479,2122487,0,0,0
387.0357696,387.03577,18,12,0,10,0,0,0.666666667,0.555555556,13,0.722222222,1.083333333,1.3,O,0.615384615,----,Aromatic,----,----,----,----,387.12527,387,0.12527,2114531,1986428,2923451,0,0,0
435.0205134,435.02051,18,12,0,13,0,0,0.666666667,0.722222222,13,0.722222222,1.083333333,1,O,0.565217391,----,Aromatic,----,----,----,----,435.12111,435,0.12111,2784769,1804806,1992861,0,0,0
357.0615904,357.06159,18,14,0,8,0,0,0.777777778,0.444444444,12,0.666666667,0.857142857,1.5,CRAM,0.571428571,----,Aromatic,----,----,----,----,357.14416,357,0.14416,2030628,2097780,2503396,0,0,0
469.0259926,469.02599,18,14,0,15,0,0,0.777777778,0.833333333,12,0.666666667,0.857142857,0.8,CRAM,0.428571429,----,----,HUnSatLig,----,----,----,469.13445,469,0.13445,2250729,2423706,1936148,0,0,0
343.0823258,343.08233,18,16,0,7,0,0,0.888888889,0.388888889,11,0.611111111,0.6875,1.571428571,CRAM,0.517241379,----,Aromatic,----,----,----,----,343.16166,343,0.16166,1402160,1445536,1488635,0,0,0
359.0772404,359.07724,18,16,0,8,0,0,0.888888889,0.444444444,11,0.611111111,0.6875,1.375,CRAM,0.5,----,----,HUnSatLig,----,----,----,359.16027,359,0.16027,2068046,2601194,3353971,1626154,1638193,2077970
345.0979758,345.09798,18,18,0,7,0,0,1,0.388888889,10,0.555555556,0.555555556,1.428571429,CRAM,0.448275862,----,----,HUnSatLig,----,----,----,345.17777,345,0.17777,2464781,2660025,2541315,1802582,1682743,2298891
489.0522072,489.05221,18,18,0,16,0,0,1,0.888888889,10,0.555555556,0.555555556,0.625,O,0.2,----,----,HUnSatLig,----,----,----,489.16529,489,0.16529,1877233,1800300,1624412,0,0,0
331.1187112,331.11871,18,20,0,6,0,0,1.111111111,0.333333333,9,0.5,0.45,1.5,CRAM,0.4,----,----,HUnSatLig,----,----,----,331.19528,331,0.19528,2020922,1734540,1711042,2350466,2575519,1849946
412.1249186,412.12492,18,23,1,10,0,0,1.277777778,0.555555556,8,0.444444444,0.347826087,0.8,CRAM,0.208333333,----,----,HUnSatLig,----,----,----,412.22022,412,0.22022,1847880,1879615,1807633,0,0,0
545.099551,545.09955,18,26,0,19,0,0,1.444444444,1.055555556,6,0.333333333,0.230769231,0.315789474,O,-0.411764706,----,----,HUnSatLig,----,----,----,545.2256,545,0.2256,2342439,1945273,2082424,1644752,1568632,2237865
480.135877,480.13588,18,27,1,14,0,0,1.5,0.777777778,6,0.333333333,0.222222222,0.428571429,O,-0.15,----,----,----,----,SatFACarb,----,480.2469,480,0.2469,3142747,2856634,2370681,0,0,0
496.1307916,496.13079,18,27,1,15,0,0,1.5,0.833333333,6,0.333333333,0.222222222,0.4,O,-0.210526316,----,----,----,----,SatFACarb,----,496.24551,496,0.24551,3352965,2786309,1739172,0,0,0
428.167452,428.16745,18,27,3,9,0,0,1.5,0.5,7,0.388888889,0.259259259,0.777777778,CRAM,0.095238095,----,----,----,----,----,Alipat+N,428.26646,428,0.26646,2225507,2045854,2493310,2679568,2421655,2665900
460.1572812,460.15728,18,27,3,11,0,0,1.5,0.611111111,7,0.388888889,0.259259259,0.636363636,O,0,----,----,----,----,SatFACarb,----,460.26369,460,0.26369,1877466,1934829,1972841,0,0,0
339.1813112,339.18131,18,28,0,6,0,0,1.555555556,0.333333333,5,0.277777778,0.178571429,0.833333333,O,0.133333333,----,----,----,AlipatNoN,----,----,339.25974,339,0.25974,2590397,2184899,2583376,7537863,6144007,7646676
479.1518614,479.15186,18,28,2,13,0,0,1.555555556,0.722222222,6,0.333333333,0.214285714,0.461538462,O,-0.157894737,----,----,----,----,SatFACarb,----,479.26266,479,0.26266,1924429,2494611,1674519,0,0,0
411.1885218,411.18852,18,28,4,7,0,0,1.555555556,0.388888889,7,0.388888889,0.25,1,CRAM,0.142857143,----,----,----,----,----,Alipat+N,411.2836,411,0.2836,2637029,2191381,2076940,5340149,4857462,5215185
459.1732656,459.17327,18,28,4,10,0,0,1.555555556,0.555555556,7,0.388888889,0.25,0.7,O,0,----,----,----,----,----,Alipat+N,459.27944,459,0.27944,2563549,2988556,2437756,2046159,2534640,1883787
466.1566124,466.15661,18,29,1,13,0,0,1.611111111,0.722222222,5,0.277777778,0.172413793,0.384615385,O,-0.19047619,----,----,----,----,SatFACarb,----,466.2644,466,0.2644,2330588,2588049,1995423,2367167,2302633,2379583
514.1413562,514.14136,18,29,1,16,0,0,1.611111111,0.888888889,5,0.277777778,0.172413793,0.3125,O,-0.388888889,----,----,----,----,SatFACarb,----,514.26024,514,0.26024,2608957,2929091,1744923,0,0,0
414.1881874,414.18819,18,29,3,8,0,0,1.611111111,0.444444444,6,0.333333333,0.206896552,0.75,O,0.045454545,----,----,----,----,----,Alipat+N,414.28396,414,0.28396,2051603,1972867,1966336,5336231,5944964,5477466
430.183102,430.1831,18,29,3,9,0,0,1.611111111,0.5,6,0.333333333,0.206896552,0.666666667,O,0,----,----,----,----,----,Alipat+N,430.28258,430,0.28258,2297247,2474292,2100400,2643662,3359455,3233599
446.1780166,446.17802,18,29,3,10,0,0,1.611111111,0.555555556,6,0.333333333,0.206896552,0.6,O,-0.05,----,----,----,----,----,Alipat+N,446.28119,446,0.28119,2660904,1807586,1893334,0,0,0
462.1729312,462.17293,18,29,3,11,0,0,1.611111111,0.611111111,6,0.333333333,0.206896552,0.545454545,O,-0.105263158,----,----,----,----,SatFACarb,----,462.2798,462,0.2798,1954263,1672381,1636956,0,0,0
442.1943354,442.19434,18,29,5,8,0,0,1.611111111,0.444444444,7,0.388888889,0.24137931,0.875,CRAM,0.055555556,----,----,----,----,----,Alipat+N,442.29659,442,0.29659,1962544,1840131,2530677,4662820,4286985,3610048
341.1969612,341.19696,18,30,0,6,0,0,1.666666667,0.333333333,4,0.222222222,0.133333333,0.666666667,O,0.066666667,----,----,----,AlipatNoN,----,----,341.27586,341,0.27586,1974399,1694906,1691434,7941879,6013456,7646175
465.1725968,465.1726,18,30,2,12,0,0,1.666666667,0.666666667,5,0.277777778,0.166666667,0.416666667,O,-0.2,----,----,----,----,SatFACarb,----,465.28016,465,0.28016,1922266,2109590,1965700,2486021,3014816,2045540
444.2099854,444.20999,18,31,5,8,0,0,1.722222222,0.444444444,6,0.333333333,0.193548387,0.75,O,-0.055555556,----,----,----,----,----,Alipat+N,444.3127,444,0.3127,1923630,1949040,2027165,4264334,3769659,3205396
343.2126112,343.21261,18,32,0,6,0,0,1.777777778,0.333333333,3,0.166666667,0.09375,0.5,O,0,----,----,----,AlipatNoN,----,----,343.29197,343,0.29197,1864271,1968578,1772316,11850036,7188524,9195006
359.2075258,359.20753,18,32,0,7,0,0,1.777777778,0.388888889,3,0.166666667,0.09375,0.428571429,O,-0.034482759,----,----,----,AlipatNoN,----,----,359.29059,359,0.29059,2613874,2348307,3312029,17402964,11894620,15862077
447.209651,447.20965,18,32,4,9,0,0,1.777777778,0.5,5,0.277777778,0.15625,0.555555556,O,-0.157894737,----,----,----,----,----,Alipat+N,447.31306,447,0.31306,2329123,2628250,2858354,0,0,0
363.2210673,363.22107,18,36,0,5,1,0,2,0.277777778,1,0.055555556,0.027777778,0.2,O,-0.172413793,----,----,----,AlipatNoN,----,----,363.30506,363,0.30506,1649615,3533830,2437836,5837134,3093137,2238074
365.2367173,365.23672,18,38,0,5,1,0,2.111111111,0.277777778,0,0,0,0,O,-0.24137931,----,----,----,AlipatNoN,----,----,365.32117,365,0.32117,2305284,2707589,1649773,4263884,1842481,2005279
399.0357696,399.03577,19,12,0,10,0,0,0.631578947,0.526315789,14,0.736842105,1.166666667,1.4,O,0.642857143,----,Aromatic,----,----,----,----,399.12804,399,0.12804,1883642,2021176,2798441,0,0,0
431.0255988,431.0256,19,12,0,12,0,0,0.631578947,0.631578947,14,0.736842105,1.166666667,1.166666667,O,0.615384615,----,Aromatic,----,----,----,----,431.12527,431,0.12527,1666997,1638659,2135639,0,0,0
369.0615904,369.06159,19,14,0,8,0,0,0.736842105,0.421052632,13,0.684210526,0.928571429,1.625,O,0.6,----,Aromatic,----,----,----,----,369.14693,369,0.14693,1518902,2086204,1976936,0,0,0
385.056505,385.0565,19,14,0,9,0,0,0.736842105,0.473684211,13,0.684210526,0.928571429,1.444444444,O,0.586206897,----,Aromatic,----,----,----,----,385.14554,385,0.14554,1960445,1750404,2690992,0,0,0
481.0259926,481.02599,19,14,0,15,0,0,0.736842105,0.789473684,13,0.684210526,0.928571429,0.866666667,O,0.47826087,----,----,HUnSatLig,----,----,----,481.13722,481,0.13722,1901160,1841887,1944276,0,0,0
371.0772404,371.07724,19,16,0,8,0,0,0.842105263,0.421052632,12,0.631578947,0.75,1.5,CRAM,0.533333333,----,Aromatic,----,----,----,----,371.16305,371,0.16305,2075498,2190770,2428675,0,0,0
499.0365572,499.03656,19,16,0,16,0,0,0.842105263,0.842105263,12,0.631578947,0.75,0.75,O,0.363636364,----,----,HUnSatLig,----,----,----,499.15195,499,0.15195,2116039,1855153,1806578,0,0,0
357.0979758,357.09798,19,18,0,7,0,0,0.947368421,0.368421053,11,0.578947368,0.611111111,1.571428571,CRAM,0.483870968,----,----,HUnSatLig,----,----,----,357.18055,357,0.18055,1681710,1913728,2232048,1807031,1513639,1822341
501.0522072,501.05221,19,18,0,16,0,0,0.947368421,0.842105263,11,0.578947368,0.611111111,0.6875,O,0.272727273,----,----,HUnSatLig,----,----,----,501.16807,501,0.16807,2805238,2307367,2078672,0,0,0
503.0678572,503.06786,19,20,0,16,0,0,1.052631579,0.842105263,10,0.526315789,0.5,0.625,O,0.181818182,----,----,HUnSatLig,----,----,----,503.18418,503,0.18418,2570791,2335131,1762468,0,0,0
331.1550966,331.1551,19,24,0,5,0,0,1.263157895,0.263157895,8,0.421052632,0.333333333,1.6,CRAM,0.333333333,----,----,HUnSatLig,----,----,----,331.23167,331,0.23167,1564225,1491092,2388168,2997899,2788519,2725474
491.1042426,491.10424,19,24,0,15,0,0,1.263157895,0.789473684,8,0.421052632,0.333333333,0.533333333,O,0.043478261,----,----,HUnSatLig,----,----,----,491.2178,491,0.2178,2606362,2607328,1662800,0,0,0
557.099551,557.09955,19,26,0,19,0,0,1.368421053,1,7,0.368421053,0.269230769,0.368421053,O,-0.263157895,----,----,HUnSatLig,----,----,----,557.22837,557,0.22837,2371864,2248143,1566226,0,0,0
494.151527,494.15153,19,29,1,14,0,0,1.526315789,0.736842105,6,0.315789474,0.206896552,0.428571429,O,-0.136363636,----,----,----,----,SatFACarb,----,494.26579,494,0.26579,2600282,2491280,1809083,1806685,1702920,1667837
510.1464416,510.14644,19,29,1,15,0,0,1.526315789,0.789473684,6,0.315789474,0.206896552,0.4,O,-0.19047619,----,----,----,----,SatFACarb,----,510.26441,510,0.26441,2803415,3397906,1788701,0,0,0
526.1413562,526.14136,19,29,1,16,0,0,1.526315789,0.842105263,6,0.315789474,0.206896552,0.375,O,-0.25,----,----,----,----,SatFACarb,----,526.26302,526,0.26302,2832492,3246841,2237133,0,0,0
474.1729312,474.17293,19,29,3,11,0,0,1.526315789,0.578947368,7,0.368421053,0.24137931,0.636363636,O,0,----,----,----,----,----,Alipat+N,474.28258,474,0.28258,2405394,2258930,2094687,3495089,3503543,3458179
490.1678458,490.16785,19,29,3,12,0,0,1.526315789,0.631578947,7,0.368421053,0.24137931,0.583333333,O,-0.05,----,----,----,----,SatFACarb,----,490.28119,490,0.28119,3157255,2537131,1810656,0,0,0
353.1969612,353.19696,19,30,0,6,0,0,1.578947368,0.315789474,5,0.263157895,0.166666667,0.833333333,O,0.125,----,----,----,AlipatNoN,----,----,353.27863,353,0.27863,2040851,2430931,2497057,7173357,5772222,6969752
561.130851,561.13085,19,30,0,19,0,0,1.578947368,1,5,0.263157895,0.166666667,0.263157895,O,-0.473684211,----,----,----,----,SatFACarb,----,561.2606,561,0.2606,2937695,2658677,2430094,0,0,0
441.1990864,441.19909,19,30,4,8,0,0,1.578947368,0.421052632,7,0.368421053,0.233333333,0.875,CRAM,0.090909091,----,----,----,----,----,Alipat+N,441.30111,441,0.30111,2287150,2006604,2474466,5297771,5112432,5022740
496.167177,496.16718,19,31,1,14,0,0,1.631578947,0.736842105,5,0.263157895,0.161290323,0.357142857,O,-0.227272727,----,----,----,----,SatFACarb,----,496.28191,496,0.28191,2075526,2691591,1558952,2279217,2021063,1848100
492.1834958,492.1835,19,31,3,12,0,0,1.631578947,0.631578947,6,0.315789474,0.193548387,0.5,O,-0.15,----,----,----,----,SatFACarb,----,492.29731,492,0.29731,2662704,2344221,2344913,3559824,3523405,3216602
508.1784104,508.17841,19,31,3,13,0,0,1.631578947,0.684210526,6,0.315789474,0.193548387,0.461538462,O,-0.210526316,----,----,----,----,SatFACarb,----,508.29592,508,0.29592,2229413,2152624,1744514,0,0,0
451.1820988,451.1821,19,32,0,12,0,0,1.684210526,0.631578947,4,0.210526316,0.125,0.333333333,O,-0.153846154,----,----,----,----,SatFACarb,----,451.28643,451,0.28643,2007052,2112404,2212891,2806624,2180802,2444489
427.2198218,427.21982,19,32,4,7,0,0,1.684210526,0.368421053,6,0.315789474,0.1875,0.857142857,O,0.043478261,----,----,----,----,----,Alipat+N,427.31861,427,0.31861,1595714,1883852,2589147,7814441,6531049,7334874
459.209651,459.20965,19,32,4,9,0,0,1.684210526,0.473684211,6,0.315789474,0.1875,0.666666667,O,-0.047619048,----,----,----,----,----,Alipat+N,459.31584,459,0.31584,2738141,2849803,2618491,3132108,3566831,3253897
373.2231758,373.22318,19,34,0,7,0,0,1.789473684,0.368421053,3,0.157894737,0.088235294,0.428571429,O,-0.032258065,----,----,----,AlipatNoN,----,----,373.30948,373,0.30948,1642430,2369608,1914560,12318072,8864107,12247936
389.2180904,389.21809,19,34,0,8,0,0,1.789473684,0.421052632,3,0.157894737,0.088235294,0.375,O,-0.066666667,----,----,----,AlipatNoN,----,----,389.30809,389,0.30809,2152938,2349966,2148827,13160072,8975151,12025347
405.213005,405.213,19,34,0,9,0,0,1.789473684,0.473684211,3,0.157894737,0.088235294,0.333333333,O,-0.103448276,----,----,----,AlipatNoN,----,----,405.3067,405,0.3067,2306547,2449502,2052120,6857161,6062429,7170517
429.2354718,429.23547,19,34,4,7,0,0,1.789473684,0.368421053,5,0.263157895,0.147058824,0.714285714,O,-0.043478261,----,----,----,----,----,Alipat+N,429.33473,429,0.33473,1951364,1876840,2212114,6587631,6331191,6853492
445.2303864,445.23039,19,34,4,8,0,0,1.789473684,0.421052632,5,0.263157895,0.147058824,0.625,O,-0.090909091,----,----,----,----,----,Alipat+N,445.33334,445,0.33334,2306603,2072358,2437172,4416832,4323542,4854461
397.056505,397.0565,20,14,0,9,0,0,0.7,0.45,14,0.7,1,1.555555556,O,0.612903226,----,Aromatic,----,----,----,----,397.14832,397,0.14832,1571458,1699818,1909807,0,0,0
413.0514196,413.05142,20,14,0,10,0,0,0.7,0.5,14,0.7,1,1.4,O,0.6,----,Aromatic,----,----,----,----,413.14693,413,0.14693,1637798,1607266,1956622,0,0,0
445.0412488,445.04125,20,14,0,12,0,0,0.7,0.6,14,0.7,1,1.166666667,O,0.571428571,----,Aromatic,----,----,----,----,445.14416,445,0.14416,2010668,1941300,2429000,0,0,0
461.0361634,461.03616,20,14,0,13,0,0,0.7,0.65,14,0.7,1,1.076923077,O,0.555555556,----,Aromatic,----,----,----,----,461.14277,461,0.14277,2255320,1848278,2000991,0,0,0
477.031078,477.03108,20,14,0,14,0,0,0.7,0.7,14,0.7,1,1,O,0.538461538,----,Aromatic,----,----,----,----,477.14138,477,0.14138,1958450,1760070,1766735,0,0,0
399.072155,399.07215,20,16,0,9,0,0,0.8,0.45,13,0.65,0.8125,1.444444444,CRAM,0.548387097,----,Aromatic,----,----,----,----,399.16443,399,0.16443,2160128,2102589,2416494,0,0,0
495.0416426,495.04164,20,16,0,15,0,0,0.8,0.75,13,0.65,0.8125,0.866666667,CRAM,0.44,----,----,HUnSatLig,----,----,----,495.15611,495,0.15611,3135853,2450372,2548004,0,0,0
511.0365572,511.03656,20,16,0,16,0,0,0.8,0.8,13,0.65,0.8125,0.8125,CRAM,0.416666667,----,----,HUnSatLig,----,----,----,511.15473,511,0.15473,1717997,1675836,2188637,0,0,0
369.0979758,369.09798,20,18,0,7,0,0,0.9,0.35,12,0.6,0.666666667,1.714285714,CRAM,0.515151515,----,Aromatic,----,----,----,----,369.18332,369,0.18332,1605184,1619784,2071156,0,0,0
385.0928904,385.09289,20,18,0,8,0,0,0.9,0.4,12,0.6,0.666666667,1.5,CRAM,0.5,----,----,HUnSatLig,----,----,----,385.18194,385,0.18194,2198534,2529677,2304953,0,0,0
513.0522072,513.05221,20,18,0,16,0,0,0.9,0.8,12,0.6,0.666666667,0.75,O,0.333333333,----,----,HUnSatLig,----,----,----,513.17084,513,0.17084,3046177,2571670,2504159,0,0,0
371.1136258,371.11363,20,20,0,7,0,0,1,0.35,11,0.55,0.55,1.571428571,CRAM,0.454545455,----,----,HUnSatLig,----,----,----,371.19944,371,0.19944,2675572,2333117,2379023,2226934,2456771,2936011
357.1343612,357.13436,20,22,0,6,0,0,1.1,0.3,10,0.5,0.454545455,1.666666667,CRAM,0.411764706,----,----,HUnSatLig,----,----,----,357.21694,357,0.21694,2251832,2199179,2294524,2551235,2724019,2947217
517.0835072,517.08351,20,22,0,16,0,0,1.1,0.8,10,0.5,0.454545455,0.625,O,0.166666667,----,----,HUnSatLig,----,----,----,517.20308,517,0.20308,2636680,1986095,2123418,0,0,0
503.1042426,503.10424,20,24,0,15,0,0,1.2,0.75,9,0.45,0.375,0.6,O,0.12,----,----,HUnSatLig,----,----,----,503.22058,503,0.22058,3265064,2918301,2167464,0,0,0
345.1707466,345.17075,20,26,0,5,0,0,1.3,0.25,8,0.4,0.307692308,1.6,CRAM,0.314285714,----,----,HUnSatLig,----,----,----,345.25056,345,0.25056,2327071,1627085,2558743,3967851,3379276,4330528
505.1198926,505.11989,20,26,0,15,0,0,1.3,0.75,8,0.4,0.307692308,0.533333333,O,0.04,----,----,HUnSatLig,----,----,----,505.23669,505,0.23669,3170905,2060814,2319727,0,0,0
521.1148072,521.11481,20,26,0,16,0,0,1.3,0.8,8,0.4,0.307692308,0.5,O,0,----,----,HUnSatLig,----,----,----,521.23531,521,0.23531,2800110,2499232,1879277,0,0,0
537.1097218,537.10972,20,26,0,17,0,0,1.3,0.85,8,0.4,0.307692308,0.470588235,O,-0.043478261,----,----,HUnSatLig,----,----,----,537.23392,537,0.23392,2526580,2152211,1595105,0,0,0
491.140628,491.14063,20,28,0,14,0,0,1.4,0.7,7,0.35,0.25,0.5,O,0,----,----,HUnSatLig,----,----,----,491.2542,491,0.2542,2982171,2427106,1739092,0,0,0
538.1413562,538.14136,20,29,1,16,0,0,1.45,0.8,7,0.35,0.24137931,0.4375,O,-0.136363636,----,----,HUnSatLig,----,----,----,538.26579,538,0.26579,2454412,2380044,1746588,0,0,0
524.1620916,524.16209,20,31,1,15,0,0,1.55,0.75,6,0.3,0.193548387,0.4,O,-0.173913043,----,----,----,----,SatFACarb,----,524.2833,524,0.2833,2708538,2825949,2326250,1993872,2324870,1926317
572.1468354,572.14684,20,31,1,18,0,0,1.55,0.9,6,0.3,0.193548387,0.333333333,O,-0.35,----,----,----,----,SatFACarb,----,572.27914,572,0.27914,2157573,1847437,1584853,0,0,0
367.2126112,367.21261,20,32,0,6,0,0,1.6,0.3,5,0.25,0.15625,0.833333333,O,0.117647059,----,----,----,AlipatNoN,----,----,367.29752,367,0.29752,1881391,1861366,1980417,8308282,6436289,7754679
471.209651,471.20965,20,32,4,9,0,0,1.6,0.45,7,0.35,0.21875,0.777777778,CRAM,0.043478261,----,----,----,----,----,Alipat+N,471.31861,471,0.31861,2171384,2202037,1877903,0,0,0
487.2045656,487.20457,20,32,4,10,0,0,1.6,0.5,7,0.35,0.21875,0.7,O,0,----,----,----,----,----,Alipat+N,487.31722,487,0.31722,2305230,2107401,1831298,2216499,2392448,2115216
510.182827,510.18283,20,33,1,14,0,0,1.65,0.7,5,0.25,0.151515152,0.357142857,O,-0.208333333,----,----,----,----,SatFACarb,----,510.3008,510,0.3008,1600728,1727764,1694495,2253558,3012969,2008633
526.1777416,526.17774,20,33,1,15,0,0,1.65,0.75,5,0.25,0.151515152,0.333333333,O,-0.260869565,----,----,----,----,SatFACarb,----,526.29941,526,0.29941,2891884,2560250,2333388,3053294,3000206,2726056
