Mass,Soil_1,Soil_2,Soil_3,Soil_13,Soil_14,Soil_15,Soil_7,Soil_8,Soil_9,Soil_19,Soil_20,Soil_21,Soil_4,Soil_5,Soil_6,Soil_16,Soil_17,Soil_18,Soil_10,Soil_11,Soil_12,Soil_22,Soil_23,Soil_24
353.1969612,6844172,4799722,4528469,7669824,7774622,8176783,2040851,2430931,2497057,7173357,5772222,6969752,9701397,10568068,10298496,16704034,19382387,16105870,3453061,6144138,4633626,13202318,18138347,16704510
353.2003319,5111565,4629739,5810518,16502849,9104799,6368400,14353940,8296404,11992098,28202222,9549759,11090329,5921814,5598597,4706433,10353187,10117236,6342031,13270150,8528011,9787419,14449551,12125420,19428351
354.1306728,2085987,1934912,1650036,0,0,0,2360076,2222318,2386243,0,0,0,1651037,2256515,1508757,NA,NA,NA,2037390,2212780,1906220,0,0,0
354.1670582,2987120,2763854,2221183,3786149,4499187,3995126,1704726,1767929,1928014,6128156,5974259,6351566,2325866,2330253,2334623,4305736,4386187,3586729,0,0,0,5763233,5450260,5440809
355.0306842,3840433,3634573,2543500,0,0,0,4512765,4638209,5226077,0,0,0,3782813,3921786,3432097,0,0,0,3557008,3997895,4655670,0,0,0
355.0670696,10068414,9089947,7390103,1996021,2420786,3025223,9488391,9374220,9238120,2561335,2269204,2845679,8714922,8835972,8898220,2200666,2009232,1976241,9094811,9595602,9603648,2106275,2788649,2713151
355.103455,10045900,8612776,7078818,4856578,4907071,5709653,11567121,12134936,10659444,7502658,8089119,7499771,9673399,9667470,9619126,7550053,7124634,7637948,13958821,12104414,13138507,9172397,8922932,10020426
355.1398404,9593305,8141750,7294894,9222928,8292428,9863011,11444251,11018787,9852543,15816525,16409131,15844359,9700036,9931672,9531073,12428400,12595877,11666375,14515888,12940009,14531158,20422072,19760959,22439509
355.1623072,3849698,3659710,3035061,3966744,5290068,5685099,2388001,1797162,2986631,5422933,5408306,6376462,3001548,3232670,2625224,4875383,5825196,4425677,0,0,0,4785598,5622598,4940380
355.1762258,12009959,11017155,8182713,14439198,14712921,15286128,5804069,6140462,5895819,18519897,16015927,17769491,12544721,13806498,13397708,19805308,24449712,19538897,8613562,11424500,8956513,24300994,27662154,27657825
355.1986926,3051503,2753995,2575296,5225254,5119073,5426041,0,0,0,3609440,3396670,4136986,2354905,2609576,2284499,3888258,4764342,3556824,0,0,0,2714057,3995473,3382888
355.2126112,5793268,4197329,4022725,7598891,7372901,8406910,0,0,0,6290276,4536899,5636126,5043934,6634412,5970647,11048071,11971258,10933212,1701061,3443456,2354795,6922701,11532118,10096236
356.1463228,7199570,7099693,5435627,7473291,7657907,7901407,4473131,4546393,4475839,9046154,9540465,8924494,6413359,6847661,5891055,8576420,9319371,8115439,3784658,5345319,4848513,8068827,9584759,8773518
356.1827082,7656288,7411002,5467383,9739417,9392576,9193709,2511157,2232676,2953675,8378518,8948605,9864537,5836860,6335672,5911546,10057135,10656725,9000186,0,0,0,7125734,8763522,8314777
357.0463342,4426918,3243646,3679754,0,0,0,7424544,6581359,6612192,0,0,0,3565942,3762599,4216062,0,0,0,6633688,5962054,7269518,0,0,0
357.0615904,5402796,5754500,4398607,2173415,2647292,3565627,2030628,2097780,2503396,0,0,0,5098876,4849067,5003522,0,0,0,1491420,2402635,2406547,0,0,0
357.0827196,7607476,6694540,5873173,2585583,2561795,3183171,10578474,9964667,9132267,3357106,3578018,3484288,6994307,7270833,7388424,2842307,2516189,2605059,11729122,8373586,10728601,3644397,3813787,4105905
357.0979758,5265593,5039762,3587610,2964469,3617545,3571785,1681710,1913728,2232048,1807031,1513639,1822341,5186953,5267893,4932877,3321544,3239650,2749448,1679591,2365015,2161822,0,0,0
357.119105,8742081,6581914,5515809,5123581,5476112,5993041,12388916,12186758,10922231,9046462,10661038,9776780,9086353,7947707,8464659,8124110,7974120,8031758,18157805,13860189,16725156,15499256,12663206,15124669
357.1343612,4085959,4219552,3149862,3619843,3858198,3800151,2251832,2199179,2294524,2551235,2724019,2947217,3717526,3872703,4085016,4115155,4459757,3834899,2118897,2760546,2502825,2599421,3365291,3296449
357.1554904,8635599,7866023,6713901,8926731,8741662,9441887,10314302,9966737,8927491,18753993,18113722,16963224,9469342,9901509,9064734,13117146,11830515,11783705,13592823,12318057,13282479,23142403,21735857,25946312
357.1707466,3994325,2928813,2180657,3148817,3265315,3503205,1777474,1585814,1698056,2911438,2624191,3500189,2197923,2249162,2343203,2895070,3621623,2976285,0,0,0,3124743,3780022,3653837
357.1918758,12920029,11611829,9733688,15238681,15489835,16788077,4074056,4469917,4347150,18569685,14111942,17266340,13163947,14290383,13068585,21194469,25367805,20579876,4943106,9100661,6877370,20795405,28256701,26454227
357.2143426,9790694,9914046,7872063,14665249,15588147,16263798,1811790,1578404,2405654,9075164,7974093,11603627,6220211,6841814,6062384,12136172,14929156,11349546,0,0,0,6247444,10854852,9003226
357.2282612,6129899,4778691,4320836,10169895,9462584,9771643,0,0,0,9347552,4243666,5626544,4754872,5778906,5594420,11855600,11656456,11929134,0,0,0,7454744,11719112,10510559
358.1255874,1840448,1764374,1649253,1648511,1556604,1782995,3265352,3228096,2795069,3440381,4044280,3207639,1852162,2062035,1763907,1657604,1697297,1486648,3257363,2614432,2911699,3455265,2801377,2503159
358.1619728,3717710,3432484,2490225,4138893,4079754,4909025,4084050,4129227,4309576,7543560,7978500,8163299,2900751,3225821,2756686,4398095,4750875,4464451,3541021,3597996,3508702,6702380,6314732,6604290
358.1983582,17399388,17702961,13934460,17786779,19848343,20212719,4563804,4018647,5987924,12122900,11529744,13549551,15662877,15636200,14490201,19580954,21714470,18016077,4082216,9154231,6752745,12020022,18004728,14385677
359.0619842,4352935,4185465,3529877,0,0,0,8655946,8240869,7830382,0,0,0,4807772,4769753,4492127,0,0,0,8114981,6052813,8103661,0,0,0
359.0772404,8292269,9142655,6209690,3690735,5283286,4609346,2068046,2601194,3353971,1626154,1638193,2077970,8001634,7782365,8020836,3787561,3305258,3774033,1711914,3775442,3135218,0,0,0
359.0983696,7702453,5912967,4898977,8720631,4686302,6504778,10093652,9119472,8440698,3930673,3624760,4366617,4492394,4266979,4610922,2712367,2595632,2522200,12041008,8431577,10731256,4430402,4113427,4648743
359.1136258,7467963,7267725,5983398,5230845,5326307,6223184,4097112,3255029,3299199,3660854,2982717,3929374,7050351,7176167,7455599,6020404,6581045,6117468,2908469,4067294,4244221,3800647,4922391,4613932
359.134755,6364099,5632405,3768493,4552965,5310955,5352792,10302558,12650236,9716613,12409917,14012228,12632357,7073911,7620589,7469941,7553338,7598907,7739491,21926715,17590245,22365955,30061133,21105694,29063986
359.1500112,7305161,6263195,4703410,6671627,6997489,7032158,3898466,3106049,4047242,5623873,5519177,6374698,7072893,7610353,7521146,8716607,10116928,9306215,3523391,6101994,4730632,7817810,9784355,9997111
359.1711404,6734801,6155683,5521593,9672979,8193528,10491238,8514664,6063879,5404561,18324552,16435024,17410353,7305349,8609783,8135552,12069190,13125446,9662573,9661254,8212465,10450702,23884376,22850602,27237182
359.1863966,4906967,3944873,2641086,4737305,5103102,4682092,0,0,0,4200525,3372885,3406134,3269771,3420668,3037061,5347658,6448970,5429362,0,0,0,4115036,5916718,5703490
359.1936072,4069337,3955115,3113664,4900124,5557761,6134127,0,0,0,4168783,4208472,5307704,2858125,2650622,2720135,4751693,5714765,4378740,0,0,0,3951199,5311537,5109573
359.2075258,17256415,17101233,12691653,19646753,22572550,21630324,2613874,2348307,3312029,17402964,11894620,15862077,17275026,19408898,18430859,27195729,36886353,26527864,3280208,9500668,5823257,20812387,34339893,29215561
359.2439112,7874541,4837822,3883216,14772528,12516883,16309634,0,0,0,7556191,4136808,5674313,4517024,5011468,5054358,15214940,11394907,17844355,0,0,0,4723310,11813952,9177940
360.1776228,4148564,4349731,3278850,3137179,4127592,4053741,3693950,3718724,3918044,4896136,5154973,4991616,4346364,4261137,4397234,3952252,4463728,3698583,2955886,4513078,4242495,4074373,5627239,5432440
361.056505,11051688,11136115,7545636,3331572,3824810,4882499,3772019,3657561,4169214,1546911,1693121,1973669,9651013,9353736,10311101,3532171,2481014,2379931,2615666,4135508,4134218,0,0,0
361.0928904,12319414,13100161,8571696,7658498,8517815,9416785,5012093,4701541,5129738,3711659,2862541,4883377,12082003,12034578,13143496,8967062,8395137,9351846,4131196,6603360,6099285,3942553,5576328,4850071
361.1140196,5165759,4615305,3702583,5527562,5082303,5717081,7906947,7674219,6656529,3316913,3725780,3889080,3865435,4583960,4362702,4168604,4778375,4462252,12283267,7547494,10183004,6266015,5363343,5279133
361.1292758,11481796,11048079,7803708,9049104,9363653,10799199,5762695,6168944,5872150,7931574,7848409,8604605,11410273,11575836,11314643,12235681,12849547,11967153,5369223,7895659,7239008,9260196,11265683,11210146
361.150405,6353613,5472407,6752067,6420505,6075596,11935848,8478349,9044343,8685085,13889213,15989216,15551428,10576745,11412002,11122137,16841640,20089234,17275575,18716045,23714418,25266535,48100522,39960218,44989865
361.1656612,10220243,9440413,7235400,10779679,11075794,11524205,4450961,3942780,5098018,10233538,9472485,9706441,11750254,13521446,13116894,18787244,21838230,18107068,4871570,11545207,8110443,15967407,20115103,20635054
361.1867904,3837659,3273893,3000143,4349991,4383962,5435510,2850967,2771330,2418217,8738505,6730220,7375824,5333878,5072428,4858341,8534963,8116636,8002242,3871128,4565630,4389234,11152565,13395622,14273972
361.2020466,4501217,3621035,3390804,5122093,5466335,5347452,0,0,0,4340429,3973617,3625430,4311420,4086321,3856873,7769015,7866785,6751942,0,0,0,3775674,5913258,5146041
361.2231758,14506729,13499571,8514395,14294069,16826599,15929476,0,0,0,10563284,7217656,9608157,13955972,14766647,14130672,21744574,29366695,20265677,0,0,0,13192384,21991089,16510400
363.0357696,9405866,10366828,6971830,2393345,3136386,3293513,4235419,3973067,5390479,0,0,0,8984112,8932404,9336855,0,0,0,2529211,4661464,4789156,0,0,0
363.072155,13266360,14321530,9649602,5155599,5557135,5877592,5722277,6164439,6545563,2533151,2379616,3393096,13903422,13462590,13746210,4606455,3939278,4956398,4369350,6589668,6768559,2152176,3264762,2820098
363.0932842,3322816,2844034,2445257,2924824,3092375,3156832,11122859,9571294,8022178,7350566,6151271,6595151,2134598,2092612,1566760,NA,NA,NA,8878028,6260971,7539638,3827447,3390721,3858440
363.1085404,15762886,14407560,10108366,11204382,11023261,13198182,8601776,8270818,7684263,7534891,8340588,8992340,16703051,17394760,17313837,15699458,15207385,14671097,6556625,8078576,8119226,8027899,9439494,8724493
363.1449258,13802964,11978646,9162202,13733676,14136234,15295348,8906938,7961582,8192179,14846262,15309944,15711841,14263897,15461458,14901304,19459597,21736420,18779396,9062364,13505788,11393989,20043526,21360914,21352472
363.166055,5148124,6786974,4091361,5650229,7842738,7067516,3834048,3769333,4440250,7341373,6455423,7972456,5977697,6507608,7015486,9391636,10658794,9391370,7512034,12844291,12397516,17229581,17887512,18972703
363.1813112,11662818,10272676,7218662,13510459,13978551,14791554,4672708,4192250,5006527,11923778,10849412,12119661,20979303,20765788,20545603,34618905,39017454,32750862,5820391,13395208,10376144,25011985,36430109,32022564
363.2176966,3663345,2208178,2477554,4727625,3939269,4071313,0,0,0,3861325,2325136,2521209,4098677,4467815,3726414,9479716,8560633,8545561,0,0,0,3299100,5490985,4604975
363.2388258,8410617,8270778,5690873,9631569,11383757,10593177,0,0,0,5307732,3855511,5394048,9287293,9407597,9523285,15427114,19135488,13255967,0,0,0,4847395,12689711,8622134
364.1249186,1774163,1644047,1511714,0,0,0,3301324,3244837,2734586,2804845,3369407,2845098,1692621,2263397,1882466,NA,NA,NA,3122942,2224443,2673392,2370097,2266696,3083594
365.0150342,5465262,5234278,3915852,0,0,0,3475142,3073087,3386147,0,0,0,4629791,4674143,5160560,0,0,0,2079749,2445662,2847230,0,0,0
365.0514196,13189309,13308532,8935513,3164707,3838569,4380257,6943440,6641226,7609135,1517714,1850099,2403041,11962669,12402281,12515963,2583126,2110491,2570035,5371408,7231338,7456265,0,0,0
365.0725488,2102981,3010173,2054240,7331371,9881201,8470121,12301014,13172305,8950582,7259033,8640250,10688744,1697077,2014831,1621889,6186076,5545505,5594937,11788822,7219056,9393680,4063570,8665972,7709297
365.087805,15104203,15022723,10428517,5908017,6626935,7282287,9390811,9496150,9118523,5151645,4929279,5801197,15237435,14737012,15921798,7350369,6271526,6096702,7483931,9398133,9934356,5010775,5840761,5060213
365.1089342,3392723,2480779,2479212,5312058,3977855,3368568,9259744,9438813,7746370,7381924,8832774,8552693,2256195,2612345,2494092,2197095,2024492,2117444,11557409,6484860,8347163,6567261,5852031,7240316
365.1241904,14764249,14123665,9527409,10588736,11591300,11882110,12690149,12273249,11459399,15147945,15339275,15180026,13740361,13651582,13546129,13686892,13987377,13539144,12302886,12638081,13600288,16021858,15913860,17048193
365.1453196,2415841,1793433,1584504,2941512,3053708,3463814,4653803,4663912,4134734,7850928,6305555,7497985,2351697,1986948,2175127,3540595,3451959,2876751,8235564,7417736,9543206,13769064,11682699,12233351
365.1605758,16541927,13621919,10121341,15737422,16574098,16750220,9077487,8394349,9182035,19747764,18157336,20304134,17088854,17747592,17371804,26447991,28999228,25300819,12024368,16154509,14917163,29219181,31941520,32629388
365.181705,2077423,2323623,1922692,3328087,3599001,3470484,0,0,0,3348923,2481439,2659085,4421982,4177550,5093026,7246974,8185410,6935385,2000951,3462548,3389489,6375795,9581462,8149651
365.1969612,11852021,11078317,7108745,14109277,14716575,15394458,3573497,3729016,3621728,11858880,9088804,11694354,33063268,35618450,31810215,56770690,66272838,51887966,5509691,15679385,10262070,31529336,53027739,41632407
366.1670582,3127409,3056675,2161103,3204064,3364357,3226648,0,0,0,3264242,2999398,3377752,2236117,2126242,1676492,2897322,3268967,2447480,0,0,0,1572512,2040526,2431428
367.0306842,7951298,7322991,5616370,0,0,0,6669564,5784765,8322500,0,0,0,7189534,7620755,7654609,0,0,0,4690008,5636590,6664290,0,0,0
367.0670696,14851024,14054781,10746622,3629384,3813201,4454777,10599686,9900232,10028496,3054093,3317137,4039558,14193707,12988573,14011612,2966716,2359921,3394429,7726179,10373626,11255917,2415539,3674601,3015386
367.103455,16784350,16330123,10771210,7886167,8065374,8864136,13405457,13859028,12637660,9354776,10113437,10443666,15402041,14893223,15684839,10185415,9271420,9224584,12362861,13003270,14002296,10554302,11075061,11377893
367.1245842,2894311,2415507,2176785,3134303,2923366,2805648,9155863,11079898,8920547,11644447,11557284,10703769,2112065,2350765,2350317,2396877,2090114,1893774,13063283,8028684,10913918,12874693,9401851,10497260
367.1398404,16047084,14212505,9978646,13159781,13388140,14295446,14322971,15380703,13970920,21382692,22200745,20947871,15639623,14848177,15234290,18821842,19083399,17731986,16776312,17404433,17506435,27151305,24827392,27673840
367.1762258,15797243,11826599,8827682,15639924,15264121,17013156,7043365,7344363,6881780,20719151,17400245,19690411,17990741,18735291,17327357,28893917,30474386,27214237,11428995,15761949,13766798,32783317,36079116,36766972
367.2126112,8838153,8269237,6220591,11062658,12294535,12626354,1881391,1861366,1980417,8308282,6436289,7754679,28787811,31768774,27456776,51372776,60588189,46883239,3183757,10232361,6332569,20769760,40715799,31270151
367.3581528,3792962,2178541,2326368,3712445,3497404,2888171,11339096,7622948,7306801,7515752,5280242,4985832,8203418,7309550,5417267,4736788,3251912,2906065,6563000,5101144,7264453,6997004,5818949,4482356
368.1463228,2740085,2428700,1800808,2095864,2071775,2977569,2467381,2557469,2002232,4264799,4209398,4227312,2343878,1680841,1905184,2500098,2433456,2141364,1692319,2218840,2106290,3145469,2643260,2961958
368.1827082,2302851,2790698,2050933,4013319,3543276,4208431,0,0,0,6906730,6284034,6696188,2737619,2330067,2263595,3871245,4445627,3727039,0,0,0,4265224,4768584,5965361
369.0463342,10583763,10299510,7361943,1670241,2019881,2363009,10682162,9390903,10473571,0,0,0,8738587,8833731,8867629,0,0,0,7818918,9211003,10441409,0,0,0
369.0827196,13711073,12710020,9520547,4857967,4609079,5939343,13692732,14275395,12785775,4545666,5916715,5589545,12541737,13146829,12418872,4294939,3873476,3718080,13031089,12059782,13236940,4761114,4389985,4940612
369.119105,12871408,12497041,9295279,9027710,8807492,9792669,17235782,17834830,15304827,14297230,14601271,13948469,12861239,12886743,12920642,11736358,10668751,11400139,19078843,16385170,18232022,17104421,15134829,17774415
369.1343612,3317494,3060375,2039220,2462852,2394186,2754211,1898826,1866323,1683328,0,0,0,2081596,2440411,2769735,2608427,2868435,2290127,0,0,0,1672746,1673329,1797204
369.1554904,14696190,13527200,9498043,13023372,13882449,14734508,13930320,13609818,12478599,24451225,24495171,23508545,15404868,15749857,14380877,19379505,20239065,19313621,17288902,18322590,18359009,32947760,29272184,33556314
369.1707466,2615044,2249893,1774528,2617490,2559575,2922673,0,0,0,2059934,2274376,2040646,1928522,1618661,2244946,2546997,2643678,2339801,0,0,0,1674293,2724477,2186591
369.1779572,5762822,5389480,4100547,6934677,7887962,7830708,2455895,2549089,3150991,7195808,6914122,7961160,3986253,4409063,3821908,7111992,6947552,6711259,1747661,2612901,2545384,5391927,7348351,6538081
369.1918758,12277516,10129581,8226247,14510235,14920799,15940794,5306203,5666661,5439635,17762468,15828047,17049165,15345490,16442091,15021912,25064764,26514148,23647199,7655121,12754089,10267372,26254908,30836867,29861733
369.2143426,2967317,2602678,2640847,4280484,4628583,4452547,0,0,0,3713707,3025494,3541077,1827675,1925105,1636191,3487042,3500267,3004902,0,0,0,2022722,2672266,2493804
369.2282612,5260058,4070587,3627988,6987945,6603884,7242952,0,0,0,5262512,3360347,4238937,7386976,7860981,7747427,13393223,15373039,12600298,1504987,3324597,1762551,6618695,12036239,8744816
370.1619728,6045828,6181408,4478732,7361055,7474626,7426612,4528234,4169877,4956629,10412497,11113869,10835856,5164225,5389303,4597880,7880285,8287232,7140594,3874794,5397985,4652046,9871203,10609073,10406028
