mass,PosFHW1.csv,PosFHW2.csv,PosFHW3.csv,PosFHW-Gt1.csv,PosFHW-Gt2.csv,PosFHW-Gt3.csv
379.2337404,0,0,0,2787931,1593263,2455287
333.2468881,0,0,0,12953246,24656504,21240888
349.2418027,0,0,0,1719594,2372340,2250955
329.1394466,0,0,0,1679000,1603064,1982637
333.1707466,0,0,0,3502218,3329639,3720231
335.1863966,0,0,0,3362965,2775608,3018236
410.1932728,0,0,0,2894251,2168928,2415507
442.183102,0,0,0,1703716,2413578,2129345
454.1943354,0,0,0,2331750,2121705,2430430
337.2020466,0,0,0,2941101,2111259,2216676
369.1741173,0,0,0,2978975,1707081,1594951
477.1725968,0,0,0,3806213,3075175,3036264
493.1675114,0,0,0,1976437,2207658,2407659
409.2092572,0,0,0,2571099,2117184,2878285
425.2041718,0,0,0,4874577,4571277,5010477
385.1785477,0,0,0,10324644,3243834,5409227
480.1722624,0,0,0,2074471,2232120,2076257
412.2089228,0,0,0,3360825,3546755,3197448
428.2038374,0,0,0,3400975,3186580,3540907
440.2150708,0,0,0,2934959,2618072,2616934
456.2099854,0,0,0,4260288,4181362,4279116
355.2126112,0,0,0,6290276,4536899,5636126
411.2249072,0,0,0,5453815,4838006,6697939
414.2245728,0,0,0,2017193,2411652,2295387
426.2358062,0,0,0,2313535,1854523,1726981
442.2307208,0,0,0,3909153,3800581,4116413
458.2256354,0,0,0,4224283,3916052,3831494
357.2282612,0,0,0,9347552,4243666,5626544
421.2079196,0,0,0,3282276,2638232,3148949
469.1926634,0,0,0,4082157,3250408,3567842
397.2456426,0,0,0,3605788,3058569,3978509
413.2405572,0,0,0,5696630,5284488,6000694
428.2514562,0,0,0,3106573,2679696,3351464
444.2463708,0,0,0,3903883,3335480,4529937
359.2439112,0,0,0,7556191,4136808,5674313
375.2388258,0,0,0,8290260,5781482,8441357
391.2337404,0,0,0,7520342,5142779,6936565
407.228655,0,0,0,7578276,6475236,5181094
399.2612926,0,0,0,3313275,2606275,4103806
415.2562072,0,0,0,3704024,3096183,4086393
431.2511218,0,0,0,3500708,3519608,3951359
393.2316319,0,0,0,13898247,2314915,2381767
343.1550966,0,0,0,2227491,2682908,2335726
447.1343779,0,0,0,5547178,3006495,3743258
329.175832,0,0,0,1830049,1954048,1952181
331.191482,0,0,0,1896340,1492143,1627498
347.1863966,0,0,0,4174783,3375248,4664934
333.207132,0,0,0,1493651,1447535,1624367
349.2020466,0,0,0,4806686,3695336,4572351
437.2041718,0,0,0,2202994,1593878,1741657
453.1990864,0,0,0,2017721,2104876,2746922
468.2099854,0,0,0,2048047,2586318,2663677
351.2176966,0,0,0,3396231,2096977,3445546
439.2198218,0,0,0,3683058,3676993,4077752
455.2147364,0,0,0,4608530,4338090,5014419
426.2245728,0,0,0,2509631,1891388,2353158
442.2194874,0,0,0,2085410,1850886,2388926
506.1991458,0,0,0,1759449,2203202,2461680
454.2307208,0,0,0,2650723,2186727,3175387
470.2256354,0,0,0,4132264,3649801,3965128
353.2333466,0,0,0,4746488,1756361,1729188
369.2282612,0,0,0,5262512,3360347,4238937
465.1977488,0,0,0,1913091,1933984,2323299
481.1926634,0,0,0,3460917,3259269,3209315
425.2405572,0,0,0,2939728,3088010,3389484
441.2354718,0,0,0,5821032,5443181,6246417
457.2303864,0,0,0,4504940,4897087,5884678
473.225301,0,0,0,2697962,3032455,3090064
440.2514562,0,0,0,2144429,1792724,1653347
456.2463708,0,0,0,3120573,2638192,2933577
472.2412854,0,0,0,4571431,3373401,3813536
371.2439112,0,0,0,8467230,3346669,3175158
387.2388258,0,0,0,8807595,5355853,7181310
419.228655,0,0,0,6348109,4107773,4886694
435.2235696,0,0,0,2595300,2062054,2207728
515.1981426,0,0,0,2120018,2701966,3494528
427.2562072,0,0,0,4512040,3805158,5107672
443.2511218,0,0,0,4829654,4317596,4996966
459.2460364,0,0,0,3735753,3200750,3337863
458.2620208,0,0,0,3019033,2401042,3477187
389.2544758,0,0,0,4035216,2780472,3422732
405.2493904,0,0,0,3555789,2476384,3018713
429.2718572,0,0,0,3200238,1886516,2825074
445.2667718,0,0,0,1825597,1803474,1934010
391.2523673,0,0,0,4780122,1840895,1681402
359.1863966,0,0,0,4200525,3372885,3406134
361.2020466,0,0,0,4340429,3973617,3625430
363.2176966,0,0,0,3861325,2325136,2521209
467.2147364,0,0,0,2054260,1696441,2119451
482.2256354,0,0,0,2230020,1770454,1946726
365.2333466,0,0,0,2758603,1794608,1664798
381.2282612,0,0,0,4628103,2862838,3684692
453.2354718,0,0,0,2030262,2180137,2506791
469.2303864,0,0,0,3206634,3462377,3789025
540.1933916,0,0,0,2088914,2266201,1979914
468.2463708,0,0,0,2504237,1839311,2367740
484.2412854,0,0,0,2912938,3033212,3305587
383.2439112,0,0,0,3477673,2035503,2357669
479.2133988,0,0,0,2646936,1860850,3078241
495.2083134,0,0,0,2685253,2059884,1832209
439.2562072,0,0,0,1823983,1996605,1833653
455.2511218,0,0,0,3810831,3234216,3975056
471.2460364,0,0,0,3113318,2766127,3128498
470.2620208,0,0,0,2337702,2216202,2655944
486.2569354,0,0,0,3348055,2812203,2930822
385.2595612,0,0,0,3946169,1665359,2191330
401.2544758,0,0,0,4209591,2602446,2824132
417.2493904,0,0,0,4712735,3074119,4119709
433.244305,0,0,0,4822091,3182514,3504765
449.2392196,0,0,0,3521536,2062178,2625385
513.218878,0,0,0,2604326,2867750,3521128
529.2137926,0,0,0,1704836,1774463,1900695
441.2718572,0,0,0,1927270,2103401,2285070
457.2667718,0,0,0,2601833,2708798,3401476
473.2616864,0,0,0,1923304,1793416,2217103
472.2776708,0,0,0,1982757,1559898,1801887
451.2548696,0,0,0,4468570,3658428,2554563
439.2734965,0,0,0,5783278,4428603,2881204
369.1707466,0,0,0,2059934,2274376,2040646
371.1863966,0,0,0,3321100,2497243,2901731
373.2020466,0,0,0,3748210,2952037,3391866
375.2176966,0,0,0,3744717,2338787,2664455
393.2282612,0,0,0,5279238,3747490,4689350
379.2489966,0,0,0,3347551,1724339,1566459
395.2439112,0,0,0,4438945,2410538,2613116
411.2388258,0,0,0,5598200,3649143,4722644
523.203228,0,0,0,2889318,1876348,2044077
483.2460364,0,0,0,2624725,1778217,2004588
570.2039562,0,0,0,1909973,2265020,1873671
498.2569354,0,0,0,2403596,2355083,2908494
413.2544758,0,0,0,3962999,2341512,2525751
429.2493904,0,0,0,5679343,3153718,3787636
445.244305,0,0,0,5792063,3792085,4541116
461.2392196,0,0,0,5282861,3295417,5017110
477.2341342,0,0,0,4955137,2728043,6064232
493.2290488,0,0,0,2961780,2278832,3503340
509.2239634,0,0,0,2472172,1688870,2415145
525.218878,0,0,0,2978496,2634636,2940587
541.2137926,0,0,0,3713545,2988590,3036664
557.2087072,0,0,0,3843241,3545796,4049021
484.2776708,0,0,0,2076328,1604736,2079347
500.2725854,0,0,0,2302194,1581637,2494840
399.2752112,0,0,0,5538429,1967301,1623680
415.2701258,0,0,0,3134681,1603191,1734009
431.2650404,0,0,0,2773667,1692279,2074366
447.259955,0,0,0,2620064,1622036,1951759
527.234528,0,0,0,1804065,1666957,1791139
397.1656612,0,0,0,2343693,2364796,1763326
383.1863966,0,0,0,1614234,1702175,1906068
385.2020466,0,0,0,2942634,2509632,2515410
403.1948527,0,0,0,7453900,10075304,8741084
387.2176966,0,0,0,3058854,2031944,2216441
405.2282612,0,0,0,4601290,3902814,4736471
581.1723218,0,0,0,2344645,2443195,1708495
407.2439112,0,0,0,3409061,2144997,2756263
423.2388258,0,0,0,4786532,3505434,4771947
567.1930572,0,0,0,2726148,3295334,3254111
441.2493904,0,0,0,4035175,2988651,3732496
457.244305,0,0,0,5930347,4084031,4797189
473.2392196,0,0,0,4862185,3589511,4008079
489.2341342,0,0,0,3590635,2808377,2756779
505.2290488,0,0,0,2215639,1976820,1972189
459.259955,0,0,0,4061384,1939693,2414214
475.2548696,0,0,0,2993777,2077682,2320503
555.2294426,0,0,0,1863282,2106173,1620658
571.2243572,0,0,0,2507964,2090885,2139882
441.1554904,0,0,0,1692526,2274933,2078744
411.1813112,0,0,0,2488820,1672566,1895888
397.2020466,0,0,0,2333460,1787522,2406149
399.2176966,0,0,0,2639988,2331324,2221174
417.2105027,0,0,0,17734942,24327753,19938461
401.2333466,0,0,0,2551732,1600972,2401217
417.2282612,0,0,0,5038366,3710024,4723869
625.162151,0,0,0,1901237,2131437,2129324
419.2439112,0,0,0,4125005,2449404,2741926
622.2101042,0,0,0,3028846,2704930,1918954
437.2544758,0,0,0,3481455,2553873,2702677
453.2493904,0,0,0,4530869,3562024,4216870
469.244305,0,0,0,5914089,4679914,5701856
517.2290488,0,0,0,3005834,1882854,2148500
581.2087072,0,0,0,2014915,1842618,2110414
608.2308396,0,0,0,10102862,5962506,8293151
455.2650404,0,0,0,3662350,2243495,2386319
471.259955,0,0,0,3896677,2794800,3386546
487.2548696,0,0,0,3728945,2871684,3350673
503.2497842,0,0,0,2655451,2327373,2252213
583.2243572,0,0,0,2179627,1676143,2102679
473.275605,0,0,0,2601703,1605513,1898127
455.1711404,0,0,0,2176022,3744685,1729430
425.1969612,0,0,0,2016081,1694605,1976878
441.1918758,0,0,0,3687019,2936945,3102229
427.2126112,0,0,0,3829033,2867690,2896858
429.2282612,0,0,0,4103407,3331896,3754869
431.2439112,0,0,0,3846308,2925689,3609343
447.2388258,0,0,0,5827745,5158934,5477905
433.2595612,0,0,0,3012682,2096560,1911420
449.2544758,0,0,0,4994047,3684193,3802471
465.2493904,0,0,0,5849856,4575393,5231969
641.193451,0,0,0,2072979,1771648,1480312
467.2650404,0,0,0,3564144,2510010,2853146
483.259955,0,0,0,4107989,3455018,3820652
499.2548696,0,0,0,4460798,3037672,3862883
515.2497842,0,0,0,3401044,3351184,3181185
531.2446988,0,0,0,2948078,2133859,2173574
611.2192718,0,0,0,2253086,1928408,1608410
501.2705196,0,0,0,2293480,2098335,2163596
517.2654342,0,0,0,2110859,2148071,1848981
613.2349218,0,0,0,3022425,2748087,2244269
615.2505718,0,0,0,2327453,1882774,2312320
430.1577529,0,0,0,1782991,1628385,1615168
469.1867904,0,0,0,2517485,2228456,1881058
485.181705,0,0,0,3063426,2708685,3380347
501.1766196,0,0,0,3611881,2995863,3423626
455.2075258,0,0,0,3065363,2334635,2851219
441.2282612,0,0,0,2628201,2262637,2385938
443.2439112,0,0,0,4044247,2847645,3312487
445.2595612,0,0,0,3023677,2499795,2865338
461.2544758,0,0,0,5319723,4225209,4706838
463.2701258,0,0,0,3500946,2012319,2548147
479.2650404,0,0,0,4705173,3817206,4403297
481.2806904,0,0,0,2603313,2125196,1728099
497.275605,0,0,0,3289372,2845999,2537274
513.2705196,0,0,0,3796263,3129897,3092584
529.2654342,0,0,0,3050375,2754431,2738327
545.2603488,0,0,0,2291416,2258800,2044326
641.2298364,0,0,0,2270612,2457727,1928823
515.2861696,0,0,0,2269013,2092690,1600641
627.2505718,0,0,0,1515593,1860550,1776002
643.2454864,0,0,0,3261886,3681352,2887764
645.2611364,0,0,0,2464246,2288656,2162225
444.1734029,0,0,0,2278289,2530623,2046231
483.2024404,0,0,0,2772695,2855462,1906284
499.197355,0,0,0,2571007,2963938,2996577
469.2231758,0,0,0,3135979,1826025,2658529
455.2439112,0,0,0,2577424,1951656,1930641
471.2388258,0,0,0,4426086,3867951,4436147
457.2595612,0,0,0,2792810,2315070,2863876
473.2544758,0,0,0,5460200,4605320,4902031
459.2752112,0,0,0,2020551,2132205,1740421
475.2701258,0,0,0,4519024,4103667,3803254
477.2857758,0,0,0,3806206,2786926,2246759
493.2806904,0,0,0,4939122,4475829,3057901
509.275605,0,0,0,5372140,6882602,3681833
541.2654342,0,0,0,4466187,4439596,3281399
479.3014258,0,0,0,7831443,8456952,3050081
495.2963404,0,0,0,4647235,5517428,2869523
511.291255,0,0,0,3286277,3356082,2344011
527.2861696,0,0,0,3353379,3011469,2097315
543.2810842,0,0,0,2876021,2810321,2062799
559.2759988,0,0,0,2097880,1510981,1729603
671.240401,0,0,0,1479999,1668848,1439185
687.2353156,0,0,0,2548153,2815781,2511457
703.2302302,0,0,0,1799481,2058181,1708592
433.332332,0,0,0,3613254,1786793,1819255
657.2611364,0,0,0,1598996,2108583,1697144
673.256051,0,0,0,2113964,2274483,2108606
689.2509656,0,0,0,1822677,1791219,1606746
456.1734029,0,0,0,1645507,1965940,1725263
559.1820988,0,0,0,1624790,1749066,1568326
513.213005,0,0,0,3339558,3062310,2947175
483.2388258,0,0,0,2390742,2264105,2025580
499.2337404,0,0,0,4242686,3733990,3801442
485.2544758,0,0,0,3423871,3470547,3362940
487.2701258,0,0,0,3863088,2745221,3694737
489.2857758,0,0,0,3160553,2458173,2983084
505.2806904,0,0,0,4649176,3427320,4113886
521.275605,0,0,0,5572119,4965212,4983466
585.2552634,0,0,0,2096516,2264872,1777504
507.2963404,0,0,0,2439389,1922200,2040837
523.291255,0,0,0,3170922,3085181,2722989
539.2861696,0,0,0,3413409,2598013,2906650
555.2810842,0,0,0,3171443,2948922,2506929
571.2759988,0,0,0,2714298,2665346,2226408
715.2302302,0,0,0,2529641,2165509,2018764
731.2251448,0,0,0,1921127,1726552,1540675
470.1890529,0,0,0,2482090,2746120,2190025
472.2047029,0,0,0,3647785,3523927,3514528
488.1996175,0,0,0,2165262,2384346,2024605
491.1992831,0,0,0,2974636,2981616,3205834
557.2028342,0,0,0,1706153,1976004,1770109
573.1977488,0,0,0,1846397,1476382,1868977
511.2337404,0,0,0,1844484,1680814,1744458
527.228655,0,0,0,3044128,2578829,2911395
543.2235696,0,0,0,3305074,3416531,3190225
497.2544758,0,0,0,1905437,1786669,1787706
513.2493904,0,0,0,3276071,2949672,3633768
499.2701258,0,0,0,3505406,2606569,2829667
515.2650404,0,0,0,5476692,4625041,4997761
611.234528,0,0,0,1677596,2036952,1732314
501.2857758,0,0,0,3638504,2993824,3521933
517.2806904,0,0,0,5361036,4944616,5616277
503.3014258,0,0,0,2882779,1662290,2594742
519.2963404,0,0,0,4260301,3055404,3581603
535.291255,0,0,0,4464840,4121350,4005464
551.2861696,0,0,0,3847143,3621927,3923225
567.2810842,0,0,0,3506436,3117153,3114845
583.2759988,0,0,0,3048999,2503533,2822550
599.2709134,0,0,0,2252304,2340275,2096118
537.306905,0,0,0,2448182,1905350,1910330
553.3018196,0,0,0,2247730,2012593,2282725
484.2047029,0,0,0,2664107,3319929,2734195
541.244305,0,0,0,1730058,2277933,2040823
557.2392196,0,0,0,3015850,2995906,3062908
573.2341342,0,0,0,3294331,2487068,2917039
605.2239634,0,0,0,1811340,2013503,1838438
527.2650404,0,0,0,2297122,2163085,2314403
543.259955,0,0,0,3775091,3299794,3874256
607.2396134,0,0,0,2070198,2626331,2539318
513.2857758,0,0,0,2295080,1898026,1861224
529.2806904,0,0,0,4620167,3536766,4103831
545.275605,0,0,0,5575385,4186479,5630374
515.3014258,0,0,0,3615061,2650771,2995841
531.2963404,0,0,0,4889584,4012898,4322950
547.291255,0,0,0,5302074,4734215,4813177
611.2709134,0,0,0,2241305,1986263,1913561
787.214974,0,0,0,3089636,1431384,1614168
501.3221612,0,0,0,2423016,1621668,2495885
517.3170758,0,0,0,3205517,2067177,3148437
533.3119904,0,0,0,4097116,2694457,3499632
549.306905,0,0,0,3445652,2739864,3325257
565.3018196,0,0,0,3754255,2469078,3224470
581.2967342,0,0,0,2614972,2170294,2821580
597.2916488,0,0,0,1882853,2263005,2283559
567.3174696,0,0,0,1699587,1691743,1535836
498.2203529,0,0,0,2159373,2986376,2656589
500.2360029,0,0,0,3652850,3831361,3478903
516.2309175,0,0,0,1854317,2200253,2161291
502.2516529,0,0,0,2207457,1744118,2076577
603.2446988,0,0,0,2100834,1475171,1673621
573.2705196,0,0,0,2070650,1611546,2118830
605.2603488,0,0,0,2247561,2193726,1973605
575.2861696,0,0,0,2356261,1972920,2173045
591.2810842,0,0,0,2650453,2046066,2255553
607.2759988,0,0,0,2353842,2105627,2055478
623.2709134,0,0,0,1555751,1824272,1574355
593.2967342,0,0,0,2262665,1973821,2182285
512.2360029,0,0,0,1731348,2143725,2458201
514.2516529,0,0,0,2471740,2463326,3034741
530.2465675,0,0,0,2051513,1653107,2366095
516.2673029,0,0,0,1708398,2073790,1888396
526.2516529,0,0,0,2086641,1939342,1738919
528.2673029,0,0,0,2340692,1978247,1966749
544.2622175,0,0,0,1555622,1532322,1698491
542.2829529,0,0,0,2071617,1629183,2104291
461.0971882,0,0,0,2118712,2794172,2586654
475.1128382,0,0,0,1964665,1552362,1635960
533.1183174,0,0,0,1552978,1890622,1679475
549.1496174,0,0,0,2653070,2259105,2164557
565.144532,0,0,0,1684239,1838815,1960347
561.1496174,0,0,0,1846006,1886673,1708558
563.1652674,0,0,0,3017994,2335062,2762196
579.160182,0,0,0,2262862,1803788,2111495
593.175832,0,0,0,1770646,1530432,1539728
