soil,Mass,Class,intensity,Forest,Treatment,Fenton,Goethite
Soil_7,393.1402,AminoSugar,7515996,HW,PostFenton,PostFenton,PreGoethite
Soil_7,393.1555,Lignin,14808927,HW,PostFenton,PostFenton,PreGoethite
Soil_7,393.1766,AminoSugar,3187556,HW,PostFenton,PostFenton,PreGoethite
Soil_7,393.1919,Lignin,5829479,HW,PostFenton,PostFenton,PreGoethite
Soil_7,393.213,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,393.2283,Lipid,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,395.0256,ConHC,5986538,HW,PostFenton,PostFenton,PreGoethite
Soil_7,395.062,Lignin,10830066,HW,PostFenton,PostFenton,PreGoethite
Soil_7,395.0984,Lignin,14293241,HW,PostFenton,PostFenton,PreGoethite
Soil_7,395.1195,Carb,16484606,HW,PostFenton,PostFenton,PreGoethite
Soil_7,395.1348,Lignin,19413249,HW,PostFenton,PostFenton,PreGoethite
Soil_7,395.1711,Lignin,13592840,HW,PostFenton,PostFenton,PreGoethite
Soil_7,395.2075,Protein,4122896,HW,PostFenton,PostFenton,PreGoethite
Soil_7,395.2439,Lipid,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,397.0776,Lignin,13933190,HW,PostFenton,PostFenton,PreGoethite
Soil_7,397.114,Lignin,18631309,HW,PostFenton,PostFenton,PreGoethite
Soil_7,397.1351,Carb,8419986,HW,PostFenton,PostFenton,PreGoethite
Soil_7,397.1504,Lignin,18811541,HW,PostFenton,PostFenton,PreGoethite
Soil_7,397.1657,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,397.1868,Protein,10021532,HW,PostFenton,PostFenton,PreGoethite
Soil_7,397.2232,Protein,2190499,HW,PostFenton,PostFenton,PreGoethite
Soil_7,398.1093,Lignin,1837901,HW,PostFenton,PostFenton,PreGoethite
Soil_7,398.1569,Lignin,2826582,HW,PostFenton,PostFenton,PreGoethite
Soil_7,398.1933,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,399.0569,Tannin,12542974,HW,PostFenton,PostFenton,PreGoethite
Soil_7,399.0933,Lignin,16100356,HW,PostFenton,PostFenton,PreGoethite
Soil_7,399.1297,Lignin,19020811,HW,PostFenton,PostFenton,PreGoethite
Soil_7,399.1449,Lignin,2489870,HW,PostFenton,PostFenton,PreGoethite
Soil_7,399.1813,Lignin,2249749,HW,PostFenton,PostFenton,PreGoethite
Soil_7,399.2024,Protein,6089752,HW,PostFenton,PostFenton,PreGoethite
Soil_7,399.2177,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,399.2388,Protein,1829407,HW,PostFenton,PostFenton,PreGoethite
Soil_7,400.1725,Protein,4160711,HW,PostFenton,PostFenton,PreGoethite
Soil_7,400.2089,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,401.0725,Tannin,12731748,HW,PostFenton,PostFenton,PreGoethite
Soil_7,401.0878,Lignin,3267943,HW,PostFenton,PostFenton,PreGoethite
Soil_7,401.1089,Lignin,13225322,HW,PostFenton,PostFenton,PreGoethite
Soil_7,401.1242,Lignin,3770733,HW,PostFenton,PostFenton,PreGoethite
Soil_7,401.1453,Lignin,14306672,HW,PostFenton,PostFenton,PreGoethite
Soil_7,401.1606,Lignin,4670835,HW,PostFenton,PostFenton,PreGoethite
Soil_7,401.1817,Protein,10009975,HW,PostFenton,PostFenton,PreGoethite
Soil_7,401.197,Lignin,3138937,HW,PostFenton,PostFenton,PreGoethite
Soil_7,401.2181,Protein,3271037,HW,PostFenton,PostFenton,PreGoethite
Soil_7,401.2333,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,401.2545,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,402.1518,AminoSugar,5646873,HW,PostFenton,PostFenton,PreGoethite
Soil_7,402.1882,Protein,2879519,HW,PostFenton,PostFenton,PreGoethite
Soil_7,403.0671,Lignin,4535981,HW,PostFenton,PostFenton,PreGoethite
Soil_7,403.0882,Tannin,10948273,HW,PostFenton,PostFenton,PreGoethite
Soil_7,403.1246,Lignin,10182327,HW,PostFenton,PostFenton,PreGoethite
Soil_7,403.161,AminoSugar,9471676,HW,PostFenton,PostFenton,PreGoethite
Soil_7,403.1762,Lignin,6339263,HW,PostFenton,PostFenton,PreGoethite
Soil_7,403.2126,Lignin,2512068,HW,PostFenton,PostFenton,PreGoethite
Soil_7,403.2337,Protein,2064584,HW,PostFenton,PostFenton,PreGoethite
Soil_7,405.0463,ConHC,4963291,HW,PostFenton,PostFenton,PreGoethite
Soil_7,405.0827,Lignin,6150112,HW,PostFenton,PostFenton,PreGoethite
Soil_7,405.1038,Tannin,14979043,HW,PostFenton,PostFenton,PreGoethite
Soil_7,405.1191,Lignin,9719781,HW,PostFenton,PostFenton,PreGoethite
Soil_7,405.1515,AminoSugar,9981930,HW,PostFenton,PostFenton,PreGoethite
Soil_7,405.1555,Lignin,11263978,HW,PostFenton,PostFenton,PreGoethite
Soil_7,405.1766,AminoSugar,6381549,HW,PostFenton,PostFenton,PreGoethite
Soil_7,405.1919,Lignin,5522416,HW,PostFenton,PostFenton,PreGoethite
Soil_7,405.213,Protein,2306547,HW,PostFenton,PostFenton,PreGoethite
Soil_7,405.2494,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,407.0256,ConHC,4300014,HW,PostFenton,PostFenton,PreGoethite
Soil_7,407.062,Lignin,7973107,HW,PostFenton,PostFenton,PreGoethite
Soil_7,407.0984,Lignin,10039544,HW,PostFenton,PostFenton,PreGoethite
Soil_7,407.1711,Lignin,11616514,HW,PostFenton,PostFenton,PreGoethite
Soil_7,407.1923,AminoSugar,3217668,HW,PostFenton,PostFenton,PreGoethite
Soil_7,407.2075,Lignin,4328711,HW,PostFenton,PostFenton,PreGoethite
Soil_7,407.2439,Lipid,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,409.0412,Tannin,7389678,HW,PostFenton,PostFenton,PreGoethite
Soil_7,409.0776,Lignin,10093043,HW,PostFenton,PostFenton,PreGoethite
Soil_7,409.0988,Tannin,20210165,HW,PostFenton,PostFenton,PreGoethite
Soil_7,409.114,Lignin,15221239,HW,PostFenton,PostFenton,PreGoethite
Soil_7,409.1351,Carb,8767994,HW,PostFenton,PostFenton,PreGoethite
Soil_7,409.1504,Lignin,18080252,HW,PostFenton,PostFenton,PreGoethite
Soil_7,409.1868,Lignin,8559104,HW,PostFenton,PostFenton,PreGoethite
Soil_7,409.2232,Protein,2391556,HW,PostFenton,PostFenton,PreGoethite
Soil_7,411.0569,Tannin,10758871,HW,PostFenton,PostFenton,PreGoethite
Soil_7,411.0933,Lignin,13546203,HW,PostFenton,PostFenton,PreGoethite
Soil_7,411.1144,Carb,24945373,HW,PostFenton,PostFenton,PreGoethite
Soil_7,411.1297,Lignin,18244319,HW,PostFenton,PostFenton,PreGoethite
Soil_7,411.2024,Protein,5809895,HW,PostFenton,PostFenton,PreGoethite
Soil_7,411.2388,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,413.0362,Tannin,6589349,HW,PostFenton,PostFenton,PreGoethite
Soil_7,413.0725,Tannin,11117480,HW,PostFenton,PostFenton,PreGoethite
Soil_7,413.1089,Lignin,14631852,HW,PostFenton,PostFenton,PreGoethite
Soil_7,413.1301,Carb,9221038,HW,PostFenton,PostFenton,PreGoethite
Soil_7,413.1453,Lignin,15385519,HW,PostFenton,PostFenton,PreGoethite
Soil_7,413.1606,Lignin,2013873,HW,PostFenton,PostFenton,PreGoethite
Soil_7,413.1817,Protein,11776947,HW,PostFenton,PostFenton,PreGoethite
Soil_7,413.2181,Protein,3518390,HW,PostFenton,PostFenton,PreGoethite
Soil_7,413.2545,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,414.1882,Protein,2051603,HW,PostFenton,PostFenton,PreGoethite
Soil_7,415.0518,Tannin,8490081,HW,PostFenton,PostFenton,PreGoethite
Soil_7,415.0671,Lignin,2579554,HW,PostFenton,PostFenton,PreGoethite
Soil_7,415.0882,Tannin,11652196,HW,PostFenton,PostFenton,PreGoethite
Soil_7,415.1246,Lignin,12733543,HW,PostFenton,PostFenton,PreGoethite
Soil_7,415.1398,Lignin,3618920,HW,PostFenton,PostFenton,PreGoethite
Soil_7,415.161,Lignin,12457066,HW,PostFenton,PostFenton,PreGoethite
Soil_7,415.1762,Lignin,3586156,HW,PostFenton,PostFenton,PreGoethite
Soil_7,415.1974,Protein,6635629,HW,PostFenton,PostFenton,PreGoethite
Soil_7,415.2126,Lignin,1581679,HW,PostFenton,PostFenton,PreGoethite
Soil_7,415.2337,Protein,2336369,HW,PostFenton,PostFenton,PreGoethite
Soil_7,416.1675,Protein,3291840,HW,PostFenton,PostFenton,PreGoethite
Soil_7,417.0463,ConHC,3044102,HW,PostFenton,PostFenton,PreGoethite
Soil_7,417.0827,Lignin,3275529,HW,PostFenton,PostFenton,PreGoethite
Soil_7,417.1072,Carb,2630411,HW,PostFenton,PostFenton,PreGoethite
Soil_7,417.1191,Lignin,4648204,HW,PostFenton,PostFenton,PreGoethite
Soil_7,417.1402,Lignin,10282254,HW,PostFenton,PostFenton,PreGoethite
Soil_7,417.1555,Lignin,6420751,HW,PostFenton,PostFenton,PreGoethite
Soil_7,417.1766,Protein,7707921,HW,PostFenton,PostFenton,PreGoethite
Soil_7,417.1919,Lignin,4618514,HW,PostFenton,PostFenton,PreGoethite
Soil_7,417.213,Protein,4239635,HW,PostFenton,PostFenton,PreGoethite
Soil_7,417.2283,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,417.2494,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,419.062,Lignin,4865435,HW,PostFenton,PostFenton,PreGoethite
Soil_7,419.0984,Lignin,5099933,HW,PostFenton,PostFenton,PreGoethite
Soil_7,419.1348,Lignin,8979872,HW,PostFenton,PostFenton,PreGoethite
Soil_7,419.2075,Lignin,3933605,HW,PostFenton,PostFenton,PreGoethite
Soil_7,419.2439,Lipid,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,421.0776,Lignin,6049308,HW,PostFenton,PostFenton,PreGoethite
Soil_7,421.114,Lignin,9041438,HW,PostFenton,PostFenton,PreGoethite
Soil_7,421.1504,Lignin,13268513,HW,PostFenton,PostFenton,PreGoethite
Soil_7,421.1868,Lignin,8183331,HW,PostFenton,PostFenton,PreGoethite
Soil_7,421.2232,Lignin,2703397,HW,PostFenton,PostFenton,PreGoethite
Soil_7,423.0205,ConHC,3123337,HW,PostFenton,PostFenton,PreGoethite
Soil_7,423.0569,Tannin,7446155,HW,PostFenton,PostFenton,PreGoethite
Soil_7,423.0933,Lignin,9289357,HW,PostFenton,PostFenton,PreGoethite
Soil_7,423.1144,Carb,22541966,HW,PostFenton,PostFenton,PreGoethite
Soil_7,423.1297,Lignin,13723279,HW,PostFenton,PostFenton,PreGoethite
Soil_7,423.1508,Carb,5351056,HW,PostFenton,PostFenton,PreGoethite
Soil_7,423.2024,Lignin,5212818,HW,PostFenton,PostFenton,PreGoethite
Soil_7,423.2388,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,425.0362,Tannin,5817066,HW,PostFenton,PostFenton,PreGoethite
Soil_7,425.1089,Lignin,12881645,HW,PostFenton,PostFenton,PreGoethite
Soil_7,425.1301,Carb,13612782,HW,PostFenton,PostFenton,PreGoethite
Soil_7,425.1453,Lignin,16168687,HW,PostFenton,PostFenton,PreGoethite
Soil_7,425.1817,Lignin,10546928,HW,PostFenton,PostFenton,PreGoethite
Soil_7,425.2181,Protein,3815154,HW,PostFenton,PostFenton,PreGoethite
Soil_7,427.0518,Tannin,8281916,HW,PostFenton,PostFenton,PreGoethite
Soil_7,427.0882,Tannin,10503997,HW,PostFenton,PostFenton,PreGoethite
Soil_7,427.1093,Carb,28149566,HW,PostFenton,PostFenton,PreGoethite
Soil_7,427.1246,Lignin,14067518,HW,PostFenton,PostFenton,PreGoethite
Soil_7,427.1457,Carb,5571391,HW,PostFenton,PostFenton,PreGoethite
Soil_7,427.161,Lignin,14198592,HW,PostFenton,PostFenton,PreGoethite
Soil_7,427.1974,Protein,7503681,HW,PostFenton,PostFenton,PreGoethite
Soil_7,427.2126,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,427.2337,Protein,1855298,HW,PostFenton,PostFenton,PreGoethite
Soil_7,429.1038,Tannin,10495872,HW,PostFenton,PostFenton,PreGoethite
Soil_7,429.125,Carb,16902017,HW,PostFenton,PostFenton,PreGoethite
Soil_7,429.1402,Lignin,11466626,HW,PostFenton,PostFenton,PreGoethite
Soil_7,429.1555,Lignin,3584898,HW,PostFenton,PostFenton,PreGoethite
Soil_7,429.1766,Protein,10209155,HW,PostFenton,PostFenton,PreGoethite
Soil_7,429.1919,Lignin,3039107,HW,PostFenton,PostFenton,PreGoethite
Soil_7,429.213,Protein,3932036,HW,PostFenton,PostFenton,PreGoethite
Soil_7,429.2283,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,429.2494,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,430.1831,Protein,2297247,HW,PostFenton,PostFenton,PreGoethite
Soil_7,431.0831,Tannin,7059382,HW,PostFenton,PostFenton,PreGoethite
Soil_7,431.0984,Lignin,3465143,HW,PostFenton,PostFenton,PreGoethite
Soil_7,431.1195,Tannin,8490935,HW,PostFenton,PostFenton,PreGoethite
Soil_7,431.1348,Lignin,4706231,HW,PostFenton,PostFenton,PreGoethite
Soil_7,431.1559,Lignin,9365432,HW,PostFenton,PostFenton,PreGoethite
Soil_7,431.1711,Lignin,5275576,HW,PostFenton,PostFenton,PreGoethite
Soil_7,431.1923,Protein,6078393,HW,PostFenton,PostFenton,PreGoethite
Soil_7,431.2075,Lignin,3415993,HW,PostFenton,PostFenton,PreGoethite
Soil_7,431.2439,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,433.0776,Lignin,3849185,HW,PostFenton,PostFenton,PreGoethite
Soil_7,433.1021,Carb,3184097,HW,PostFenton,PostFenton,PreGoethite
Soil_7,433.114,Lignin,5843938,HW,PostFenton,PostFenton,PreGoethite
Soil_7,433.1504,Lignin,8005602,HW,PostFenton,PostFenton,PreGoethite
Soil_7,433.1868,Lignin,6731747,HW,PostFenton,PostFenton,PreGoethite
Soil_7,433.2079,Protein,3136483,HW,PostFenton,PostFenton,PreGoethite
Soil_7,433.2232,Lignin,2765284,HW,PostFenton,PostFenton,PreGoethite
Soil_7,433.2443,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,435.0569,Lignin,5069825,HW,PostFenton,PostFenton,PreGoethite
Soil_7,435.0933,Lignin,5382146,HW,PostFenton,PostFenton,PreGoethite
Soil_7,435.1297,Lignin,9949186,HW,PostFenton,PostFenton,PreGoethite
Soil_7,435.1661,Lignin,10366979,HW,PostFenton,PostFenton,PreGoethite
Soil_7,435.2024,Lignin,5495811,HW,PostFenton,PostFenton,PreGoethite
Soil_7,435.2388,Lipid,1922051,HW,PostFenton,PostFenton,PreGoethite
Soil_7,437.0725,Lignin,6639640,HW,PostFenton,PostFenton,PreGoethite
Soil_7,437.1089,Lignin,9447449,HW,PostFenton,PostFenton,PreGoethite
Soil_7,437.1453,Lignin,12671001,HW,PostFenton,PostFenton,PreGoethite
Soil_7,437.1664,AminoSugar,4344857,HW,PostFenton,PostFenton,PreGoethite
Soil_7,437.1817,Lignin,9213977,HW,PostFenton,PostFenton,PreGoethite
Soil_7,437.2181,Lignin,3908122,HW,PostFenton,PostFenton,PreGoethite
Soil_7,437.2545,Lipid,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,439.0518,Tannin,6360103,HW,PostFenton,PostFenton,PreGoethite
Soil_7,439.0882,Lignin,8753191,HW,PostFenton,PostFenton,PreGoethite
Soil_7,439.1246,Lignin,12533799,HW,PostFenton,PostFenton,PreGoethite
Soil_7,439.1457,Carb,9709607,HW,PostFenton,PostFenton,PreGoethite
Soil_7,439.161,Lignin,12929063,HW,PostFenton,PostFenton,PreGoethite
Soil_7,439.2337,Protein,2326056,HW,PostFenton,PostFenton,PreGoethite
Soil_7,441.0675,Tannin,8026158,HW,PostFenton,PostFenton,PreGoethite
Soil_7,441.1038,Lignin,9812014,HW,PostFenton,PostFenton,PreGoethite
Soil_7,441.125,Carb,18827310,HW,PostFenton,PostFenton,PreGoethite
Soil_7,441.1402,Lignin,12486702,HW,PostFenton,PostFenton,PreGoethite
Soil_7,441.1766,Lignin,10416174,HW,PostFenton,PostFenton,PreGoethite
Soil_7,441.1919,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,441.213,Protein,4528174,HW,PostFenton,PostFenton,PreGoethite
Soil_7,441.2283,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,441.2494,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,443.0831,Tannin,8445999,HW,PostFenton,PostFenton,PreGoethite
Soil_7,443.0984,Lignin,1986095,HW,PostFenton,PostFenton,PreGoethite
Soil_7,443.1195,Lignin,9836591,HW,PostFenton,PostFenton,PreGoethite
Soil_7,443.1348,Lignin,2805295,HW,PostFenton,PostFenton,PreGoethite
Soil_7,443.1559,Lignin,10895407,HW,PostFenton,PostFenton,PreGoethite
Soil_7,443.1711,Lignin,3171375,HW,PostFenton,PostFenton,PreGoethite
Soil_7,443.1923,Protein,7282735,HW,PostFenton,PostFenton,PreGoethite
Soil_7,443.2075,Lignin,2158127,HW,PostFenton,PostFenton,PreGoethite
Soil_7,443.2439,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,444.1181,Carb,3505198,HW,PostFenton,PostFenton,PreGoethite
Soil_7,445.0776,Lignin,2616363,HW,PostFenton,PostFenton,PreGoethite
Soil_7,445.0988,Tannin,7174187,HW,PostFenton,PostFenton,PreGoethite
Soil_7,445.114,Lignin,2798123,HW,PostFenton,PostFenton,PreGoethite
Soil_7,445.1504,Lignin,4357163,HW,PostFenton,PostFenton,PreGoethite
Soil_7,445.1715,AminoSugar,7700523,HW,PostFenton,PostFenton,PreGoethite
Soil_7,445.1868,Lignin,4453419,HW,PostFenton,PostFenton,PreGoethite
Soil_7,445.2079,Protein,4730923,HW,PostFenton,PostFenton,PreGoethite
Soil_7,445.2232,Lignin,2568747,HW,PostFenton,PostFenton,PreGoethite
Soil_7,445.2443,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,445.2596,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,447.0569,Lignin,3590180,HW,PostFenton,PostFenton,PreGoethite
Soil_7,447.0933,Lignin,3619876,HW,PostFenton,PostFenton,PreGoethite
Soil_7,447.1144,Tannin,6451235,HW,PostFenton,PostFenton,PreGoethite
Soil_7,447.1661,Lignin,6794275,HW,PostFenton,PostFenton,PreGoethite
Soil_7,447.2024,Lignin,4918307,HW,PostFenton,PostFenton,PreGoethite
Soil_7,447.2236,Protein,2543139,HW,PostFenton,PostFenton,PreGoethite
Soil_7,447.2388,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,449.0725,Lignin,4779033,HW,PostFenton,PostFenton,PreGoethite
Soil_7,449.1089,Lignin,4974617,HW,PostFenton,PostFenton,PreGoethite
Soil_7,449.1301,Tannin,5863449,HW,PostFenton,PostFenton,PreGoethite
Soil_7,449.1453,Lignin,8550424,HW,PostFenton,PostFenton,PreGoethite
Soil_7,449.1817,Lignin,8343576,HW,PostFenton,PostFenton,PreGoethite
Soil_7,449.2181,Lignin,4040728,HW,PostFenton,PostFenton,PreGoethite
Soil_7,451.0518,Tannin,4705292,HW,PostFenton,PostFenton,PreGoethite
Soil_7,451.0882,Lignin,5705740,HW,PostFenton,PostFenton,PreGoethite
Soil_7,451.1246,Lignin,8730636,HW,PostFenton,PostFenton,PreGoethite
Soil_7,451.2337,Protein,2554891,HW,PostFenton,PostFenton,PreGoethite
Soil_7,453.0675,Tannin,6279167,HW,PostFenton,PostFenton,PreGoethite
Soil_7,453.1038,Lignin,8415231,HW,PostFenton,PostFenton,PreGoethite
Soil_7,453.125,Carb,22099967,HW,PostFenton,PostFenton,PreGoethite
Soil_7,453.1402,Lignin,11233279,HW,PostFenton,PostFenton,PreGoethite
Soil_7,453.1766,Lignin,10299390,HW,PostFenton,PostFenton,PreGoethite
Soil_7,453.213,Lignin,4237310,HW,PostFenton,PostFenton,PreGoethite
Soil_7,453.2494,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,455.0467,Tannin,5207026,HW,PostFenton,PostFenton,PreGoethite
Soil_7,455.0831,Tannin,7622642,HW,PostFenton,PostFenton,PreGoethite
Soil_7,455.1195,Lignin,9041906,HW,PostFenton,PostFenton,PreGoethite
Soil_7,455.1406,Carb,18896882,HW,PostFenton,PostFenton,PreGoethite
Soil_7,455.1559,Lignin,11786226,HW,PostFenton,PostFenton,PreGoethite
Soil_7,455.1923,Lignin,7661553,HW,PostFenton,PostFenton,PreGoethite
Soil_7,455.2075,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,455.2287,Protein,2657777,HW,PostFenton,PostFenton,PreGoethite
Soil_7,457.1715,Lignin,8904678,HW,PostFenton,PostFenton,PreGoethite
Soil_7,457.1868,Lignin,2858470,HW,PostFenton,PostFenton,PreGoethite
Soil_7,457.2079,Protein,5105638,HW,PostFenton,PostFenton,PreGoethite
Soil_7,457.2232,Lignin,1726438,HW,PostFenton,PostFenton,PreGoethite
Soil_7,457.2443,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,459.1144,Tannin,6318045,HW,PostFenton,PostFenton,PreGoethite
Soil_7,459.1297,Lignin,2901469,HW,PostFenton,PostFenton,PreGoethite
Soil_7,459.1508,Lignin,7253981,HW,PostFenton,PostFenton,PreGoethite
Soil_7,459.1661,Lignin,3457501,HW,PostFenton,PostFenton,PreGoethite
Soil_7,459.1872,Protein,5536733,HW,PostFenton,PostFenton,PreGoethite
Soil_7,459.2236,Protein,2829277,HW,PostFenton,PostFenton,PreGoethite
Soil_7,459.2388,Lignin,1930205,HW,PostFenton,PostFenton,PreGoethite
Soil_7,461.0725,Lignin,3005400,HW,PostFenton,PostFenton,PreGoethite
Soil_7,461.1089,Lignin,3222488,HW,PostFenton,PostFenton,PreGoethite
Soil_7,461.1301,Tannin,4928472,HW,PostFenton,PostFenton,PreGoethite
Soil_7,461.1453,Lignin,5214168,HW,PostFenton,PostFenton,PreGoethite
Soil_7,461.1817,Lignin,6189016,HW,PostFenton,PostFenton,PreGoethite
Soil_7,461.2028,Protein,4572120,HW,PostFenton,PostFenton,PreGoethite
Soil_7,461.2181,Lignin,3524568,HW,PostFenton,PostFenton,PreGoethite
Soil_7,461.2392,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,463.0518,Tannin,3444183,HW,PostFenton,PostFenton,PreGoethite
Soil_7,463.0882,Lignin,3781591,HW,PostFenton,PostFenton,PreGoethite
Soil_7,463.1246,Lignin,5352407,HW,PostFenton,PostFenton,PreGoethite
Soil_7,463.161,Lignin,7618519,HW,PostFenton,PostFenton,PreGoethite
Soil_7,463.2185,Protein,2865111,HW,PostFenton,PostFenton,PreGoethite
Soil_7,463.2337,Lignin,2975703,HW,PostFenton,PostFenton,PreGoethite
Soil_7,463.2701,Lipid,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,465.125,Tannin,10874841,HW,PostFenton,PostFenton,PreGoethite
Soil_7,465.1402,Lignin,8935385,HW,PostFenton,PostFenton,PreGoethite
Soil_7,465.1766,Lignin,9330650,HW,PostFenton,PostFenton,PreGoethite
Soil_7,465.213,Lignin,5565402,HW,PostFenton,PostFenton,PreGoethite
Soil_7,465.2494,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,467.0467,Tannin,4308960,HW,PostFenton,PostFenton,PreGoethite
Soil_7,467.0831,Tannin,6056928,HW,PostFenton,PostFenton,PreGoethite
Soil_7,467.1195,Lignin,8122336,HW,PostFenton,PostFenton,PreGoethite
Soil_7,467.1406,Carb,15124448,HW,PostFenton,PostFenton,PreGoethite
Soil_7,467.1559,Lignin,10209248,HW,PostFenton,PostFenton,PreGoethite
Soil_7,467.1923,Lignin,7696352,HW,PostFenton,PostFenton,PreGoethite
Soil_7,467.265,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,469.0624,Tannin,5526505,HW,PostFenton,PostFenton,PreGoethite
Soil_7,469.0988,Tannin,6504426,HW,PostFenton,PostFenton,PreGoethite
Soil_7,469.1199,Carb,27363306,HW,PostFenton,PostFenton,PreGoethite
Soil_7,469.1351,Lignin,9289706,HW,PostFenton,PostFenton,PreGoethite
Soil_7,469.1563,Carb,12593130,HW,PostFenton,PostFenton,PreGoethite
Soil_7,469.1715,Lignin,9123818,HW,PostFenton,PostFenton,PreGoethite
Soil_7,469.2079,Lignin,5225450,HW,PostFenton,PostFenton,PreGoethite
Soil_7,469.2232,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,469.2443,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,471.078,Tannin,6911991,HW,PostFenton,PostFenton,PreGoethite
Soil_7,471.1144,Tannin,6856695,HW,PostFenton,PostFenton,PreGoethite
Soil_7,471.1355,Carb,33015799,HW,PostFenton,PostFenton,PreGoethite
Soil_7,471.1508,Lignin,7675895,HW,PostFenton,PostFenton,PreGoethite
Soil_7,471.1661,Lignin,1777656,HW,PostFenton,PostFenton,PreGoethite
Soil_7,471.1719,Carb,6434808,HW,PostFenton,PostFenton,PreGoethite
Soil_7,471.1872,Lignin,6840312,HW,PostFenton,PostFenton,PreGoethite
Soil_7,471.2024,Lignin,2726392,HW,PostFenton,PostFenton,PreGoethite
Soil_7,471.2236,Protein,3324920,HW,PostFenton,PostFenton,PreGoethite
Soil_7,471.2388,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,471.26,Protein,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,473.1817,Lignin,3748873,HW,PostFenton,PostFenton,PreGoethite
Soil_7,473.2028,Protein,4740105,HW,PostFenton,PostFenton,PreGoethite
Soil_7,473.2181,Lignin,3313673,HW,PostFenton,PostFenton,PreGoethite
Soil_7,473.2545,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,474.1729,AminoSugar,2405394,HW,PostFenton,PostFenton,PreGoethite
Soil_7,475.0882,Lignin,2315804,HW,PostFenton,PostFenton,PreGoethite
Soil_7,475.1246,Lignin,2993180,HW,PostFenton,PostFenton,PreGoethite
Soil_7,475.161,Lignin,5418012,HW,PostFenton,PostFenton,PreGoethite
Soil_7,475.1974,Lignin,4930589,HW,PostFenton,PostFenton,PreGoethite
Soil_7,475.2185,Protein,3210269,HW,PostFenton,PostFenton,PreGoethite
Soil_7,475.2337,Lignin,3388445,HW,PostFenton,PostFenton,PreGoethite
Soil_7,475.2701,Lignin,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,477.0675,Lignin,3519538,HW,PostFenton,PostFenton,PreGoethite
Soil_7,477.125,Tannin,4195379,HW,PostFenton,PostFenton,PreGoethite
Soil_7,477.1726,AminoSugar,0,HW,PostFenton,PostFenton,PreGoethite
Soil_7,477.1766,Lignin,7571507,HW,PostFenton,PostFenton,PreGoethite
