"C","H","N","O","S","P","Mass","HC","OC","DBE","CRAM","AI_mod","Class","KM","NKM","KMD"
21,22,0,14,0,0,497.0937,1.05,0.67,11,"CRAM",0.285714286,"HighUnsatLign",497.20862,497,0.20862
21,22,0,15,0,0,513.0886,1.05,0.71,11,"O",0.259259259,"HighUnsatLign",513.20724,513,0.20724
21,24,0,5,0,0,355.1551,1.14,0.24,10,"O",0.405405405,"HighUnsatLign",355.23722,355,0.23722
21,24,0,6,0,0,371.15,1.14,0.29,10,"CRAM",0.388888889,"HighUnsatLign",371.23583,371,0.23583
21,24,0,7,0,0,387.1449,1.14,0.33,10,"CRAM",0.371428571,"HighUnsatLign",387.23445,387,0.23445
21,24,0,8,0,0,403.1398,1.14,0.38,10,"CRAM",0.352941176,"HighUnsatLign",403.23306,403,0.23306
21,24,0,9,0,0,419.1348,1.14,0.43,10,"CRAM",0.333333333,"HighUnsatLign",419.23167,419,0.23167
21,24,0,10,0,0,435.1297,1.14,0.48,10,"CRAM",0.3125,"HighUnsatLign",435.23029,435,0.23029
21,24,0,11,0,0,451.1246,1.14,0.52,10,"CRAM",0.290322581,"HighUnsatLign",451.2289,451,0.2289
21,24,0,12,0,0,467.1195,1.14,0.57,10,"CRAM",0.266666667,"HighUnsatLign",467.22751,467,0.22751
21,24,0,13,0,0,483.1144,1.14,0.62,10,"O",0.24137931,"HighUnsatLign",483.22613,483,0.22613
21,24,0,14,0,0,499.1093,1.14,0.67,10,"O",0.214285714,"HighUnsatLign",499.22474,499,0.22474
21,26,0,5,0,0,357.1707,1.24,0.24,9,"O",0.351351351,"HighUnsatLign",357.25334,357,0.25334
21,26,0,6,0,0,373.1657,1.24,0.29,9,"CRAM",0.333333333,"HighUnsatLign",373.25195,373,0.25195
21,26,0,7,0,0,389.1606,1.24,0.33,9,"CRAM",0.314285714,"HighUnsatLign",389.25056,389,0.25056
21,26,0,8,0,0,405.1555,1.24,0.38,9,"CRAM",0.294117647,"HighUnsatLign",405.24918,405,0.24918
21,26,0,9,0,0,421.1504,1.24,0.43,9,"CRAM",0.272727273,"HighUnsatLign",421.24779,421,0.24779
21,26,0,10,0,0,437.1453,1.24,0.48,9,"CRAM",0.25,"HighUnsatLign",437.2464,437,0.2464
21,26,0,11,0,0,453.1402,1.24,0.52,9,"CRAM",0.225806452,"HighUnsatLign",453.24502,453,0.24502
21,26,0,12,0,0,469.1351,1.24,0.57,9,"O",0.2,"HighUnsatLign",469.24363,469,0.24363
21,26,0,13,0,0,485.1301,1.24,0.62,9,"O",0.172413793,"HighUnsatLign",485.24224,485,0.24224
21,28,0,5,0,0,359.1864,1.33,0.24,8,"CRAM",0.297297297,"HighUnsatLign",359.26945,359,0.26945
21,28,0,6,0,0,375.1813,1.33,0.29,8,"CRAM",0.277777778,"HighUnsatLign",375.26807,375,0.26807
21,28,0,7,0,0,391.1762,1.33,0.33,8,"CRAM",0.257142857,"HighUnsatLign",391.26668,391,0.26668
21,28,0,8,0,0,407.1711,1.33,0.38,8,"CRAM",0.235294118,"HighUnsatLign",407.26529,407,0.26529
21,28,0,9,0,0,423.1661,1.33,0.43,8,"CRAM",0.212121212,"HighUnsatLign",423.26391,423,0.26391
21,28,0,10,0,0,439.161,1.33,0.48,8,"CRAM",0.1875,"HighUnsatLign",439.26252,439,0.26252
21,28,0,11,0,0,455.1559,1.33,0.52,8,"O",0.161290323,"HighUnsatLign",455.26113,455,0.26113
21,28,0,12,0,0,471.1508,1.33,0.57,8,"O",0.133333333,"HighUnsatLign",471.25975,471,0.25975
21,28,0,13,0,0,487.1457,1.33,0.62,8,"O",0.103448276,"HighUnsatLign",487.25836,487,0.25836
21,30,0,5,0,0,361.202,1.43,0.24,7,"CRAM",0.243243243,"HighUnsatLign",361.28557,361,0.28557
21,30,0,6,0,0,377.197,1.43,0.29,7,"CRAM",0.222222222,"HighUnsatLign",377.28418,377,0.28418
21,30,0,7,0,0,393.1919,1.43,0.33,7,"CRAM",0.2,"HighUnsatLign",393.2828,393,0.2828
21,30,0,8,0,0,409.1868,1.43,0.38,7,"CRAM",0.176470588,"HighUnsatLign",409.28141,409,0.28141
21,30,0,9,0,0,425.1817,1.43,0.43,7,"CRAM",0.151515152,"HighUnsatLign",425.28002,425,0.28002
21,30,0,10,0,0,441.1766,1.43,0.48,7,"O",0.125,"HighUnsatLign",441.27864,441,0.27864
21,30,0,11,0,0,457.1715,1.43,0.52,7,"O",0.096774194,"HighUnsatLign",457.27725,457,0.27725
21,30,0,12,0,0,473.1664,1.43,0.57,7,"O",0.066666667,"HighUnsatLign",473.27586,473,0.27586
21,32,0,5,0,0,363.2177,1.52,0.24,6,"O",0.189189189,"UnSatAliph_noN",363.30169,363,0.30169
21,32,0,6,0,0,379.2126,1.52,0.29,6,"O",0.166666667,"UnSatAliph_noN",379.3003,379,0.3003
21,32,0,7,0,0,395.2075,1.52,0.33,6,"O",0.142857143,"UnSatAliph_noN",395.29891,395,0.29891
21,32,0,8,0,0,411.2024,1.52,0.38,6,"O",0.117647059,"UnSatAliph_noN",411.29752,411,0.29752
21,32,0,9,0,0,427.1974,1.52,0.43,6,"O",0.090909091,"UnSatAliph_noN",427.29614,427,0.29614
21,32,0,10,0,0,443.1923,1.52,0.48,6,"O",0.0625,"UnSatAliph_noN",443.29475,443,0.29475
21,32,0,11,0,0,459.1872,1.52,0.52,6,"O",0.032258065,"UnSatAliph_noN",459.29336,459,0.29336
21,32,0,15,0,0,523.1668,1.52,0.71,6,"O",-0.111111111,"SatFatAcCarb",523.28782,523,0.28782
21,32,4,6,0,0,435.2249,1.52,0.29,8,"CRAM",0.214285714,"Aliphat+N",435.32555,435,0.32555
21,33,3,3,0,0,374.2449,1.57,0.14,7,"O",0.242424242,"Aliphat+N",374.33145,374,0.33145
21,34,0,6,0,0,381.2283,1.62,0.29,5,"O",0.111111111,"UnSatAliph_noN",381.31641,381,0.31641
21,34,0,7,0,0,397.2232,1.62,0.33,5,"O",0.085714286,"UnSatAliph_noN",397.31503,397,0.31503
21,34,0,8,0,0,413.2181,1.62,0.38,5,"O",0.058823529,"UnSatAliph_noN",413.31364,413,0.31364
21,34,0,9,0,0,429.213,1.62,0.43,5,"O",0.03030303,"UnSatAliph_noN",429.31225,429,0.31225
21,34,0,10,0,0,445.2079,1.62,0.48,5,"O",0,"UnSatAliph_noN",445.31087,445,0.31087
21,34,0,11,0,0,461.2028,1.62,0.52,5,"O",-0.032258065,"UnSatAliph_noN",461.30948,461,0.30948
21,34,0,16,0,0,541.1774,1.62,0.76,5,"O",-0.230769231,"SatFatAcCarb",541.30255,541,0.30255
21,34,0,17,0,0,557.1723,1.62,0.81,5,"O",-0.28,"SatFatAcCarb",557.30116,557,0.30116
21,34,0,19,0,0,589.1622,1.62,0.9,5,"O",-0.391304348,"SatFatAcCarb",589.29839,589,0.29839
21,34,4,8,0,0,469.2304,1.62,0.38,7,"CRAM",0.076923077,"Aliphat+N",469.33889,469,0.33889
21,36,0,6,0,0,383.2439,1.71,0.29,4,"O",0.055555556,"UnSatAliph_noN",383.33253,383,0.33253
21,36,0,7,0,0,399.2388,1.71,0.33,4,"O",0.028571429,"UnSatAliph_noN",399.33114,399,0.33114
21,36,0,8,0,0,415.2337,1.71,0.38,4,"O",0,"UnSatAliph_noN",415.32976,415,0.32976
21,36,0,9,0,0,431.2287,1.71,0.43,4,"O",-0.03030303,"UnSatAliph_noN",431.32837,431,0.32837
21,36,0,10,0,0,447.2236,1.71,0.48,4,"O",-0.0625,"UnSatAliph_noN",447.32698,447,0.32698
21,36,0,11,0,0,463.2185,1.71,0.52,4,"O",-0.096774194,"UnSatAliph_noN",463.3256,463,0.3256
21,36,4,7,0,0,455.2511,1.71,0.33,6,"O",0.037037037,"Aliphat+N",455.35639,455,0.35639
21,37,5,8,0,0,486.2569,1.76,0.38,6,"O",-0.041666667,"Aliphat+N",486.36938,486,0.36938
21,38,0,7,0,0,401.2545,1.81,0.33,3,"O",-0.028571429,"UnSatAliph_noN",401.34726,401,0.34726
21,38,0,8,0,0,417.2494,1.81,0.38,3,"O",-0.058823529,"UnSatAliph_noN",417.34587,417,0.34587
21,38,0,9,0,0,433.2443,1.81,0.43,3,"O",-0.090909091,"UnSatAliph_noN",433.34449,433,0.34449
21,38,4,7,0,0,457.2668,1.81,0.33,5,"O",-0.037037037,"Aliphat+N",457.37251,457,0.37251
21,40,0,8,0,0,419.265,1.9,0.38,2,"O",-0.117647059,"UnSatAliph_noN",419.36199,419,0.36199
21,40,0,9,0,0,435.26,1.9,0.43,2,"O",-0.151515152,"UnSatAliph_noN",435.3606,435,0.3606
22,12,0,9,0,0,419.0409,0.55,0.41,17,"O",0.714285714,"CondAr",419.13775,419,0.13775
22,14,0,8,0,0,405.0616,0.64,0.36,16,"O",0.666666667,"CondAr",405.15525,405,0.15525
22,14,0,9,0,0,421.0565,0.64,0.41,16,"O",0.657142857,"Aromatic",421.15387,421,0.15387
22,14,0,10,0,0,437.0514,0.64,0.45,16,"O",0.647058824,"Aromatic",437.15248,437,0.15248
22,14,0,11,0,0,453.0463,0.64,0.5,16,"O",0.636363636,"Aromatic",453.15109,453,0.15109
22,14,0,12,0,0,469.0412,0.64,0.55,16,"O",0.625,"Aromatic",469.14971,469,0.14971
22,14,0,13,0,0,485.0362,0.64,0.59,16,"O",0.612903226,"Aromatic",485.14832,485,0.14832
22,14,0,14,0,0,501.0311,0.64,0.64,16,"O",0.6,"Aromatic",501.14693,501,0.14693
22,16,0,8,0,0,407.0772,0.73,0.36,15,"O",0.611111111,"Aromatic",407.17137,407,0.17137
22,16,0,9,0,0,423.0722,0.73,0.41,15,"O",0.6,"Aromatic",423.16998,423,0.16998
22,16,0,10,0,0,439.0671,0.73,0.45,15,"O",0.588235294,"Aromatic",439.1686,439,0.1686
22,16,0,11,0,0,455.062,0.73,0.5,15,"O",0.575757576,"Aromatic",455.16721,455,0.16721
22,16,0,12,0,0,471.0569,0.73,0.55,15,"O",0.5625,"Aromatic",471.16582,471,0.16582
22,16,0,13,0,0,487.0518,0.73,0.59,15,"O",0.548387097,"Aromatic",487.16444,487,0.16444
22,16,0,14,0,0,503.0467,0.73,0.64,15,"O",0.533333333,"Aromatic",503.16305,503,0.16305
22,18,0,7,0,0,393.098,0.82,0.32,14,"O",0.567567568,"Aromatic",393.18887,393,0.18887
22,18,0,8,0,0,409.0929,0.82,0.36,14,"CRAM",0.555555556,"Aromatic",409.18749,409,0.18749
22,18,0,9,0,0,425.0878,0.82,0.41,14,"CRAM",0.542857143,"Aromatic",425.1861,425,0.1861
22,18,0,10,0,0,441.0827,0.82,0.45,14,"CRAM",0.529411765,"Aromatic",441.18471,441,0.18471
22,18,0,11,0,0,457.0776,0.82,0.5,14,"CRAM",0.515151515,"Aromatic",457.18333,457,0.18333
22,18,0,12,0,0,473.0725,0.82,0.55,14,"CRAM",0.5,"HighUnsatLign",473.18194,473,0.18194
22,18,0,13,0,0,489.0675,0.82,0.59,14,"CRAM",0.483870968,"HighUnsatLign",489.18055,489,0.18055
22,18,0,14,0,0,505.0624,0.82,0.64,14,"CRAM",0.466666667,"HighUnsatLign",505.17917,505,0.17917
22,18,0,15,0,0,521.0573,0.82,0.68,14,"CRAM",0.448275862,"HighUnsatLign",521.17778,521,0.17778
22,20,0,7,0,0,395.1136,0.91,0.32,13,"O",0.513513514,"Aromatic",395.20499,395,0.20499
22,20,0,8,0,0,411.1085,0.91,0.36,13,"CRAM",0.5,"HighUnsatLign",411.2036,411,0.2036
22,20,0,9,0,0,427.1035,0.91,0.41,13,"CRAM",0.485714286,"HighUnsatLign",427.20222,427,0.20222
22,20,0,10,0,0,443.0984,0.91,0.45,13,"CRAM",0.470588235,"HighUnsatLign",443.20083,443,0.20083
22,20,0,11,0,0,459.0933,0.91,0.5,13,"CRAM",0.454545455,"HighUnsatLign",459.19944,459,0.19944
22,20,0,12,0,0,475.0882,0.91,0.55,13,"CRAM",0.4375,"HighUnsatLign",475.19806,475,0.19806
22,20,0,13,0,0,491.0831,0.91,0.59,13,"CRAM",0.419354839,"HighUnsatLign",491.19667,491,0.19667
22,20,0,14,0,0,507.078,0.91,0.64,13,"CRAM",0.4,"HighUnsatLign",507.19528,507,0.19528
22,20,0,15,0,0,523.0729,0.91,0.68,13,"CRAM",0.379310345,"HighUnsatLign",523.1939,523,0.1939
22,20,0,16,0,0,539.0679,0.91,0.73,13,"CRAM",0.357142857,"HighUnsatLign",539.19251,539,0.19251
22,22,0,7,0,0,397.1293,1,0.32,12,"CRAM",0.459459459,"HighUnsatLign",397.22111,397,0.22111
22,22,0,8,0,0,413.1242,1,0.36,12,"CRAM",0.444444444,"HighUnsatLign",413.21972,413,0.21972
22,22,0,9,0,0,429.1191,1,0.41,12,"CRAM",0.428571429,"HighUnsatLign",429.21833,429,0.21833
22,22,0,10,0,0,445.114,1,0.45,12,"CRAM",0.411764706,"HighUnsatLign",445.21695,445,0.21695
22,22,0,11,0,0,461.1089,1,0.5,12,"CRAM",0.393939394,"HighUnsatLign",461.21556,461,0.21556
22,22,0,12,0,0,477.1038,1,0.55,12,"CRAM",0.375,"HighUnsatLign",477.21417,477,0.21417
22,22,0,13,0,0,493.0988,1,0.59,12,"CRAM",0.35483871,"HighUnsatLign",493.21279,493,0.21279
22,22,0,14,0,0,509.0937,1,0.64,12,"CRAM",0.333333333,"HighUnsatLign",509.2114,509,0.2114
22,22,0,15,0,0,525.0886,1,0.68,12,"CRAM",0.310344828,"HighUnsatLign",525.21001,525,0.21001
22,24,0,6,0,0,383.15,1.09,0.27,11,"O",0.421052632,"HighUnsatLign",383.23861,383,0.23861
22,24,0,7,0,0,399.1449,1.09,0.32,11,"CRAM",0.405405405,"HighUnsatLign",399.23722,399,0.23722
22,24,0,8,0,0,415.1398,1.09,0.36,11,"CRAM",0.388888889,"HighUnsatLign",415.23584,415,0.23584
22,24,0,9,0,0,431.1348,1.09,0.41,11,"CRAM",0.371428571,"HighUnsatLign",431.23445,431,0.23445
22,24,0,10,0,0,447.1297,1.09,0.45,11,"CRAM",0.352941176,"HighUnsatLign",447.23306,447,0.23306
22,24,0,11,0,0,463.1246,1.09,0.5,11,"CRAM",0.333333333,"HighUnsatLign",463.23167,463,0.23167
22,24,0,12,0,0,479.1195,1.09,0.55,11,"CRAM",0.3125,"HighUnsatLign",479.23029,479,0.23029
22,24,0,13,0,0,495.1144,1.09,0.59,11,"CRAM",0.290322581,"HighUnsatLign",495.2289,495,0.2289
22,24,0,14,0,0,511.1093,1.09,0.64,11,"CRAM",0.266666667,"HighUnsatLign",511.22751,511,0.22751
22,24,0,15,0,0,527.1042,1.09,0.68,11,"O",0.24137931,"HighUnsatLign",527.22613,527,0.22613
22,26,0,5,0,0,369.1707,1.18,0.23,10,"O",0.384615385,"HighUnsatLign",369.25611,369,0.25611
22,26,0,6,0,0,385.1657,1.18,0.27,10,"CRAM",0.368421053,"HighUnsatLign",385.25473,385,0.25473
22,26,0,7,0,0,401.1606,1.18,0.32,10,"CRAM",0.351351351,"HighUnsatLign",401.25334,401,0.25334
22,26,0,8,0,0,417.1555,1.18,0.36,10,"CRAM",0.333333333,"HighUnsatLign",417.25195,417,0.25195
22,26,0,9,0,0,433.1504,1.18,0.41,10,"CRAM",0.314285714,"HighUnsatLign",433.25056,433,0.25056
22,26,0,10,0,0,449.1453,1.18,0.45,10,"CRAM",0.294117647,"HighUnsatLign",449.24918,449,0.24918
22,26,0,11,0,0,465.1402,1.18,0.5,10,"CRAM",0.272727273,"HighUnsatLign",465.24779,465,0.24779
22,26,0,12,0,0,481.1351,1.18,0.55,10,"CRAM",0.25,"HighUnsatLign",481.2464,481,0.2464
22,26,0,13,0,0,497.1301,1.18,0.59,10,"O",0.225806452,"HighUnsatLign",497.24502,497,0.24502
22,26,0,14,0,0,513.125,1.18,0.64,10,"O",0.2,"HighUnsatLign",513.24363,513,0.24363
22,28,0,5,0,0,371.1864,1.27,0.23,9,"O",0.333333333,"HighUnsatLign",371.27223,371,0.27223
22,28,0,6,0,0,387.1813,1.27,0.27,9,"CRAM",0.315789474,"HighUnsatLign",387.27084,387,0.27084
22,28,0,7,0,0,403.1762,1.27,0.32,9,"CRAM",0.297297297,"HighUnsatLign",403.26945,403,0.26945
22,28,0,8,0,0,419.1711,1.27,0.36,9,"CRAM",0.277777778,"HighUnsatLign",419.26807,419,0.26807
22,28,0,9,0,0,435.1661,1.27,0.41,9,"CRAM",0.257142857,"HighUnsatLign",435.26668,435,0.26668
22,28,0,10,0,0,451.161,1.27,0.45,9,"CRAM",0.235294118,"HighUnsatLign",451.26529,451,0.26529
22,28,0,11,0,0,467.1559,1.27,0.5,9,"CRAM",0.212121212,"HighUnsatLign",467.26391,467,0.26391
22,28,0,12,0,0,483.1508,1.27,0.55,9,"O",0.1875,"HighUnsatLign",483.26252,483,0.26252
22,28,0,13,0,0,499.1457,1.27,0.59,9,"O",0.161290323,"HighUnsatLign",499.26113,499,0.26113
22,30,0,5,0,0,373.202,1.36,0.23,8,"CRAM",0.282051282,"HighUnsatLign",373.28834,373,0.28834
22,30,0,6,0,0,389.197,1.36,0.27,8,"CRAM",0.263157895,"HighUnsatLign",389.28696,389,0.28696
22,30,0,7,0,0,405.1919,1.36,0.32,8,"CRAM",0.243243243,"HighUnsatLign",405.28557,405,0.28557
22,30,0,8,0,0,421.1868,1.36,0.36,8,"CRAM",0.222222222,"HighUnsatLign",421.28418,421,0.28418
22,30,0,9,0,0,437.1817,1.36,0.41,8,"CRAM",0.2,"HighUnsatLign",437.2828,437,0.2828
22,30,0,10,0,0,453.1766,1.36,0.45,8,"CRAM",0.176470588,"HighUnsatLign",453.28141,453,0.28141
22,30,0,11,0,0,469.1715,1.36,0.5,8,"O",0.151515152,"HighUnsatLign",469.28002,469,0.28002
22,30,0,12,0,0,485.1664,1.36,0.55,8,"O",0.125,"HighUnsatLign",485.27864,485,0.27864
22,32,0,5,0,0,375.2177,1.45,0.23,7,"CRAM",0.230769231,"HighUnsatLign",375.30446,375,0.30446
22,32,0,6,0,0,391.2126,1.45,0.27,7,"CRAM",0.210526316,"HighUnsatLign",391.30307,391,0.30307
22,32,0,7,0,0,407.2075,1.45,0.32,7,"CRAM",0.189189189,"HighUnsatLign",407.30169,407,0.30169
22,32,0,8,0,0,423.2024,1.45,0.36,7,"CRAM",0.166666667,"HighUnsatLign",423.3003,423,0.3003
22,32,0,9,0,0,439.1974,1.45,0.41,7,"CRAM",0.142857143,"HighUnsatLign",439.29891,439,0.29891
22,32,0,10,0,0,455.1923,1.45,0.45,7,"O",0.117647059,"HighUnsatLign",455.29753,455,0.29753
22,32,0,11,0,0,471.1872,1.45,0.5,7,"O",0.090909091,"HighUnsatLign",471.29614,471,0.29614
22,32,0,12,0,0,487.1821,1.45,0.55,7,"O",0.0625,"HighUnsatLign",487.29475,487,0.29475
22,32,0,13,0,0,503.177,1.45,0.59,7,"O",0.032258065,"HighUnsatLign",503.29337,503,0.29337
22,34,0,6,0,0,393.2283,1.55,0.27,6,"O",0.157894737,"UnSatAliph_noN",393.31919,393,0.31919
22,34,0,7,0,0,409.2232,1.55,0.32,6,"O",0.135135135,"UnSatAliph_noN",409.3178,409,0.3178
22,34,0,8,0,0,425.2181,1.55,0.36,6,"O",0.111111111,"UnSatAliph_noN",425.31642,425,0.31642
22,34,0,9,0,0,441.213,1.55,0.41,6,"O",0.085714286,"UnSatAliph_noN",441.31503,441,0.31503
22,34,0,10,0,0,457.2079,1.55,0.45,6,"O",0.058823529,"UnSatAliph_noN",457.31364,457,0.31364
22,34,0,11,0,0,473.2028,1.55,0.5,6,"O",0.03030303,"UnSatAliph_noN",473.31226,473,0.31226
22,34,0,12,0,0,489.1977,1.55,0.55,6,"O",0,"UnSatAliph_noN",489.31087,489,0.31087
22,34,0,18,0,0,585.1672,1.55,0.82,6,"O",-0.230769231,"SatFatAcCarb",585.30255,585,0.30255
22,36,0,6,0,0,395.2439,1.64,0.27,5,"O",0.105263158,"UnSatAliph_noN",395.33531,395,0.33531
22,36,0,7,0,0,411.2388,1.64,0.32,5,"O",0.081081081,"UnSatAliph_noN",411.33392,411,0.33392
22,36,0,8,0,0,427.2337,1.64,0.36,5,"O",0.055555556,"UnSatAliph_noN",427.33253,427,0.33253
22,36,0,9,0,0,443.2287,1.64,0.41,5,"O",0.028571429,"UnSatAliph_noN",443.33115,443,0.33115
22,36,0,10,0,0,459.2236,1.64,0.45,5,"O",0,"UnSatAliph_noN",459.32976,459,0.32976
22,36,0,11,0,0,475.2185,1.64,0.5,5,"O",-0.03030303,"UnSatAliph_noN",475.32837,475,0.32837
22,36,0,12,0,0,491.2134,1.64,0.55,5,"O",-0.0625,"UnSatAliph_noN",491.32698,491,0.32698
22,36,0,17,0,0,571.188,1.64,0.77,5,"O",-0.259259259,"SatFatAcCarb",571.32005,571,0.32005
22,36,0,18,0,0,587.1829,1.64,0.82,5,"O",-0.307692308,"SatFatAcCarb",587.31866,587,0.31866
22,36,0,19,0,0,603.1778,1.64,0.86,5,"O",-0.36,"SatFatAcCarb",603.31728,603,0.31728
22,38,0,7,0,0,413.2545,1.73,0.32,4,"O",0.027027027,"UnSatAliph_noN",413.35003,413,0.35003
22,38,0,8,0,0,429.2494,1.73,0.36,4,"O",0,"UnSatAliph_noN",429.34865,429,0.34865
22,38,0,9,0,0,445.2443,1.73,0.41,4,"O",-0.028571429,"UnSatAliph_noN",445.34726,445,0.34726
22,38,0,10,0,0,461.2392,1.73,0.45,4,"O",-0.058823529,"UnSatAliph_noN",461.34587,461,0.34587
22,38,0,11,0,0,477.2341,1.73,0.5,4,"O",-0.090909091,"UnSatAliph_noN",477.34449,477,0.34449
22,38,0,12,0,0,493.229,1.73,0.55,4,"O",-0.125,"UnSatAliph_noN",493.3431,493,0.3431
23,14,0,12,0,0,481.0412,0.61,0.52,17,"O",0.647058824,"Aromatic",481.15248,481,0.15248
23,16,0,9,0,0,435.0722,0.7,0.39,16,"O",0.621621622,"Aromatic",435.17276,435,0.17276
23,16,0,10,0,0,451.0671,0.7,0.43,16,"O",0.611111111,"Aromatic",451.17137,451,0.17137
23,16,0,11,0,0,467.062,0.7,0.48,16,"O",0.6,"Aromatic",467.16999,467,0.16999
23,16,0,12,0,0,483.0569,0.7,0.52,16,"O",0.588235294,"Aromatic",483.1686,483,0.1686
23,16,0,13,0,0,499.0518,0.7,0.57,16,"O",0.575757576,"Aromatic",499.16721,499,0.16721
23,16,0,14,0,0,515.0467,0.7,0.61,16,"O",0.5625,"Aromatic",515.16582,515,0.16582
23,16,0,15,0,0,531.0416,0.7,0.65,16,"O",0.548387097,"Aromatic",531.16444,531,0.16444
23,18,0,9,0,0,437.0878,0.78,0.39,15,"CRAM",0.567567568,"Aromatic",437.18888,437,0.18888
23,18,0,10,0,0,453.0827,0.78,0.43,15,"CRAM",0.555555556,"Aromatic",453.18749,453,0.18749
23,18,0,11,0,0,469.0776,0.78,0.48,15,"CRAM",0.542857143,"Aromatic",469.1861,469,0.1861
23,18,0,12,0,0,485.0725,0.78,0.52,15,"CRAM",0.529411765,"Aromatic",485.18471,485,0.18471
23,18,0,13,0,0,501.0675,0.78,0.57,15,"CRAM",0.515151515,"Aromatic",501.18333,501,0.18333
23,18,0,14,0,0,517.0624,0.78,0.61,15,"CRAM",0.5,"HighUnsatLign",517.18194,517,0.18194
23,18,0,15,0,0,533.0573,0.78,0.65,15,"CRAM",0.483870968,"HighUnsatLign",533.18055,533,0.18055
23,18,0,16,0,0,549.0522,0.78,0.7,15,"CRAM",0.466666667,"HighUnsatLign",549.17917,549,0.17917
23,20,0,9,0,0,439.1035,0.87,0.39,14,"CRAM",0.513513514,"Aromatic",439.20499,439,0.20499
23,20,0,10,0,0,455.0984,0.87,0.43,14,"CRAM",0.5,"HighUnsatLign",455.2036,455,0.2036
23,20,0,11,0,0,471.0933,0.87,0.48,14,"CRAM",0.485714286,"HighUnsatLign",471.20222,471,0.20222
23,20,0,12,0,0,487.0882,0.87,0.52,14,"CRAM",0.470588235,"HighUnsatLign",487.20083,487,0.20083
23,20,0,13,0,0,503.0831,0.87,0.57,14,"CRAM",0.454545455,"HighUnsatLign",503.19944,503,0.19944
23,20,0,14,0,0,519.078,0.87,0.61,14,"CRAM",0.4375,"HighUnsatLign",519.19806,519,0.19806
23,20,0,15,0,0,535.0729,0.87,0.65,14,"CRAM",0.419354839,"HighUnsatLign",535.19667,535,0.19667
23,20,0,16,0,0,551.0679,0.87,0.7,14,"CRAM",0.4,"HighUnsatLign",551.19528,551,0.19528
23,22,0,7,0,0,409.1293,0.96,0.3,13,"O",0.487179487,"HighUnsatLign",409.22388,409,0.22388
23,22,0,8,0,0,425.1242,0.96,0.35,13,"CRAM",0.473684211,"HighUnsatLign",425.22249,425,0.22249
23,22,0,9,0,0,441.1191,0.96,0.39,13,"CRAM",0.459459459,"HighUnsatLign",441.22111,441,0.22111
23,22,0,10,0,0,457.114,0.96,0.43,13,"CRAM",0.444444444,"HighUnsatLign",457.21972,457,0.21972
23,22,0,11,0,0,473.1089,0.96,0.48,13,"CRAM",0.428571429,"HighUnsatLign",473.21833,473,0.21833
23,22,0,12,0,0,489.1038,0.96,0.52,13,"CRAM",0.411764706,"HighUnsatLign",489.21695,489,0.21695
23,22,0,13,0,0,505.0988,0.96,0.57,13,"CRAM",0.393939394,"HighUnsatLign",505.21556,505,0.21556
23,22,0,14,0,0,521.0937,0.96,0.61,13,"CRAM",0.375,"HighUnsatLign",521.21417,521,0.21417
23,22,0,15,0,0,537.0886,0.96,0.65,13,"CRAM",0.35483871,"HighUnsatLign",537.21279,537,0.21279
23,22,0,16,0,0,553.0835,0.96,0.7,13,"CRAM",0.333333333,"HighUnsatLign",553.2114,553,0.2114
23,24,0,6,0,0,395.15,1.04,0.26,12,"O",0.45,"HighUnsatLign",395.24138,395,0.24138
23,24,0,7,0,0,411.1449,1.04,0.3,12,"CRAM",0.435897436,"HighUnsatLign",411.24,411,0.24
23,24,0,8,0,0,427.1398,1.04,0.35,12,"CRAM",0.421052632,"HighUnsatLign",427.23861,427,0.23861
23,24,0,9,0,0,443.1348,1.04,0.39,12,"CRAM",0.405405405,"HighUnsatLign",443.23722,443,0.23722
23,24,0,10,0,0,459.1297,1.04,0.43,12,"CRAM",0.388888889,"HighUnsatLign",459.23584,459,0.23584
23,24,0,11,0,0,475.1246,1.04,0.48,12,"CRAM",0.371428571,"HighUnsatLign",475.23445,475,0.23445
23,24,0,12,0,0,491.1195,1.04,0.52,12,"CRAM",0.352941176,"HighUnsatLign",491.23306,491,0.23306
23,24,0,13,0,0,507.1144,1.04,0.57,12,"CRAM",0.333333333,"HighUnsatLign",507.23168,507,0.23168
23,24,0,14,0,0,523.1093,1.04,0.61,12,"CRAM",0.3125,"HighUnsatLign",523.23029,523,0.23029
23,24,0,15,0,0,539.1042,1.04,0.65,12,"CRAM",0.290322581,"HighUnsatLign",539.2289,539,0.2289
23,26,0,6,0,0,397.1657,1.13,0.26,11,"O",0.4,"HighUnsatLign",397.2575,397,0.2575
23,26,0,7,0,0,413.1606,1.13,0.3,11,"CRAM",0.384615385,"HighUnsatLign",413.25611,413,0.25611
23,26,0,8,0,0,429.1555,1.13,0.35,11,"CRAM",0.368421053,"HighUnsatLign",429.25473,429,0.25473
23,26,0,9,0,0,445.1504,1.13,0.39,11,"CRAM",0.351351351,"HighUnsatLign",445.25334,445,0.25334
23,26,0,10,0,0,461.1453,1.13,0.43,11,"CRAM",0.333333333,"HighUnsatLign",461.25195,461,0.25195
23,26,0,11,0,0,477.1402,1.13,0.48,11,"CRAM",0.314285714,"HighUnsatLign",477.25057,477,0.25057
23,26,0,12,0,0,493.1351,1.13,0.52,11,"CRAM",0.294117647,"HighUnsatLign",493.24918,493,0.24918
