"","Mass","Forest","PreFenton","PostFenton","loss","Treatment","rel_abund","perc","HC","OC"
"1216",370.078,"HW",NA,2091905.66666667,"gained","PostFenton",0.0242523577051249,"lowest 25%",1.13,0.67
"1217",370.1144,"HW",NA,1761677.33333333,"gained","PostFenton",0.0204238793028799,"lowest 25%",1.31,0.56
"1218",370.1144,"SW",NA,1729167.66666667,"gained","PostFenton",0.0206977515739601,"lowest 25%",1.31,0.56
"1219",370.1256,"HW",NA,3551974,"gained","PostFenton",0.0411795547858372,"third 25 %",1.4,0.53
"1220",370.1256,"SW",NA,2658451,"gained","PostFenton",0.0318210659557473,"third 25 %",1.4,0.53
"1221",370.162,"HW",5568656,4551580,"conserved","PreFenton",0.0687236989375804,"second 25 %",1.56,0.44
"1222",370.162,"HW",5568656,4551580,"conserved","PostFenton",0.052768414963657,"second 25 %",1.56,0.44
"1223",370.162,"SW",5050469.33333333,4641608.33333333,"conserved","PreFenton",0.0597288961936402,"second 25 %",1.56,0.44
"1224",370.162,"SW",5050469.33333333,4641608.33333333,"conserved","PostFenton",0.0555590172306151,"second 25 %",1.56,0.44
"1225",370.1984,"HW",5370696,NA,"lost","PreFenton",0.0662806420416824,"second 25 %",1.71,0.35
"1226",370.1984,"SW",4997915.66666667,NA,"lost","PreFenton",0.0591073752430603,"second 25 %",1.71,0.35
"1227",371.0045,"HW",3328624,NA,"lost","PreFenton",0.0410790958630601,"third 25 %",0.47,0.59
"1228",371.0045,"SW",2253508.66666667,NA,"lost","PreFenton",0.0266509063493245,"lowest 25%",0.47,0.59
"1229",371.0256,"HW",NA,4293797,"gained","PostFenton",0.0497798263165111,"second 25 %",0.86,0.86
"1230",371.0256,"SW",1885728,3558819,"conserved","PostFenton",0.0425982702421698,"third 25 %",0.86,0.86
"1231",371.0256,"SW",1885728,3558819,"conserved","PreFenton",0.0223013832037473,"lowest 25%",0.86,0.86
"1232",371.0409,"HW",6138323,2043647,"conserved","PreFenton",0.0757540530127243,"second 25 %",0.67,0.5
"1233",371.0409,"HW",6138323,2043647,"conserved","PostFenton",0.0236928743283064,"lowest 25%",0.67,0.5
"1234",371.0409,"SW",5821136,NA,"lost","PreFenton",0.068843112377357,"second 25 %",0.67,0.5
"1235",371.062,"HW",8951258.66666667,11710640,"conserved","PreFenton",0.110468954397687,"top 25 %",1.07,0.73
"1236",371.062,"HW",8951258.66666667,11710640,"conserved","PostFenton",0.135766461538631,"top 25 %",1.07,0.73
"1237",371.062,"SW",8482859.66666667,11069869.6666667,"conserved","PostFenton",0.132503872662888,"top 25 %",1.07,0.73
"1238",371.062,"SW",8482859.66666667,11069869.6666667,"conserved","PreFenton",0.100321734677507,"top 25 %",1.07,0.73
"1239",371.0772,"HW",6502539,2231647.66666667,"conserved","PostFenton",0.0258724465190865,"lowest 25%",0.84,0.42
"1240",371.0772,"HW",6502539,2231647.66666667,"conserved","PreFenton",0.0802489025297801,"top 25 %",0.84,0.42
"1241",371.0772,"SW",6536923,NA,"lost","PreFenton",0.0773082993922715,"top 25 %",0.84,0.42
"1242",371.0831,"HW",NA,7499958.66666667,"gained","PostFenton",0.0869502307183314,"top 25 %",1.67,1.08
"1243",371.0831,"SW",NA,13026398.6666667,"gained","PostFenton",0.155923088722666,"top 25 %",1.67,1.08
"1244",371.0984,"HW",10886290.6666667,14216037.6666667,"conserved","PreFenton",0.134349502343652,"top 25 %",1.25,0.62
"1245",371.0984,"HW",10886290.6666667,14216037.6666667,"conserved","PostFenton",0.164812608969555,"top 25 %",1.25,0.62
"1246",371.0984,"SW",11483191.3333333,14774030,"conserved","PreFenton",0.135804872349891,"top 25 %",1.25,0.62
"1247",371.0984,"SW",11483191.3333333,14774030,"conserved","PostFenton",0.176841846271452,"top 25 %",1.25,0.62
"1248",371.1017,"HW",3909097,NA,"lost","PreFenton",0.048242808560234,"third 25 %",1.85,0.77
"1249",371.1017,"SW",2693859,NA,"lost","PreFenton",0.0318586677696166,"third 25 %",1.85,0.77
"1250",371.1096,"HW",NA,2134889.33333333,"gained","PostFenton",0.0247506857493043,"lowest 25%",1.33,0.6
"1251",371.1136,"HW",5661848.33333333,2462570.66666667,"conserved","PostFenton",0.0285496356904627,"lowest 25%",1,0.35
"1252",371.1136,"HW",5661848.33333333,2462570.66666667,"conserved","PreFenton",0.0698738008399587,"second 25 %",1,0.35
"1253",371.1136,"SW",6497681.33333333,2622397.33333333,"conserved","PreFenton",0.0768442115461521,"top 25 %",1,0.35
"1254",371.1136,"SW",6497681.33333333,2622397.33333333,"conserved","PostFenton",0.0313895116013707,"lowest 25%",1,0.35
"1255",371.1195,"HW",NA,6984556.33333333,"gained","PostFenton",0.0809749508817536,"top 25 %",1.85,0.92
"1256",371.1195,"SW",NA,11200276.6666667,"gained","PostFenton",0.13406481538784,"top 25 %",1.85,0.92
"1257",371.1348,"HW",8417098.66666667,14437916,"conserved","PreFenton",0.103876798045329,"top 25 %",1.41,0.53
"1258",371.1348,"HW",8417098.66666667,14437916,"conserved","PostFenton",0.167384939449251,"top 25 %",1.41,0.53
"1259",371.1348,"SW",11412888,18019438,"conserved","PreFenton",0.134973436651229,"top 25 %",1.41,0.53
"1260",371.1348,"SW",11412888,18019438,"conserved","PostFenton",0.215688656696512,"top 25 %",1.41,0.53
"1261",371.15,"HW",4710224.33333333,2761589.66666667,"conserved","PostFenton",0.0320162909341403,"third 25 %",1.14,0.29
"1262",371.15,"HW",4710224.33333333,2761589.66666667,"conserved","PreFenton",0.0581296526509206,"second 25 %",1.14,0.29
"1263",371.15,"SW",4567111.33333333,2670706.66666667,"conserved","PostFenton",0.0319677635542103,"third 25 %",1.14,0.29
"1264",371.15,"SW",4567111.33333333,2670706.66666667,"conserved","PreFenton",0.0540125086856873,"second 25 %",1.14,0.29
"1265",371.1572,"HW",3888466.66666667,3177848,"conserved","PreFenton",0.04798820622585,"third 25 %",1.6,0.47
"1266",371.1572,"HW",3888466.66666667,3177848,"conserved","PostFenton",0.0368421519462313,"third 25 %",1.6,0.47
"1267",371.1572,"SW",3394292.33333333,2829941.33333333,"conserved","PreFenton",0.0401422761030266,"third 25 %",1.6,0.47
"1268",371.1572,"SW",3394292.33333333,2829941.33333333,"conserved","PostFenton",0.033873767024066,"third 25 %",1.6,0.47
"1269",371.1711,"HW",12000429.3333333,10795217.6666667,"conserved","PreFenton",0.14809927074427,"top 25 %",1.56,0.44
"1270",371.1711,"HW",12000429.3333333,10795217.6666667,"conserved","PostFenton",0.125153578638115,"top 25 %",1.56,0.44
"1271",371.1711,"SW",14230264.6666667,15257380,"conserved","PostFenton",0.182627438042642,"top 25 %",1.56,0.44
"1272",371.1711,"SW",14230264.6666667,15257380,"conserved","PreFenton",0.168292874381713,"top 25 %",1.56,0.44
"1273",371.1864,"HW",3064498.66666667,NA,"lost","PreFenton",0.0378194817138313,"third 25 %",1.27,0.23
"1274",371.1864,"SW",2816936.33333333,NA,"lost","PreFenton",0.0333142301701122,"third 25 %",1.27,0.23
"1275",371.1936,"HW",4418058.66666667,2758019,"conserved","PostFenton",0.0319748946672695,"third 25 %",1.75,0.38
"1276",371.1936,"HW",4418058.66666667,2758019,"conserved","PreFenton",0.0545239881394304,"second 25 %",1.75,0.38
"1277",371.1936,"SW",3633237.33333333,2114090.66666667,"conserved","PostFenton",0.0253051940925109,"lowest 25%",1.75,0.38
"1278",371.1936,"SW",3633237.33333333,2114090.66666667,"conserved","PreFenton",0.042968136465507,"second 25 %",1.75,0.38
"1279",371.2075,"HW",9276602.33333333,3726044.33333333,"conserved","PostFenton",0.0431976266602621,"second 25 %",1.68,0.37
"1280",371.2075,"HW",9276602.33333333,3726044.33333333,"conserved","PreFenton",0.114484074060178,"top 25 %",1.68,0.37
"1281",371.2075,"SW",12367279,5634692.33333333,"conserved","PreFenton",0.146260451224491,"top 25 %",1.68,0.37
"1282",371.2075,"SW",12367279,5634692.33333333,"conserved","PostFenton",0.0674460113725412,"second 25 %",1.68,0.37
"1283",371.23,"HW",7004696.33333333,NA,"lost","PreFenton",0.0864461087129772,"top 25 %",1.88,0.29
"1284",371.23,"SW",4672949.66666667,NA,"lost","PreFenton",0.0552641956889629,"second 25 %",1.88,0.29
"1285",371.2439,"HW",3330247.66666667,NA,"lost","PreFenton",0.0410991338002527,"third 25 %",1.8,0.3
"1286",371.2439,"SW",4188773,NA,"lost","PreFenton",0.0495381262973823,"second 25 %",1.8,0.3
"1287",372.0725,"HW",2101750,NA,"lost","PreFenton",0.025938042185055,"lowest 25%",0.83,0.44
"1288",372.0936,"HW",NA,2178453.66666667,"gained","PostFenton",0.025255745710669,"lowest 25%",1.27,0.67
"1289",372.1049,"HW",NA,2365252,"gained","PostFenton",0.027421378736531,"lowest 25%",1.36,0.64
"1290",372.1412,"HW",3418298,4461049.66666667,"conserved","PostFenton",0.0517188580633869,"second 25 %",1.53,0.53
"1291",372.1412,"HW",3418298,4461049.66666667,"conserved","PreFenton",0.0421857774355128,"third 25 %",1.53,0.53
"1292",372.1412,"SW",3415592.66666667,4053403.66666667,"conserved","PreFenton",0.0403941824734227,"second 25 %",1.53,0.53
"1293",372.1412,"SW",3415592.66666667,4053403.66666667,"conserved","PostFenton",0.0485183384693823,"second 25 %",1.53,0.53
"1294",372.1776,"HW",4063431.33333333,5553327.33333333,"conserved","PreFenton",0.050147473933662,"second 25 %",1.69,0.44
"1295",372.1776,"HW",4063431.33333333,5553327.33333333,"conserved","PostFenton",0.0643821005352761,"second 25 %",1.69,0.44
"1296",372.1776,"SW",3832884.33333333,4688636.33333333,"conserved","PostFenton",0.0561219319090376,"second 25 %",1.69,0.44
"1297",372.1776,"SW",3832884.33333333,4688636.33333333,"conserved","PreFenton",0.0453292427610483,"second 25 %",1.69,0.44
"1298",372.1889,"HW",1736822,NA,"lost","PreFenton",0.0214344057589778,"lowest 25%",1.8,0.4
"1299",372.214,"HW",8898090,2529722.33333333,"conserved","PreFenton",0.109812791143769,"top 25 %",1.82,0.35
"1300",372.214,"HW",8898090,2529722.33333333,"conserved","PostFenton",0.0293281537022669,"third 25 %",1.82,0.35
"1301",372.214,"SW",7178644.66666667,NA,"lost","PreFenton",0.0848975597726025,"top 25 %",1.82,0.35
"1302",373.0201,"HW",6119588.33333333,2032047,"conserved","PostFenton",0.0235583905636404,"lowest 25%",0.59,0.59
"1303",373.0201,"HW",6119588.33333333,2032047,"conserved","PreFenton",0.0755228454122375,"second 25 %",0.59,0.59
"1304",373.0201,"SW",5138746.66666667,NA,"lost","PreFenton",0.0607728996972588,"second 25 %",0.59,0.59
"1305",373.0412,"HW",2057900,6480309.33333333,"conserved","PreFenton",0.0253968821280479,"lowest 25%",1,0.86
"1306",373.0412,"HW",2057900,6480309.33333333,"conserved","PostFenton",0.075128999598863,"top 25 %",1,0.86
"1307",373.0412,"SW",2442902.66666667,5526525,"conserved","PreFenton",0.0288907565135531,"third 25 %",1,0.86
"1308",373.0412,"SW",2442902.66666667,5526525,"conserved","PostFenton",0.0661512725008233,"second 25 %",1,0.86
"1309",373.0446,"HW",NA,2491318.33333333,"gained","PostFenton",0.0288829196937985,"lowest 25%",1.64,1.09
"1310",373.0565,"HW",8859142.66666667,3123301,"conserved","PreFenton",0.109332135701877,"top 25 %",0.78,0.5
"1311",373.0565,"HW",8859142.66666667,3123301,"conserved","PostFenton",0.0362097652297455,"third 25 %",0.78,0.5
"1312",373.0565,"SW",9021424.33333333,3408044,"conserved","PostFenton",0.0407935270968277,"third 25 %",0.78,0.5
"1313",373.0565,"SW",9021424.33333333,3408044,"conserved","PreFenton",0.106691018588724,"top 25 %",0.78,0.5
"1314",373.0776,"HW",6019598.33333333,11077056.3333333,"conserved","PostFenton",0.128421054924474,"top 25 %",1.2,0.73
"1315",373.0776,"HW",6019598.33333333,11077056.3333333,"conserved","PreFenton",0.0742888523882891,"second 25 %",1.2,0.73
"1316",373.0776,"SW",6614689.66666667,11512157,"conserved","PostFenton",0.137797953466104,"top 25 %",1.2,0.73
"1317",373.0776,"SW",6614689.66666667,11512157,"conserved","PreFenton",0.0782279994942011,"top 25 %",1.2,0.73
"1318",373.0889,"HW",NA,1695939.66666667,"gained","PostFenton",0.0196617543982514,"lowest 25%",1.29,0.71
"1319",373.0929,"HW",8239294.66666667,3525232,"conserved","PreFenton",0.101682489658189,"top 25 %",0.95,0.42
"1320",373.0929,"HW",8239294.66666667,3525232,"conserved","PostFenton",0.0408695233345701,"third 25 %",0.95,0.42
"1321",373.0929,"SW",9495889.33333333,3826700.66666667,"conserved","PostFenton",0.0458047540868356,"third 25 %",0.95,0.42
"1322",373.0929,"SW",9495889.33333333,3826700.66666667,"conserved","PreFenton",0.112302233876276,"top 25 %",0.95,0.42
"1323",373.0988,"SW",NA,2312718,"gained","PostFenton",0.0276827190025484,"lowest 25%",1.83,1.08
"1324",373.114,"HW",6292678.33333333,13179681,"conserved","PreFenton",0.0776589775506037,"second 25 %",1.38,0.62
"1325",373.114,"HW",6292678.33333333,13179681,"conserved","PostFenton",0.152797682584207,"top 25 %",1.38,0.62
"1326",373.114,"SW",7413080,17591314.6666667,"conserved","PostFenton",0.21056411581643,"top 25 %",1.38,0.62
"1327",373.114,"SW",7413080,17591314.6666667,"conserved","PreFenton",0.087670086990295,"top 25 %",1.38,0.62
"1328",373.1253,"HW",NA,2456697.66666667,"gained","PostFenton",0.0284815474878866,"lowest 25%",1.47,0.6
"1329",373.1253,"SW",NA,2085483.33333333,"gained","PostFenton",0.0249627706884993,"lowest 25%",1.47,0.6
"1330",373.1293,"HW",9611809.33333333,4518693.33333333,"conserved","PreFenton",0.118620918740433,"top 25 %",1.1,0.35
"1331",373.1293,"HW",9611809.33333333,4518693.33333333,"conserved","PostFenton",0.0523871457618769,"second 25 %",1.1,0.35
"1332",373.1293,"SW",13600775,4889964.33333333,"conserved","PostFenton",0.0585317831971519,"second 25 %",1.1,0.35
"1333",373.1293,"SW",13600775,4889964.33333333,"conserved","PreFenton",0.160848274588353,"top 25 %",1.1,0.35
"1334",373.1326,"SW",2155272.33333333,NA,"lost","PreFenton",0.0254891236774875,"lowest 25%",1.53,0.41
"1335",373.1365,"HW",NA,2008445,"gained","PostFenton",0.0232847624762571,"lowest 25%",1.57,0.57
"1336",373.1504,"HW",5985491.66666667,11391105,"conserved","PostFenton",0.132061955526342,"top 25 %",1.53,0.53
"1337",373.1504,"HW",5985491.66666667,11391105,"conserved","PreFenton",0.0738679364093233,"second 25 %",1.53,0.53
"1338",373.1504,"SW",7421282.66666667,16332488.3333333,"conserved","PreFenton",0.0877670950490532,"top 25 %",1.53,0.53
"1339",373.1504,"SW",7421282.66666667,16332488.3333333,"conserved","PostFenton",0.195496245173024,"top 25 %",1.53,0.53
"1340",373.1657,"HW",6898222.33333333,4164400.33333333,"conserved","PreFenton",0.085132095579345,"top 25 %",1.24,0.29
"1341",373.1657,"HW",6898222.33333333,4164400.33333333,"conserved","PostFenton",0.048279675379566,"second 25 %",1.24,0.29
"1342",373.1657,"SW",6461800,3969057.66666667,"conserved","PreFenton",0.0764198643632455,"top 25 %",1.24,0.29
"1343",373.1657,"SW",6461800,3969057.66666667,"conserved","PostFenton",0.0475087356483774,"third 25 %",1.24,0.29
"1344",373.1729,"HW",5128411.33333333,3634653.66666667,"conserved","PreFenton",0.0632905671494298,"second 25 %",1.73,0.47
"1345",373.1729,"HW",5128411.33333333,3634653.66666667,"conserved","PostFenton",0.042138095547446,"third 25 %",1.73,0.47
"1346",373.1729,"SW",3794623,3376676,"conserved","PostFenton",0.0404180591281121,"third 25 %",1.73,0.47
"1347",373.1729,"SW",3794623,3376676,"conserved","PreFenton",0.044876748734045,"second 25 %",1.73,0.47
"1348",373.1868,"HW",11400416.3333333,7348705.66666667,"conserved","PreFenton",0.140694411695582,"top 25 %",1.67,0.44
"1349",373.1868,"HW",11400416.3333333,7348705.66666667,"conserved","PostFenton",0.0851966899547947,"top 25 %",1.67,0.44
"1350",373.1868,"SW",13731182.3333333,11035005.3333333,"conserved","PreFenton",0.162390524538105,"top 25 %",1.67,0.44
"1351",373.1868,"SW",13731182.3333333,11035005.3333333,"conserved","PostFenton",0.132086554363433,"top 25 %",1.67,0.44
"1352",373.202,"HW",3428752.66666667,NA,"lost","PreFenton",0.0423148001951326,"third 25 %",1.36,0.23
"1353",373.202,"SW",3183645.33333333,NA,"lost","PreFenton",0.0376510793515758,"third 25 %",1.36,0.23
"1354",373.2093,"HW",4959123.33333333,1845480.33333333,"conserved","PostFenton",0.0213954433485957,"lowest 25%",1.88,0.38
"1355",373.2093,"HW",4959123.33333333,1845480.33333333,"conserved","PreFenton",0.0612013561179448,"second 25 %",1.88,0.38
"1356",373.2093,"SW",4575263.66666667,NA,"lost","PreFenton",0.0541089214820564,"second 25 %",1.88,0.38
"1357",373.2232,"HW",8548931,1975532.66666667,"conserved","PostFenton",0.0229031957098253,"lowest 25%",1.79,0.37
"1358",373.2232,"HW",8548931,1975532.66666667,"conserved","PreFenton",0.10550376253842,"top 25 %",1.79,0.37
"1359",373.2232,"SW",10900174.6666667,3869917.66666667,"conserved","PreFenton",0.12890988107994,"top 25 %",1.79,0.37
"1360",373.2232,"SW",10900174.6666667,3869917.66666667,"conserved","PostFenton",0.0463220519446519,"third 25 %",1.79,0.37
"1361",373.2596,"HW",2121381.66666667,NA,"lost","PreFenton",0.026180319809969,"lowest 25%",1.9,0.3
"1362",373.2596,"SW",3047813,NA,"lost","PreFenton",0.0360446711542506,"third 25 %",1.9,0.3
"1363",374.0881,"HW",2318544.66666667,NA,"lost","PreFenton",0.0286135407978753,"lowest 25%",0.94,0.44
"1364",374.0881,"SW",1858009.66666667,NA,"lost","PreFenton",0.0219735749655306,"lowest 25%",0.94,0.44
"1365",374.1093,"HW",NA,2170444.66666667,"gained","PostFenton",0.0251628939459096,"lowest 25%",1.4,0.67
"1366",374.1205,"HW",NA,2885883,"gained","PostFenton",0.0334572767435843,"third 25 %",1.5,0.64
"1367",374.1205,"SW",NA,2194406,"gained","PostFenton",0.0262665507318689,"lowest 25%",1.5,0.64
"1368",374.1569,"HW",3090153.33333333,5462448.66666667,"conserved","PreFenton",0.0381360901716608,"third 25 %",1.67,0.53
"1369",374.1569,"HW",3090153.33333333,5462448.66666667,"conserved","PostFenton",0.0633285052575901,"second 25 %",1.67,0.53
"1370",374.1569,"SW",3413657.66666667,4752710,"conserved","PreFenton",0.0403712983795878,"second 25 %",1.67,0.53
"1371",374.1569,"SW",3413657.66666667,4752710,"conserved","PostFenton",0.0568888794183303,"second 25 %",1.67,0.53
"1372",374.1721,"HW",3731865,NA,"lost","PreFenton",0.0460555593191056,"third 25 %",1.32,0.26
"1373",374.1721,"SW",2516467.66666667,NA,"lost","PreFenton",0.0297607660034603,"third 25 %",1.32,0.26
"1374",374.1933,"HW",NA,2340454,"gained","PostFenton",0.0271338849092735,"lowest 25%",1.81,0.44
"1375",374.1933,"SW",NA,1957627.33333333,"gained","PostFenton",0.0234323628649817,"lowest 25%",1.81,0.44
"1376",374.2449,"HW",10104414.3333333,26453792.6666667,"conserved","PreFenton",0.124700238007981,"top 25 %",1.57,0.14
"1377",374.2449,"HW",10104414.3333333,26453792.6666667,"conserved","PostFenton",0.306690140302316,"top 25 %",1.57,0.14
"1378",374.2449,"SW",16475828.6666667,26015754.6666667,"conserved","PreFenton",0.194849823884791,"top 25 %",1.57,0.14
"1379",374.2449,"SW",16475828.6666667,26015754.6666667,"conserved","PostFenton",0.311402784981382,"top 25 %",1.57,0.14
"1380",374.9994,"HW",2118508.33333333,NA,"lost","PreFenton",0.0261448595310529,"lowest 25%",0.5,0.69
"1381",374.9994,"SW",2346907.66666667,NA,"lost","PreFenton",0.0277554807576415,"third 25 %",0.5,0.69
"1382",375.0358,"HW",9261604.33333333,3632482.33333333,"conserved","PostFenton",0.042112922350807,"third 25 %",0.71,0.59
"1383",375.0358,"HW",9261604.33333333,3632482.33333333,"conserved","PreFenton",0.114298981277168,"top 25 %",0.71,0.59
"1384",375.0358,"SW",9174268,3227718.66666667,"conserved","PostFenton",0.0386350730476494,"third 25 %",0.71,0.59
"1385",375.0358,"SW",9174268,3227718.66666667,"conserved","PreFenton",0.108498609705046,"top 25 %",0.71,0.59
"1386",375.0569,"HW",NA,6307176.66666667,"gained","PostFenton",0.0731217984954152,"top 25 %",1.14,0.86
"1387",375.0569,"SW",1934082.33333333,5867084.66666667,"conserved","PostFenton",0.0702276958070521,"second 25 %",1.14,0.86
"1388",375.0569,"SW",1934082.33333333,5867084.66666667,"conserved","PreFenton",0.0228732411372501,"lowest 25%",1.14,0.86
"1389",375.0603,"HW",NA,3170153.33333333,"gained","PostFenton",0.0367529443823362,"third 25 %",1.82,1.09
"1390",375.0603,"SW",NA,3000909.66666667,"gained","PostFenton",0.0359202198687279,"third 25 %",1.82,1.09
"1391",375.0722,"HW",11686449.3333333,5164738.66666667,"conserved","PreFenton",0.144224391959799,"top 25 %",0.89,0.5
"1392",375.0722,"HW",11686449.3333333,5164738.66666667,"conserved","PostFenton",0.0598770258111494,"second 25 %",0.89,0.5
"1393",375.0722,"SW",12763740.6666667,4990716,"conserved","PostFenton",0.05973775819167,"second 25 %",0.89,0.5
