Mass,Forest,treatment,intensity,total,rel_abund,HC,OC,percentile,perc
305.1758,SW,PostFenton,0,8884038661.5,0,1.44444444444444,0.222222222222222,1,lowest 25%
305.1758,HW,PostFenton,0,8918337356.5,0,1.44444444444444,0.222222222222222,1,lowest 25%
305.1758,HW,PreFentonGoethite,0,10813785976.333332,0,1.44444444444444,0.222222222222222,1,lowest 25%
305.1758,HW,PostFentonGoethite,0,8295042489.333333,0,1.44444444444444,0.222222222222222,1,lowest 25%
305.1758,SW,PreFentonGoethite,0,8882618607.166666,0,1.44444444444444,0.222222222222222,1,lowest 25%
305.1758,SW,PostFentonGoethite,1484924.5,10442460691.833334,1.4220063104104428e-4,1.44444444444444,0.222222222222222,50,third 25 %
307.046,HW,PostFenton,0,8918337356.5,0,0.857142857142857,0.571428571428571,1,lowest 25%
307.046,SW,PostFenton,0,8884038661.5,0,0.857142857142857,0.571428571428571,1,lowest 25%
307.046,HW,PreFenton,1624113.5,8822958103.333334,1.8407811540966133e-4,0.857142857142857,0.571428571428571,48,third 25 %
307.046,HW,PreFentonGoethite,0,10813785976.333332,0,0.857142857142857,0.571428571428571,1,lowest 25%
307.046,HW,PostFentonGoethite,0,8295042489.333333,0,0.857142857142857,0.571428571428571,1,lowest 25%
307.046,SW,PostFentonGoethite,0,10442460691.833334,0,0.857142857142857,0.571428571428571,1,lowest 25%
307.046,SW,PreFenton,1671760.33333333,8442516687.333333,1.980168230927566e-4,0.857142857142857,0.571428571428571,53,second 25 %
307.046,SW,PreFentonGoethite,0,8882618607.166666,0,0.857142857142857,0.571428571428571,1,lowest 25%
307.067,HW,PreFenton,0,8822958103.333334,0,1.45454545454545,0.909090909090909,1,lowest 25%
307.067,SW,PreFenton,0,8442516687.333333,0,1.45454545454545,0.909090909090909,1,lowest 25%
307.067,SW,PreFentonGoethite,0,8882618607.166666,0,1.45454545454545,0.909090909090909,1,lowest 25%
307.067,SW,PostFentonGoethite,0,10442460691.833334,0,1.45454545454545,0.909090909090909,1,lowest 25%
307.067,HW,PreFentonGoethite,0,10813785976.333332,0,1.45454545454545,0.909090909090909,1,lowest 25%
307.067,HW,PostFenton,1906654,8918337356.5,2.1379029787546252e-4,1.45454545454545,0.909090909090909,57,second 25 %
307.067,SW,PostFenton,1790878.5,8884038661.5,2.015838255815992e-4,1.45454545454545,0.909090909090909,58,second 25 %
307.067,HW,PostFentonGoethite,0,8295042489.333333,0,1.45454545454545,0.909090909090909,1,lowest 25%
307.0823,HW,PreFentonGoethite,0,10813785976.333332,0,1.06666666666667,0.466666666666667,1,lowest 25%
307.0823,HW,PreFenton,1597495.5,8822958103.333334,1.8106121340375202e-4,1.06666666666667,0.466666666666667,48,third 25 %
307.0823,SW,PostFenton,0,8884038661.5,0,1.06666666666667,0.466666666666667,1,lowest 25%
307.0823,HW,PostFentonGoethite,0,8295042489.333333,0,1.06666666666667,0.466666666666667,1,lowest 25%
307.0823,SW,PreFenton,1686699,8442516687.333333,1.9978627966831577e-4,1.06666666666667,0.466666666666667,54,second 25 %
307.0823,SW,PostFentonGoethite,0,10442460691.833334,0,1.06666666666667,0.466666666666667,1,lowest 25%
307.0823,HW,PostFenton,0,8918337356.5,0,1.06666666666667,0.466666666666667,1,lowest 25%
307.0823,SW,PreFentonGoethite,0,8882618607.166666,0,1.06666666666667,0.466666666666667,1,lowest 25%
307.1187,SW,PreFentonGoethite,1864906.33333333,8882618607.166666,2.0995006267956703e-4,1.25,0.375,61,second 25 %
307.1187,HW,PostFenton,0,8918337356.5,0,1.25,0.375,1,lowest 25%
307.1187,HW,PreFenton,0,8822958103.333334,0,1.25,0.375,1,lowest 25%
307.1187,SW,PreFenton,1746942.5,8442516687.333333,2.0692200734657857e-4,1.25,0.375,55,second 25 %
307.1187,SW,PostFenton,0,8884038661.5,0,1.25,0.375,1,lowest 25%
307.1187,SW,PostFentonGoethite,2353639,10442460691.833334,2.253912242964625e-4,1.25,0.375,64,second 25 %
307.1187,HW,PostFentonGoethite,1759956.66666667,8295042489.333333,2.121696988206888e-4,1.25,0.375,57,second 25 %
307.1187,HW,PreFentonGoethite,1639662,10813785976.333332,1.5162700682152448e-4,1.25,0.375,39,third 25 %
307.1398,SW,PreFentonGoethite,4360525.33333333,8882618607.166666,4.909053879466552e-4,1.84615384615385,0.615384615384615,84,top 25 %
307.1398,HW,PostFenton,0,8918337356.5,0,1.84615384615385,0.615384615384615,1,lowest 25%
307.1398,HW,PreFenton,0,8822958103.333334,0,1.84615384615385,0.615384615384615,1,lowest 25%
307.1398,SW,PostFentonGoethite,2937653.5,10442460691.833334,2.813181286186149e-4,1.84615384615385,0.615384615384615,72,second 25 %
307.1398,SW,PreFenton,2734344.33333333,8442516687.333333,3.238778713266606e-4,1.84615384615385,0.615384615384615,73,second 25 %
307.1398,SW,PostFenton,0,8884038661.5,0,1.84615384615385,0.615384615384615,1,lowest 25%
307.1398,HW,PostFentonGoethite,0,8295042489.333333,0,1.84615384615385,0.615384615384615,1,lowest 25%
307.1398,HW,PreFentonGoethite,0,10813785976.333332,0,1.84615384615385,0.615384615384615,1,lowest 25%
307.1551,HW,PreFenton,0,8822958103.333334,0,1.41176470588235,0.294117647058824,1,lowest 25%
307.1551,SW,PreFenton,1651295.66666667,8442516687.333333,1.9559282235641644e-4,1.41176470588235,0.294117647058824,53,second 25 %
307.1551,SW,PostFenton,0,8884038661.5,0,1.41176470588235,0.294117647058824,1,lowest 25%
307.1551,HW,PreFentonGoethite,1621785.33333333,10813785976.333332,1.4997387010272923e-4,1.41176470588235,0.294117647058824,39,third 25 %
307.1551,HW,PostFenton,0,8918337356.5,0,1.41176470588235,0.294117647058824,1,lowest 25%
307.1551,HW,PostFentonGoethite,0,8295042489.333333,0,1.41176470588235,0.294117647058824,1,lowest 25%
307.1551,SW,PostFentonGoethite,2625175.33333333,10442460691.833334,2.513943227372054e-4,1.41176470588235,0.294117647058824,68,second 25 %
307.1551,SW,PreFentonGoethite,2757711.66666667,8882618607.166666,3.104615641655148e-4,1.41176470588235,0.294117647058824,74,second 25 %
307.1949,HW,PreFenton,0,8822958103.333334,0,2.13333333333333,0.266666666666667,1,lowest 25%
307.1949,SW,PreFentonGoethite,0,8882618607.166666,0,2.13333333333333,0.266666666666667,1,lowest 25%
307.1949,SW,PostFenton,0,8884038661.5,0,2.13333333333333,0.266666666666667,1,lowest 25%
307.1949,HW,PreFentonGoethite,0,10813785976.333332,0,2.13333333333333,0.266666666666667,1,lowest 25%
307.1949,SW,PreFenton,0,8442516687.333333,0,2.13333333333333,0.266666666666667,1,lowest 25%
307.1949,HW,PostFenton,0,8918337356.5,0,2.13333333333333,0.266666666666667,1,lowest 25%
307.1949,HW,PostFentonGoethite,0,8295042489.333333,0,2.13333333333333,0.266666666666667,1,lowest 25%
307.1949,SW,PostFentonGoethite,1724061,10442460691.833334,1.651010284719889e-4,2.13333333333333,0.266666666666667,53,second 25 %
309.0252,SW,PreFentonGoethite,0,8882618607.166666,0,0.769230769230769,0.692307692307692,1,lowest 25%
309.0252,SW,PostFenton,0,8884038661.5,0,0.769230769230769,0.692307692307692,1,lowest 25%
309.0252,HW,PreFenton,1490794.5,8822958103.333334,1.6896765036623877e-4,0.769230769230769,0.692307692307692,47,third 25 %
309.0252,HW,PostFentonGoethite,0,8295042489.333333,0,0.769230769230769,0.692307692307692,1,lowest 25%
309.0252,HW,PreFentonGoethite,0,10813785976.333332,0,0.769230769230769,0.692307692307692,1,lowest 25%
309.0252,HW,PostFenton,0,8918337356.5,0,0.769230769230769,0.692307692307692,2,lowest 25%
309.0252,SW,PostFentonGoethite,0,10442460691.833334,0,0.769230769230769,0.692307692307692,1,lowest 25%
309.0252,SW,PreFenton,0,8442516687.333333,0,0.769230769230769,0.692307692307692,1,lowest 25%
309.0616,SW,PostFenton,0,8884038661.5,0,1,0.571428571428571,1,lowest 25%
309.0616,HW,PreFentonGoethite,0,10813785976.333332,0,1,0.571428571428571,1,lowest 25%
309.0616,HW,PreFenton,2146800.5,8822958103.333334,2.4331981120809514e-4,1,0.571428571428571,57,second 25 %
309.0616,SW,PostFentonGoethite,0,10442460691.833334,0,1,0.571428571428571,1,lowest 25%
309.0616,HW,PostFentonGoethite,0,8295042489.333333,0,1,0.571428571428571,1,lowest 25%
309.0616,HW,PostFenton,1657396.66666667,8918337356.5,1.8584144111331475e-4,1,0.571428571428571,50,third 25 %
309.0616,SW,PreFentonGoethite,0,8882618607.166666,0,1,0.571428571428571,1,lowest 25%
309.0616,SW,PreFenton,2665495,8442516687.333333,3.157227991031579e-4,1,0.571428571428571,72,second 25 %
309.0827,HW,PostFentonGoethite,0,8295042489.333333,0,1.63636363636364,0.909090909090909,1,lowest 25%
309.0827,HW,PreFentonGoethite,0,10813785976.333332,0,1.63636363636364,0.909090909090909,1,lowest 25%
309.0827,HW,PreFenton,0,8822958103.333334,0,1.63636363636364,0.909090909090909,1,lowest 25%
309.0827,SW,PreFentonGoethite,0,8882618607.166666,0,1.63636363636364,0.909090909090909,1,lowest 25%
309.0827,HW,PostFenton,2048738,8918337356.5,2.2972196701067908e-4,1.63636363636364,0.909090909090909,60,second 25 %
309.0827,SW,PostFenton,2274502.33333333,8884038661.5,2.5602121062238807e-4,1.63636363636364,0.909090909090909,67,second 25 %
309.0827,SW,PostFentonGoethite,0,10442460691.833334,0,1.63636363636364,0.909090909090909,1,lowest 25%
309.0827,SW,PreFenton,0,8442516687.333333,0,1.63636363636364,0.909090909090909,1,lowest 25%
309.098,SW,PostFentonGoethite,3008781.33333333,10442460691.833334,2.8812953403658853e-4,1.2,0.466666666666667,72,second 25 %
309.098,HW,PreFentonGoethite,1875946.66666667,10813785976.333332,1.7347732521915082e-4,1.2,0.466666666666667,43,third 25 %
309.098,HW,PostFentonGoethite,2241541,8295042489.333333,2.702265844789122e-4,1.2,0.466666666666667,67,second 25 %
309.098,HW,PreFenton,2141558.5,8822958103.333334,2.4272567940574423e-4,1.2,0.466666666666667,57,second 25 %
309.098,SW,PreFenton,2246342.33333333,8442516687.333333,2.660749651467806e-4,1.2,0.466666666666667,67,second 25 %
309.098,SW,PreFentonGoethite,2381365.66666667,8882618607.166666,2.6809275192175185e-4,1.2,0.466666666666667,70,second 25 %
309.098,HW,PostFenton,1699556,8918337356.5,1.905687049123908e-4,1.2,0.466666666666667,51,second 25 %
309.098,SW,PostFenton,1862856.33333333,8884038661.5,2.0968575265281449e-4,1.2,0.466666666666667,60,second 25 %
309.1344,SW,PreFenton,2013217.33333333,8442516687.333333,2.3846175351407308e-4,1.375,0.375,62,second 25 %
309.1344,HW,PreFenton,1842300.5,8822958103.333334,2.0880757659995854e-4,1.375,0.375,51,second 25 %
309.1344,SW,PostFenton,1787426.66666667,8884038661.5,2.0119528232274454e-4,1.375,0.375,58,second 25 %
309.1344,SW,PostFentonGoethite,4423614,10442460691.833334,4.2361796999241245e-4,1.375,0.375,81,top 25 %
309.1344,HW,PostFentonGoethite,2797835,8295042489.333333,3.3729001431852344e-4,1.375,0.375,72,second 25 %
309.1344,HW,PreFentonGoethite,2506480.33333333,10813785976.333332,2.3178564277293116e-4,1.375,0.375,60,second 25 %
309.1344,SW,PreFentonGoethite,3440272.66666667,8882618607.166666,3.873038817507027e-4,1.375,0.375,80,top 25 %
309.1344,HW,PostFenton,1518277,8918337356.5,1.702421582979731e-4,1.375,0.375,49,third 25 %
309.1707,HW,PostFenton,2068461.66666667,8918337356.5,2.3193355263233028e-4,1.52941176470588,0.294117647058824,60,second 25 %
309.1707,HW,PreFenton,1766676.66666667,8822958103.333334,2.0023632051468265e-4,1.52941176470588,0.294117647058824,49,third 25 %
309.1707,HW,PreFentonGoethite,4325621.66666667,10813785976.333332,4.0000992031223587e-4,1.52941176470588,0.294117647058824,80,top 25 %
309.1707,SW,PreFentonGoethite,6895766.66666667,8882618607.166666,7.763213722925168e-4,1.52941176470588,0.294117647058824,91,top 25 %
309.1707,SW,PreFenton,3191931.66666667,8442516687.333333,3.7807821824689555e-4,1.52941176470588,0.294117647058824,77,top 25 %
309.1707,SW,PostFentonGoethite,9271576.66666667,10442460691.833334,8.87872785953375e-4,1.52941176470588,0.294117647058824,93,top 25 %
309.1707,SW,PostFenton,2430759.66666667,8884038661.5,2.736097578233924e-4,1.52941176470588,0.294117647058824,70,second 25 %
309.1707,HW,PostFentonGoethite,6160913,8295042489.333333,7.427222956268605e-4,1.52941176470588,0.294117647058824,90,top 25 %
311.0409,SW,PreFenton,1849820.5,8442516687.333333,2.1910771023708658e-4,0.923076923076923,0.692307692307692,58,second 25 %
311.0409,HW,PreFenton,1738486.5,8822958103.333334,1.970412280823589e-4,0.923076923076923,0.692307692307692,49,third 25 %
311.0409,HW,PreFentonGoethite,0,10813785976.333332,0,0.923076923076923,0.692307692307692,1,lowest 25%
311.0409,HW,PostFentonGoethite,0,8295042489.333333,0,0.923076923076923,0.692307692307692,1,lowest 25%
311.0409,SW,PreFentonGoethite,0,8882618607.166666,0,0.923076923076923,0.692307692307692,1,lowest 25%
311.0409,HW,PostFenton,1610132.5,8918337356.5,1.8054177988977715e-4,0.923076923076923,0.692307692307692,50,third 25 %
311.0409,SW,PostFenton,1390409.5,8884038661.5,1.5650646659446665e-4,0.923076923076923,0.692307692307692,55,second 25 %
311.0409,SW,PostFentonGoethite,0,10442460691.833334,0,0.923076923076923,0.692307692307692,1,lowest 25%
311.062,HW,PostFenton,1559960.5,8918337356.5,1.7491606760794325e-4,1.6,1.1,49,third 25 %
311.062,SW,PreFentonGoethite,0,8882618607.166666,0,1.6,1.1,1,lowest 25%
311.062,HW,PreFenton,0,8822958103.333334,0,1.6,1.1,2,lowest 25%
311.062,SW,PostFenton,0,8884038661.5,0,1.6,1.1,1,lowest 25%
311.062,HW,PostFentonGoethite,0,8295042489.333333,0,1.6,1.1,1,lowest 25%
311.062,SW,PreFenton,0,8442516687.333333,0,1.6,1.1,1,lowest 25%
311.062,HW,PreFentonGoethite,0,10813785976.333332,0,1.6,1.1,1,lowest 25%
311.062,SW,PostFentonGoethite,0,10442460691.833334,0,1.6,1.1,1,lowest 25%
311.0773,HW,PreFenton,2202664,8822958103.333334,2.4965141783545687e-4,1.14285714285714,0.571428571428571,58,second 25 %
311.0773,HW,PreFentonGoethite,0,10813785976.333332,0,1.14285714285714,0.571428571428571,1,lowest 25%
311.0773,SW,PreFenton,2552807.33333333,8442516687.333333,3.023751599050335e-4,1.14285714285714,0.571428571428571,71,second 25 %
311.0773,SW,PostFenton,2281181,8884038661.5,2.5677297082077766e-4,1.14285714285714,0.571428571428571,68,second 25 %
311.0773,HW,PostFentonGoethite,1499961,8295042489.333333,1.8082619853108803e-4,1.14285714285714,0.571428571428571,54,second 25 %
311.0773,HW,PostFenton,2017431.33333333,8918337356.5,2.2621159670114458e-4,1.14285714285714,0.571428571428571,59,second 25 %
311.0773,SW,PostFentonGoethite,1627880,10442460691.833334,1.55890459925131e-4,1.14285714285714,0.571428571428571,52,second 25 %
311.0773,SW,PreFentonGoethite,1511894,8882618607.166666,1.7020814096196533e-4,1.14285714285714,0.571428571428571,55,second 25 %
311.0984,SW,PostFentonGoethite,0,10442460691.833334,0,1.81818181818182,0.909090909090909,1,lowest 25%
311.0984,SW,PreFenton,0,8442516687.333333,0,1.81818181818182,0.909090909090909,1,lowest 25%
311.0984,HW,PostFenton,1672917.5,8918337356.5,1.8758176923871562e-4,1.81818181818182,0.909090909090909,51,second 25 %
311.0984,HW,PreFenton,0,8822958103.333334,0,1.81818181818182,0.909090909090909,2,lowest 25%
311.0984,SW,PostFenton,1937760,8884038661.5,2.1811701567638433e-4,1.81818181818182,0.909090909090909,61,second 25 %
311.0984,HW,PreFentonGoethite,0,10813785976.333332,0,1.81818181818182,0.909090909090909,2,lowest 25%
311.0984,SW,PreFentonGoethite,0,8882618607.166666,0,1.81818181818182,0.909090909090909,1,lowest 25%
311.0984,HW,PostFentonGoethite,0,8295042489.333333,0,1.81818181818182,0.909090909090909,1,lowest 25%
311.1136,SW,PreFenton,3300759.33333333,8442516687.333333,3.9096864780683227e-4,1.33333333333333,0.466666666666667,77,top 25 %
311.1136,HW,PostFentonGoethite,4046663.33333333,8295042489.333333,4.878411820719387e-4,1.33333333333333,0.466666666666667,82,top 25 %
311.1136,HW,PreFenton,2415235,8822958103.333334,2.7374435781209465e-4,1.33333333333333,0.466666666666667,63,second 25 %
311.1136,HW,PostFenton,2487025.33333333,8918337356.5,2.7886647857301543e-4,1.33333333333333,0.466666666666667,67,second 25 %
311.1136,SW,PostFenton,3890487.33333333,8884038661.5,4.379187756344649e-4,1.33333333333333,0.466666666666667,82,top 25 %
311.1136,HW,PreFentonGoethite,2830292,10813785976.333332,2.6172998117350175e-4,1.33333333333333,0.466666666666667,66,second 25 %
311.1136,SW,PreFentonGoethite,4293084,8882618607.166666,4.8331288214223877e-4,1.33333333333333,0.466666666666667,84,top 25 %
311.1136,SW,PostFentonGoethite,6667160.33333333,10442460691.833334,6.384664046231433e-4,1.33333333333333,0.466666666666667,88,top 25 %
311.15,SW,PreFentonGoethite,4329272,8882618607.166666,4.873869059859286e-4,1.5,0.375,84,top 25 %
311.15,SW,PreFenton,2792690,8442516687.333333,3.307888042661487e-4,1.5,0.375,74,second 25 %
311.15,SW,PostFenton,2297916.66666667,8884038661.5,2.586567612121e-4,1.5,0.375,68,second 25 %
311.15,HW,PostFentonGoethite,3573069,8295042489.333333,4.3074752234176504e-4,1.5,0.375,79,top 25 %
311.15,HW,PreFentonGoethite,2841817.66666667,10813785976.333332,2.627958120205237e-4,1.5,0.375,66,second 25 %
311.15,HW,PostFenton,1643681.66666667,8918337356.5,1.843035984132958e-4,1.5,0.375,50,third 25 %
311.15,SW,PostFentonGoethite,6138952.66666667,10442460691.833334,5.878837227960762e-4,1.5,0.375,87,top 25 %
311.15,HW,PreFenton,1709362.66666667,8822958103.333334,1.9374031324266051e-4,1.5,0.375,49,third 25 %
311.1864,SW,PreFenton,1481587.5,8442516687.333333,1.7549121368310575e-4,1.64705882352941,0.294117647058824,52,second 25 %
311.1864,HW,PreFentonGoethite,1761504,10813785976.333332,1.6289429103323897e-4,1.64705882352941,0.294117647058824,41,third 25 %
311.1864,HW,PostFenton,0,8918337356.5,0,1.64705882352941,0.294117647058824,2,lowest 25%
311.1864,SW,PostFenton,0,8884038661.5,0,1.64705882352941,0.294117647058824,1,lowest 25%
311.1864,SW,PreFentonGoethite,2663571.33333333,8882618607.166666,2.998633005794384e-4,1.64705882352941,0.294117647058824,74,second 25 %
311.1864,HW,PreFenton,0,8822958103.333334,0,1.64705882352941,0.294117647058824,2,lowest 25%
311.1864,HW,PostFentonGoethite,1894397.66666667,8295042489.333333,2.2837709018400958e-4,1.64705882352941,0.294117647058824,60,second 25 %
311.1864,SW,PostFentonGoethite,3083342.33333333,10442460691.833334,2.952697093458728e-4,1.64705882352941,0.294117647058824,73,second 25 %
311.2228,HW,PreFentonGoethite,0,10813785976.333332,0,1.77777777777778,0.222222222222222,2,lowest 25%
311.2228,SW,PreFentonGoethite,1671748.33333333,8882618607.166666,1.882044481775376e-4,1.77777777777778,0.222222222222222,57,second 25 %
311.2228,SW,PostFenton,0,8884038661.5,0,1.77777777777778,0.222222222222222,2,lowest 25%
311.2228,HW,PreFenton,0,8822958103.333334,0,1.77777777777778,0.222222222222222,2,lowest 25%
311.2228,HW,PostFentonGoethite,0,8295042489.333333,0,1.77777777777778,0.222222222222222,1,lowest 25%
311.2228,SW,PostFentonGoethite,0,10442460691.833334,0,1.77777777777778,0.222222222222222,1,lowest 25%
311.2228,HW,PostFenton,0,8918337356.5,0,1.77777777777778,0.222222222222222,2,lowest 25%
311.2228,SW,PreFenton,0,8442516687.333333,0,1.77777777777778,0.222222222222222,1,lowest 25%
311.2955,SW,PostFenton,0,8884038661.5,0,2,0.1,2,lowest 25%
311.2955,HW,PreFenton,0,8822958103.333334,0,2,0.1,2,lowest 25%
311.2955,SW,PreFenton,0,8442516687.333333,0,2,0.1,1,lowest 25%
311.2955,HW,PostFentonGoethite,0,8295042489.333333,0,2,0.1,1,lowest 25%
311.2955,HW,PreFentonGoethite,0,10813785976.333332,0,2,0.1,2,lowest 25%
311.2955,HW,PostFenton,0,8918337356.5,0,2,0.1,2,lowest 25%
311.2955,SW,PreFentonGoethite,0,8882618607.166666,0,2,0.1,1,lowest 25%
311.2955,SW,PostFentonGoethite,1781445.5,10442460691.833334,1.705963328541139e-4,2,0.1,54,second 25 %
312.1565,SW,PostFentonGoethite,1887505.33333333,10442460691.833334,1.807529268278193e-4,1.64285714285714,0.357142857142857,56,second 25 %
312.1565,SW,PostFenton,0,8884038661.5,0,1.64285714285714,0.357142857142857,2,lowest 25%
312.1565,SW,PreFentonGoethite,2148239.33333333,8882618607.166666,2.4184752586361074e-4,1.64285714285714,0.357142857142857,67,second 25 %
312.1565,HW,PostFenton,0,8918337356.5,0,1.64285714285714,0.357142857142857,2,lowest 25%
312.1565,HW,PreFenton,1454878,8822958103.333334,1.648968501222219e-4,1.64285714285714,0.357142857142857,47,third 25 %
312.1565,HW,PostFentonGoethite,1721159.66666667,8295042489.333333,2.0749256786567688e-4,1.64285714285714,0.357142857142857,57,second 25 %
312.1565,SW,PreFenton,0,8442516687.333333,0,1.64285714285714,0.357142857142857,1,lowest 25%
312.1565,HW,PreFentonGoethite,2100606.66666667,10813785976.333332,1.9425265778923154e-4,1.64285714285714,0.357142857142857,49,third 25 %
313.0565,SW,PreFenton,1752850.66666667,8442516687.333333,2.076218184201574e-4,1.07692307692308,0.692307692307692,55,second 25 %
313.0565,HW,PreFentonGoethite,0,10813785976.333332,0,1.07692307692308,0.692307692307692,2,lowest 25%
313.0565,SW,PostFenton,2227281.33333333,8884038661.5,2.507059478461647e-4,1.07692307692308,0.692307692307692,66,second 25 %
313.0565,HW,PostFentonGoethite,0,8295042489.333333,0,1.07692307692308,0.692307692307692,1,lowest 25%
313.0565,HW,PostFenton,2168916.33333333,8918337356.5,2.4319738608593306e-4,1.07692307692308,0.692307692307692,62,second 25 %
313.0565,SW,PostFentonGoethite,0,10442460691.833334,0,1.07692307692308,0.692307692307692,1,lowest 25%
313.0565,HW,PreFenton,1716495.5,8822958103.333334,1.9454875336555254e-4,1.07692307692308,0.692307692307692,49,third 25 %
