"Forest","Mass","fenton","PostGoethite","PreGoethite"
"SW",381.0616,"PreFenton",,3307668.33333333
"SW",381.0675,"PostFenton",,7598984
"SW",381.0827,"PostFenton",4888486.66666667,11198348
"SW",381.0827,"PreFenton",4754301.33333333,16550213
"SW",381.098,"PreFenton",,2638324
"SW",381.1038,"PostFenton",8944897.66666667,20776166.6666667
"SW",381.1038,"PreFenton",3269165.33333333,3436362.66666667
"SW",381.1191,"PostFenton",15430235.3333333,16065771
"SW",381.1191,"PreFenton",10917425.3333333,14969167
"SW",381.1225,"PostFenton",2613340,
"SW",381.1225,"PreFenton",1813213,
"SW",381.1312,"PreFenton",,11724797.3333333
"SW",381.132,"PreFenton",101683423.333333,
"SW",381.1402,"PostFenton",10012598.3333333,8380315.33333333
"SW",381.1402,"PreFenton",2827318.66666667,1985962.33333333
"SW",381.1545,"PostFenton",9615290,
"SW",381.1555,"PostFenton",35421455.6666667,20066207.3333333
"SW",381.1555,"PreFenton",23062074.6666667,18424836.3333333
"SW",381.1589,"PostFenton",3923899.33333333,
"SW",381.1589,"PreFenton",2386150,
"SW",381.1766,"PostFenton",8665707,4150522.33333333
"SW",381.1766,"PreFenton",5054357.33333333,3360095.33333333
"SW",381.1908,"PostFenton",12308420.3333333,
"SW",381.1919,"PostFenton",49159449.6666667,16652883.6666667
"SW",381.1919,"PreFenton",41174596,26934969
"SW",381.1952,"PreFenton",8192239.33333333,
"SW",381.2283,"PostFenton",8225400.66666667,
"SW",381.2283,"PreFenton",11903223.6666667,6113987.33333333
"SW",381.2316,"PostFenton",12888015,8000435.66666667
"SW",381.2316,"PreFenton",9872291.33333333,5242222.66666667
"SW",381.2646,"PostFenton",4317826.66666667,
"SW",381.3738,"PostFenton",2716832.33333333,3105070.66666667
"SW",381.3738,"PreFenton",,3006529.66666667
"SW",382.078,"PreFenton",,1791408.33333333
"SW",382.1004,"PreFenton",,2054241.66666667
"SW",382.1144,"PreFenton",,1783141
"SW",382.1256,"PostFenton",,1691807.66666667
"SW",382.162,"PostFenton",2804085,
"SW",382.162,"PreFenton",2379405,2003399.66666667
"SW",382.1984,"PostFenton",2832083.66666667,
"SW",382.1984,"PreFenton",,1950503.33333333
"SW",383.0256,"PostFenton",,4713182.33333333
"SW",383.0256,"PreFenton",,4220767.66666667
"SW",383.0409,"PreFenton",,4143630.33333333
"SW",383.062,"PostFenton",2277220.66666667,10872551.6666667
"SW",383.062,"PreFenton",,11245758.6666667
"SW",383.0772,"PreFenton",1785711.33333333,4248088.33333333
"SW",383.0831,"PostFenton",4725865.66666667,16701165.3333333
"SW",383.0831,"PreFenton",2244805.66666667,
"SW",383.0984,"PostFenton",7575320.33333333,15094171.6666667
"SW",383.0984,"PreFenton",5781193.66666667,15207283.3333333
"SW",383.1136,"PreFenton",2038306.66666667,3268642.33333333
"SW",383.1195,"PostFenton",9631518,25889868
"SW",383.1195,"PreFenton",2491428,3514745.33333333
"SW",383.1348,"PostFenton",21262114,18977189
"SW",383.1348,"PreFenton",12557010.3333333,13090344
"SW",383.1381,"PostFenton",3097720.33333333,
"SW",383.15,"PreFenton",2397569,2376321.33333333
"SW",383.1559,"PostFenton",2626685.33333333,2813013
"SW",383.1572,"PostFenton",3701544,
"SW",383.1572,"PreFenton",2180141.33333333,
"SW",383.1711,"PostFenton",37172353.3333333,18820185
"SW",383.1711,"PreFenton",23233243.3333333,16786994
"SW",383.1864,"PostFenton",1961605,
"SW",383.1864,"PreFenton",2396639,
"SW",383.1923,"PostFenton",3867099.66666667,2284894.33333333
"SW",383.1936,"PostFenton",4954929.66666667,
"SW",383.1936,"PreFenton",4344203.66666667,2837901.33333333
"SW",383.2075,"PostFenton",36405045.3333333,10755170.3333333
"SW",383.2075,"PreFenton",34015289.6666667,21151974.6666667
"SW",383.23,"PostFenton",3667771.33333333,
"SW",383.23,"PreFenton",5383231,2928535
"SW",383.2439,"PostFenton",5563540,
"SW",383.2439,"PreFenton",6659479.66666667,3624859.33333333
"SW",383.2803,"PostFenton",11013277.6666667,
"SW",383.3167,"PostFenton",2163196.66666667,
"SW",384.0936,"PostFenton",,1786264.33333333
"SW",384.1412,"PostFenton",3579091.33333333,2669050
"SW",384.1412,"PreFenton",,2075105.66666667
"SW",384.1525,"PostFenton",5748438.33333333,3379196.66666667
"SW",384.1525,"PreFenton",4844488.66666667,2927077
"SW",384.1776,"PostFenton",6450908.66666667,2102957.66666667
"SW",384.1776,"PreFenton",5189923.66666667,3073686.33333333
"SW",384.214,"PostFenton",3539174,
"SW",384.214,"PreFenton",5494402,2571594.33333333
"SW",385.0201,"PreFenton",,3857098.33333333
"SW",385.0412,"PostFenton",,6650415
"SW",385.0412,"PreFenton",,4793039.66666667
"SW",385.0565,"PreFenton",,6415059.33333333
"SW",385.0776,"PostFenton",3057773.66666667,11998775.6666667
"SW",385.0776,"PreFenton",2189816.66666667,9543044
"SW",385.0929,"PostFenton",,2419601
"SW",385.0929,"PreFenton",3169788.33333333,5914333
"SW",385.0988,"PostFenton",,16461373
"SW",385.114,"PostFenton",10026615,16253846
"SW",385.114,"PreFenton",6275585.33333333,11540535.6666667
"SW",385.1174,"PostFenton",4120183.66666667,
"SW",385.1174,"PreFenton",10661719.3333333,4108003.66666667
"SW",385.1293,"PostFenton",2883706.66666667,2236996.33333333
"SW",385.1293,"PreFenton",4726959.33333333,5090022.66666667
"SW",385.1351,"PostFenton",,7648155
"SW",385.1365,"PostFenton",6579836.66666667,4058694.33333333
"SW",385.1365,"PreFenton",4995932,3675710
"SW",385.1504,"PostFenton",23656064,17679263
"SW",385.1504,"PreFenton",12009993.6666667,10993046.6666667
"SW",385.1657,"PostFenton",4438660,2246562.33333333
"SW",385.1657,"PreFenton",5437624,3896731
"SW",385.1729,"PostFenton",7965659,3251961.66666667
"SW",385.1729,"PreFenton",7439546,5343644.33333333
"SW",385.1785,"PostFenton",4185393.66666667,1910693.66666667
"SW",385.1785,"PreFenton",2312464.33333333,
"SW",385.1868,"PostFenton",32850227.6666667,13565522.3333333
"SW",385.1868,"PreFenton",20953618.3333333,13395360.3333333
"SW",385.202,"PostFenton",2829965,
"SW",385.202,"PreFenton",3036523.33333333,2018212
"SW",385.2093,"PostFenton",7423631,
"SW",385.2093,"PreFenton",7027906,3841787.33333333
"SW",385.2232,"PostFenton",17211709,4738310
"SW",385.2232,"PreFenton",18012699,9655721.66666667
"SW",385.2456,"PostFenton",3543021.66666667,
"SW",385.2456,"PreFenton",5084021.33333333,2498479.66666667
"SW",385.2596,"PostFenton",3545243.66666667,
"SW",385.2596,"PreFenton",3384355.33333333,
"SW",386.1205,"PostFenton",,3504948.66666667
"SW",386.1205,"PreFenton",,2463036
"SW",386.1569,"PostFenton",5879334.33333333,3519464
"SW",386.1569,"PreFenton",3669575.33333333,3213125.33333333
"SW",386.1933,"PostFenton",7569285,2879984.66666667
"SW",386.1933,"PreFenton",6856784,3826851.66666667
"SW",386.2045,"PreFenton",1980242.66666667,
"SW",386.9994,"PreFenton",,2800666
"SW",387.0358,"PreFenton",,6973987
"SW",387.0569,"PostFenton",,8320359.66666667
"SW",387.0569,"PreFenton",,4739283
"SW",387.0603,"PostFenton",1698308,3108200.33333333
"SW",387.0722,"PostFenton",,3242688.66666667
"SW",387.0722,"PreFenton",3061355.33333333,8554369.66666667
"SW",387.0933,"PostFenton",3557814.33333333,11254469.6666667
"SW",387.0933,"PreFenton",2163312,6306012.33333333
"SW",387.1085,"PostFenton",3020047.66666667,3688307.66666667
"SW",387.1085,"PreFenton",5811144.66666667,8746890.66666667
"SW",387.1115,"PreFenton",,4468619.33333333
"SW",387.1119,"PostFenton",4300219.33333333,
"SW",387.1144,"PostFenton",,3772106
"SW",387.1297,"PostFenton",9482346,13959886
"SW",387.1297,"PreFenton",4494968,6582160
"SW",387.1449,"PostFenton",6849987,4214140.33333333
"SW",387.1449,"PreFenton",8295377,7205097
"SW",387.1521,"PostFenton",3757850.33333333,2773203
"SW",387.1521,"PreFenton",2446802.66666667,
"SW",387.1661,"PostFenton",23601949.3333333,15081515.6666667
"SW",387.1661,"PreFenton",12058240,9648707.66666667
"SW",387.1813,"PostFenton",7243212,3394436.66666667
"SW",387.1813,"PreFenton",9063726.66666667,5766045
"SW",387.1885,"PostFenton",6403875.33333333,3371910.33333333
"SW",387.1885,"PreFenton",5023706.33333333,3993161
"SW",387.2024,"PostFenton",31193211.6666667,8775390.66666667
"SW",387.2024,"PreFenton",28877107,15395404.3333333
"SW",387.2177,"PostFenton",2765780.66666667,
"SW",387.2177,"PreFenton",3621686.33333333,2178640.33333333
"SW",387.2249,"PostFenton",9132843.66666667,
"SW",387.2249,"PreFenton",11796109.3333333,5988263.66666667
"SW",387.2388,"PostFenton",10805380.3333333,
"SW",387.2388,"PreFenton",11818640.3333333,5869824.33333333
"SW",387.2752,"PreFenton",1969304.33333333,
"SW",388.1362,"PostFenton",1814789.33333333,3714314.66666667
"SW",388.1362,"PreFenton",,1730013
"SW",388.1514,"PreFenton",2390019,
"SW",388.1548,"PreFenton",2440025,
"SW",388.1725,"PostFenton",4795405.66666667,4164882.66666667
"SW",388.1725,"PreFenton",3611485,2974694
"SW",388.1878,"PreFenton",5607947,2334526.66666667
"SW",388.2089,"PostFenton",3016726.66666667,
"SW",389.015,"PreFenton",,4753413.33333333
"SW",389.0362,"PostFenton",,2418302.66666667
"SW",389.0514,"PostFenton",,3648300.33333333
"SW",389.0514,"PreFenton",2375704.33333333,10412387
"SW",389.0725,"PostFenton",,7435057.33333333
"SW",389.0725,"PreFenton",,2856637.33333333
"SW",389.0759,"PostFenton",2533259,4842289.66666667
"SW",389.0878,"PostFenton",2721507,5056308.66666667
"SW",389.0878,"PreFenton",6073717.33333333,14117910.3333333
"SW",389.1089,"PostFenton",4172008,11145699.6666667
"SW",389.1089,"PreFenton",2025423,4235973.66666667
"SW",389.1202,"PostFenton",,2225809
"SW",389.1242,"PostFenton",7403755.33333333,6582759
"SW",389.1242,"PreFenton",9453607.66666667,12441972
"SW",389.1272,"PostFenton",38621078.6666667,
"SW",389.1272,"PreFenton",49608744.3333333,31426250.3333333
"SW",389.1453,"PostFenton",9360624.33333333,11660438.3333333
"SW",389.1453,"PreFenton",3035009.33333333,3384185.33333333
"SW",389.1606,"PostFenton",13944051.6666667,6403908.66666667
"SW",389.1606,"PreFenton",14454148.3333333,10302503.3333333
"SW",389.1678,"PreFenton",,1814740
"SW",389.1817,"PostFenton",21633614,10244595.6666667
"SW",389.1817,"PreFenton",11283849,8743980.33333333
"SW",389.197,"PostFenton",10243324.3333333,3617442
"SW",389.197,"PreFenton",12111244,7060869.33333333
"SW",389.2042,"PostFenton",3569235,2593614
"SW",389.2042,"PreFenton",4246755.33333333,2912647
"SW",389.2181,"PostFenton",16820822,4160849
"SW",389.2181,"PreFenton",15423547.3333333,8609503.66666667
"SW",389.2333,"PostFenton",2711556.33333333,
"SW",389.2333,"PreFenton",3877609,1884472.66666667
"SW",389.2545,"PostFenton",5781940,
"SW",389.2545,"PreFenton",7212781.66666667,3937000.33333333
"SW",389.2909,"PreFenton",1976053,
"SW",390.0831,"PreFenton",,2277289
"SW",390.1266,"PreFenton",2667596,
"SW",390.1518,"PostFenton",,2275525.33333333
"SW",390.1671,"PreFenton",3826260.66666667,2717628
"SW",390.1882,"PostFenton",,5117303.66666667
"SW",390.2068,"PreFenton",2036487.33333333,
"SW",390.2398,"PreFenton",2314168.66666667,
"SW",391.0307,"PostFenton",,3338280
"SW",391.0307,"PreFenton",,8564180.66666667
"SW",391.0459,"PreFenton",,1907074.66666667
"SW",391.0518,"PostFenton",,2407980.33333333
"SW",391.0552,"PostFenton",,2782253
"SW",391.0671,"PostFenton",2089459,6128858.33333333
"SW",391.0671,"PreFenton",3688371.66666667,14289031.6666667
"SW",391.0882,"PostFenton",2183842.33333333,7370292
"SW",391.0882,"PreFenton",,1838476
"SW",391.1035,"PostFenton",6464165.33333333,7905505.66666667
"SW",391.1035,"PreFenton",10141456,19426788.6666667
"SW",391.1246,"PostFenton",7373141,13211878.3333333
"SW",391.1246,"PreFenton",,2344596
"SW",391.1398,"PostFenton",18163373.3333333,11641065.3333333
"SW",391.1398,"PreFenton",18627010,16051692.6666667
"SW",391.1428,"PostFenton",15337134,
"SW",391.1428,"PreFenton",30461720,19620675
"SW",391.161,"PostFenton",11502599,9421720.33333333
"SW",391.161,"PreFenton",4463387.33333333,3904327
"SW",391.1762,"PostFenton",20705632,8715163.33333333
"SW",391.1762,"PreFenton",20208073.3333333,12717557
"SW",391.1974,"PostFenton",18245305.6666667,5892682.33333333
"SW",391.1974,"PreFenton",18553293,11994617.3333333
"SW",391.2126,"PostFenton",9361768,2662562.66666667
"SW",391.2126,"PreFenton",12235898.6666667,6888274
"SW",391.2337,"PostFenton",9126934.66666667,
"SW",391.2337,"PreFenton",7049684.66666667,3982849.66666667
"SW",391.249,"PreFenton",2977922.33333333,
"SW",391.2524,"PostFenton",2317851,
"SW",391.2701,"PreFenton",7472944.66666667,3935071.33333333
"SW",392.0623,"PreFenton",,2045366.33333333
"SW",392.0987,"PreFenton",,2242067.66666667
"SW",392.1198,"PostFenton",2036265,2326105.66666667
"SW",392.1351,"PreFenton",,1802097
"SW",392.1497,"PreFenton",2166063.66666667,
"SW",392.1827,"PreFenton",3699168.66666667,2744443
"SW",392.2191,"PreFenton",2193554.33333333,
"SW",393.0099,"PreFenton",,3392383
"SW",393.0463,"PostFenton",,6192739
"SW",393.0463,"PreFenton",,12684508
"SW",393.0616,"PreFenton",,2565001.66666667
"SW",393.0675,"PostFenton",,4331111
"SW",393.0827,"PostFenton",3903898,8485482
"SW",393.0827,"PreFenton",5110237.66666667,16774371.3333333
"SW",393.0857,"PreFenton",4814985,
"SW",393.0861,"PostFenton",1978949.33333333,
"SW",393.0861,"PreFenton",,3086222.66666667
"SW",393.098,"PreFenton",,2104380
"SW",393.1038,"PostFenton",5109833.33333333,12330264.6666667
"SW",393.1038,"PreFenton",1935670.66666667,2634642.33333333
"SW",393.1191,"PostFenton",13624055,12953542
"SW",393.1191,"PreFenton",12872505.6666667,17970411
"SW",393.1225,"PostFenton",3253495.33333333,
"SW",393.1225,"PreFenton",2825018.33333333,
"SW",393.1402,"PostFenton",11722149.6666667,12259956.6666667
"SW",393.1402,"PreFenton",2662888,2052420.33333333
"SW",393.1555,"PostFenton",32972201,18292685
"SW",393.1555,"PreFenton",27671360.3333333,19554205
"SW",393.1589,"PreFenton",2467222.33333333,
"SW",393.1766,"PostFenton",10143149.3333333,5779067.33333333
"SW",393.1766,"PreFenton",5159406.66666667,2889462.66666667
"SW",393.1919,"PostFenton",22362203,7713065
"SW",393.1919,"PreFenton",22950044.3333333,13640954
"SW",393.1952,"PreFenton",2761031.66666667,
"SW",393.213,"PostFenton",6699444.33333333,3037656
"SW",393.213,"PreFenton",4245323,2297512.66666667
"SW",393.2283,"PostFenton",7809463.66666667,2066394.66666667
"SW",393.2283,"PreFenton",11333795,5322668
"SW",393.2316,"PreFenton",3247779.33333333,
"SW",393.2646,"PreFenton",2163540.66666667,
"SW",394.078,"PreFenton",,2042029.66666667
"SW",394.0991,"PostFenton",,3406801.66666667
"SW",394.1144,"PreFenton",,1894154.33333333
"SW",394.1355,"PostFenton",2476139.33333333,2889688.33333333
"SW",394.162,"PreFenton",2115743,2307006.33333333
"SW",394.1653,"PreFenton",2927775.66666667,
"SW",394.1984,"PreFenton",3339770.66666667,2131995
"SW",395.0256,"PostFenton",,4554700.33333333
"SW",395.0256,"PreFenton",,6210492.33333333
"SW",395.0409,"PreFenton",,3057770
"SW",395.062,"PostFenton",2397468.66666667,9297533.33333333
"SW",395.062,"PreFenton",2467214.66666667,14919278
"SW",395.0772,"PreFenton",,3142427.66666667
"SW",395.0831,"PostFenton",2173387.33333333,11424385
"SW",395.0984,"PostFenton",7540515.66666667,12047320.6666667
"SW",395.0984,"PreFenton",6744895.66666667,17614453
"SW",395.1014,"PostFenton",,2371545.33333333
"SW",395.1136,"PreFenton",,2311799.66666667
"SW",395.1195,"PostFenton",20624509,16317404.3333333
"SW",395.1195,"PreFenton",22979054,16658723.6666667
"SW",395.1348,"PostFenton",23069823.6666667,19164127.3333333
"SW",395.1348,"PreFenton",15374149.6666667,16915409.3333333
"SW",395.1381,"PostFenton",2669867,
"SW",395.1559,"PostFenton",9662937,8350690.66666667
"SW",395.1559,"PreFenton",2677065,2082431.66666667
"SW",395.1711,"PostFenton",45888646.6666667,22300304
"SW",395.1711,"PreFenton",31442764,22570626.6666667
"SW",395.1745,"PreFenton",3064311,
"SW",395.1923,"PostFenton",20161674.6666667,7129065.33333333
"SW",395.1923,"PreFenton",6996132.66666667,2991921.66666667
"SW",395.1936,"PreFenton",4315983.33333333,2452444.33333333
"SW",395.2075,"PostFenton",21992589.3333333,6584641
"SW",395.2075,"PreFenton",22658215.3333333,12779145.6666667
"SW",395.23,"PreFenton",1924267,
"SW",395.2439,"PostFenton",6070420,
"SW",395.2439,"PreFenton",8673794.33333333,4638352.66666667
"SW",395.2473,"PostFenton",7191359,3222343.66666667
"SW",395.2473,"PreFenton",5083139.33333333,2866662.66666667
"SW",395.3895,"PostFenton",2407258,2793312.66666667
"SW",395.3895,"PreFenton",1688602.66666667,2710529.66666667
"SW",396.0936,"PreFenton",,2050521.33333333
"SW",396.1147,"PostFenton",,5372719.66666667
"SW",396.1511,"PostFenton",,2476683
"SW",396.1776,"PreFenton",2869061.33333333,
"SW",396.214,"PostFenton",2300997,
"SW",396.214,"PreFenton",3906891,2134767.33333333
"SW",397.0201,"PreFenton",,2746324
"SW",397.0412,"PostFenton",,7266245
"SW",397.0412,"PreFenton",,8098434.66666667
"SW",397.0565,"PreFenton",,4778629
"SW",397.0624,"PostFenton",,2745629.33333333
"SW",397.0776,"PostFenton",3796615,11845578.6666667
"SW",397.0776,"PreFenton",3031847,14481374
"SW",397.0929,"PreFenton",2103252,4656779.33333333
"SW",397.0988,"PostFenton",8749877,31116579
"SW",397.0988,"PreFenton",1613439.66666667,2203276.33333333
"SW",397.114,"PostFenton",11126925.3333333,15835770.6666667
"SW",397.114,"PreFenton",7785943.33333333,14131855
"SW",397.1293,"PreFenton",2404996.33333333,3276946
"SW",397.1351,"PostFenton",11339920.3333333,10201043.3333333
"SW",397.1351,"PreFenton",3310895.66666667,2409789.33333333
"SW",397.1504,"PostFenton",29556883.3333333,22329301.6666667
"SW",397.1504,"PreFenton",16909106.3333333,15306048
"SW",397.1538,"PostFenton",3330366.66666667,
"SW",397.1657,"PostFenton",2194070,
"SW",397.1657,"PreFenton",2737972.33333333,2325656
"SW",397.1715,"PostFenton",3806700.33333333,3393497
"SW",397.1729,"PostFenton",4261015,
"SW",397.1729,"PreFenton",3145355,2258414.66666667
"SW",397.1868,"PostFenton",47358105.3333333,21299846
"SW",397.1868,"PreFenton",30809570.6666667,21407729.3333333
"SW",397.1902,"PreFenton",2560312.33333333,
"SW",397.202,"PreFenton",2338277,
"SW",397.2093,"PostFenton",6305949,
"SW",397.2093,"PreFenton",7172923,3990175.33333333
"SW",397.2232,"PostFenton",17911285.3333333,4784438
"SW",397.2232,"PreFenton",20154514.3333333,10861900.6666667
"SW",397.2265,"PostFenton",17458677.3333333,11697463
"SW",397.2265,"PreFenton",10322067.3333333,6824269.33333333
"SW",397.2456,"PostFenton",3701923.33333333,
"SW",397.2456,"PreFenton",6093974,3137190
"SW",397.2596,"PostFenton",3516581.66666667,
"SW",397.2596,"PreFenton",3580056,2026664
"SW",397.3323,"PostFenton",2870791.33333333,
"SW",398.1093,"PostFenton",,1800550.66666667
"SW",398.1093,"PreFenton",2205119.33333333,2673463
"SW",398.1304,"PostFenton",,5467924.33333333
"SW",398.1569,"PostFenton",3263120.33333333,2399853.66666667
"SW",398.1569,"PreFenton",3118363.66666667,3360404.33333333
"SW",398.1933,"PostFenton",4807659.66666667,
"SW",398.1933,"PreFenton",4258764,2707951.66666667
"SW",398.2045,"PostFenton",1757847.66666667,
"SW",398.2045,"PreFenton",1960482.66666667,
"SW",399.0205,"PostFenton",,2876648.66666667
"SW",399.0205,"PreFenton",,2000670.66666667
"SW",399.0358,"PreFenton",,5357174.33333333
"SW",399.0569,"PostFenton",,10156269.6666667
"SW",399.0569,"PreFenton",,8298788.33333333
"SW",399.0722,"PreFenton",2275910,6574374.66666667
"SW",399.078,"PostFenton",,3740742
"SW",399.0933,"PostFenton",4880847,13612616
"SW",399.0933,"PreFenton",3184712.66666667,11753087.3333333
"SW",399.0967,"PostFenton",1932325,
"SW",399.1085,"PreFenton",3553696,5933014.66666667
"SW",399.1144,"PostFenton",5160061,39045365.6666667
"SW",399.124,"PostFenton",2230398.66666667,
"SW",399.1297,"PostFenton",13121322.3333333,17526349
"SW",399.1297,"PreFenton",7010040.66666667,10729092.6666667
"SW",399.133,"PreFenton",8663118,2610992
"SW",399.1449,"PostFenton",3716055,2329508.33333333
"SW",399.1449,"PreFenton",4566437,4882738
"SW",399.1508,"PostFenton",,5361914.66666667
"SW",399.1521,"PostFenton",3690797.66666667,
"SW",399.1521,"PreFenton",2694224.66666667,2300211
"SW",399.1661,"PostFenton",33276378.3333333,20415399.3333333
"SW",399.1661,"PreFenton",15078482.6666667,12996917.3333333
"SW",399.1813,"PostFenton",3821362,
"SW",399.1813,"PreFenton",4939860.66666667,3742690.33333333
