soil,Forest,Treatment,Mass,Class,intensity
Soil_22,SW,PostFentonGoethite,375.2024,Protein,16954699
Soil_22,SW,PostFentonGoethite,375.2177,Lignin,2695503
Soil_22,SW,PostFentonGoethite,375.2388,Protein,5792085
Soil_22,SW,PostFentonGoethite,377.0514,Lignin,0
Soil_22,SW,PostFentonGoethite,377.0878,Lignin,4100978
Soil_22,SW,PostFentonGoethite,377.1242,Lignin,12590973
Soil_22,SW,PostFentonGoethite,377.1453,AminoSugar,21841795
Soil_22,SW,PostFentonGoethite,377.1606,Lignin,25896840
Soil_22,SW,PostFentonGoethite,377.1817,Protein,9373582
Soil_22,SW,PostFentonGoethite,377.197,Lignin,9594770
Soil_22,SW,PostFentonGoethite,377.2181,Protein,6653848
Soil_22,SW,PostFentonGoethite,379.0307,ConHC,0
Soil_22,SW,PostFentonGoethite,379.0671,Lignin,1907627
Soil_22,SW,PostFentonGoethite,379.1035,Lignin,7537077
Soil_22,SW,PostFentonGoethite,379.1246,Carb,6622651
Soil_22,SW,PostFentonGoethite,379.161,AminoSugar,18094533
Soil_22,SW,PostFentonGoethite,379.1762,Lignin,39799242
Soil_22,SW,PostFentonGoethite,379.2126,Lipid,7430612
Soil_22,SW,PostFentonGoethite,381.0827,Lignin,4673504
Soil_22,SW,PostFentonGoethite,381.1191,Lignin,14789610
Soil_22,SW,PostFentonGoethite,381.1402,Carb,10804208
Soil_22,SW,PostFentonGoethite,381.1555,Lignin,34548724
Soil_22,SW,PostFentonGoethite,381.1766,AminoSugar,7588858
Soil_22,SW,PostFentonGoethite,381.1919,Protein,42593278
Soil_22,SW,PostFentonGoethite,381.2283,Lipid,5184520
Soil_22,SW,PostFentonGoethite,382.162,Lignin,2443528
Soil_22,SW,PostFentonGoethite,383.0256,Tannin,0
Soil_22,SW,PostFentonGoethite,383.062,Tannin,1825275
Soil_22,SW,PostFentonGoethite,383.0984,Lignin,7349764
Soil_22,SW,PostFentonGoethite,383.1195,Carb,8392202
Soil_22,SW,PostFentonGoethite,383.1348,Lignin,20942350
Soil_22,SW,PostFentonGoethite,383.2075,Protein,28642850
Soil_22,SW,PostFentonGoethite,383.2439,Lipid,4276779
Soil_22,SW,PostFentonGoethite,384.214,Protein,2776364
Soil_22,SW,PostFentonGoethite,385.0776,Tannin,2654221
Soil_22,SW,PostFentonGoethite,385.0929,Lignin,0
Soil_22,SW,PostFentonGoethite,385.114,Lignin,9396247
Soil_22,SW,PostFentonGoethite,385.1174,Carb,2109464
Soil_22,SW,PostFentonGoethite,385.1293,Lignin,2451995
Soil_22,SW,PostFentonGoethite,385.1504,Lignin,23965728
Soil_22,SW,PostFentonGoethite,385.1657,Lignin,3918884
Soil_22,SW,PostFentonGoethite,385.1868,Protein,30257193
Soil_22,SW,PostFentonGoethite,385.2232,Protein,13299763
Soil_22,SW,PostFentonGoethite,386.1569,Protein,6006049
Soil_22,SW,PostFentonGoethite,386.1933,Protein,6826282
Soil_22,SW,PostFentonGoethite,387.0569,Tannin,0
Soil_22,SW,PostFentonGoethite,387.0722,Lignin,0
Soil_22,SW,PostFentonGoethite,387.0933,Tannin,3428875
Soil_22,SW,PostFentonGoethite,387.1085,Lignin,2181647
Soil_22,SW,PostFentonGoethite,387.1297,Lignin,10019348
Soil_22,SW,PostFentonGoethite,387.1661,Protein,23663133
Soil_22,SW,PostFentonGoethite,387.1813,Lignin,6099489
Soil_22,SW,PostFentonGoethite,387.2177,Lignin,2696234
Soil_22,SW,PostFentonGoethite,387.2388,Protein,7815727
Soil_22,SW,PostFentonGoethite,389.0514,ConHC,0
Soil_22,SW,PostFentonGoethite,389.0878,Lignin,2079726
Soil_22,SW,PostFentonGoethite,389.1089,Tannin,4541427
Soil_22,SW,PostFentonGoethite,389.1242,Lignin,6517750
Soil_22,SW,PostFentonGoethite,389.1453,AminoSugar,9593851
Soil_22,SW,PostFentonGoethite,389.1606,Lignin,12653567
Soil_22,SW,PostFentonGoethite,389.1817,Protein,19158020
Soil_22,SW,PostFentonGoethite,389.197,Lignin,7584776
Soil_22,SW,PostFentonGoethite,389.2181,Protein,12305420
Soil_22,SW,PostFentonGoethite,389.2545,Protein,3112469
Soil_22,SW,PostFentonGoethite,391.0307,ConHC,0
Soil_22,SW,PostFentonGoethite,391.0671,Lignin,1690036
Soil_22,SW,PostFentonGoethite,391.1035,Lignin,5304764
Soil_22,SW,PostFentonGoethite,391.161,AminoSugar,9453001
Soil_22,SW,PostFentonGoethite,391.1762,Lignin,17397197
Soil_22,SW,PostFentonGoethite,391.1974,Protein,12989905
Soil_22,SW,PostFentonGoethite,391.2126,Lignin,7413205
Soil_22,SW,PostFentonGoethite,391.2337,Protein,5938649
Soil_22,SW,PostFentonGoethite,393.0463,Lignin,0
Soil_22,SW,PostFentonGoethite,393.0827,Lignin,3178344
Soil_22,SW,PostFentonGoethite,393.1038,Tannin,5247853
Soil_22,SW,PostFentonGoethite,393.1191,Lignin,13430640
Soil_22,SW,PostFentonGoethite,393.1402,AminoSugar,12476276
Soil_22,SW,PostFentonGoethite,393.1555,Lignin,31905655
Soil_22,SW,PostFentonGoethite,393.1766,AminoSugar,8390524
Soil_22,SW,PostFentonGoethite,393.1919,Lignin,17057663
Soil_22,SW,PostFentonGoethite,393.213,Protein,5983107
Soil_22,SW,PostFentonGoethite,393.2283,Lipid,5858183
Soil_22,SW,PostFentonGoethite,395.0256,ConHC,0
Soil_22,SW,PostFentonGoethite,395.062,Lignin,1914616
Soil_22,SW,PostFentonGoethite,395.0984,Lignin,6627583
Soil_22,SW,PostFentonGoethite,395.1195,Carb,16161027
Soil_22,SW,PostFentonGoethite,395.1348,Lignin,23824646
Soil_22,SW,PostFentonGoethite,395.1711,Lignin,44497165
Soil_22,SW,PostFentonGoethite,395.2075,Protein,16271636
Soil_22,SW,PostFentonGoethite,395.2439,Lipid,4005147
Soil_22,SW,PostFentonGoethite,397.0776,Lignin,3335279
Soil_22,SW,PostFentonGoethite,397.114,Lignin,11049590
Soil_22,SW,PostFentonGoethite,397.1351,Carb,11444857
Soil_22,SW,PostFentonGoethite,397.1504,Lignin,31021692
Soil_22,SW,PostFentonGoethite,397.1657,Lignin,2269823
Soil_22,SW,PostFentonGoethite,397.1868,Protein,46676610
Soil_22,SW,PostFentonGoethite,397.2232,Protein,13333129
Soil_22,SW,PostFentonGoethite,398.1093,Lignin,0
Soil_22,SW,PostFentonGoethite,398.1569,Lignin,3083050
Soil_22,SW,PostFentonGoethite,398.1933,Protein,4140848
Soil_22,SW,PostFentonGoethite,399.0569,Tannin,0
Soil_22,SW,PostFentonGoethite,399.0933,Lignin,4507589
Soil_22,SW,PostFentonGoethite,399.1297,Lignin,14097355
Soil_22,SW,PostFentonGoethite,399.1449,Lignin,3393485
Soil_22,SW,PostFentonGoethite,399.1813,Lignin,3341267
Soil_22,SW,PostFentonGoethite,399.2024,Protein,32209878
Soil_22,SW,PostFentonGoethite,399.2177,Lignin,1674713
Soil_22,SW,PostFentonGoethite,399.2388,Protein,10021852
Soil_22,SW,PostFentonGoethite,400.1725,Protein,5242989
Soil_22,SW,PostFentonGoethite,400.2089,Protein,3384946
Soil_22,SW,PostFentonGoethite,401.0725,Tannin,0
Soil_22,SW,PostFentonGoethite,401.0878,Lignin,1706227
Soil_22,SW,PostFentonGoethite,401.1089,Lignin,4026614
Soil_22,SW,PostFentonGoethite,401.1242,Lignin,3828985
Soil_22,SW,PostFentonGoethite,401.1453,Lignin,14204156
Soil_22,SW,PostFentonGoethite,401.1606,Lignin,7027966
Soil_22,SW,PostFentonGoethite,401.1817,Protein,23686401
Soil_22,SW,PostFentonGoethite,401.197,Lignin,5030147
Soil_22,SW,PostFentonGoethite,401.2181,Protein,16198918
Soil_22,SW,PostFentonGoethite,401.2333,Lignin,2082568
Soil_22,SW,PostFentonGoethite,401.2545,Protein,4098315
Soil_22,SW,PostFentonGoethite,402.1518,AminoSugar,2991494
Soil_22,SW,PostFentonGoethite,402.1882,Protein,4092298
Soil_22,SW,PostFentonGoethite,403.0671,Lignin,0
Soil_22,SW,PostFentonGoethite,403.0882,Tannin,0
Soil_22,SW,PostFentonGoethite,403.1246,Lignin,4085250
Soil_22,SW,PostFentonGoethite,403.161,AminoSugar,12799494
Soil_22,SW,PostFentonGoethite,403.1762,Lignin,11695624
Soil_22,SW,PostFentonGoethite,403.2126,Lignin,5231117
Soil_22,SW,PostFentonGoethite,403.2337,Protein,8494607
Soil_22,SW,PostFentonGoethite,405.0463,ConHC,0
Soil_22,SW,PostFentonGoethite,405.0827,Lignin,2161631
Soil_22,SW,PostFentonGoethite,405.1038,Tannin,2924258
Soil_22,SW,PostFentonGoethite,405.1191,Lignin,7358179
Soil_22,SW,PostFentonGoethite,405.1515,AminoSugar,12576486
Soil_22,SW,PostFentonGoethite,405.1555,Lignin,15314663
Soil_22,SW,PostFentonGoethite,405.1766,AminoSugar,11429609
Soil_22,SW,PostFentonGoethite,405.1919,Lignin,13819627
Soil_22,SW,PostFentonGoethite,405.213,Protein,7384813
Soil_22,SW,PostFentonGoethite,405.2494,Protein,3156208
Soil_22,SW,PostFentonGoethite,407.0256,ConHC,0
Soil_22,SW,PostFentonGoethite,407.062,Lignin,0
Soil_22,SW,PostFentonGoethite,407.0984,Lignin,4677533
Soil_22,SW,PostFentonGoethite,407.1711,Lignin,21946275
Soil_22,SW,PostFentonGoethite,407.1923,AminoSugar,11573157
Soil_22,SW,PostFentonGoethite,407.2075,Lignin,12574630
Soil_22,SW,PostFentonGoethite,407.2439,Lipid,3043242
Soil_22,SW,PostFentonGoethite,409.0412,Tannin,0
Soil_22,SW,PostFentonGoethite,409.0776,Lignin,2285108
Soil_22,SW,PostFentonGoethite,409.0988,Tannin,9320501
Soil_22,SW,PostFentonGoethite,409.114,Lignin,9003063
Soil_22,SW,PostFentonGoethite,409.1351,Carb,8468536
Soil_22,SW,PostFentonGoethite,409.1504,Lignin,25907257
Soil_22,SW,PostFentonGoethite,409.1868,Lignin,21553211
Soil_22,SW,PostFentonGoethite,409.2232,Protein,8826942
Soil_22,SW,PostFentonGoethite,411.0569,Tannin,0
Soil_22,SW,PostFentonGoethite,411.0933,Lignin,3754155
Soil_22,SW,PostFentonGoethite,411.1144,Carb,10809516
Soil_22,SW,PostFentonGoethite,411.1297,Lignin,13869229
Soil_22,SW,PostFentonGoethite,411.2024,Protein,19513521
Soil_22,SW,PostFentonGoethite,411.2388,Protein,6748339
Soil_22,SW,PostFentonGoethite,413.0362,Tannin,0
Soil_22,SW,PostFentonGoethite,413.0725,Tannin,1835264
Soil_22,SW,PostFentonGoethite,413.1089,Lignin,5065986
Soil_22,SW,PostFentonGoethite,413.1301,Carb,4098306
Soil_22,SW,PostFentonGoethite,413.1453,Lignin,16097539
Soil_22,SW,PostFentonGoethite,413.1606,Lignin,2778371
Soil_22,SW,PostFentonGoethite,413.1817,Protein,29802756
Soil_22,SW,PostFentonGoethite,413.2181,Protein,17621253
Soil_22,SW,PostFentonGoethite,413.2545,Protein,4003079
Soil_22,SW,PostFentonGoethite,414.1882,Protein,3651875
Soil_22,SW,PostFentonGoethite,415.0518,Tannin,0
Soil_22,SW,PostFentonGoethite,415.0671,Lignin,0
Soil_22,SW,PostFentonGoethite,415.0882,Tannin,1682745
Soil_22,SW,PostFentonGoethite,415.1246,Lignin,5570873
Soil_22,SW,PostFentonGoethite,415.1398,Lignin,3439418
Soil_22,SW,PostFentonGoethite,415.161,Lignin,14672186
Soil_22,SW,PostFentonGoethite,415.1762,Lignin,5387578
Soil_22,SW,PostFentonGoethite,415.1974,Protein,21262651
Soil_22,SW,PostFentonGoethite,415.2126,Lignin,3673403
Soil_22,SW,PostFentonGoethite,415.2337,Protein,11804987
Soil_22,SW,PostFentonGoethite,416.1675,Protein,2925899
Soil_22,SW,PostFentonGoethite,417.0463,ConHC,0
Soil_22,SW,PostFentonGoethite,417.0827,Lignin,0
Soil_22,SW,PostFentonGoethite,417.1072,Carb,3522900
Soil_22,SW,PostFentonGoethite,417.1191,Lignin,3515732
Soil_22,SW,PostFentonGoethite,417.1402,Lignin,6775124
Soil_22,SW,PostFentonGoethite,417.1555,Lignin,8266068
Soil_22,SW,PostFentonGoethite,417.1766,Protein,12020052
Soil_22,SW,PostFentonGoethite,417.1919,Lignin,7362900
Soil_22,SW,PostFentonGoethite,417.213,Protein,15044949
Soil_22,SW,PostFentonGoethite,417.2283,Lignin,3887445
Soil_22,SW,PostFentonGoethite,417.2494,Protein,4704597
Soil_22,SW,PostFentonGoethite,419.062,Lignin,0
Soil_22,SW,PostFentonGoethite,419.0984,Lignin,2114901
Soil_22,SW,PostFentonGoethite,419.1348,Lignin,7680340
Soil_22,SW,PostFentonGoethite,419.2075,Lignin,7391572
Soil_22,SW,PostFentonGoethite,419.2439,Lipid,2543700
Soil_22,SW,PostFentonGoethite,421.0776,Lignin,0
Soil_22,SW,PostFentonGoethite,421.114,Lignin,5088573
Soil_22,SW,PostFentonGoethite,421.1504,Lignin,13521212
Soil_22,SW,PostFentonGoethite,421.1868,Lignin,15331643
Soil_22,SW,PostFentonGoethite,421.2232,Lignin,0
Soil_22,SW,PostFentonGoethite,423.0205,ConHC,0
Soil_22,SW,PostFentonGoethite,423.0569,Tannin,0
Soil_22,SW,PostFentonGoethite,423.0933,Lignin,2923279
Soil_22,SW,PostFentonGoethite,423.1144,Carb,6660366
Soil_22,SW,PostFentonGoethite,423.1297,Lignin,9996558
Soil_22,SW,PostFentonGoethite,423.1508,Carb,6039821
Soil_22,SW,PostFentonGoethite,423.2024,Lignin,14795020
Soil_22,SW,PostFentonGoethite,423.2388,Protein,4712715
Soil_22,SW,PostFentonGoethite,425.0362,Tannin,0
Soil_22,SW,PostFentonGoethite,425.1089,Lignin,5653708
Soil_22,SW,PostFentonGoethite,425.1301,Carb,9564363
Soil_22,SW,PostFentonGoethite,425.1453,Lignin,17203402
Soil_22,SW,PostFentonGoethite,425.1817,Lignin,19742921
Soil_22,SW,PostFentonGoethite,425.2181,Protein,12050632
Soil_22,SW,PostFentonGoethite,427.0518,Tannin,0
Soil_22,SW,PostFentonGoethite,427.0882,Tannin,1988215
Soil_22,SW,PostFentonGoethite,427.1093,Carb,8247414
Soil_22,SW,PostFentonGoethite,427.1246,Lignin,7127158
Soil_22,SW,PostFentonGoethite,427.1457,Carb,6684789
Soil_22,SW,PostFentonGoethite,427.161,Lignin,18137204
Soil_22,SW,PostFentonGoethite,427.1974,Protein,20385906
Soil_22,SW,PostFentonGoethite,427.2126,Lignin,2502770
Soil_22,SW,PostFentonGoethite,427.2337,Protein,9371761
Soil_22,SW,PostFentonGoethite,429.1038,Tannin,2789905
Soil_22,SW,PostFentonGoethite,429.125,Carb,4447248
Soil_22,SW,PostFentonGoethite,429.1402,Lignin,7493647
Soil_22,SW,PostFentonGoethite,429.1555,Lignin,3214350
Soil_22,SW,PostFentonGoethite,429.1766,Protein,18509837
Soil_22,SW,PostFentonGoethite,429.1919,Lignin,5210124
Soil_22,SW,PostFentonGoethite,429.213,Protein,18046987
Soil_22,SW,PostFentonGoethite,429.2283,Lignin,2832906
Soil_22,SW,PostFentonGoethite,429.2494,Protein,5880841
Soil_22,SW,PostFentonGoethite,430.1831,Protein,2314708
Soil_22,SW,PostFentonGoethite,431.0831,Tannin,0
Soil_22,SW,PostFentonGoethite,431.0984,Lignin,0
Soil_22,SW,PostFentonGoethite,431.1195,Tannin,2508699
Soil_22,SW,PostFentonGoethite,431.1348,Lignin,4068250
Soil_22,SW,PostFentonGoethite,431.1559,Lignin,7913369
Soil_22,SW,PostFentonGoethite,431.1711,Lignin,7253912
Soil_22,SW,PostFentonGoethite,431.1923,Protein,13750167
Soil_22,SW,PostFentonGoethite,431.2075,Lignin,7042966
Soil_22,SW,PostFentonGoethite,431.2439,Lignin,2617748
Soil_22,SW,PostFentonGoethite,433.0776,Lignin,0
Soil_22,SW,PostFentonGoethite,433.1021,Carb,2938651
Soil_22,SW,PostFentonGoethite,433.114,Lignin,2748186
Soil_22,SW,PostFentonGoethite,433.1504,Lignin,8625944
Soil_22,SW,PostFentonGoethite,433.1868,Lignin,10614549
Soil_22,SW,PostFentonGoethite,433.2079,Protein,9260820
Soil_22,SW,PostFentonGoethite,433.2232,Lignin,7069459
Soil_22,SW,PostFentonGoethite,433.2443,Protein,5606162
Soil_22,SW,PostFentonGoethite,435.0569,Lignin,0
Soil_22,SW,PostFentonGoethite,435.0933,Lignin,1787024
Soil_22,SW,PostFentonGoethite,435.1297,Lignin,6317709
Soil_22,SW,PostFentonGoethite,435.1661,Lignin,14073482
Soil_22,SW,PostFentonGoethite,435.2024,Lignin,11255432
Soil_22,SW,PostFentonGoethite,435.2388,Lipid,5315205
Soil_22,SW,PostFentonGoethite,437.0725,Lignin,0
Soil_22,SW,PostFentonGoethite,437.1089,Lignin,3629562
Soil_22,SW,PostFentonGoethite,437.1453,Lignin,11331063
Soil_22,SW,PostFentonGoethite,437.1664,AminoSugar,5309941
Soil_22,SW,PostFentonGoethite,437.1817,Lignin,16195060
Soil_22,SW,PostFentonGoethite,437.2181,Lignin,10198513
Soil_22,SW,PostFentonGoethite,437.2545,Lipid,3259887
Soil_22,SW,PostFentonGoethite,439.0518,Tannin,0
Soil_22,SW,PostFentonGoethite,439.0882,Lignin,2000224
Soil_22,SW,PostFentonGoethite,439.1246,Lignin,5908829
Soil_22,SW,PostFentonGoethite,439.1457,Carb,13872475
Soil_22,SW,PostFentonGoethite,439.161,Lignin,13225306
Soil_22,SW,PostFentonGoethite,439.2337,Protein,7460180
Soil_22,SW,PostFentonGoethite,441.0675,Tannin,0
Soil_22,SW,PostFentonGoethite,441.1038,Lignin,2849470
Soil_22,SW,PostFentonGoethite,441.125,Carb,9815228
Soil_22,SW,PostFentonGoethite,441.1402,Lignin,7468219
Soil_22,SW,PostFentonGoethite,441.1766,Lignin,16694456
Soil_22,SW,PostFentonGoethite,441.1919,Lignin,2462903
Soil_22,SW,PostFentonGoethite,441.213,Protein,12975285
Soil_22,SW,PostFentonGoethite,441.2283,Lignin,1802676
Soil_22,SW,PostFentonGoethite,441.2494,Protein,5136562
Soil_22,SW,PostFentonGoethite,443.0831,Tannin,0
Soil_22,SW,PostFentonGoethite,443.0984,Lignin,0
Soil_22,SW,PostFentonGoethite,443.1195,Lignin,2588697
Soil_22,SW,PostFentonGoethite,443.1348,Lignin,1763096
Soil_22,SW,PostFentonGoethite,443.1559,Lignin,8711190
Soil_22,SW,PostFentonGoethite,443.1711,Lignin,3675157
Soil_22,SW,PostFentonGoethite,443.1923,Protein,13937683
Soil_22,SW,PostFentonGoethite,443.2075,Lignin,3923474
Soil_22,SW,PostFentonGoethite,443.2439,Lignin,3518479
Soil_22,SW,PostFentonGoethite,444.1181,Carb,7928775
Soil_22,SW,PostFentonGoethite,445.0776,Lignin,0
Soil_22,SW,PostFentonGoethite,445.0988,Tannin,0
Soil_22,SW,PostFentonGoethite,445.114,Lignin,0
Soil_22,SW,PostFentonGoethite,445.1504,Lignin,3801970
Soil_22,SW,PostFentonGoethite,445.1715,AminoSugar,9020272
Soil_22,SW,PostFentonGoethite,445.1868,Lignin,6538095
Soil_22,SW,PostFentonGoethite,445.2079,Protein,15211373
Soil_22,SW,PostFentonGoethite,445.2232,Lignin,4783980
Soil_22,SW,PostFentonGoethite,445.2443,Protein,6775658
Soil_22,SW,PostFentonGoethite,445.2596,Lignin,2548073
Soil_22,SW,PostFentonGoethite,447.0569,Lignin,0
Soil_22,SW,PostFentonGoethite,447.0933,Lignin,0
Soil_22,SW,PostFentonGoethite,447.1144,Tannin,2256593
Soil_22,SW,PostFentonGoethite,447.1661,Lignin,7793357
Soil_22,SW,PostFentonGoethite,447.2024,Lignin,9069258
Soil_22,SW,PostFentonGoethite,447.2236,Protein,12673736
Soil_22,SW,PostFentonGoethite,447.2388,Lignin,4660935
Soil_22,SW,PostFentonGoethite,449.0725,Lignin,0
Soil_22,SW,PostFentonGoethite,449.1089,Lignin,1927217
Soil_22,SW,PostFentonGoethite,449.1301,Tannin,2595887
Soil_22,SW,PostFentonGoethite,449.1453,Lignin,7170606
Soil_22,SW,PostFentonGoethite,449.1817,Lignin,11522603
Soil_22,SW,PostFentonGoethite,449.2181,Lignin,8899112
Soil_22,SW,PostFentonGoethite,451.0518,Tannin,0
Soil_22,SW,PostFentonGoethite,451.0882,Lignin,0
Soil_22,SW,PostFentonGoethite,451.1246,Lignin,4326804
Soil_22,SW,PostFentonGoethite,451.2337,Protein,6953356
Soil_22,SW,PostFentonGoethite,453.0675,Tannin,0
Soil_22,SW,PostFentonGoethite,453.1038,Lignin,2444033
Soil_22,SW,PostFentonGoethite,453.125,Carb,8472831
Soil_22,SW,PostFentonGoethite,453.1402,Lignin,6017278
Soil_22,SW,PostFentonGoethite,453.1766,Lignin,11022587
Soil_22,SW,PostFentonGoethite,453.213,Lignin,10684665
Soil_22,SW,PostFentonGoethite,453.2494,Protein,5407990
Soil_22,SW,PostFentonGoethite,455.0467,Tannin,0
Soil_22,SW,PostFentonGoethite,455.0831,Tannin,0
Soil_22,SW,PostFentonGoethite,455.1195,Lignin,2950259
Soil_22,SW,PostFentonGoethite,455.1406,Carb,11784306
Soil_22,SW,PostFentonGoethite,455.1559,Lignin,7051377
Soil_22,SW,PostFentonGoethite,455.1923,Lignin,10836078
Soil_22,SW,PostFentonGoethite,455.2075,Lignin,1757805
Soil_22,SW,PostFentonGoethite,455.2287,Protein,8972396
Soil_22,SW,PostFentonGoethite,457.1715,Lignin,7307247
Soil_22,SW,PostFentonGoethite,457.1868,Lignin,3443182
Soil_22,SW,PostFentonGoethite,457.2079,Protein,10641388
Soil_22,SW,PostFentonGoethite,457.2232,Lignin,2822123
Soil_22,SW,PostFentonGoethite,457.2443,Protein,6139882
Soil_22,SW,PostFentonGoethite,459.1144,Tannin,0
Soil_22,SW,PostFentonGoethite,459.1297,Lignin,1640316
Soil_22,SW,PostFentonGoethite,459.1508,Lignin,3827579
Soil_22,SW,PostFentonGoethite,459.1661,Lignin,4533114
Soil_22,SW,PostFentonGoethite,459.1872,Protein,9555833
Soil_22,SW,PostFentonGoethite,459.2236,Protein,8540023
Soil_22,SW,PostFentonGoethite,459.2388,Lignin,4702070
Soil_22,SW,PostFentonGoethite,461.0725,Lignin,0
Soil_22,SW,PostFentonGoethite,461.1089,Lignin,0
Soil_22,SW,PostFentonGoethite,461.1301,Tannin,1733398
Soil_22,SW,PostFentonGoethite,461.1453,Lignin,3567382
Soil_22,SW,PostFentonGoethite,461.1817,Lignin,8029972
Soil_22,SW,PostFentonGoethite,461.2028,Protein,14599955
Soil_22,SW,PostFentonGoethite,461.2181,Lignin,6858514
Soil_22,SW,PostFentonGoethite,461.2392,Protein,5156625
Soil_22,SW,PostFentonGoethite,463.0518,Tannin,0
Soil_22,SW,PostFentonGoethite,463.0882,Lignin,0
Soil_22,SW,PostFentonGoethite,463.1246,Lignin,2835647
Soil_22,SW,PostFentonGoethite,463.161,Lignin,6602430
Soil_22,SW,PostFentonGoethite,463.2185,Protein,10464956
Soil_22,SW,PostFentonGoethite,463.2337,Lignin,6469307
Soil_22,SW,PostFentonGoethite,463.2701,Lipid,2465466
Soil_22,SW,PostFentonGoethite,465.125,Tannin,4933238
Soil_22,SW,PostFentonGoethite,465.1402,Lignin,4492918
Soil_22,SW,PostFentonGoethite,465.1766,Lignin,10133109
Soil_22,SW,PostFentonGoethite,465.213,Lignin,10636915
Soil_22,SW,PostFentonGoethite,465.2494,Protein,4293234
Soil_22,SW,PostFentonGoethite,467.0467,Tannin,0
Soil_22,SW,PostFentonGoethite,467.0831,Tannin,0
Soil_22,SW,PostFentonGoethite,467.1195,Lignin,2307643
Soil_22,SW,PostFentonGoethite,467.1406,Carb,9274938
Soil_22,SW,PostFentonGoethite,467.1559,Lignin,7038522
Soil_22,SW,PostFentonGoethite,467.1923,Lignin,10628665
Soil_22,SW,PostFentonGoethite,467.265,Protein,3674679
Soil_22,SW,PostFentonGoethite,469.0624,Tannin,0
Soil_22,SW,PostFentonGoethite,469.0988,Tannin,0
Soil_22,SW,PostFentonGoethite,469.1199,Carb,9424396
Soil_22,SW,PostFentonGoethite,469.1351,Lignin,3060236
Soil_22,SW,PostFentonGoethite,469.1563,Carb,13452811
Soil_22,SW,PostFentonGoethite,469.1715,Lignin,7814667
Soil_22,SW,PostFentonGoethite,469.2079,Lignin,10524170
Soil_22,SW,PostFentonGoethite,469.2232,Lignin,1754634
Soil_22,SW,PostFentonGoethite,469.2443,Protein,6317577
Soil_22,SW,PostFentonGoethite,471.078,Tannin,0
Soil_22,SW,PostFentonGoethite,471.1144,Tannin,1601769
Soil_22,SW,PostFentonGoethite,471.1355,Carb,26015208
Soil_22,SW,PostFentonGoethite,471.1508,Lignin,3626472
Soil_22,SW,PostFentonGoethite,471.1661,Lignin,1890792
Soil_22,SW,PostFentonGoethite,471.1719,Carb,9393640
Soil_22,SW,PostFentonGoethite,471.1872,Lignin,7740904
Soil_22,SW,PostFentonGoethite,471.2024,Lignin,2654695
Soil_22,SW,PostFentonGoethite,471.2236,Protein,8842727
Soil_22,SW,PostFentonGoethite,471.2388,Lignin,3062759
Soil_22,SW,PostFentonGoethite,471.26,Protein,4555238
Soil_22,SW,PostFentonGoethite,473.1817,Lignin,4440527
Soil_22,SW,PostFentonGoethite,473.2028,Protein,6882767
Soil_22,SW,PostFentonGoethite,473.2181,Lignin,5097935
Soil_22,SW,PostFentonGoethite,473.2545,Lignin,3091919
Soil_22,SW,PostFentonGoethite,474.1729,AminoSugar,7200199
Soil_22,SW,PostFentonGoethite,475.0882,Lignin,0
Soil_22,SW,PostFentonGoethite,475.1246,Lignin,0
Soil_22,SW,PostFentonGoethite,475.161,Lignin,4310465
Soil_22,SW,PostFentonGoethite,475.1974,Lignin,7073217
Soil_22,SW,PostFentonGoethite,475.2185,Protein,6847937
Soil_22,SW,PostFentonGoethite,475.2337,Lignin,6222273
Soil_22,SW,PostFentonGoethite,475.2701,Lignin,2578369
Soil_22,SW,PostFentonGoethite,477.0675,Lignin,0
Soil_22,SW,PostFentonGoethite,477.125,Tannin,0
Soil_22,SW,PostFentonGoethite,477.1726,AminoSugar,2402748
Soil_22,SW,PostFentonGoethite,477.1766,Lignin,7314876
Soil_22,SW,PostFentonGoethite,477.213,Lignin,9278908
Soil_22,SW,PostFentonGoethite,477.2341,Protein,5143996
