Treatment,X,code,soil,Forest,Fenton,Mass,C,H,N,O,S,P,HC,OC,DBE,CRAM,AI_mod,Class,KM,NKM,KMD,perc
PostFenton,4995,PosFHW3.csv,Soil_9,HW,PostFenton,691.1575,24,36,0,23,0,0,1.5,0.96,7,O,-0.36,SatFatAcCarb,691.31728,691,0.31728,third 25 %
PostFenton,4996,PosFHW3.csv,Soil_9,HW,PostFenton,330.1671,14,25,3,6,0,0,1.79,0.43,4,O,-0.0625,Aliphat+N,330.2434,330,0.2434,third 25 %
PostFenton,4997,PosFHW3.csv,Soil_9,HW,PostFenton,557.0996,19,26,0,19,0,0,1.37,1,7,O,-0.263157895,HighUnsatLign,557.22837,557,0.22837,lowest 25%
PostFenton,4998,PosFHW3.csv,Soil_9,HW,PostFenton,392.0834,14,19,1,12,0,0,1.36,0.86,6,O,-0.071428571,HighUnsatLign,392.17411,392,0.17411,lowest 25%
PostFenton,4999,PosFHW3.csv,Soil_9,HW,PostFenton,419.2075,23,32,0,7,0,0,1.39,0.3,8,CRAM,0.230769231,HighUnsatLign,419.30446,419,0.30446,third 25 %
PostFenton,5000,PosFHW3.csv,Soil_9,HW,PostFenton,521.1148,20,26,0,16,0,0,1.3,0.8,8,O,0,HighUnsatLign,521.23531,521,0.23531,lowest 25%
PostFenton,5001,PosFHW3.csv,Soil_9,HW,PostFenton,459.1297,23,24,0,10,0,0,1.04,0.43,12,CRAM,0.388888889,HighUnsatLign,459.23584,459,0.23584,third 25 %
PostFenton,5002,PosFHW3.csv,Soil_9,HW,PostFenton,379.0307,16,12,0,11,0,0,0.75,0.69,11,O,0.523809524,Aromatic,379.11833,379,0.11833,top 25 %
PostFenton,5003,PosFHW3.csv,Soil_9,HW,PostFenton,567.1355,25,28,0,15,0,0,1.12,0.6,12,CRAM,0.257142857,HighUnsatLign,567.26668,567,0.26668,lowest 25%
PostFenton,5004,PosFHW3.csv,Soil_9,HW,PostFenton,549.2705,29,42,0,10,0,0,1.45,0.34,9,CRAM,0.166666667,HighUnsatLign,549.39753,549,0.39753,third 25 %
PostFenton,5005,PosFHW3.csv,Soil_9,HW,PostFenton,437.1301,17,26,0,13,0,0,1.53,0.76,5,O,-0.142857143,SatFatAcCarb,437.23114,437,0.23114,top 25 %
PostFenton,5006,PosFHW3.csv,Soil_9,HW,PostFenton,493.1563,20,30,0,14,0,0,1.5,0.7,6,O,-0.076923077,SatFatAcCarb,493.27031,493,0.27031,lowest 25%
PostFenton,5007,PosFHW3.csv,Soil_9,HW,PostFenton,601.1985,23,38,0,18,0,0,1.65,0.78,5,O,-0.285714286,SatFatAcCarb,601.33755,601,0.33755,second 25 %
PostFenton,5008,PosFHW3.csv,Soil_9,HW,PostFenton,349.1504,15,26,0,9,0,0,1.73,0.6,3,O,-0.142857143,SatFatAcCarb,349.23114,349,0.23114,lowest 25%
PostFenton,5009,PosFHW3.csv,Soil_9,HW,PostFenton,374.1933,16,29,3,7,0,0,1.81,0.44,4,O,-0.105263158,Aliphat+N,374.2798,374,0.2798,lowest 25%
PostFenton,5010,PosFHW3.csv,Soil_9,HW,PostFenton,360.1412,14,23,3,8,0,0,1.64,0.57,5,O,-0.071428571,Aliphat+N,360.22451,360,0.22451,third 25 %
PostFenton,5011,PosFHW3.csv,Soil_9,HW,PostFenton,593.2603,30,42,0,12,0,0,1.4,0.4,10,CRAM,0.166666667,HighUnsatLign,593.39753,593,0.39753,lowest 25%
PostFenton,5012,PosFHW3.csv,Soil_9,HW,PostFenton,347.0984,14,20,0,10,0,0,1.43,0.71,5,O,0,HighUnsatLign,347.17863,347,0.17863,second 25 %
PostFenton,5013,PosFHW3.csv,Soil_9,HW,PostFenton,331.1187,18,20,0,6,0,0,1.11,0.33,9,CRAM,0.4,HighUnsatLign,331.19528,331,0.19528,lowest 25%
PostFenton,5014,PosFHW3.csv,Soil_9,HW,PostFenton,344.1463,14,23,3,7,0,0,1.64,0.5,5,O,0,Aliphat+N,344.2259,344,0.2259,lowest 25%
PostFenton,5015,PosFHW3.csv,Soil_9,HW,PostFenton,453.0311,18,14,0,14,0,0,0.78,0.78,12,CRAM,0.454545455,HighUnsatLign,453.13583,453,0.13583,second 25 %
PostFenton,5016,PosFHW3.csv,Soil_9,HW,PostFenton,527.1042,22,24,0,15,0,0,1.09,0.68,11,O,0.24137931,HighUnsatLign,527.22613,527,0.22613,third 25 %
PostFenton,5017,PosFHW3.csv,Soil_9,HW,PostFenton,515.177,23,32,0,13,0,0,1.39,0.57,8,O,0.090909091,HighUnsatLign,515.29614,515,0.29614,third 25 %
PostFenton,5018,PosFHW3.csv,Soil_9,HW,PostFenton,441.125,16,26,0,14,0,0,1.62,0.88,4,O,-0.333333333,SatFatAcCarb,441.22698,441,0.22698,top 25 %
PostFenton,5019,PosFHW3.csv,Soil_9,HW,PostFenton,363.1813,20,28,0,6,0,0,1.4,0.3,7,CRAM,0.235294118,HighUnsatLign,363.26529,363,0.26529,second 25 %
PostFenton,5020,PosFHW3.csv,Soil_9,HW,PostFenton,585.1672,22,34,0,18,0,0,1.55,0.82,6,O,-0.230769231,SatFatAcCarb,585.30255,585,0.30255,top 25 %
PostFenton,5021,PosFHW3.csv,Soil_9,HW,PostFenton,467.1559,22,28,0,11,0,0,1.27,0.5,9,CRAM,0.212121212,HighUnsatLign,467.26391,467,0.26391,top 25 %
PostFenton,5022,PosFHW3.csv,Soil_9,HW,PostFenton,359.1572,14,24,4,7,0,0,1.71,0.5,5,O,-0.076923077,Aliphat+N,359.24027,359,0.24027,lowest 25%
PostFenton,5023,PosFHW3.csv,Soil_9,HW,PostFenton,385.1351,14,26,0,12,0,0,1.86,0.86,2,O,-0.5,SatFatAcCarb,385.22421,385,0.22421,second 25 %
PostFenton,5024,PosFHW3.csv,Soil_9,HW,PostFenton,572.1832,21,35,1,17,0,0,1.67,0.81,5,O,-0.347826087,SatFatAcCarb,572.31553,572,0.31553,lowest 25%
PostFenton,5025,PosFHW3.csv,Soil_9,HW,PostFenton,333.1344,18,22,0,6,0,0,1.22,0.33,8,CRAM,0.333333333,HighUnsatLign,333.21139,333,0.21139,third 25 %
PostFenton,5026,PosSW10.csv,Soil_10,SW,PostFenton,527.177,24,32,0,13,0,0,1.33,0.54,9,O,0.142857143,HighUnsatLign,527.29892,527,0.29892,third 25 %
PostFenton,5027,PosSW10.csv,Soil_10,SW,PostFenton,515.1406,22,28,0,14,0,0,1.27,0.64,9,O,0.133333333,HighUnsatLign,515.25975,515,0.25975,third 25 %
PostFenton,5028,PosSW10.csv,Soil_10,SW,PostFenton,513.2341,25,38,0,11,0,0,1.52,0.44,7,O,0.076923077,UnSatAliph_noN,513.35281,513,0.35281,third 25 %
PostFenton,5029,PosSW10.csv,Soil_10,SW,PostFenton,433.0988,17,22,0,13,0,0,1.29,0.76,7,O,0.047619048,HighUnsatLign,433.19891,433,0.19891,second 25 %
PostFenton,5030,PosSW10.csv,Soil_10,SW,PostFenton,384.0936,16,19,1,10,0,0,1.19,0.62,8,CRAM,0.25,HighUnsatLign,384.18243,384,0.18243,lowest 25%
PostFenton,5031,PosSW10.csv,Soil_10,SW,PostFenton,487.2185,23,36,0,11,0,0,1.57,0.48,6,O,0.028571429,UnSatAliph_noN,487.33115,487,0.33115,third 25 %
PostFenton,5032,PosSW10.csv,Soil_10,SW,PostFenton,463.1821,20,32,0,12,0,0,1.6,0.6,5,O,-0.071428571,SatFatAcCarb,463.2892,463,0.2892,second 25 %
PostFenton,5033,PosSW10.csv,Soil_10,SW,PostFenton,389.1089,16,22,0,11,0,0,1.38,0.69,6,O,0.047619048,HighUnsatLign,389.19891,389,0.19891,top 25 %
PostFenton,5034,PosSW10.csv,Soil_10,SW,PostFenton,393.1919,21,30,0,7,0,0,1.43,0.33,7,CRAM,0.2,HighUnsatLign,393.2828,393,0.2828,second 25 %
PostFenton,5035,PosSW10.csv,Soil_10,SW,PostFenton,565.229,28,38,0,12,0,0,1.36,0.43,10,CRAM,0.181818182,HighUnsatLign,565.35975,565,0.35975,lowest 25%
PostFenton,5036,PosSW10.csv,Soil_10,SW,PostFenton,689.2146,26,42,0,21,0,0,1.62,0.81,6,O,-0.290322581,SatFatAcCarb,689.37395,689,0.37395,lowest 25%
PostFenton,5037,PosSW10.csv,Soil_10,SW,PostFenton,351.2211,17,36,0,5,1,0,2.12,0.29,0,O,-0.259259259,UnSatAliph_noN,351.30228,351,0.30228,third 25 %
PostFenton,5038,PosSW10.csv,Soil_10,SW,PostFenton,459.1508,20,28,0,12,0,0,1.4,0.6,7,O,0.071428571,HighUnsatLign,459.25697,459,0.25697,second 25 %
PostFenton,5039,PosSW10.csv,Soil_10,SW,PostFenton,313.1293,15,22,0,7,0,0,1.47,0.47,5,O,0.130434783,HighUnsatLign,313.20168,313,0.20168,second 25 %
PostFenton,5040,PosSW10.csv,Soil_10,SW,PostFenton,443.2147,19,32,4,8,0,0,1.68,0.42,6,O,0,Aliphat+N,443.31722,443,0.31722,lowest 25%
PostFenton,5041,PosSW10.csv,Soil_10,SW,PostFenton,373.0565,18,14,0,9,0,0,0.78,0.5,12,CRAM,0.555555556,Aromatic,373.14277,373,0.14277,lowest 25%
PostFenton,5042,PosSW10.csv,Soil_10,SW,PostFenton,419.1348,21,24,0,9,0,0,1.14,0.43,10,CRAM,0.333333333,HighUnsatLign,419.23167,419,0.23167,second 25 %
PostFenton,5043,PosSW10.csv,Soil_10,SW,PostFenton,362.1933,15,29,3,7,0,0,1.93,0.47,3,O,-0.235294118,Aliphat+N,362.27702,362,0.27702,lowest 25%
PostFenton,5044,PosSW10.csv,Soil_10,SW,PostFenton,344.1463,14,23,3,7,0,0,1.64,0.5,5,O,0,Aliphat+N,344.2259,344,0.2259,lowest 25%
PostFenton,5045,PosSW10.csv,Soil_10,SW,PostFenton,391.0882,15,20,0,12,0,0,1.33,0.8,6,O,0,HighUnsatLign,391.17863,391,0.17863,top 25 %
PostFenton,5046,PosSW10.csv,Soil_10,SW,PostFenton,589.1985,22,38,0,18,0,0,1.73,0.82,4,O,-0.384615385,SatFatAcCarb,589.33478,589,0.33478,third 25 %
PostFenton,5047,PosSW10.csv,Soil_10,SW,PostFenton,545.1359,19,30,0,18,0,0,1.58,0.95,5,O,-0.4,SatFatAcCarb,545.26199,545,0.26199,top 25 %
PostFenton,5048,PosSW10.csv,Soil_10,SW,PostFenton,388.1725,16,27,3,8,0,0,1.69,0.5,5,O,-0.055555556,Aliphat+N,388.2623,388,0.2623,third 25 %
PostFenton,5049,PosSW10.csv,Soil_10,SW,PostFenton,445.1504,23,26,0,9,0,0,1.13,0.39,11,CRAM,0.351351351,HighUnsatLign,445.25334,445,0.25334,lowest 25%
PostFenton,5050,PosSW10.csv,Soil_10,SW,PostFenton,465.1402,22,26,0,11,0,0,1.18,0.5,10,CRAM,0.272727273,HighUnsatLign,465.24779,465,0.24779,second 25 %
PostFenton,5051,PosSW10.csv,Soil_10,SW,PostFenton,615.1778,23,36,0,19,0,0,1.57,0.83,6,O,-0.259259259,SatFatAcCarb,615.32005,615,0.32005,second 25 %
PostFenton,5052,PosSW10.csv,Soil_10,SW,PostFenton,503.2134,23,36,0,12,0,0,1.57,0.52,6,O,0,UnSatAliph_noN,503.32976,503,0.32976,third 25 %
PostFenton,5053,PosSW10.csv,Soil_10,SW,PostFenton,499.1305,18,28,0,16,0,0,1.56,0.89,5,O,-0.3,SatFatAcCarb,499.24587,499,0.24587,top 25 %
PostFenton,5054,PosSW10.csv,Soil_10,SW,PostFenton,381.0099,15,10,0,12,0,0,0.67,0.8,11,O,0.555555556,Aromatic,381.09805,381,0.09805,lowest 25%
PostFenton,5055,PosSW10.csv,Soil_10,SW,PostFenton,343.1187,19,20,0,6,0,0,1.05,0.32,10,CRAM,0.4375,HighUnsatLign,343.19805,343,0.19805,lowest 25%
PostFenton,5056,PosSW10.csv,Soil_10,SW,PostFenton,403.2337,20,36,0,8,0,0,1.8,0.4,3,O,-0.0625,UnSatAliph_noN,403.32698,403,0.32698,lowest 25%
PostFenton,5057,PosSW10.csv,Soil_10,SW,PostFenton,507.1508,24,28,0,12,0,0,1.17,0.5,11,CRAM,0.277777778,HighUnsatLign,507.26807,507,0.26807,lowest 25%
PostFenton,5058,PosSW10.csv,Soil_10,SW,PostFenton,465.125,18,26,0,14,0,0,1.44,0.78,6,O,-0.090909091,HighUnsatLign,465.23253,465,0.23253,top 25 %
PostFenton,5059,PosSW10.csv,Soil_10,SW,PostFenton,369.1402,14,26,0,11,0,0,1.86,0.79,2,O,-0.411764706,SatFatAcCarb,369.22559,369,0.22559,second 25 %
PostFenton,5060,PosSW10.csv,Soil_10,SW,PostFenton,479.1559,23,28,0,11,0,0,1.22,0.48,10,CRAM,0.257142857,HighUnsatLign,479.26668,479,0.26668,second 25 %
PostFenton,5061,PosSW10.csv,Soil_10,SW,PostFenton,441.0886,15,22,0,15,0,0,1.47,1,5,O,-0.333333333,HighUnsatLign,441.19059,441,0.19059,top 25 %
PostFenton,5062,PosSW10.csv,Soil_10,SW,PostFenton,453.1614,18,30,0,13,0,0,1.67,0.72,4,O,-0.217391304,SatFatAcCarb,453.26615,453,0.26615,top 25 %
PostFenton,5063,PosSW10.csv,Soil_10,SW,PostFenton,569.1876,26,34,0,14,0,0,1.31,0.54,10,O,0.157894737,HighUnsatLign,569.31919,569,0.31919,lowest 25%
PostFenton,5064,PosSW10.csv,Soil_10,SW,PostFenton,319.0671,12,16,0,10,0,0,1.33,0.83,5,O,0,HighUnsatLign,319.14085,319,0.14085,second 25 %
PostFenton,5065,PosSW10.csv,Soil_10,SW,PostFenton,337.1657,18,26,0,6,0,0,1.44,0.33,6,CRAM,0.2,HighUnsatLign,337.24363,337,0.24363,third 25 %
PostFenton,5066,PosSW10.csv,Soil_10,SW,PostFenton,369.0675,12,18,0,13,0,0,1.5,1.08,4,O,-0.454545455,SatFatAcCarb,369.1528,369,0.1528,top 25 %
PostFenton,5067,PosSW10.csv,Soil_10,SW,PostFenton,531.1203,18,28,0,18,0,0,1.56,1,5,O,-0.444444444,SatFatAcCarb,531.2431,531,0.2431,top 25 %
PostFenton,5068,PosSW10.csv,Soil_10,SW,PostFenton,365.015,15,10,0,11,0,0,0.67,0.73,11,O,0.578947368,Aromatic,365.09944,365,0.09944,lowest 25%
PostFenton,5069,PosSW10.csv,Soil_10,SW,PostFenton,495.2236,25,36,0,10,0,0,1.44,0.4,8,CRAM,0.15,HighUnsatLign,495.33808,495,0.33808,third 25 %
PostFenton,5070,PosSW10.csv,Soil_10,SW,PostFenton,495.1508,23,28,0,12,0,0,1.22,0.52,10,CRAM,0.235294118,HighUnsatLign,495.2653,495,0.2653,third 25 %
PostFenton,5071,PosSW10.csv,Soil_10,SW,PostFenton,367.0671,16,16,0,10,0,0,1,0.62,9,CRAM,0.363636364,HighUnsatLign,367.15195,367,0.15195,top 25 %
PostFenton,5072,PosSW10.csv,Soil_10,SW,PostFenton,365.1453,15,26,0,10,0,0,1.73,0.67,3,O,-0.2,SatFatAcCarb,365.22975,365,0.22975,top 25 %
PostFenton,5073,PosSW10.csv,Soil_10,SW,PostFenton,369.0463,15,14,0,11,0,0,0.93,0.73,9,CRAM,0.368421053,HighUnsatLign,369.13167,369,0.13167,top 25 %
PostFenton,5074,PosSW10.csv,Soil_10,SW,PostFenton,423.078,15,20,0,14,0,0,1.33,0.93,6,O,-0.125,HighUnsatLign,423.17586,423,0.17586,top 25 %
PostFenton,5075,PosSW10.csv,Soil_10,SW,PostFenton,475.0882,22,20,0,12,0,0,0.91,0.55,13,CRAM,0.4375,HighUnsatLign,475.19806,475,0.19806000000000001,lowest 25%
PostFenton,5076,PosSW10.csv,Soil_10,SW,PostFenton,483.1508,22,28,0,12,0,0,1.27,0.55,9,O,0.1875,HighUnsatLign,483.26252,483,0.26252,second 25 %
PostFenton,5077,PosSW10.csv,Soil_10,SW,PostFenton,482.1515,18,29,1,14,0,0,1.61,0.78,5,O,-0.25,SatFatAcCarb,482.26302,482,0.26302,lowest 25%
PostFenton,5078,PosSW10.csv,Soil_10,SW,PostFenton,455.0467,18,16,0,14,0,0,0.89,0.78,11,CRAM,0.363636364,HighUnsatLign,455.15195,455,0.15195,third 25 %
PostFenton,5079,PosSW10.csv,Soil_10,SW,PostFenton,733.2044,27,42,0,23,0,0,1.56,0.85,7,O,-0.290322581,SatFatAcCarb,733.37395,733,0.37395,lowest 25%
PostFenton,5080,PosSW10.csv,Soil_10,SW,PostFenton,325.1843,18,30,0,3,1,0,1.67,0.17,4,O,0.096774194,UnSatAliph_noN,325.25948,325,0.25948,top 25 %
PostFenton,5081,PosSW10.csv,Soil_10,SW,PostFenton,337.2054,16,34,0,5,1,0,2.12,0.31,0,O,-0.28,UnSatAliph_noN,337.28339,337,0.28339,second 25 %
PostFenton,5082,PosSW10.csv,Soil_10,SW,PostFenton,385.114,17,22,0,10,0,0,1.29,0.59,7,O,0.166666667,HighUnsatLign,385.20307,385,0.20307,top 25 %
PostFenton,5083,PosSW10.csv,Soil_10,SW,PostFenton,402.1518,16,25,3,9,0,0,1.56,0.56,6,O,0,Aliphat+N,402.24479,402,0.24479,second 25 %
PostFenton,5084,PosSW10.csv,Soil_10,SW,PostFenton,505.1199,20,26,0,15,0,0,1.3,0.75,8,O,0.04,HighUnsatLign,505.23669,505,0.23669,lowest 25%
PostFenton,5085,PosSW10.csv,Soil_10,SW,PostFenton,625.1622,24,34,0,19,0,0,1.42,0.79,8,O,-0.103448276,HighUnsatLign,625.30671,625,0.30671,lowest 25%
PostFenton,5086,PosSW10.csv,Soil_10,SW,PostFenton,407.1348,20,24,0,9,0,0,1.2,0.45,9,CRAM,0.290322581,HighUnsatLign,407.2289,407,0.2289,top 25 %
PostFenton,5087,PosSW10.csv,Soil_10,SW,PostFenton,447.1508,19,28,0,12,0,0,1.47,0.63,6,O,0,HighUnsatLign,447.2542,447,0.2542,second 25 %
PostFenton,5088,PosSW10.csv,Soil_10,SW,PostFenton,351.1085,17,20,0,8,0,0,1.18,0.47,8,CRAM,0.307692308,HighUnsatLign,351.18973,351,0.18973,top 25 %
PostFenton,5089,PosSW10.csv,Soil_10,SW,PostFenton,515.1981,20,36,0,15,0,0,1.8,0.75,3,O,-0.36,SatFatAcCarb,515.31727,515,0.31727,third 25 %
PostFenton,5090,PosSW10.csv,Soil_10,SW,PostFenton,413.0725,17,18,0,12,0,0,1.06,0.71,9,O,0.272727273,HighUnsatLign,413.16807,413,0.16807,top 25 %
PostFenton,5091,PosSW10.csv,Soil_10,SW,PostFenton,487.1457,21,28,0,13,0,0,1.33,0.62,8,O,0.103448276,HighUnsatLign,487.25836,487,0.25836,third 25 %
PostFenton,5092,PosSW10.csv,Soil_10,SW,PostFenton,349.1504,15,26,0,9,0,0,1.73,0.6,3,O,-0.142857143,SatFatAcCarb,349.23114,349,0.23114,second 25 %
PostFenton,5093,PosSW10.csv,Soil_10,SW,PostFenton,627.2142,25,40,0,18,0,0,1.6,0.72,6,O,-0.1875,SatFatAcCarb,627.35922,627,0.35922,lowest 25%
PostFenton,5094,PosSW10.csv,Soil_10,SW,PostFenton,349.0565,16,14,0,9,0,0,0.88,0.56,10,CRAM,0.47826087,HighUnsatLign,349.13722,349,0.13722,lowest 25%
PostFenton,5095,PosSW10.csv,Soil_10,SW,PostFenton,347.062,13,16,0,11,0,0,1.23,0.85,6,O,0.066666667,HighUnsatLign,347.14224,347,0.14224,second 25 %
PostFenton,5096,PosSW10.csv,Soil_10,SW,PostFenton,459.1872,21,32,0,11,0,0,1.52,0.52,6,O,0.032258065,UnSatAliph_noN,459.29336,459,0.29336,second 25 %
PostFenton,5097,PosSW10.csv,Soil_10,SW,PostFenton,309.098,15,18,0,7,0,0,1.2,0.47,7,CRAM,0.304347826,HighUnsatLign,309.16945,309,0.16945,lowest 25%
PostFenton,5098,PosSW10.csv,Soil_10,SW,PostFenton,485.1876,19,34,0,14,0,0,1.79,0.74,3,O,-0.333333333,SatFatAcCarb,485.29977,485,0.29977,second 25 %
PostFenton,5099,PosSW10.csv,Soil_10,SW,PostFenton,353.1606,18,26,0,7,0,0,1.44,0.39,6,CRAM,0.172413793,HighUnsatLign,353.24224,353,0.24224,top 25 %
PostFenton,5100,PosSW10.csv,Soil_10,SW,PostFenton,437.2028,19,34,0,11,0,0,1.79,0.58,3,O,-0.185185185,UnSatAliph_noN,437.30393,437,0.30393,lowest 25%
PostFenton,5101,PosSW10.csv,Soil_10,SW,PostFenton,407.0984,19,20,0,10,0,0,1.05,0.53,10,CRAM,0.357142857,HighUnsatLign,407.19251,407,0.19251,top 25 %
PostFenton,5102,PosSW10.csv,Soil_10,SW,PostFenton,427.1834,18,28,4,8,0,0,1.56,0.44,7,CRAM,0.1,Aliphat+N,427.28222,427,0.28222,lowest 25%
PostFenton,5103,PosSW10.csv,Soil_10,SW,PostFenton,477.1402,23,26,0,11,0,0,1.13,0.48,11,CRAM,0.314285714,HighUnsatLign,477.25057,477,0.25057,third 25 %
PostFenton,5104,PosSW10.csv,Soil_10,SW,PostFenton,383.1711,19,28,0,8,0,0,1.47,0.42,6,O,0.133333333,HighUnsatLign,383.25974,383,0.25974,top 25 %
PostFenton,5105,PosSW10.csv,Soil_10,SW,PostFenton,311.0984,11,20,0,10,0,0,1.82,0.91,2,O,-0.5,SatFatAcCarb,311.17031,311,0.17031,lowest 25%
PostFenton,5106,PosSW10.csv,Soil_10,SW,PostFenton,333.1555,15,26,0,8,0,0,1.73,0.53,3,O,-0.090909091,UnSatAliph_noN,333.23253,333,0.23253,third 25 %
PostFenton,5107,PosSW10.csv,Soil_10,SW,PostFenton,493.2443,26,38,0,9,0,0,1.46,0.35,8,CRAM,0.162790698,HighUnsatLign,493.35836,493,0.35836,lowest 25%
PostFenton,5108,PosSW10.csv,Soil_10,SW,PostFenton,556.1883,21,35,1,16,0,0,1.67,0.76,5,O,-0.291666667,SatFatAcCarb,556.31692,556,0.31692,lowest 25%
PostFenton,5109,PosSW10.csv,Soil_10,SW,PostFenton,369.301,22,42,0,4,0,0,1.91,0.18,2,O,0,UnSatAliph_noN,369.38643,369,0.38643,lowest 25%
PostFenton,5110,PosSW10.csv,Soil_10,SW,PostFenton,453.1402,21,26,0,11,0,0,1.24,0.52,9,CRAM,0.225806452,HighUnsatLign,453.24502,453,0.24502,top 25 %
PostFenton,5111,PosSW10.csv,Soil_10,SW,PostFenton,497.1301,22,26,0,13,0,0,1.18,0.59,10,O,0.225806452,HighUnsatLign,497.24502,497,0.24502,third 25 %
PostFenton,5112,PosSW10.csv,Soil_10,SW,PostFenton,511.1668,20,32,0,15,0,0,1.6,0.75,5,O,-0.2,SatFatAcCarb,511.28504,511,0.28504,second 25 %
PostFenton,5113,PosSW10.csv,Soil_10,SW,PostFenton,545.1723,20,34,0,17,0,0,1.7,0.85,4,O,-0.391304348,SatFatAcCarb,545.29838,545,0.29838,top 25 %
PostFenton,5114,PosSW10.csv,Soil_10,SW,PostFenton,461.1453,23,26,0,10,0,0,1.13,0.43,11,CRAM,0.333333333,HighUnsatLign,461.25195,461,0.25195,third 25 %
PostFenton,5115,PosSW10.csv,Soil_10,SW,PostFenton,583.188,23,36,0,17,0,0,1.57,0.74,6,O,-0.172413793,SatFatAcCarb,583.32283,583,0.32283,third 25 %
PostFenton,5116,PosSW10.csv,Soil_10,SW,PostFenton,424.1097,15,23,1,13,0,0,1.53,0.87,5,O,-0.266666667,SatFatAcCarb,424.20773,424,0.20773,third 25 %
PostFenton,5117,PosSW10.csv,Soil_10,SW,PostFenton,605.1571,21,34,0,20,0,0,1.62,0.95,5,O,-0.454545455,SatFatAcCarb,605.297,605,0.297,second 25 %
PostFenton,5118,PosSW10.csv,Soil_10,SW,PostFenton,337.1293,17,22,0,7,0,0,1.29,0.41,7,CRAM,0.259259259,HighUnsatLign,337.20723,337,0.20723,second 25 %
PostFenton,5119,PosSW10.csv,Soil_10,SW,PostFenton,675.1625,24,36,0,22,0,0,1.5,0.92,7,O,-0.307692308,SatFatAcCarb,675.31867,675,0.31867,second 25 %
PostFenton,5120,PosSW10.csv,Soil_10,SW,PostFenton,345.0616,17,14,0,8,0,0,0.82,0.47,11,CRAM,0.538461538,Aromatic,345.14138,345,0.14138,lowest 25%
PostFenton,5121,PosSW10.csv,Soil_10,SW,PostFenton,573.1309,20,30,0,19,0,0,1.5,0.95,6,O,-0.333333333,SatFatAcCarb,573.26338,573,0.26338,top 25 %
PostFenton,5122,PosSW10.csv,Soil_10,SW,PostFenton,361.1504,16,26,0,9,0,0,1.62,0.56,4,O,-0.043478261,UnSatAliph_noN,361.23392,361,0.23392,top 25 %
PostFenton,5123,PosSW10.csv,Soil_10,SW,PostFenton,523.1457,24,28,0,13,0,0,1.17,0.54,11,CRAM,0.257142857,HighUnsatLign,523.26668,523,0.26668,lowest 25%
PostFenton,5124,PosSW10.csv,Soil_10,SW,PostFenton,383.1559,15,28,0,11,0,0,1.87,0.73,2,O,-0.368421053,SatFatAcCarb,383.24448,383,0.24448,third 25 %
PostFenton,5125,PosSW10.csv,Soil_10,SW,PostFenton,415.1834,17,28,4,8,0,0,1.65,0.47,6,O,0,Aliphat+N,415.27944,415,0.27944,third 25 %
PostFenton,5126,PosSW10.csv,Soil_10,SW,PostFenton,417.1191,21,22,0,9,0,0,1.05,0.43,11,CRAM,0.393939394,HighUnsatLign,417.21556,417,0.21556,third 25 %
PostFenton,5127,PosSW10.csv,Soil_10,SW,PostFenton,643.2455,26,44,0,18,0,0,1.69,0.69,5,O,-0.235294118,SatFatAcCarb,643.39423,643,0.39423,lowest 25%
PostFenton,5128,PosSW10.csv,Soil_10,SW,PostFenton,355.0671,15,16,0,10,0,0,1.07,0.67,8,CRAM,0.3,HighUnsatLign,355.14917,355,0.14917,top 25 %
PostFenton,5129,PosSW10.csv,Soil_10,SW,PostFenton,407.1307,15,24,2,11,0,0,1.6,0.73,5,O,-0.2,SatFatAcCarb,407.22488,407,0.22488,third 25 %
PostFenton,5130,PosSW10.csv,Soil_10,SW,PostFenton,381.3738,25,50,0,2,0,0,2,0.08,1,O,0,UnSatAliph_noN,381.46199,381,0.46199,third 25 %
PostFenton,5131,PosSW10.csv,Soil_10,SW,PostFenton,405.1919,22,30,0,7,0,0,1.36,0.32,8,CRAM,0.243243243,HighUnsatLign,405.28557,405,0.28557,second 25 %
PostFenton,5132,PosSW10.csv,Soil_10,SW,PostFenton,555.2083,26,36,0,13,0,0,1.38,0.5,9,O,0.128205128,HighUnsatLign,555.3367,555,0.3367,lowest 25%
PostFenton,5133,PosSW10.csv,Soil_10,SW,PostFenton,313.0929,14,18,0,8,0,0,1.29,0.57,6,O,0.2,HighUnsatLign,313.16529,313,0.16529,third 25 %
PostFenton,5134,PosSW10.csv,Soil_10,SW,PostFenton,487.1305,17,28,0,16,0,0,1.65,0.94,4,O,-0.444444444,SatFatAcCarb,487.2431,487,0.2431,top 25 %
PostFenton,5135,PosSW10.csv,Soil_10,SW,PostFenton,705.1731,25,38,0,23,0,0,1.52,0.92,7,O,-0.333333333,SatFatAcCarb,705.33617,705,0.33617,lowest 25%
PostFenton,5136,PosSW10.csv,Soil_10,SW,PostFenton,499.1821,23,32,0,12,0,0,1.39,0.52,8,O,0.117647059,HighUnsatLign,499.29753,499,0.29753,second 25 %
PostFenton,5137,PosSW10.csv,Soil_10,SW,PostFenton,397.1504,19,26,0,9,0,0,1.37,0.47,7,CRAM,0.172413793,HighUnsatLign,397.24224,397,0.24224,top 25 %
PostFenton,5138,PosSW10.csv,Soil_10,SW,PostFenton,455.177,18,32,0,13,0,0,1.78,0.72,3,O,-0.304347826,SatFatAcCarb,455.28227,455,0.28227,second 25 %
