Mass,HC,OC,El_comp,NOSC,Class,KM_CH2,KMD_CH2,DBE,AI_0,C,H,O,N,S,P,Na
441.1555,1.08,1.08,CHO,-0.41666666666666696,Lignin,441.669063549412,0.330936450587785,12,0.25,24,26,8,0,0,0,0
513.0675,0.75,0.75,CHO,0.3333333333333335,ConHC,513.500736001278,0.499263998721517,16,0.272727272727273,24,18,13,0,0,0,0
483.2025,1.19,1.19,CHO,-0.5925925925925926,Lignin,483.669102256144,0.330897743856326,12,0.210526315789474,27,32,8,0,0,0,0
453.0827,0.78,0.78,CHO,0.08695652173913038,ConHC,453.582933322765,0.41706667723497,15,0.384615384615385,23,18,10,0,0,0,0
497.0725,0.75,0.75,CHO,0.25,ConHC,497.523629457284,0.47637054271604,16,0.333333333333333,24,18,12,0,0,0,0
483.0569,0.7,0.7,CHO,0.34782608695652195,ConHC,483.523664973138,0.476335026861705,16,0.363636363636364,23,16,12,0,0,0,0
483.1297,0.96,0.96,CHO,-0.16000000000000014,Lignin,483.596413511776,0.403586488224221,14,0.266666666666667,25,24,10,0,0,0,0
445.2596,1.46,1.46,CHO,-1,Lignin,445.768528710778,0.23147128922227,8,0.1,26,38,6,0,0,0,0
557.1301,0.96,0.96,CHO,0,Lignin,557.514181506838,0.48581849316156,15,0.142857142857143,27,26,13,0,0,0,0
485.1454,1.04,1.04,CHO,-0.2400000000000002,Lignin,485.609843201682,0.390156798317776,13,0.2,25,26,10,0,0,0,0
383.2439,1.71,1.71,CHO,-1.1428571428571432,Lipid,383.822149188455,0.177850811545113,4,0,21,36,6,0,0,0,0
378.2035,1.53,1.53,CHON,-0.5263157894736841,Lipid,378.787307797806,0.212692202194432,7,0.0454545454545455,19,29,5,3,0,0,0
390.0831,0.94,0.94,CHON,0.22222222222222232,Lignin,390.653638173731,0.346361826268662,11,0.1875,18,17,9,1,0,0,0
337.202,1.58,1.58,CHO,-1.0526315789473681,Lipid,337.831673128516,0.168326871484055,5,0,19,30,5,0,0,0,0
459.0205,0.6,0.6,CHO,0.7000000000000002,ConHC,459.514112001203,0.485887998797182,15,0.285714285714286,20,12,13,0,0,0,0
577.0836,0.88,0.88,CHO,0.3999999999999999,Lignin,577.445418980662,0.554581019337661,15,0,25,22,16,0,0,0,0
375.2177,1.45,1.45,CHO,-1,Lignin,375.804901326244,0.19509867375632,7,0.117647058823529,22,32,5,0,0,0,0
402.9943,0.47,0.47,CHO,0.9411764705882355,ConHC,403.550426406885,0.449573593115019,14,0.4,17,8,12,0,0,0,0
531.1508,1.08,1.08,CHO,-0.1538461538461542,Lignin,531.563849021367,0.436150978633236,13,0.0714285714285714,26,28,12,0,0,0,0
429.2494,1.73,1.73,CHO,-1,Protein,429.776214056167,0.223785943832809,4,0,22,38,8,0,0,0,0
529.0624,0.75,0.75,CHO,0.4166666666666665,ConHC,529.47778261227,0.522217387730279,16,0.2,24,18,14,0,0,0,0
547.073,0.83,0.83,CHO,0.4166666666666665,Lignin,547.468255167354,0.531744832646382,15,0,24,20,15,0,0,0,0
400.2089,1.72,1.72,CHON,-0.44444444444444464,Protein,400.768191723237,0.231808276762763,5,0,18,31,7,3,0,0,0
457.2443,1.65,1.65,CHO,-0.8695652173913047,Protein,457.739903646018,0.26009635398151,5,0,23,38,9,0,0,0,0
467.265,1.6,1.6,CHO,-0.96,Protein,467.749429426129,0.250570573871357,6,0,25,40,8,0,0,0,0
497.1089,0.88,0.88,CHO,0,Lignin,497.560005460776,0.439994539224415,15,0.285714285714286,25,22,11,0,0,0,0
515.1559,1.08,1.08,CHO,-0.23076923076923084,Lignin,515.586805739988,0.413194260012347,13,0.133333333333333,26,28,11,0,0,0,0
485.0361,0.64,0.64,CHO,0.5454545454545454,ConHC,485.500690338038,0.499309661962457,16,0.333333333333333,22,14,13,0,0,0,0
529.1351,1,1,CHO,-0.07692307692307665,Lignin,529.550464697415,0.449535302585332,14,0.142857142857143,26,26,12,0,0,0,0
515.1195,0.96,0.96,CHO,0,Lignin,515.550482677316,0.449517322684301,14,0.153846153846154,25,24,12,0,0,0,0
367.0824,0.8,0.8,CHO,-0.09999999999999964,Lignin,367.678631282625,0.321368717375265,13,0.461538461538462,20,16,7,0,0,0,0
519.0416,0.73,0.73,CHO,0.6363636363636362,ConHC,519.468231860075,0.531768139925248,15,0,22,16,15,0,0,0,0
419.265,1.9,1.9,CHO,-1.1428571428571432,Protein,419.803011965479,0.196988034520587,2,0,21,40,8,0,0,0,0
391.2337,1.89,1.89,CHO,-1.0526315789473681,Protein,391.803045134283,0.196954865716577,2,0,19,36,8,0,0,0,0
499.0518,0.7,0.7,CHO,0.43478260869565233,ConHC,499.500730451926,0.499269548074096,16,0.3,23,16,13,0,0,0,0
395.2439,1.64,1.64,CHO,-1.0909090909090908,Lipid,395.808751327004,0.191248672996323,5,0,22,36,6,0,0,0,0
387.2177,1.39,1.39,CHO,-0.9565217391304346,Lignin,387.791495184575,0.208504815425329,8,0.166666666666667,23,32,5,0,0,0,0
499.0882,0.83,0.83,CHO,0.16666666666666652,Lignin,499.537102015936,0.462897984063716,15,0.25,24,20,12,0,0,0,0
404.1827,1.35,1.35,CHON,-0.2999999999999998,Lignin,404.737537719358,0.262462280642012,9,0.136363636363636,20,27,6,3,0,0,0
573.125,0.96,0.96,CHO,0.07407407407407396,Lignin,573.491220210002,0.508779789997675,15,0.0769230769230769,27,26,14,0,0,0,0
469.1504,1.04,1.04,CHO,-0.3200000000000003,Lignin,469.632686214076,0.367313785923614,13,0.25,25,26,9,0,0,0,0
529.0987,0.88,0.88,CHO,0.16000000000000014,Lignin,529.514102012369,0.485897987631233,15,0.166666666666667,25,22,13,0,0,0,0
543.26,1.33,1.33,CHO,-0.7333333333333334,Lignin,543.659504911296,0.340495088704301,11,0.0952380952380952,30,40,9,0,0,0,0
469.0413,0.64,0.64,CHO,0.4545454545454546,ConHC,469.523682314864,0.47631768513628,16,0.4,22,14,12,0,0,0,0
483.2599,1.6,1.6,CHO,-0.8799999999999999,Protein,483.7264825211,0.273517478900374,6,0,25,40,9,0,0,0,0
378.1671,1.39,1.39,CHON,-0.22222222222222232,Lignin,378.750976981897,0.249023018103401,8,0.0555555555555556,18,25,6,3,0,0,0
561.0886,0.88,0.88,CHO,0.31999999999999984,Lignin,561.468278890834,0.531721109165801,15,0,25,22,15,0,0,0,0
469.1868,1.15,1.15,CHO,-0.5384615384615383,Lignin,469.669072363089,0.330927636911213,12,0.222222222222222,26,30,8,0,0,0,0
375.2752,2,2,CHO,-1.4000000000000004,Protein,375.862329410551,0.137670589449499,1,0,20,40,6,0,0,0,0
531.0781,0.83,0.83,CHO,0.3333333333333335,Lignin,531.491201897141,0.508798102859487,15,0.1,24,20,14,0,0,0,0
441.2494,1.65,1.65,CHO,-0.9565217391304346,Protein,441.762824848785,0.237175151214956,5,0,23,38,8,0,0,0,0
427.2126,1.28,1.28,CHO,-0.7999999999999998,Lignin,427.741734535853,0.25826546414703,10,0.210526315789474,25,32,6,0,0,0,0
557.2393,1.27,1.27,CHO,-0.5999999999999996,Lignin,557.623186346176,0.376813653823888,12,0.1,30,38,10,0,0,0,0
371.0045,0.47,0.47,CHO,0.7058823529411766,ConHC,371.596367670163,0.40363232983691,14,0.571428571428571,17,8,10,0,0,0,0
371.2439,1.8,1.8,CHO,-1.2000000000000002,Protein,371.835550773812,0.164449226187742,3,0,20,36,6,0,0,0,0
381.1766,1.88,1.88,CHO,-0.625,AminoSugar,381.75714923804,0.242850761959517,2,0,16,30,10,0,0,0,0
439.0671,0.73,0.73,CHO,0.18181818181818166,ConHC,439.58297216823,0.417027831769644,15,0.416666666666667,22,16,10,0,0,0,0
499.2701,1.38,1.38,CHO,-0.8965517241379306,Lignin,499.718762903349,0.281237096651296,10,0.136363636363636,29,40,7,0,0,0,0
340.2242,1.82,1.82,CHON,-0.8235294117647056,Lipid,340.850427160011,0.149572839988764,4,0,17,31,4,3,0,0,0
441.1281,1.8,1.8,CHONP,0.06666666666666687,Carb,441.641729105416,0.35827089458428,4,0,15,27,11,2,0,1,0
501.1402,1.04,1.04,CHO,-0.16000000000000014,Lignin,501.586805739988,0.413194260012403,13,0.142857142857143,25,26,11,0,0,0,0
343.1187,1.05,1.05,CHO,-0.4210526315789478,Lignin,343.741728986501,0.258271013498643,10,0.307692307692308,19,20,6,0,0,0,0
433.2443,1.81,1.81,CHO,-0.9523809523809526,Protein,433.766674791131,0.233325208868678,3,0,21,38,9,0,0,0,0
355.0823,0.84,0.84,CHO,-0.10526315789473717,Lignin,355.692000766024,0.307999233976489,12,0.416666666666667,19,16,7,0,0,0,0
533.312,1.53,1.53,CHO,-1,Lipid,533.722661888095,0.277338111905351,8,0,30,46,8,0,0,0,0
559.1458,1.04,1.04,CHO,-0.0740740740740744,Lignin,559.527580120373,0.472419879627182,14,0.0714285714285714,27,28,13,0,0,0,0
397.1293,1,1,CHO,-0.3636363636363633,Lignin,397.692011303695,0.307988696305074,12,0.333333333333333,22,22,7,0,0,0,0
419.2439,1.5,1.5,CHO,-1,Lipid,419.781916043063,0.218083956937051,7,0.0555555555555556,24,36,6,0,0,0,0
395.0773,0.76,0.76,CHO,0,ConHC,395.642266751158,0.357733248841953,14,0.461538461538462,21,16,8,0,0,0,0
531.1145,0.96,0.96,CHO,0.08000000000000007,Lignin,531.527571241409,0.472428758590695,14,0.0833333333333333,25,24,13,0,0,0,0
557.1665,1.07,1.07,CHO,-0.2142857142857144,Lignin,557.550488670616,0.449511329383881,14,0.125,28,30,12,0,0,0,0
317.1064,1.57,1.57,CHOS,-0.5714285714285712,Protein,317.758489536315,0.241510463684676,4,0,14,22,6,0,1,0,0
443.2439,1.38,1.38,CHO,-0.9230769230769234,Lignin,443.755101101878,0.244898898122017,9,0.15,26,36,6,0,0,0,0
535.2913,1.52,1.52,CHO,-0.8965517241379306,Protein,535.699692405965,0.300307594035303,8,0,29,44,9,0,0,0,0
390.1671,1.32,1.32,CHON,-0.21052631578947345,Lignin,390.737565545395,0.262434454604545,9,0.15,19,25,6,3,0,0,0
447.0205,0.63,0.63,CHO,0.736842105263158,ConHC,447.527472185473,0.472527814527382,14,0.166666666666667,19,12,13,0,0,0,0
469.0776,0.78,0.78,CHO,0.17391304347826075,ConHC,469.560005460776,0.439994539224415,15,0.333333333333333,23,18,11,0,0,0,0
380.1827,1.5,1.5,CHON,-0.33333333333333304,Protein,380.764371031819,0.235628968181459,7,0,18,27,6,3,0,0,0
367.0459,0.63,0.63,CHO,0.2105263157894739,ConHC,367.642244957338,0.357755042661665,14,0.545454545454545,19,12,8,0,0,0,0
533.0937,0.92,0.92,CHO,0.25,Lignin,533.504599993575,0.495400006424916,14,0,24,22,14,0,0,0,0
479.265,1.54,1.54,CHO,-0.9230769230769234,Protein,479.736026622834,0.26397337716628,7,0,26,40,8,0,0,0,0
508.1357,2.17,2.17,CHONS,-0.8888888888888893,Lipid,508.574460767973,0.425539232027234,0,0,18,39,5,1,5,0,0
425.0878,0.82,0.82,CHO,0,Lignin,425.619307611002,0.380692388997886,14,0.384615384615385,22,18,9,0,0,0,0
503.3014,1.52,1.52,CHO,-1.0344827586206895,Lipid,503.745605549416,0.254394450584357,8,0.0454545454545455,29,44,7,0,0,0,0
455.0984,0.87,0.87,CHO,0,Lignin,455.596370264665,0.403629735335187,14,0.307692307692308,23,20,10,0,0,0,0
355.0459,0.67,0.67,CHO,0.22222222222222232,ConHC,355.655650091361,0.344349908639117,13,0.5,18,12,8,0,0,0,0
431.2439,1.44,1.44,CHO,-0.96,Lignin,431.76854702364,0.231452976360401,8,0.105263157894737,25,36,6,0,0,0,0
449.2544,1.52,1.52,CHO,-0.96,Lipid,449.758954651303,0.241045348696957,7,0,25,38,7,0,0,0,0
517.1352,1.04,1.04,CHO,-0.08000000000000007,Lignin,517.563912949904,0.436087050096148,13,0.0769230769230769,25,26,12,0,0,0,0
413.015,0.53,0.53,CHO,0.6315789473684212,ConHC,413.559986592978,0.440013407021866,15,0.5,19,10,11,0,0,0,0
515.3014,1.47,1.47,CHO,-1,Lignin,515.732160998671,0.267839001328525,9,0.0869565217391304,30,44,7,0,0,0,0
343.046,0.71,0.71,CHO,0.23529411764705888,ConHC,343.669058554995,0.330941445004726,12,0.444444444444444,17,12,8,0,0,0,0
473.0362,0.67,0.67,CHO,0.5714285714285716,ConHC,473.514110336397,0.485889663603189,15,0.25,21,14,13,0,0,0,0
513.2494,1.31,1.31,CHO,-0.7586206896551726,Lignin,513.682447873364,0.317552126635633,11,0.142857142857143,29,38,8,0,0,0,0
411.1085,0.91,0.91,CHO,-0.18181818181818166,Lignin,411.655635812452,0.344364187548365,13,0.357142857142857,22,20,8,0,0,0,0
397.0201,0.53,0.53,CHO,0.5263157894736841,ConHC,397.582920004319,0.417079995680808,15,0.555555555555556,19,10,10,0,0,0,0
409.0565,0.67,0.67,CHO,0.1904761904761907,ConHC,409.605896589621,0.394103410379103,15,0.5,21,14,9,0,0,0,0
503.0467,0.73,0.73,CHO,0.5454545454545454,ConHC,503.491143074007,0.508856925992632,15,0.125,22,16,14,0,0,0,0
527.1195,0.92,0.92,CHO,0,Lignin,527.537065390212,0.462934609788363,15,0.214285714285714,26,24,12,0,0,0,0
471.1297,1,1,CHO,-0.16666666666666696,Lignin,471.609766620622,0.39023337937806,13,0.214285714285714,24,24,10,0,0,0,0
374.1722,1.32,1.32,CHON,-0.3157894736842106,Lignin,374.760516976886,0.239483023114474,9,0.227272727272727,19,25,5,3,0,0,0
529.2807,1.4,1.4,CHO,-0.8666666666666663,Lignin,529.695851620049,0.304148379951243,10,0.0909090909090909,30,42,8,0,0,0,0
487.3429,1.6,1.6,CHO,-1.2666666666666666,Lipid,487.804916922844,0.195083077156028,7,0.08,30,48,5,0,0,0,0
489.2858,1.5,1.5,CHO,-1,Lipid,489.745604178399,0.254395821600724,8,0.0476190476190476,28,42,7,0,0,0,0
517.0624,0.78,0.78,CHO,0.43478260869565233,ConHC,517.491157280349,0.508842719651284,15,0.111111111111111,23,18,14,0,0,0,0
427.0307,0.6,0.6,CHO,0.5,ConHC,427.560023218703,0.439976781297219,15,0.444444444444444,20,12,11,0,0,0,0
485.109,0.92,0.92,CHO,0,Lignin,485.573466517134,0.426533482866091,14,0.230769230769231,24,22,11,0,0,0,0
547.2913,1.47,1.47,CHO,-0.8666666666666663,Lignin,547.686351366959,0.313648633040884,9,0,30,44,9,0,0,0,0
361.202,1.43,1.43,CHO,-0.9523809523809526,Lignin,361.804874589214,0.19512541078609,7,0.125,21,30,5,0,0,0,0
351.2177,1.6,1.6,CHO,-1.0999999999999996,Lipid,351.831688400918,0.168311599082472,5,0,20,32,5,0,0,0,0
369.0252,0.56,0.56,CHO,0.44444444444444464,ConHC,369.619303776904,0.380696223095924,14,0.555555555555556,18,10,9,0,0,0,0
515.0831,0.83,0.83,CHO,0.25,Lignin,515.51410833863,0.485891661370033,15,0.181818181818182,24,20,13,0,0,0,0
443.0256,0.6,0.6,CHO,0.6000000000000001,ConHC,443.537085367879,0.462914632120544,15,0.375,20,12,12,0,0,0,0
344.2191,1.94,1.94,CHON,-0.75,Protein,344.840893610808,0.159106389192061,3,0,16,31,5,3,0,0,0
395.0409,0.6,0.6,CHO,0.2999999999999998,ConHC,395.605913348665,0.394086651335385,15,0.545454545454545,20,12,9,0,0,0,0
485.0726,0.78,0.78,CHO,0.26086956521739113,ConHC,485.537068386862,0.462931613138153,15,0.272727272727273,23,18,12,0,0,0,0
381.0616,0.7,0.7,CHO,0.10000000000000009,ConHC,381.642258578476,0.357741421524111,14,0.5,20,14,8,0,0,0,0
429.2283,1.36,1.36,CHO,-0.8799999999999999,Lignin,429.755141086421,0.244858913579037,9,0.157894736842105,25,34,6,0,0,0,0
371.1018,1.85,1.85,CHOS,-0.1538461538461542,Carb,371.693532862882,0.306467137117636,2,0,13,24,10,0,1,0,0
425.0514,0.67,0.67,CHO,0.2857142857142856,ConHC,425.582974589765,0.417025410234544,15,0.454545454545455,21,14,10,0,0,0,0
501.1039,0.92,0.92,CHO,0.08333333333333348,Lignin,501.550480679549,0.449519320451088,14,0.166666666666667,24,22,12,0,0,0,0
519.2963,1.52,1.52,CHO,-0.9655172413793105,Lipid,519.722621377824,0.277378622175661,8,0,29,44,8,0,0,0,0
391.143,1.65,1.65,CHOS,-0.5882352941176467,Protein,391.712416444212,0.287583555788046,4,0,17,28,8,0,1,0,0
441.0463,0.67,0.67,CHO,0.38095238095238093,ConHC,441.559991476408,0.440008523591871,15,0.4,21,14,11,0,0,0,0
441.1191,0.96,0.96,CHO,-0.17391304347826075,Lignin,441.632729879551,0.367270120449348,13,0.285714285714286,23,22,9,0,0,0,0
545.1289,0.93,0.93,CHOP,-0.5333333333333332,Lignin,545.526350554681,0.473649445319325,18,0.5,30,28,6,0,0,2,0
417.01,0.56,0.56,CHO,0.7777777777777777,ConHC,417.550473259273,0.449526740727265,14,0.333333333333333,18,10,12,0,0,0,0
411.0358,0.6,0.6,CHO,0.3999999999999999,ConHC,411.582936652376,0.417063347624037,15,0.5,20,12,10,0,0,0,0
475.2701,1.48,1.48,CHO,-0.9629629629629628,Lignin,475.745591969825,0.254408030175284,8,0.05,27,40,7,0,0,0,0
499.1951,1.85,1.85,CHOP,-0.6500000000000004,AminoSugar,499.643870283313,0.356129716687065,3,0,20,37,12,0,0,1,0
411.2058,2,2,CHOS,-1,Protein,411.752807792455,0.247192207545311,1,0,18,36,8,0,1,0,0
487.1246,1,1,CHO,-0.08333333333333304,Lignin,487.586825869001,0.413174130998755,13,0.153846153846154,24,24,11,0,0,0,0
455.062,0.73,0.73,CHO,0.27272727272727293,ConHC,455.560001021294,0.439998978705717,15,0.363636363636364,22,16,11,0,0,0,0
417.2494,1.81,1.81,CHO,-1.0476190476190474,Protein,417.789623542467,0.210376457532561,3,0,21,38,8,0,0,0,0
517.3171,1.53,1.53,CHO,-1.0666666666666664,Lipid,517.745572645022,0.254427354977906,8,0.0434782608695652,30,46,7,0,0,0,0
531.2964,1.47,1.47,CHO,-0.9333333333333336,Lignin,531.709290882587,0.290709117412689,9,0.0454545454545455,30,44,8,0,0,0,0
521.2756,1.5,1.5,CHO,-0.8571428571428568,Protein,521.699678754558,0.300321245442092,8,0,28,42,9,0,0,0,0
441.0827,0.82,0.82,CHO,0.09090909090909083,Lignin,441.596329401254,0.403670598745691,14,0.333333333333333,22,18,10,0,0,0,0
505.2807,1.5,1.5,CHO,-0.9285714285714288,Lipid,505.722634491819,0.277365508181276,8,0,28,42,8,0,0,0,0
411.2388,1.64,1.64,CHO,-1,Protein,411.785772890237,0.214227109763328,5,0,22,36,7,0,0,0,0
389.1274,1.21,1.21,CHONP,-0.36842105263157876,Lignin,389.69900484123,0.300995158770093,10,0.318181818181818,19,23,5,2,0,1,0
501.2858,1.45,1.45,CHO,-0.9655172413793105,Lignin,501.732208200808,0.267791799191798,9,0.0909090909090909,29,42,7,0,0,0,0
381.2283,1.62,1.62,CHO,-1.0476190476190474,Lipid,381.808749828679,0.191250171321371,5,0,21,34,6,0,0,0,0
471.0569,0.73,0.73,CHO,0.36363636363636376,ConHC,471.537054402494,0.462945597505666,15,0.3,22,16,12,0,0,0,0
485.2545,1.36,1.36,CHO,-0.8571428571428568,Lignin,485.71878392152,0.281216078479588,10,0.142857142857143,28,38,7,0,0,0,0
471.0933,0.87,0.87,CHO,0.08695652173913038,Lignin,471.573409762396,0.426590237604444,14,0.25,23,20,11,0,0,0,0
364.1878,1.5,1.5,CHON,-0.44444444444444464,Lipid,364.787303041219,0.212696958781237,7,0.05,18,27,5,3,0,0,0
457.0412,0.67,0.67,CHO,0.4761904761904763,ConHC,457.537051769074,0.462948230925861,15,0.333333333333333,21,14,12,0,0,0,0
411.0721,0.76,0.76,CHO,0.09523809523809534,ConHC,411.619287214222,0.380712785778201,14,0.416666666666667,21,16,9,0,0,0,0
393.2283,1.55,1.55,CHO,-1,Lipid,393.795329069266,0.204670930733869,6,0,22,34,6,0,0,0,0
819.2779,1.62,1.62,CHO,-0.125,Carb,819.369255358807,0.630744641193473,7,0,32,52,24,0,0,0,0
423.2388,1.57,1.57,CHO,-0.9565217391304346,Protein,423.772399938853,0.227600061147427,6,0,23,36,7,0,0,0,0
457.114,0.96,0.96,CHO,-0.08695652173913082,Lignin,457.609760555972,0.390239444027657,13,0.230769230769231,23,22,10,0,0,0,0
427.1035,0.91,0.91,CHO,-0.09090909090909083,Lignin,427.632712755835,0.367287244164515,13,0.307692307692308,22,20,9,0,0,0,0
357.0252,0.59,0.59,CHO,0.47058823529411775,ConHC,357.632715181695,0.367284818305279,13,0.5,17,10,9,0,0,0,0
499.2337,1.29,1.29,CHO,-0.7142857142857144,Lignin,499.682436386205,0.317563613794619,11,0.15,28,36,8,0,0,0,0
487.2701,1.43,1.43,CHO,-0.9285714285714288,Lignin,487.732200431715,0.267799568285056,9,0.0952380952380952,28,40,7,0,0,0,0
327.2177,1.78,1.78,CHO,-1.2222222222222223,Lipid,327.858451765254,0.141548234745869,3,0,18,32,5,0,0,0,0
337.1327,1.86,1.86,CHOS,-0.7142857142857144,Protein,337.762358709301,0.237641290699457,2,0,14,26,7,0,1,0,0
383.0409,0.63,0.63,CHO,0.3157894736842106,ConHC,383.619315589097,0.380684410903314,14,0.5,19,12,9,0,0,0,0
473.2545,1.41,1.41,CHO,-0.8888888888888893,Lignin,473.732182615374,0.267817384625914,9,0.1,27,38,7,0,0,0,0
405.2282,1.48,1.48,CHO,-0.9565217391304346,Lignin,405.781908262287,0.218091737713223,7,0.0588235294117647,23,34,6,0,0,0,0
451.1123,0.74,0.74,CHONS,-0.22222222222222232,ConHC,451.614739276189,0.385260723810518,19,0.666666666666667,27,20,3,2,1,0,0
392.1827,1.42,1.42,CHON,-0.3157894736842106,Lignin,392.75096057167,0.249039428330093,8,0.05,19,27,6,3,0,0,0
401.015,0.56,0.56,CHO,0.6666666666666665,ConHC,401.573358819343,0.426641180657327,14,0.428571428571429,18,10,11,0,0,0,0
386.9994,0.47,0.47,CHO,0.8235294117647061,ConHC,387.573417610765,0.426582389234795,14,0.5,17,8,11,0,0,0,0
457.0777,0.82,0.82,CHO,0.18181818181818166,Lignin,457.573435502852,0.426564497147581,14,0.272727272727273,22,18,11,0,0,0,0
515.265,1.38,1.38,CHO,-0.8275862068965516,Lignin,515.695826940035,0.304173059964569,10,0.0952380952380952,29,40,8,0,0,0,0
461.2544,1.46,1.46,CHO,-0.9230769230769234,Lignin,461.745554709889,0.254445290110993,8,0.0526315789473684,26,38,7,0,0,0,0
385.0201,0.56,0.56,CHO,0.5555555555555554,ConHC,385.596373806161,0.403626193839102,14,0.5,18,10,10,0,0,0,0
357.2283,1.79,1.79,CHO,-1.1578947368421053,Protein,357.835532960392,0.164467039607871,3,0,19,34,6,0,0,0,0
342.2398,1.94,1.94,CHON,-0.9411764705882355,Lipid,342.86384311527,0.136156884729871,3,0,17,33,4,3,0,0,0
349.2021,1.5,1.5,CHO,-1,Lipid,349.818281031299,0.181718968700864,6,0.0666666666666667,20,30,5,0,0,0,0
387.2388,1.8,1.8,CHO,-1.0999999999999996,Protein,387.812605471002,0.187394528997856,3,0,20,36,7,0,0,0,0
427.0671,0.76,0.76,CHO,0.1904761904761907,ConHC,427.596358989391,0.403641010609022,14,0.363636363636364,21,16,10,0,0,0,0
359.2439,1.89,1.89,CHO,-1.2631578947368425,Protein,359.848942019852,0.151057980148494,2,0,19,36,6,0,0,0,0
503.3378,1.6,1.6,CHO,-1.2000000000000002,Lipid,503.781904113079,0.218095886920992,7,0.0416666666666667,30,48,6,0,0,0,0
411.133,1.75,1.75,CHOS,-0.375,AminoSugar,411.680099427163,0.319900572836843,3,0,16,28,10,0,1,0,0
385.1174,1.86,1.86,CHOS,-0.2857142857142856,Carb,385.693533038125,0.306466961875458,2,0,14,26,10,0,1,0,0
354.2035,1.71,1.71,CHON,-0.5882352941176467,Lipid,354.814124962904,0.185875037096366,5,0,17,29,5,3,0,0,0
377.2181,1.89,1.89,CHO,-1,Protein,377.803049810874,0.196950189126312,2,0,18,34,8,0,0,0,0
375.2388,1.89,1.89,CHO,-1.1578947368421053,Protein,375.826004183632,0.173995816368119,2,0,19,36,7,0,0,0,0
330.2034,1.93,1.93,CHON,-0.666666666666667,Protein,330.840876962751,0.159123037248946,3,0,15,29,5,3,0,0,0
461.2392,1.73,1.73,CHO,-0.8181818181818183,Protein,461.730307468413,0.269692531587225,4,0,22,38,10,0,0,0,0
495.2964,1.63,1.63,CHO,-1.0370370370370372,Lipid,495.749484989017,0.250515010982724,6,0,27,44,8,0,0,0,0
501.3222,1.53,1.53,CHO,-1.1333333333333337,Lipid,501.768532179123,0.231467820877356,8,0.0833333333333333,30,46,6,0,0,0,0
363.2388,2,2,CHO,-1.2222222222222223,Protein,363.839386010376,0.160613989624494,1,0,18,36,7,0,0,0,0
477.2341,1.73,1.73,CHO,-0.7272727272727275,Protein,477.707375365133,0.29262463486747903,4,0,22,38,11,0,0,0,0
329.2333,1.89,1.89,CHO,-1.333333333333333,Lipid,329.871874835368,0.128125164632422,2,0,18,34,5,0,0,0,0
361.2232,1.89,1.89,CHO,-1.1111111111111107,Protein,361.825995193681,0.174004806318692,2,0,18,34,7,0,0,0,0
439.0552,1.33,1.33,CHOS,0.5333333333333332,Tannin,439.571076299445,0.428923700554719,6,0,15,20,13,0,1,0,0
347.2439,2,2,CHO,-1.333333333333333,Protein,347.862329761037,0.137670238963324,1,0,18,36,6,0,0,0,0
345.2283,1.89,1.89,CHO,-1.2222222222222223,Protein,345.848941257546,0.151058742454325,2,0,18,34,6,0,0,0,0
479.3014,1.63,1.63,CHO,-1.1111111111111107,Lipid,479.772344857569,0.227655142431388,6,0,27,44,7,0,0,0,0
331.249,2,2,CHO,-1.4444444444444446,Lipid,331.885277805143,0.114722194856597,1,0,18,36,5,0,0,0,0
343.0823,0.89,0.89,CHO,-0.11111111111111072,Lignin,343.70540625679,0.294593743209816,11,0.363636363636364,18,16,7,0,0,0,0
355.1187,1,1,CHO,-0.40000000000000036,Lignin,355.728355336891,0.271644663109214,11,0.357142857142857,20,20,6,0,0,0,0
333.0252,0.67,0.67,CHO,0.5333333333333332,ConHC,333.659471177076,0.340528822924284,11,0.333333333333333,15,10,9,0,0,0,0
